    Energy    <xanes>       I(220)ss_0     (220)ss_0p     (220)ss_0s    Ic(220)ss_0     A(220)in_0     A(220)ou_0     I(220)sp_0     (220)sp_0p     (220)sp_0s    Ic(220)sp_0     A(220)in_0     A(220)ou_0     I(008)ss_0     (008)ss_0p     (008)ss_0s    Ic(008)ss_0     A(008)in_0     A(008)ou_0     I(008)sp_0     (008)sp_0p     (008)sp_0s    Ic(008)sp_0     A(008)in_0     A(008)ou_0     I(608)ss_0     (608)ss_0p     (608)ss_0s    Ic(608)ss_0     A(608)in_0     A(608)ou_0     I(608)sp_0     (608)sp_0p     (608)sp_0s    Ic(608)sp_0     A(608)in_0     A(608)ou_0     I(110)ss_0     (110)ss_0p     (110)ss_0s    Ic(110)ss_0     A(110)in_0     A(110)ou_0     I(110)sp_0     (110)sp_0p     (110)sp_0s    Ic(110)sp_0     A(110)in_0     A(110)ou_0  
   -45.000  4.1759857E-03  6.6287968E+06  2.5728397E+03  9.6398033E+01  6.4047232E+06  1.5617934E-02  1.5617934E-02  8.9732055E-31 -9.4356568E-16  8.3692103E-17  8.6697716E-31  1.5617934E-02  1.5618338E-02  1.0277149E-25 -2.6287490E-13  1.8348919E-13  9.9292265E-26  1.5618758E-02  1.5618758E-02  1.3703490E-39  2.3166591E-21  3.6945664E-20  1.3239940E-39  1.5618758E-02  1.5617889E-02  1.6222223E-25 -3.9459012E-13  8.0751839E-14  1.5673748E-25  1.5618056E-02  1.5618039E-02  1.0083067E-33 -2.6002323E-17  1.8225967E-17  9.7420840E-34  1.5618056E-02  1.5618274E-02  1.3221278E-35 -3.5912476E-18  5.6940197E-19  1.2774364E-35  1.5617927E-02  1.5617927E-02  6.3751454E-09 -3.8109222E-06 -7.9753510E-05  6.1595717E-09  1.5617927E-02  1.5618317E-02
   -44.500  4.2286616E-03  6.6280625E+06  2.5726960E+03  9.6426093E+01  6.4017478E+06  1.5623462E-02  1.5623462E-02  9.0636764E-31 -9.4825521E-16  8.4733038E-17  8.7540826E-31  1.5623462E-02  1.5623873E-02  1.0276535E-25 -2.6286466E-13  1.8348711E-13  9.9251077E-26  1.5624305E-02  1.5624305E-02  1.4267256E-39  2.5236710E-21  3.7687620E-20  1.3779775E-39  1.5624305E-02  1.5623360E-02  1.6221207E-25 -3.9458301E-13  8.0723704E-14  1.5667219E-25  1.5623587E-02  1.5623569E-02  1.0168655E-33 -2.6086632E-17  1.8339933E-17  9.8212997E-34  1.5623587E-02  1.5623807E-02  1.3600552E-35 -3.6414804E-18  5.8324289E-19  1.3136168E-35  1.5623455E-02  1.5623455E-02  6.3741180E-09 -3.7783378E-06 -7.9748619E-05  6.1563986E-09  1.5623455E-02  1.5623853E-02
   -44.000  4.2826787E-03  6.6273194E+06  2.5725505E+03  9.6454786E+01  6.3987149E+06  1.5629115E-02  1.5629115E-02  9.1558826E-31 -9.5300939E-16  8.5798374E-17  8.8399387E-31  1.5629115E-02  1.5629533E-02  1.0275912E-25 -2.6285428E-13  1.8348499E-13  9.9209043E-26  1.5629977E-02  1.5629977E-02  1.4857890E-39  2.7379838E-21  3.8448569E-20  1.4345057E-39  1.5629977E-02  1.5628952E-02  1.6220183E-25 -3.9457587E-13  8.0695208E-14  1.5660561E-25  1.5629242E-02  1.5629224E-02  1.0255096E-33 -2.6171508E-17  1.8454314E-17  9.9012023E-34  1.5629242E-02  1.5629465E-02  1.3994661E-35 -3.6929071E-18  5.9757677E-19  1.3511932E-35  1.5629108E-02  1.5629108E-02  6.3721509E-09 -3.7430346E-06 -7.9737950E-05  6.1522713E-09  1.5629108E-02  1.5629513E-02
   -43.500  4.3380896E-03  6.6265673E+06  2.5724032E+03  9.6484135E+01  6.3956227E+06  1.5634897E-02  1.5634897E-02  9.2498765E-31 -9.5782982E-16  8.6888994E-17  8.9273843E-31  1.5634897E-02  1.5635323E-02  1.0275280E-25 -2.6284378E-13  1.8348284E-13  9.9166134E-26  1.5635780E-02  1.5635780E-02  1.5476952E-39  2.9599679E-21  3.9229247E-20  1.4937247E-39  1.5635780E-02  1.5634670E-02  1.6219151E-25 -3.9456869E-13  8.0666341E-14  1.5653771E-25  1.5635027E-02  1.5635009E-02  1.0342385E-33 -2.6256965E-17  1.8569069E-17  9.9817842E-34  1.5635027E-02  1.5635253E-02  1.4404360E-35 -3.7455697E-18  6.1242780E-19  1.3902355E-35  1.5634890E-02  1.5634890E-02  6.3691992E-09 -3.7048403E-06 -7.9721223E-05  6.1471457E-09  1.5634890E-02  1.5635303E-02
   -43.000  4.3949494E-03  6.6258060E+06  2.5722541E+03  9.6514163E+01  6.3924690E+06  1.5640813E-02  1.5640813E-02  9.3457130E-31 -9.6271817E-16  8.8005826E-17  9.0164655E-31  1.5640813E-02  1.5641247E-02  1.0274641E-25 -2.6283313E-13  1.8348065E-13  9.9122320E-26  1.5641717E-02  1.5641717E-02  1.6126111E-39  3.1900187E-21  4.0030424E-20  1.5557905E-39  1.5641717E-02  1.5640517E-02  1.6218111E-25 -3.9456149E-13  8.0637093E-14  1.5646844E-25  1.5640946E-02  1.5640927E-02  1.0430521E-33 -2.6343017E-17  1.8684153E-17  1.0063037E-33  1.5640946E-02  1.5641175E-02  1.4830453E-35 -3.7995122E-18  6.2782166E-19  1.4308185E-35  1.5640806E-02  1.5640806E-02  6.3652160E-09 -3.6635702E-06 -7.9698144E-05  6.1409761E-09  1.5640806E-02  1.5641228E-02
   -42.500  4.4533164E-03  6.6250352E+06  2.5721031E+03  9.6544897E+01  6.3892519E+06  1.5646868E-02  1.5646868E-02  9.4434491E-31 -9.6767619E-16  8.9149848E-17  9.1072303E-31  1.5646868E-02  1.5647311E-02  1.0273992E-25 -2.6282235E-13  1.8347842E-13  9.9077569E-26  1.5647794E-02  1.5647794E-02  1.6807157E-39  3.4285592E-21  4.0852915E-20  1.6208706E-39  1.5647794E-02  1.5646498E-02  1.6217063E-25 -3.9455426E-13  8.0607454E-14  1.5639775E-25  1.5647004E-02  1.5646985E-02  1.0519499E-33 -2.6429682E-17  1.8799517E-17  1.0144950E-33  1.5647004E-02  1.5647236E-02  1.5273795E-35 -3.8547808E-18  6.4378572E-19  1.4730212E-35  1.5646860E-02  1.5646860E-02  6.3601519E-09 -3.6190261E-06 -7.9668404E-05  6.1337143E-09  1.5646860E-02  1.5647291E-02
   -42.000  4.5132520E-03  6.6242547E+06  2.5719502E+03  9.6576361E+01  6.3859690E+06  1.5653067E-02  1.5653067E-02  9.5431444E-31 -9.7270569E-16  9.0322085E-17  9.1997287E-31  1.5653067E-02  1.5653519E-02  1.0273334E-25 -2.6281142E-13  1.8347615E-13  9.9031847E-26  1.5654016E-02  1.5654016E-02  1.7522011E-39  3.6760421E-21  4.1697576E-20  1.6891445E-39  1.5654016E-02  1.5652618E-02  1.6216006E-25 -3.9454700E-13  8.0577413E-14  1.5632560E-25  1.5653206E-02  1.5653187E-02  1.0609314E-33 -2.6516978E-17  1.8915108E-17  1.0227512E-33  1.5653206E-02  1.5653441E-02  1.5735298E-35 -3.9114239E-18  6.6034909E-19  1.5169280E-35  1.5653060E-02  1.5653060E-02  6.3539554E-09 -3.5709956E-06 -7.9631673E-05  6.1253099E-09  1.5653060E-02  1.5653499E-02
   -41.500  4.5748211E-03  6.6234642E+06  2.5717953E+03  9.6608585E+01  6.3826181E+06  1.5659416E-02  1.5659416E-02  9.6448610E-31 -9.7780853E-16  9.1523617E-17  9.2940127E-31  1.5659416E-02  1.5659876E-02  1.0272667E-25 -2.6280034E-13  1.8347383E-13  9.8985119E-26  1.5660388E-02  1.5660388E-02  1.8272738E-39  3.9329524E-21  4.2565311E-20  1.7608048E-39  1.5660388E-02  1.5658883E-02  1.6214940E-25 -3.9453972E-13  8.0546960E-14  1.5625192E-25  1.5659558E-02  1.5659538E-02  1.0699959E-33 -2.6604924E-17  1.9030867E-17  1.0310709E-33  1.5659558E-02  1.5659796E-02  1.6215932E-35 -3.9694922E-18  6.7754284E-19  1.5626288E-35  1.5659408E-02  1.5659408E-02  6.3465725E-09 -3.5192501E-06 -7.9587608E-05  6.1157104E-09  1.5659408E-02  1.5659857E-02
   -41.000  4.6380920E-03  6.6226636E+06  2.5716384E+03  9.6641598E+01  6.3791968E+06  1.5665921E-02  1.5665921E-02  9.7486639E-31 -9.8298667E-16  9.2755583E-17  9.3901365E-31  1.5665921E-02  1.5666390E-02  1.0271990E-25 -2.6278912E-13  1.8347146E-13  9.8937349E-26  1.5666917E-02  1.5666917E-02  1.9061557E-39  4.1998103E-21  4.3457074E-20  1.8360585E-39  1.5666917E-02  1.5665297E-02  1.6213866E-25 -3.9453241E-13  8.0516083E-14  1.5617667E-25  1.5666066E-02  1.5666046E-02  1.0791426E-33 -2.6693543E-17  1.9146731E-17  1.0394528E-33  1.5666066E-02  1.5666306E-02  1.6716736E-35 -4.0290390E-18  6.9540007E-19  1.6102193E-35  1.5665913E-02  1.5665913E-02  6.3379466E-09 -3.4635441E-06 -7.9535844E-05  6.1048607E-09  1.5665913E-02  1.5666371E-02
   -40.500  4.7031372E-03  6.6218524E+06  2.5714794E+03  9.6675430E+01  6.3757024E+06  1.5672587E-02  1.5672587E-02  9.8546210E-31 -9.8824212E-16  9.4019182E-17  9.4881566E-31  1.5672587E-02  1.5673065E-02  1.0271303E-25 -2.6277773E-13  1.8346905E-13  9.8888496E-26  1.5673609E-02  1.5673609E-02  1.9890856E-39  4.4771744E-21  4.4373872E-20  1.9151282E-39  1.5673609E-02  1.5671867E-02  1.6212784E-25 -3.9452508E-13  8.0484771E-14  1.5609979E-25  1.5672736E-02  1.5672715E-02  1.0883705E-33 -2.6782858E-17  1.9262632E-17  1.0478951E-33  1.5672736E-02  1.5672979E-02  1.7238816E-35 -4.0901202E-18  7.1395615E-19  1.6598017E-35  1.5672579E-02  1.5672579E-02  6.3280183E-09 -3.4036135E-06 -7.9475994E-05  6.0927031E-09  1.5672579E-02  1.5673047E-02
   -40.000  4.7700332E-03  6.6210305E+06  2.5713183E+03  9.6710115E+01  6.3721324E+06  1.5679422E-02  1.5679422E-02  9.9628033E-31 -9.9357700E-16  9.5315679E-17  9.5881321E-31  1.5679422E-02  1.5679909E-02  1.0270606E-25 -2.6276619E-13  1.8346659E-13  9.8838522E-26  1.5680470E-02  1.5680470E-02  2.0763208E-39  4.7656452E-21  4.5316767E-20  1.9982534E-39  1.5680470E-02  1.5678598E-02  1.6211692E-25 -3.9451773E-13  8.0453010E-14  1.5602121E-25  1.5679574E-02  1.5679552E-02  1.0976786E-33 -2.6872895E-17  1.9378495E-17  1.0563961E-33  1.5679574E-02  1.5679820E-02  1.7783356E-35 -4.1527945E-18  7.3324886E-19  1.7114852E-35  1.5679413E-02  1.5679413E-02  6.3167254E-09 -3.3391737E-06 -7.9407653E-05  6.0791775E-09  1.5679413E-02  1.5679891E-02
   -39.500  4.8388609E-03  6.6201976E+06  2.5711550E+03  9.6745686E+01  6.3684838E+06  1.5686431E-02  1.5686431E-02  1.0073285E-30 -9.9899349E-16  9.6646411E-17  9.6901244E-31  1.5686431E-02  1.5686928E-02  1.0269898E-25 -2.6275448E-13  1.8346408E-13  9.8787381E-26  1.5687506E-02  1.5687506E-02  2.1681388E-39  5.0658690E-21  4.6286886E-20  2.0856923E-39  1.5687506E-02  1.5685496E-02  1.6210592E-25 -3.9451035E-13  8.0420787E-14  1.5594088E-25  1.5686587E-02  1.5686564E-02  1.1070655E-33 -2.6963684E-17  1.9494237E-17  1.0649536E-33  1.5686587E-02  1.5686835E-02  1.8351621E-35 -4.2171237E-18  7.5331864E-19  1.7653864E-35  1.5686422E-02  1.5686422E-02  6.3040030E-09 -3.2699181E-06 -7.9330389E-05  6.0642207E-09  1.5686422E-02  1.5686910E-02
   -39.000  4.9097064E-03  6.6193533E+06  2.5709894E+03  9.6782181E+01  6.3647537E+06  1.5693622E-02  1.5693622E-02  1.0186145E-30 -1.0044939E-15  9.8012790E-17  9.7941978E-31  1.5693622E-02  1.5694129E-02  1.0269180E-25 -2.6274260E-13  1.8346151E-13  9.8735029E-26  1.5694726E-02  1.5694726E-02  2.2648394E-39  5.3785422E-21  4.7285417E-20  2.1777236E-39  1.5694726E-02  1.5692569E-02  1.6209483E-25 -3.9450296E-13  8.0388090E-14  1.5585872E-25  1.5693782E-02  1.5693759E-02  1.1165299E-33 -2.7055254E-17  1.9609770E-17  1.0735654E-33  1.5693782E-02  1.5694033E-02  1.8944968E-35 -4.2831727E-18  7.7420875E-19  1.8216300E-35  1.5693613E-02  1.5693613E-02  6.2897829E-09 -3.1955158E-06 -7.9243748E-05  6.0477669E-09  1.5693613E-02  1.5694112E-02
   -38.500  4.9826605E-03  6.6184974E+06  2.5708215E+03  9.6819638E+01  6.3609389E+06  1.5701004E-02  1.5701004E-02  1.0301463E-30 -1.0100805E-15  9.9416309E-17  9.9004193E-31  1.5701004E-02  1.5701520E-02  1.0268450E-25 -2.6273054E-13  1.8345889E-13  9.8681418E-26  1.5702137E-02  1.5702137E-02  2.3667462E-39  5.7044159E-21  4.8313620E-20  2.2746479E-39  1.5702137E-02  1.5699823E-02  1.6208364E-25 -3.9449554E-13  8.0354904E-14  1.5577467E-25  1.5701167E-02  1.5701143E-02  1.1260700E-33 -2.7147641E-17  1.9724999E-17  1.0822290E-33  1.5701167E-02  1.5701421E-02  1.9564849E-35 -4.3510099E-18  7.9596559E-19  1.8803495E-35  1.5700994E-02  1.5700994E-02  6.2739936E-09 -3.1156096E-06 -7.9147246E-05  6.0297473E-09  1.5700994E-02  1.5701504E-02
   -38.000  5.0578200E-03  6.6176295E+06  2.5706513E+03  9.6858098E+01  6.3570362E+06  1.5708583E-02  1.5708583E-02  1.0419326E-30 -1.0157559E-15  1.0085855E-16  1.0008859E-30  1.5708583E-02  1.5709110E-02  1.0267709E-25 -2.6271831E-13  1.8345620E-13  9.8626497E-26  1.5709747E-02  1.5709747E-02  2.4742099E-39  6.0443019E-21  4.9372830E-20  2.3767905E-39  1.5709747E-02  1.5707265E-02  1.6207237E-25 -3.9448812E-13  8.0321213E-14  1.5568865E-25  1.5708750E-02  1.5708725E-02  1.1356841E-33 -2.7240882E-17  1.9839819E-17  1.0909418E-33  1.5708750E-02  1.5709006E-02  2.0212822E-35 -4.4207072E-18  8.1863891E-19  1.9416880E-35  1.5708573E-02  1.5708573E-02  6.2565606E-09 -3.0298131E-06 -7.9040375E-05  6.0100898E-09  1.5708573E-02  1.5709094E-02
