Energy fluotot bragg Monitor highharm
2.439500000000000000e+04 6.621497819042024800e-03 1.592686837346266238e+01 8.775960000000000000e+05 5.422578646827121984e-01
2.439600000000000000e+04 6.499607478695362990e-03 1.590747291185412671e+01 8.802070000000000000e+05 5.553660783120212274e-01
2.439600000000000000e+04 6.458611558043184098e-03 1.583317070708561403e+01 8.775880000000000000e+05 5.706144680872704544e-01
2.439700000000000000e+04 6.526589683462120407e-03 1.602490233993286850e+01 8.793260000000000000e+05 5.545979154928100119e-01
2.439700000000000000e+04 6.544701905255809540e-03 1.593362992347378260e+01 8.735310000000000000e+05 5.498511749838947971e-01
2.439800000000000000e+04 6.599772184793645941e-03 1.598010702431066044e+01 8.735150000000000000e+05 5.670718185206398143e-01
2.439800000000000000e+04 6.498764730743387431e-03 1.612153519444603234e+01 8.730890000000000000e+05 5.371421387496257971e-01
2.439900000000000000e+04 6.589322691680056000e-03 1.632459622393512788e+01 8.750520000000000000e+05 5.527327338093352971e-01
2.439900000000000000e+04 6.694625677887960230e-03 1.637164017312643338e+01 8.753290000000000000e+05 5.540318245272429776e-01
2.440000000000000000e+04 6.554623194989721291e-03 1.633653253406264128e+01 8.738870000000000000e+05 5.441326349848321087e-01
2.440200000000000000e+04 6.466257724921789692e-03 1.682224929261558799e+01 8.731480000000000000e+05 5.557097698786519491e-01
2.440400000000000000e+04 6.207797489995495709e-03 1.733341035507727668e+01 8.703570000000000000e+05 5.701202694994333964e-01
2.440600000000000000e+04 6.210101734827171323e-03 1.777412922154290342e+01 8.697120000000000000e+05 5.595914047758153709e-01
2.440800000000000000e+04 5.880876559157613599e-03 1.773995996003619524e+01 8.685780000000000000e+05 5.755581319261099393e-01
2.441000000000000000e+04 6.085452048987716536e-03 1.776259566242172738e+01 8.681360000000000000e+05 5.702498746736640589e-01
2.441200000000000000e+04 6.040256125233118938e-03 1.785646856050202658e+01 8.708240000000000000e+05 5.664674386398186323e-01
2.441400000000000000e+04 5.988783865009526808e-03 1.752685880984066458e+01 8.667870000000000000e+05 5.656187427663490475e-01
2.441600000000000000e+04 6.186413887472310899e-03 1.742149272751442979e+01 8.667380000000000000e+05 5.704980971766838715e-01
2.441800000000000000e+04 6.001222193085724993e-03 1.757340956098787643e+01 8.656570000000000000e+05 5.646262270581137166e-01
2.442000000000000000e+04 6.270396701396918106e-03 1.751071783366487367e+01 8.653360000000000000e+05 5.568280187298733086e-01
2.442200000000000000e+04 6.267908722282546259e-03 1.763347706563619255e+01 8.675940000000000000e+05 5.743930755916223374e-01
2.442400000000000000e+04 6.354347790854081648e-03 1.780917872336424779e+01 8.638180000000000000e+05 5.590563187355864772e-01
2.442600000000000000e+04 6.144427045208161915e-03 1.736477911301959409e+01 8.633840000000000000e+05 5.710953444875436213e-01
2.442800000000000000e+04 6.067888045901387306e-03 1.720627482351062554e+01 8.630680000000000000e+05 5.617231901726065235e-01
2.443000000000000000e+04 6.387750725880739396e-03 1.741000637055459421e+01 8.627450000000000000e+05 5.743592852755671219e-01
2.443200000000000000e+04 6.506727018917292556e-03 1.723676565511141945e+01 8.624920000000000000e+05 5.855440948025382175e-01
2.443400000000000000e+04 6.578726001283254771e-03 1.703757120034668304e+01 8.618690000000000000e+05 5.690769998871632041e-01
2.443600000000000000e+04 6.381864684035577426e-03 1.677137536419628816e+01 8.613470000000000000e+05 5.751976146400566980e-01
2.443800000000000000e+04 6.619262308888843212e-03 1.685416303763011925e+01 8.608210000000000000e+05 5.726768845769634186e-01
2.444000000000000000e+04 6.409883687125124060e-03 1.669289262947469155e+01 8.599220000000000000e+05 5.644369473814814242e-01
2.444200000000000000e+04 6.459934795832837640e-03 1.655264710582019561e+01 8.597610000000000000e+05 5.790789287415870623e-01
2.444400000000000000e+04 6.533154302390717719e-03 1.689244341574281094e+01 8.586970000000000000e+05 5.750862609813417459e-01
2.444600000000000000e+04 6.596916081497049104e-03 1.681002231188072926e+01 8.585830000000000000e+05 5.709248732343710220e-01
2.444800000000000000e+04 6.589707094339031582e-03 1.668930589127001340e+01 8.578530000000000000e+05 5.750078625316035197e-01
2.445000000000000000e+04 6.546929383939899781e-03 1.689561630710966611e+01 8.570430000000000000e+05 5.729121334168985058e-01
2.445200000000000000e+04 6.411790596429617177e-03 1.675025226920286059e+01 8.565470000000000000e+05 5.736327033299458700e-01
2.445400000000000000e+04 6.503732846127366872e-03 1.652670441759523356e+01 8.565850000000000000e+05 5.753173573570306010e-01
2.445600000000000000e+04 6.501276556996777103e-03 1.667040866582062364e+01 8.566010000000000000e+05 5.813342323407890699e-01
2.445800000000000000e+04 6.598542875338133350e-03 1.685387579014271964e+01 8.557950000000000000e+05 5.775985435147791280e-01
2.446000000000000000e+04 6.666775830247517222e-03 1.697326277389019467e+01 8.549860000000000000e+05 5.810736222588472888e-01
2.446200000000000000e+04 6.460542372008850481e-03 1.678056055909529576e+01 8.547270000000000000e+05 5.873104249303147117e-01
2.446400000000000000e+04 6.515073494991075603e-03 1.707728981929417245e+01 8.544800000000000000e+05 5.660186432120954958e-01
2.446600000000000000e+04 6.419235453949196507e-03 1.726741799833649083e+01 8.538400000000000000e+05 5.682392863135685701e-01
2.446800000000000000e+04 6.417277682563804833e-03 1.718077398182825632e+01 8.536330000000000000e+05 5.608010247183581320e-01
2.447000000000000000e+04 6.370322783341021700e-03 1.738904848069426379e+01 8.530180000000000000e+05 5.747521068896334073e-01
2.447200000000000000e+04 6.228797454990808377e-03 1.733002145925270554e+01 8.524920000000000000e+05 5.894662700044346337e-01
2.447400000000000000e+04 6.346259028777047513e-03 1.720086130103999622e+01 8.519980000000000000e+05 5.789593515068572893e-01
2.447600000000000000e+04 6.267132099724226184e-03 1.708870061152885000e+01 8.511070000000000000e+05 5.921027179705251609e-01
2.447800000000000000e+04 6.240818005523857820e-03 1.745072550962833802e+01 8.508500000000000000e+05 5.830626186958968171e-01
2.448000000000000000e+04 6.357809468111522491e-03 1.726562628964449431e+01 8.498210000000000000e+05 5.963462961403539486e-01
2.448200000000000000e+04 6.224090809579079821e-03 1.718195231672403622e+01 8.496020000000000000e+05 5.858191267597205876e-01
2.448400000000000000e+04 6.358362441969185423e-03 1.701971863295699450e+01 8.491180000000000000e+05 5.822075111216153953e-01
2.448600000000000000e+04 6.245631652705633217e-03 1.727463092591980143e+01 8.484330000000000000e+05 5.927678038262884641e-01
2.448800000000000000e+04 6.454732919019626376e-03 1.767432796547157636e+01 8.457360000000000000e+05 5.943337742667803569e-01
2.449000000000000000e+04 6.510894566465517432e-03 1.753075095064115985e+01 8.473490000000000000e+05 6.115781337828516406e-01
2.449200000000000000e+04 6.412875826410659695e-03 1.752407821106888619e+01 8.467340000000000000e+05 6.035001119873633080e-01
2.449400000000000000e+04 6.536993196408400451e-03 1.771289648248956539e+01 8.439660000000000000e+05 6.103133630405525034e-01
2.449600000000000000e+04 6.475538169726263726e-03 1.758168172603899038e+01 8.456440000000000000e+05 5.905817431354781766e-01
2.449800000000000000e+04 6.479594070053412702e-03 1.770145777230665729e+01 8.452690000000000000e+05 6.075318118464210215e-01
2.450000000000000000e+04 6.638530529528123732e-03 1.794296476174707777e+01 8.428070000000000000e+05 6.108370719933046145e-01
2.450200000000000000e+04 6.594653479743460903e-03 1.768045269077749282e+01 8.390130000000000000e+05 5.999099816249966466e-01
2.450400000000000000e+04 6.640899090206342850e-03 1.760827235829523474e+01 8.408500000000000000e+05 5.886601975000700371e-01
2.450600000000000000e+04 6.520774786496074879e-03 1.757073215907310626e+01 8.408510000000000000e+05 6.096995936206416333e-01
2.450800000000000000e+04 6.551277807635410254e-03 1.782654545705908689e+01 8.428890000000000000e+05 5.943093575083269187e-01
2.451000000000000000e+04 6.641919692178738406e-03 1.770475328998337261e+01 8.399680000000000000e+05 6.084258241240262377e-01
2.451200000000000000e+04 6.774035163638467659e-03 1.783724055108344331e+01 8.411530000000000000e+05 5.945533937474252184e-01
2.451400000000000000e+04 6.743438986135680095e-03 1.775964740863281577e+01 8.345890000000000000e+05 6.020276302651210720e-01
2.451600000000000000e+04 6.775771512626830619e-03 1.787261238624757453e+01 8.375430000000000000e+05 5.902435571714352847e-01
2.451800000000000000e+04 6.496675519955899883e-03 1.775816141134877668e+01 8.339650000000000000e+05 6.017909483232968260e-01
2.452000000000000000e+04 6.684082967240475258e-03 1.770407403330343854e+01 8.367640000000000000e+05 6.071054842737871882e-01
2.452200000000000000e+04 6.660892617032199495e-03 1.753212746826243063e+01 8.359240000000000000e+05 6.174463912202619031e-01
2.452400000000000000e+04 6.718431631697743996e-03 1.757382106098858188e+01 8.353140000000000000e+05 6.030259375493021157e-01
2.452600000000000000e+04 6.655306988856715851e-03 1.763845604543349310e+01 8.286620000000000000e+05 5.936955079428564153e-01
2.452800000000000000e+04 6.710461341198810555e-03 1.752511325426058519e+01 8.282590000000000000e+05 6.196774881664267598e-01
2.453000000000000000e+04 6.634276450734575246e-03 1.749201577893780168e+01 8.278220000000000000e+05 5.938455728507785469e-01
2.453200000000000000e+04 6.780398221534902382e-03 1.753462427322694950e+01 8.276800000000000000e+05 5.932250134866311475e-01
2.453400000000000000e+04 6.955997778533310957e-03 1.779538092102436053e+01 8.264810000000000000e+05 6.136885593290720697e-01
2.453600000000000000e+04 6.638932832397534747e-03 1.764944809249800173e+01 8.261870000000000000e+05 5.910495528166004320e-01
2.453800000000000000e+04 6.817427214936812307e-03 1.754319069403996423e+01 8.252380000000000000e+05 6.019716292701359217e-01
2.454000000000000000e+04 6.795679949774755153e-03 1.790228331711938381e+01 8.250830000000000000e+05 5.982028517682705937e-01
2.454200000000000000e+04 6.780619245603042126e-03 1.781139887938929434e+01 8.242610000000000000e+05 6.090175458623782179e-01
2.454400000000000000e+04 6.745211118554557753e-03 1.776534109268385464e+01 8.239920000000000000e+05 6.113228630027549571e-01
2.454600000000000000e+04 6.691785654006385080e-03 1.791826368152995030e+01 8.235470000000000000e+05 6.212899447675683806e-01
2.454800000000000000e+04 6.467567978125459555e-03 1.771683742723775268e+01 8.228750000000000000e+05 6.333178173107500974e-01
2.455000000000000000e+04 6.588990879212773197e-03 1.811010386876567679e+01 8.227360000000000000e+05 6.141684714873772988e-01
2.455200000000000000e+04 6.839437511028903516e-03 1.835534275952277028e+01 8.217050000000000000e+05 6.161647557885375770e-01
2.455400000000000000e+04 6.757439945034121771e-03 1.814502931193278457e+01 8.208730000000000000e+05 5.971270177147112168e-01
2.455600000000000000e+04 6.736231318721485478e-03 1.830342865791507023e+01 8.203400000000000000e+05 6.139180860799986483e-01
2.455800000000000000e+04 6.816773897731329308e-03 1.853005565929591469e+01 8.200360000000000000e+05 6.008270903123866802e-01
2.456000000000000000e+04 6.601449974417256637e-03 1.824261939348672357e+01 8.189110000000000000e+05 6.157787603005111521e-01
2.456200000000000000e+04 6.604038651828168273e-03 1.832129472365922496e+01 8.185900000000000000e+05 6.228971352022611985e-01
2.456400000000000000e+04 6.762017799801717417e-03 1.836830027635793883e+01 8.180990000000000000e+05 6.113210070250743033e-01
2.456600000000000000e+04 6.515223375594693042e-03 1.849756008826483011e+01 8.180840000000000000e+05 6.068552002265467094e-01
2.456800000000000000e+04 6.661300109614759317e-03 1.830382548145401600e+01 8.174080000000000000e+05 6.244894638371734086e-01
2.457000000000000000e+04 6.620250782626541965e-03 1.866709134056348063e+01 8.183980000000000000e+05 6.026667158334908514e-01
2.457200000000000000e+04 6.704249242625140263e-03 1.829856162444699663e+01 8.182870000000000000e+05 6.247904787074424204e-01
2.457400000000000000e+04 6.553873204562758216e-03 1.836607191051036736e+01 8.178370000000000000e+05 6.316020456096729241e-01
2.457600000000000000e+04 6.745172710440944588e-03 1.844421841871778867e+01 8.171770000000000000e+05 6.362796836105277798e-01
2.457800000000000000e+04 6.545125986941573333e-03 1.830593824447505114e+01 8.167910000000000000e+05 6.306614604720671702e-01
2.458000000000000000e+04 6.648950833048472044e-03 1.847805024895164294e+01 8.162190000000000000e+05 6.236013270817206688e-01
2.458200000000000000e+04 6.656989716605929419e-03 1.840305137283901971e+01 8.156840000000000000e+05 6.390432101370824292e-01
2.458400000000000000e+04 6.601931739952626201e-03 1.828512827971686860e+01 8.149130000000000000e+05 6.213814467904681393e-01
2.458600000000000000e+04 6.579133101017922355e-03 1.812574413822560260e+01 8.146970000000000000e+05 6.257611914473611980e-01
2.458800000000000000e+04 6.683228987427982520e-03 1.837659787456816574e+01 8.118830000000000000e+05 6.328482583155817798e-01
2.459000000000000000e+04 6.657586475396840876e-03 1.832264400875612864e+01 8.193660000000000000e+05 6.241203556963300647e-01
2.459200000000000000e+04 6.668127139942047789e-03 1.833158274538381249e+01 8.125220000000000000e+05 6.378679367559654256e-01
2.459400000000000000e+04 6.738918141712376200e-03 1.852992455016434548e+01 8.151160000000000000e+05 6.338790866220652687e-01
2.459600000000000000e+04 6.790514953541509739e-03 1.825563846978229421e+01 8.120150000000000000e+05 6.212817011462966610e-01
2.459800000000000000e+04 6.653871075418688226e-03 1.819366657387705999e+01 8.148640000000000000e+05 6.241975709445214404e-01
2.460000000000000000e+04 6.696963912505089073e-03 1.829805512349058816e+01 8.172360000000000000e+05 6.379020049516094248e-01
2.460200000000000000e+04 6.740250292466651305e-03 1.811696353237304535e+01 8.137680000000000000e+05 6.193204447118786371e-01
2.460400000000000000e+04 6.916276205389797899e-03 1.849366621670302990e+01 8.167690000000000000e+05 6.343497386445735575e-01
2.460600000000000000e+04 6.802863404951267103e-03 1.810389273678620015e+01 8.125990000000000000e+05 6.189155235899180818e-01
2.460800000000000000e+04 6.673914654938126710e-03 1.852046982677051545e+01 8.094200000000000000e+05 6.225007796145607397e-01
2.461000000000000000e+04 6.558926029548883818e-03 1.812189646806172760e+01 8.149200000000000000e+05 6.490642675652120719e-01
2.461200000000000000e+04 6.851152801356143879e-03 1.871603817085795285e+01 8.087690000000000000e+05 6.334359240524259915e-01
2.461400000000000000e+04 6.875263428882489800e-03 1.847735525388175404e+01 8.137870000000000000e+05 6.473145476270319998e-01
2.461600000000000000e+04 6.893057891777133218e-03 1.840007859025124404e+01 8.073340000000000000e+05 6.207505625196375609e-01
2.461800000000000000e+04 6.761940113833228572e-03 1.853510291536851540e+01 8.082000000000000000e+05 6.250763494418316579e-01
2.462000000000000000e+04 6.748123599032200548e-03 1.844734411054501777e+01 8.092620000000000000e+05 6.459102521689100707e-01
2.462200000000000000e+04 6.680030863355210236e-03 1.841094216651195126e+01 8.061340000000000000e+05 6.317227324280306755e-01
2.462400000000000000e+04 6.859654933307520429e-03 1.830621714012460188e+01 8.061630000000000000e+05 6.544947011495094724e-01
2.462600000000000000e+04 6.874799701547545765e-03 1.854866748638217189e+01 8.081690000000000000e+05 6.515461640399274890e-01
2.462800000000000000e+04 6.773480841382063973e-03 1.865307762882074627e+01 8.051990000000000000e+05 6.299599388622614260e-01
2.463000000000000000e+04 6.896577364354928262e-03 1.854504460914100861e+01 8.069220000000000000e+05 6.396795162874194807e-01
2.463200000000000000e+04 6.849255458952339080e-03 1.887820329603956182e+01 8.043210000000000000e+05 6.451652335200060984e-01
2.463400000000000000e+04 6.890849296863567688e-03 1.908773700219654756e+01 8.006270000000000000e+05 6.446919706566708319e-01
2.463600000000000000e+04 6.954584117618404365e-03 1.895087901153747723e+01 8.006230000000000000e+05 6.459671263646894479e-01
2.463800000000000000e+04 7.073858859139399088e-03 1.901471699401910698e+01 8.028150000000000000e+05 6.473386017478452992e-01
2.464000000000000000e+04 6.902290118235844887e-03 1.883570937879615670e+01 8.016180000000000000e+05 6.449300499980709089e-01
2.464200000000000000e+04 6.735489423880460132e-03 1.892352186309995687e+01 7.993480000000000000e+05 6.493086703058459364e-01
2.464400000000000000e+04 6.803195063080084287e-03 1.870667373943227219e+01 8.037400000000000000e+05 6.531725351397442703e-01
2.464600000000000000e+04 6.635143284882874699e-03 1.882209807434252724e+01 8.008870000000000000e+05 6.377179118603285568e-01
2.464800000000000000e+04 6.632454308715408572e-03 1.881248658590346068e+01 7.983470000000000000e+05 6.288356051915553468e-01
2.465000000000000000e+04 6.724033474614737188e-03 1.889324055342531494e+01 8.038330000000000000e+05 6.590423820608493077e-01
2.465200000000000000e+04 6.884125162266898322e-03 1.871250332439426600e+01 7.980680000000000000e+05 6.508472000954059755e-01
2.465400000000000000e+04 6.808586140672479893e-03 1.873333045217851733e+01 8.003130000000000000e+05 6.649037732491835939e-01
2.465600000000000000e+04 6.665711634164412334e-03 1.894169030286196431e+01 8.027650000000000000e+05 6.562638958623752128e-01
2.465800000000000000e+04 6.805572062125856726e-03 1.875407718497525522e+01 7.993450000000000000e+05 6.553710524517400993e-01
2.466000000000000000e+04 6.701706469262121331e-03 1.896424006716796740e+01 7.989010000000000000e+05 6.439026567098532494e-01
2.466200000000000000e+04 6.837201465292868686e-03 1.915337069669303460e+01 8.012050000000000000e+05 6.537811209483935793e-01
2.466400000000000000e+04 6.850995873545995436e-03 1.914904599660065898e+01 7.946290000000000000e+05 6.406063046888940127e-01
2.466600000000000000e+04 6.927392797216987835e-03 1.929957156231427362e+01 7.974140000000000000e+05 6.488649769493237685e-01
2.466800000000000000e+04 6.914370974198441946e-03 1.913011981188566324e+01 7.968910000000000000e+05 6.557430062462286102e-01
2.467000000000000000e+04 6.762382317594631091e-03 1.912807862623575161e+01 7.963170000000000000e+05 6.643106487939453020e-01
2.467200000000000000e+04 6.808166281105138343e-03 1.901642303103572473e+01 7.958090000000000000e+05 6.462503395847963850e-01
2.467400000000000000e+04 6.970019745667779300e-03 1.905560297376273127e+01 7.961240000000000000e+05 6.566845982605954424e-01
2.467600000000000000e+04 7.001778667529674934e-03 1.925453887481406312e+01 7.972260000000000000e+05 6.313849629772592120e-01
2.467800000000000000e+04 7.031347883829907122e-03 1.931291700083412266e+01 7.981400000000000000e+05 6.443988788822713198e-01
2.468000000000000000e+04 7.057820463792454334e-03 1.949983245744970617e+01 7.975550000000000000e+05 6.778074590264083765e-01
2.468200000000000000e+04 7.191054268019269648e-03 1.939223989314901431e+01 7.937640000000000000e+05 6.421235338643788149e-01
2.468400000000000000e+04 7.054102378656380151e-03 1.930118211933267602e+01 7.964160000000000000e+05 6.532470036020274762e-01
2.468600000000000000e+04 7.036804605175296830e-03 1.966772173795879297e+01 7.935420000000000000e+05 6.712242856073301622e-01
2.468800000000000000e+04 6.926583245965364441e-03 1.933352887291358613e+01 7.954860000000000000e+05 6.594917085800015011e-01
2.469000000000000000e+04 7.047381188623056542e-03 1.943741985442729003e+01 7.951890000000000000e+05 6.756246871754488792e-01
2.469200000000000000e+04 6.875716746740225677e-03 1.949060599746414013e+01 7.917720000000000000e+05 6.686387068856634031e-01
2.469400000000000000e+04 7.122935319029094318e-03 1.945559491974403343e+01 7.884390000000000000e+05 6.771596112665158040e-01
2.469600000000000000e+04 6.849825972952177516e-03 1.933176656284714667e+01 7.909690000000000000e+05 6.650875125878751293e-01
2.469800000000000000e+04 6.884620860754010752e-03 1.913512683025801309e+01 7.936530000000000000e+05 6.807566620824700987e-01
2.470000000000000000e+04 6.809035498040788038e-03 1.887946808382161734e+01 7.929170000000000000e+05 6.704703188441899497e-01
2.470200000000000000e+04 6.937461915869859788e-03 1.943830773973724746e+01 7.926530000000000000e+05 6.827681593447917363e-01
2.470400000000000000e+04 6.858771374287521601e-03 1.913209612226349421e+01 7.895000000000000000e+05 6.759679134759868369e-01
2.470600000000000000e+04 6.907891413503607428e-03 1.919469694662105752e+01 7.918480000000000000e+05 6.967850149520046221e-01
2.470800000000000000e+04 6.796321661158986199e-03 1.895390209133919157e+01 7.855720000000000000e+05 6.716766078326497080e-01
2.471000000000000000e+04 7.039190448715105727e-03 1.928931852357109733e+01 7.885850000000000000e+05 6.690825626024486938e-01
2.471200000000000000e+04 7.219771888227497457e-03 1.949785752149703200e+01 7.874210000000000000e+05 6.684666308225301057e-01
2.471400000000000000e+04 6.778118900455460706e-03 1.911742805211559215e+01 7.869440000000000000e+05 6.763245851506436424e-01
2.471600000000000000e+04 6.878469806584235069e-03 1.946239678704296594e+01 7.891290000000000000e+05 6.886779830952244330e-01
2.471800000000000000e+04 7.100263169904283238e-03 1.941177659331370720e+01 7.888440000000000000e+05 6.751990556186495684e-01
2.472000000000000000e+04 7.029038556940953898e-03 1.951626417542737713e+01 7.881590000000000000e+05 6.977194565872200105e-01
2.472200000000000000e+04 7.006078448790013617e-03 1.939739761268527829e+01 7.880300000000000000e+05 6.587041882020171490e-01
2.472400000000000000e+04 7.226494521379701538e-03 1.931920613841612067e+01 7.872420000000000000e+05 6.836373097348018568e-01
2.472600000000000000e+04 7.117338288206495091e-03 1.951554572374770657e+01 7.873730000000000000e+05 6.852325670569739957e-01
2.472800000000000000e+04 6.968413530069448095e-03 1.980949775112974720e+01 7.808090000000000000e+05 6.625309903786187338e-01
2.473000000000000000e+04 7.220403061698837249e-03 1.978003581226223062e+01 7.744720000000000000e+05 6.780698605950035152e-01
2.473200000000000000e+04 7.128573568781213995e-03 1.978953531837627366e+01 7.676150000000000000e+05 7.042393970832440120e-01
2.473400000000000000e+04 7.192008084106967652e-03 1.964689030270931625e+01 7.554030000000000000e+05 7.096356036757978103e-01
2.473600000000000000e+04 7.259909976388295889e-03 2.013072034766982554e+01 7.423110000000000000e+05 7.113696952711583421e-01
2.473800000000000000e+04 7.361805978271541810e-03 2.041025617543111537e+01 7.268610000000000000e+05 7.164849462451575723e-01
2.474000000000000000e+04 7.376496391712041023e-03 2.060817837292238153e+01 7.227040000000000000e+05 7.111951484672379697e-01
2.474200000000000000e+04 7.407145574367605956e-03 2.045919687455168301e+01 7.219950000000000000e+05 7.149020865025721427e-01
2.474400000000000000e+04 7.361357922808286179e-03 2.071146037254709782e+01 7.202390000000000000e+05 7.392129758904846248e-01
2.474600000000000000e+04 7.338374159128394428e-03 2.045743690305596019e+01 7.210550000000000000e+05 7.305187242736301823e-01
2.474800000000000000e+04 7.515180570403052693e-03 2.086252334586149360e+01 7.197040000000000000e+05 7.382501962021007502e-01
2.475000000000000000e+04 7.354719577033413253e-03 2.052672838672963707e+01 7.208200000000000000e+05 7.220293066021096218e-01
2.475200000000000000e+04 7.485148168279252140e-03 2.060563690292754302e+01 7.201190000000000000e+05 7.165310706769486560e-01
2.475400000000000000e+04 7.391883460941324306e-03 2.059388189209334286e+01 7.203410000000000000e+05 7.171547918175104064e-01
2.475600000000000000e+04 7.671448007588280681e-03 2.108870279184335317e+01 7.198000000000000000e+05 7.455906970446939397e-01
2.475800000000000000e+04 7.339123192007081589e-03 2.099381583597566348e+01 7.195300000000000000e+05 7.465529864892416212e-01
2.476000000000000000e+04 7.743255004768952697e-03 2.085110441355907085e+01 7.190900000000000000e+05 7.184639706250358637e-01
2.476200000000000000e+04 7.534681572783761064e-03 2.115747454779629066e+01 7.182240000000000000e+05 7.388659307223901518e-01
2.476400000000000000e+04 7.464892532661435674e-03 2.073681919955440733e+01 7.177690000000000000e+05 7.164805900706657793e-01
2.476600000000000000e+04 7.452198277724478986e-03 2.121558024100941964e+01 7.174590000000000000e+05 7.445039681606159254e-01
2.476800000000000000e+04 7.337531856604795344e-03 2.077179325739518134e+01 7.167490000000000000e+05 7.293167611732996880e-01
2.477000000000000000e+04 7.431020032815078766e-03 2.084657979580886433e+01 7.171010000000000000e+05 7.430179675658760141e-01
2.477200000000000000e+04 7.219416619237075013e-03 2.099860033515616209e+01 7.162460000000000000e+05 7.219948399034054054e-01
2.477400000000000000e+04 7.557117552975764485e-03 2.102900576087813178e+01 7.166210000000000000e+05 7.324164665921397699e-01
2.477600000000000000e+04 7.440660377422155143e-03 2.111272031430801732e+01 7.150540000000000000e+05 7.164170693884415186e-01
2.477800000000000000e+04 7.496216730618072976e-03 2.100139303869445939e+01 7.154230000000000000e+05 7.327671557254420431e-01
2.478000000000000000e+04 7.384421403985478270e-03 2.098431425914196424e+01 7.140230000000000000e+05 7.235763522257446789e-01
2.478200000000000000e+04 7.426913933940309902e-03 2.117679648906642953e+01 7.128570000000000000e+05 7.354119754484295113e-01
2.478400000000000000e+04 7.485754201351704253e-03 2.114201306377157508e+01 7.126360000000000000e+05 7.397480930725439663e-01
2.478600000000000000e+04 7.427689381183827898e-03 2.108564230519523619e+01 7.120860000000000000e+05 7.549293742991733946e-01
2.478800000000000000e+04 7.544821732412910868e-03 2.104752916819135322e+01 7.139490000000000000e+05 7.531295324305210537e-01
2.479000000000000000e+04 7.365488772571251661e-03 2.096123518214434611e+01 7.090640000000000000e+05 7.438201728160848125e-01
2.479200000000000000e+04 7.469463183859711281e-03 2.130394733955434816e+01 7.115690000000000000e+05 7.541760174170009101e-01
2.479400000000000000e+04 7.787603551612908709e-03 2.231402286713028005e+01 7.110980000000000000e+05 7.663324534152992085e-01
2.479600000000000000e+04 8.052544922629564783e-03 2.242139981412887551e+01 7.106740000000000000e+05 8.029385188390144590e-01
2.479800000000000000e+04 7.928751085989537914e-03 2.200576521310225075e+01 7.110550000000000000e+05 7.746030878355653071e-01
2.480000000000000000e+04 6.894895581106689521e-03 1.999495895171719084e+01 8.205950000000000000e+05 7.186063823477084611e-01
2.480200000000000000e+04 7.035393793061925187e-03 2.020356216481185996e+01 8.200100000000000000e+05 7.320469349882823273e-01
2.480400000000000000e+04 6.994439849224442368e-03 2.031080468466212352e+01 8.227430000000000000e+05 7.217769761679859730e-01
2.480600000000000000e+04 7.094099586751279052e-03 2.064827758296607030e+01 8.193450000000000000e+05 7.190895487368315075e-01
2.480800000000000000e+04 7.149047394170557693e-03 2.061946016794626857e+01 8.188480000000000000e+05 7.332462259382122038e-01
2.481000000000000000e+04 7.351164968436426847e-03 2.042040071604673201e+01 8.220470000000000000e+05 7.273692290087959700e-01
2.481200000000000000e+04 7.401019217116391706e-03 2.057334256252178406e+01 8.180860000000000000e+05 7.046158382029250600e-01
2.481400000000000000e+04 7.352546964336351826e-03 2.079867036906272304e+01 8.183020000000000000e+05 7.324572732936691644e-01
2.481600000000000000e+04 7.237243436959243069e-03 2.109882887731834700e+01 8.231900000000000000e+05 7.253928710097584664e-01
2.481800000000000000e+04 7.234907470112703597e-03 2.089153920900590933e+01 8.225680000000000000e+05 7.360501507409782374e-01
2.482000000000000000e+04 7.420445511416565686e-03 2.107366828961937699e+01 8.167350000000000000e+05 7.450033165843917837e-01
2.482200000000000000e+04 7.333072603201306119e-03 2.083924832929794491e+01 8.190630000000000000e+05 7.273468672893674825e-01
2.482400000000000000e+04 7.105132886881435593e-03 2.089491422863730463e+01 8.159240000000000000e+05 7.325340386947276627e-01
2.482600000000000000e+04 7.141022310924585899e-03 2.061953108999445661e+01 8.120070000000000000e+05 7.252612642325401149e-01
2.482800000000000000e+04 7.180773567132489078e-03 2.067207850038459682e+01 8.116960000000000000e+05 7.357345974813227496e-01
2.483000000000000000e+04 7.286610749937705474e-03 2.067911216439933852e+01 8.148040000000000000e+05 7.448856588744974250e-01
2.483200000000000000e+04 7.123622154827216613e-03 2.063883470963845568e+01 8.142680000000000000e+05 7.448426406559830459e-01
2.483400000000000000e+04 7.260570818720338097e-03 2.081133945187213641e+01 8.139250000000000000e+05 7.404218074306911923e-01
2.483600000000000000e+04 7.368164795398595042e-03 2.066971643394815317e+01 8.132530000000000000e+05 7.406811039454248569e-01
2.483800000000000000e+04 6.972644189680247268e-03 2.063080861830451340e+01 8.127610000000000000e+05 7.632281020628008950e-01
2.484000000000000000e+04 7.089407719418208860e-03 2.058013498135474606e+01 8.095120000000000000e+05 7.452660762361233981e-01
2.484200000000000000e+04 7.215554980724552675e-03 2.061636866658478695e+01 8.145770000000000000e+05 7.282900867500443631e-01
2.484400000000000000e+04 7.240817597908701803e-03 2.042151335725268524e+01 8.110170000000000000e+05 7.436388256582578959e-01
2.484600000000000000e+04 7.321036860570786023e-03 2.090462550978447709e+01 8.105870000000000000e+05 7.441555162647018884e-01
