    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -45.0000  8.06649E-04  3.63071E-05  1.46768E-05  7.26142E-05  2.93535E-05  1.84025E-04  1.04886E-04  1.83899E-04  1.04903E-04  1.84025E-04  1.04886E-04  1.10390E-03  6.29351E-04  4.11444E-05  1.48371E-05  4.08829E-05  1.47508E-05  4.10194E-05  1.47964E-05  4.08829E-05  1.47508E-05  4.11444E-05  1.48371E-05  4.10148E-04  1.47944E-04
  -44.5000  8.63195E-04  3.63991E-05  1.60144E-05  7.27982E-05  3.20288E-05  1.74294E-04  1.11291E-04  1.74143E-04  1.11303E-04  1.74294E-04  1.11291E-04  1.04546E-03  6.67771E-04  4.21788E-05  1.63872E-05  4.19056E-05  1.62908E-05  4.20477E-05  1.63416E-05  4.19056E-05  1.62908E-05  4.21788E-05  1.63872E-05  4.20433E-04  1.63395E-04
  -44.0000  9.18183E-04  3.65151E-05  1.73563E-05  7.30302E-05  3.47126E-05  1.65414E-04  1.17370E-04  1.65237E-04  1.17375E-04  1.65414E-04  1.17370E-04  9.92130E-04  7.04231E-04  4.32564E-05  1.79768E-05  4.29708E-05  1.78700E-05  4.31186E-05  1.79262E-05  4.29708E-05  1.78700E-05  4.32564E-05  1.79768E-05  4.31146E-04  1.79239E-04
  -43.5000  9.71800E-04  3.66556E-05  1.87034E-05  7.33111E-05  3.74068E-05  1.57292E-04  1.23151E-04  1.57092E-04  1.23148E-04  1.57292E-04  1.23151E-04  9.43352E-04  7.38899E-04  4.43797E-05  1.96077E-05  4.40810E-05  1.94899E-05  4.42347E-05  1.95518E-05  4.40810E-05  1.94899E-05  4.43796E-05  1.96077E-05  4.42312E-04  1.95494E-04
  -43.0000  1.02421E-03  3.68212E-05  2.00565E-05  7.36423E-05  4.01131E-05  1.49849E-04  1.28657E-04  1.49625E-04  1.28647E-04  1.49849E-04  1.28657E-04  8.98645E-04  7.71923E-04  4.55513E-05  2.12817E-05  4.52388E-05  2.11524E-05  4.53987E-05  2.12201E-05  4.52388E-05  2.11524E-05  4.55513E-05  2.12817E-05  4.53958E-04  2.12177E-04
  -42.5000  1.07558E-03  3.70125E-05  2.14167E-05  7.40251E-05  4.28334E-05  1.43013E-04  1.33913E-04  1.42766E-04  1.33894E-04  1.43013E-04  1.33913E-04  8.57586E-04  8.03439E-04  4.67743E-05  2.30006E-05  4.64472E-05  2.28593E-05  4.66135E-05  2.29332E-05  4.64472E-05  2.28593E-05  4.67743E-05  2.30006E-05  4.66113E-04  2.29306E-04
  -42.0000  1.12604E-03  3.72307E-05  2.27849E-05  7.44615E-05  4.55699E-05  1.36725E-04  1.38938E-04  1.36455E-04  1.38908E-04  1.36725E-04  1.38938E-04  8.19811E-04  8.33567E-04  4.80525E-05  2.47665E-05  4.77099E-05  2.46126E-05  4.78827E-05  2.46928E-05  4.77099E-05  2.46126E-05  4.80525E-05  2.47665E-05  4.78815E-04  2.46902E-04
  -41.5000  1.17573E-03  3.74764E-05  2.41622E-05  7.49528E-05  4.83243E-05  1.30933E-04  1.43749E-04  1.30639E-04  1.43709E-04  1.30933E-04  1.43749E-04  7.85009E-04  8.62415E-04  4.93883E-05  2.65815E-05  4.90293E-05  2.64144E-05  4.92090E-05  2.65012E-05  4.90293E-05  2.64144E-05  4.93883E-05  2.65815E-05  4.92088E-04  2.64986E-04
  -41.0000  1.22476E-03  3.77505E-05  2.55495E-05  7.55011E-05  5.10989E-05  1.25589E-04  1.48365E-04  1.25272E-04  1.48313E-04  1.25589E-04  1.48365E-04  7.52902E-04  8.90084E-04  5.07854E-05  2.84478E-05  5.04090E-05  2.82669E-05  5.05957E-05  2.83606E-05  5.04090E-05  2.82669E-05  5.07854E-05  2.84478E-05  5.05969E-04  2.83580E-04
  -40.5000  1.27327E-03  3.80543E-05  2.69479E-05  7.61087E-05  5.38959E-05  1.20653E-04  1.52798E-04  1.20312E-04  1.52734E-04  1.20653E-04  1.52798E-04  7.23237E-04  9.16662E-04  5.22480E-05  3.03679E-05  5.18534E-05  3.01725E-05  5.20472E-05  3.02733E-05  5.18534E-05  3.01725E-05  5.22480E-05  3.03679E-05  5.20500E-04  3.02708E-04
  -40.0000  1.32135E-03  3.83894E-05  2.83587E-05  7.67788E-05  5.67174E-05  1.16088E-04  1.57065E-04  1.15723E-04  1.56987E-04  1.16088E-04  1.57065E-04  6.95796E-04  9.42232E-04  5.37810E-05  3.23443E-05  5.33670E-05  3.21337E-05  5.35680E-05  3.22419E-05  5.33670E-05  3.21337E-05  5.37810E-05  3.23443E-05  5.35728E-04  3.22396E-04
  -39.5000  1.36910E-03  3.87569E-05  2.97830E-05  7.75138E-05  5.95660E-05  1.11862E-04  1.61175E-04  1.11473E-04  1.61083E-04  1.11862E-04  1.61175E-04  6.70394E-04  9.66869E-04  5.53882E-05  3.43798E-05  5.49538E-05  3.41532E-05  5.51620E-05  3.42690E-05  5.49538E-05  3.41532E-05  5.53882E-05  3.43798E-05  5.51692E-04  3.42670E-04
  -39.0000  1.41664E-03  3.91586E-05  3.12221E-05  7.83172E-05  6.24441E-05  1.07948E-04  1.65143E-04  1.07534E-04  1.65035E-04  1.07949E-04  1.65143E-04  6.46861E-04  9.90640E-04  5.70746E-05  3.64773E-05  5.66186E-05  3.62339E-05  5.68339E-05  3.63576E-05  5.66186E-05  3.62339E-05  5.70746E-05  3.64773E-05  5.68441E-04  3.63560E-04
  -38.5000  1.46406E-03  3.95966E-05  3.26772E-05  7.91931E-05  6.53544E-05  1.04321E-04  1.68976E-04  1.03881E-04  1.68853E-04  1.04321E-04  1.68976E-04  6.25047E-04  1.01361E-03  5.88461E-05  3.86398E-05  5.83675E-05  3.83789E-05  5.85896E-05  3.85108E-05  5.83675E-05  3.83789E-05  5.88461E-05  3.86398E-05  5.86033E-04  3.85096E-04
  -38.0000  1.51145E-03  4.00733E-05  3.41499E-05  8.01466E-05  6.82997E-05  1.00958E-04  1.72686E-04  1.00491E-04  1.72546E-04  1.00958E-04  1.72686E-04  6.04813E-04  1.03584E-03  6.07090E-05  4.08708E-05  6.02067E-05  4.05914E-05  6.04351E-05  4.07317E-05  6.02067E-05  4.05914E-05  6.07089E-05  4.08708E-05  6.04533E-04  4.07312E-04
  -37.5000  1.55890E-03  4.05912E-05  3.56416E-05  8.11823E-05  7.12831E-05  9.78395E-05  1.76282E-04  9.73446E-05  1.76123E-04  9.78395E-05  1.76282E-04  5.86047E-04  1.05737E-03  6.26691E-05  4.31739E-05  6.21422E-05  4.28751E-05  6.23761E-05  4.30240E-05  6.21422E-05  4.28751E-05  6.26691E-05  4.31739E-05  6.23997E-04  4.30244E-04
  -37.0000  1.60651E-03  4.11535E-05  3.71539E-05  8.23070E-05  7.43079E-05  9.49481E-05  1.79771E-04  9.44252E-05  1.79593E-04  9.49481E-05  1.79771E-04  5.68643E-04  1.07827E-03  6.47340E-05  4.55528E-05  6.41817E-05  4.52337E-05  6.44197E-05  4.53914E-05  6.41817E-05  4.52337E-05  6.47340E-05  4.55528E-05  6.44502E-04  4.53929E-04
  -36.5000  1.65436E-03  4.17642E-05  3.86887E-05  8.35284E-05  7.73775E-05  9.22684E-05  1.83162E-04  9.17167E-05  1.82964E-04  9.22684E-05  1.83162E-04  5.52507E-04  1.09858E-03  6.69120E-05  4.80118E-05  6.63337E-05  4.76715E-05  6.65740E-05  4.78379E-05  6.63337E-05  4.76715E-05  6.69120E-05  4.80118E-05  6.66131E-04  4.78409E-04
  -36.0000  1.70255E-03  4.24282E-05  4.02479E-05  8.48563E-05  8.04959E-05  8.97872E-05  1.86462E-04  8.92063E-05  1.86242E-04  8.97872E-05  1.86462E-04  5.37561E-04  1.11833E-03  6.92119E-05  5.05553E-05  6.86075E-05  5.01927E-05  6.88473E-05  5.03680E-05  6.86075E-05  5.01927E-05  6.92119E-05  5.05553E-05  6.88972E-04  5.03728E-04
  -35.5000  1.75118E-03  4.31511E-05  4.18337E-05  8.63022E-05  8.36674E-05  8.74937E-05  1.89677E-04  8.68834E-05  1.89435E-04  8.74937E-05  1.89677E-04  5.23742E-04  1.13758E-03  7.16426E-05  5.31881E-05  7.10127E-05  5.28024E-05  7.12480E-05  5.29863E-05  7.10127E-05  5.28024E-05  7.16426E-05  5.31881E-05  7.13117E-04  5.29935E-04
  -35.0000  1.80033E-03  4.39411E-05  4.34485E-05  8.78823E-05  8.68971E-05  8.53779E-05  1.92815E-04  8.47386E-05  1.92549E-04  8.53779E-05  1.92815E-04  5.10989E-04  1.15636E-03  7.42160E-05  5.59155E-05  7.35624E-05  5.55058E-05  7.37870E-05  5.56980E-05  7.35624E-05  5.55058E-05  7.42160E-05  5.59155E-05  7.38688E-04  5.57081E-04
  -34.5000  1.85012E-03  4.48086E-05  4.50952E-05  8.96172E-05  9.01904E-05  8.34326E-05  1.95881E-04  8.27655E-05  1.95590E-04  8.34326E-05  1.95881E-04  4.99261E-04  1.17470E-03  7.69444E-05  5.87431E-05  7.62706E-05  5.83087E-05  7.64756E-05  5.85084E-05  7.62706E-05  5.83087E-05  7.69444E-05  5.87431E-05  7.65811E-04  5.85224E-04
  -34.0000  1.90064E-03  4.57683E-05  4.67772E-05  9.15366E-05  9.35543E-05  8.16534E-05  1.98881E-04  8.09611E-05  1.98566E-04  8.16534E-05  1.98881E-04  4.88536E-04  1.19266E-03  7.98419E-05  6.16773E-05  7.91544E-05  6.12175E-05  7.93262E-05  6.14236E-05  7.91543E-05  6.12175E-05  7.98419E-05  6.16773E-05  7.94638E-04  6.14426E-04
  -33.5000  1.95201E-03  4.68422E-05  4.84986E-05  9.36844E-05  9.69972E-05  8.00396E-05  2.01823E-04  7.93270E-05  2.01481E-04  8.00395E-05  2.01823E-04  4.78812E-04  1.21025E-03  8.29256E-05  6.47247E-05  8.22355E-05  6.42396E-05  8.23534E-05  6.44500E-05  8.22354E-05  6.42396E-05  8.29256E-05  6.47247E-05  8.25351E-04  6.44757E-04
  -33.0000  2.00435E-03  4.80647E-05  5.02649E-05  9.61295E-05  1.00530E-04  7.85960E-05  2.04711E-04  7.78722E-05  2.04343E-04  7.85959E-05  2.04711E-04  4.70128E-04  1.22753E-03  8.62160E-05  6.78931E-05  8.55430E-05  6.73833E-05  8.55740E-05  6.75948E-05  8.55428E-05  6.73833E-05  8.62160E-05  6.78931E-05  8.58184E-04  6.76295E-04
  -32.5000  2.05783E-03  4.94931E-05  5.20838E-05  9.89863E-05  1.04168E-04  7.73380E-05  2.07553E-04  7.66192E-05  2.07158E-04  7.73378E-05  2.07553E-04  4.62590E-04  1.24453E-03  8.97387E-05  7.11910E-05  8.91171E-05  7.06583E-05  8.90067E-05  7.08657E-05  8.91167E-05  7.06582E-05  8.97387E-05  7.11909E-05  8.93436E-04  7.09128E-04
  -32.0000  2.11260E-03  5.12330E-05  5.39666E-05  1.02466E-04  1.07933E-04  7.62998E-05  2.10357E-04  7.56167E-05  2.09937E-04  7.62994E-05  2.10357E-04  4.56432E-04  1.26130E-03  9.35306E-05  7.46281E-05  9.30232E-05  7.40768E-05  9.26765E-05  7.42715E-05  9.30226E-05  7.40768E-05  9.35307E-05  7.46281E-05  9.31567E-04  7.43363E-04
  -31.5000  2.16892E-03  5.34992E-05  5.59326E-05  1.06998E-04  1.11865E-04  7.55598E-05  2.13134E-04  7.49727E-05  2.12692E-04  7.55590E-05  2.13134E-04  4.52183E-04  1.27792E-03  9.76505E-05  7.82167E-05  9.73792E-05  7.76554E-05  9.66172E-05  7.78221E-05  9.73781E-05  7.76553E-05  9.76507E-05  7.82167E-05  9.73352E-04  7.79133E-04
  -31.0000  2.22717E-03  5.67911E-05  5.80196E-05  1.13582E-04  1.16039E-04  7.53086E-05  2.15901E-04  7.49497E-05  2.15447E-04  7.53070E-05  2.15901E-04  4.51131E-04  1.29450E-03  1.02208E-04  8.19728E-05  1.02434E-04  8.14198E-05  1.00882E-04  8.15295E-05  1.02432E-04  8.14196E-05  1.02209E-04  8.19728E-05  1.02033E-03  8.16629E-04
  -30.5000  2.28812E-03  6.25348E-05  6.03178E-05  1.25070E-04  1.20636E-04  7.60973E-05  2.18698E-04  7.63035E-05  2.18251E-04  7.60934E-05  2.18698E-04  4.56989E-04  1.31129E-03  1.07479E-04  8.59226E-05  1.08853E-04  8.54201E-05  1.05586E-04  8.54097E-05  1.08848E-04  8.54197E-05  1.07480E-04  8.59226E-05  1.07649E-03  8.56189E-04
  -30.0000  2.32766E-03  7.63235E-05  6.20007E-05  1.52647E-04  1.24001E-04  8.00661E-05  2.20463E-04  8.19826E-05  2.20059E-04  8.00546E-05  2.20463E-04  4.84207E-04  1.32197E-03  1.14451E-04  8.84462E-05  1.19098E-04  8.80462E-05  1.11115E-04  8.78597E-05  1.19085E-04  8.80455E-05  1.14454E-04  8.84463E-05  1.15641E-03  8.81688E-04
  -29.9000  2.34118E-03  8.17425E-05  6.26015E-05  1.63485E-04  1.25203E-04  8.18802E-05  2.21065E-04  8.45210E-05  2.20680E-04  8.18652E-05  2.21065E-04  4.96533E-04  1.32562E-03  1.16337E-04  8.93012E-05  1.22322E-04  8.89452E-05  1.12431E-04  8.86861E-05  1.22304E-04  8.89444E-05  1.16342E-04  8.93014E-05  1.17947E-03  8.90357E-04
  -29.8000  2.35514E-03  8.91204E-05  6.32565E-05  1.78241E-04  1.26513E-04  8.44312E-05  2.21686E-04  8.80784E-05  2.21327E-04  8.44112E-05  2.21685E-04  5.13842E-04  1.32940E-03  1.18563E-04  9.01727E-05  1.26371E-04  8.98740E-05  1.13886E-04  8.95231E-05  1.26349E-04  8.98731E-05  1.18569E-04  9.01729E-05  1.20748E-03  8.99231E-04
  -29.7000  2.36970E-03  9.95957E-05  6.39885E-05  1.99191E-04  1.27977E-04  8.81328E-05  2.22334E-04  9.32329E-05  2.22012E-04  8.81054E-05  2.22333E-04  5.38942E-04  1.33336E-03  1.21314E-04  9.10643E-05  1.31694E-04  9.08419E-05  1.15555E-04  9.03724E-05  1.31663E-04  9.08408E-05  1.21323E-04  9.10646E-05  1.24310E-03  9.08368E-04
  -29.6000  2.38513E-03  1.15246E-04  6.48355E-05  2.30492E-04  1.29671E-04  9.37281E-05  2.23022E-04  1.01028E-04  2.22755E-04  9.36897E-05  2.23021E-04  5.76891E-04  1.33760E-03  1.24918E-04  9.19824E-05  1.39074E-04  9.18641E-05  1.17572E-04  9.12366E-05  1.39033E-04  9.18626E-05  1.24929E-04  9.19828E-05  1.29105E-03  9.17857E-04
  -29.5000  2.40188E-03  1.40309E-04  6.58668E-05  2.80618E-04  1.31734E-04  1.02704E-04  2.23777E-04  1.13565E-04  2.23590E-04  1.02648E-04  2.23776E-04  6.37834E-04  1.34229E-03  1.30027E-04  9.29381E-05  1.50056E-04  9.29670E-05  1.20213E-04  9.21201E-05  1.49999E-04  9.29651E-05  1.30044E-04  9.29386E-05  1.36068E-03  9.27858E-04
  -29.4000  2.42088E-03  1.84490E-04  6.72228E-05  3.68979E-04  1.34446E-04  1.18370E-04  2.24647E-04  1.35573E-04  2.24586E-04  1.18288E-04  2.24645E-04  7.44462E-04  1.34776E-03  1.38090E-04  9.39530E-05  1.67981E-04  9.42016E-05  1.24112E-04  9.30323E-05  1.67905E-04  9.41992E-05  1.38115E-04  9.39537E-05  1.47240E-03  9.38680E-04
  -29.3000  2.44428E-03  2.74137E-04  6.92376E-05  5.48275E-04  1.38475E-04  1.49353E-04  2.25745E-04  1.79598E-04  2.25906E-04  1.49244E-04  2.25742E-04  9.56391E-04  1.35479E-03  1.52854E-04  9.50765E-05  2.01222E-04  9.56806E-05  1.31010E-04  9.39952E-05  2.01151E-04  9.56776E-05  1.52886E-04  9.50774E-05  1.67825E-03  9.51015E-04
  -29.2000  2.47835E-03  5.04493E-04  7.29456E-05  1.00899E-03  1.45891E-04  2.24842E-04  2.27398E-04  2.89596E-04  2.28035E-04  2.24825E-04  2.27394E-04  1.47853E-03  1.36565E-03  1.86857E-04  9.64499E-05  2.76464E-04  9.77126E-05  1.47325E-04  9.50781E-05  2.76632E-04  9.77108E-05  1.86851E-04  9.64507E-05  2.14826E-03  9.66804E-04
  -29.1000  2.55349E-03  1.47807E-03  8.38092E-05  2.95614E-03  1.67618E-04  5.05927E-04  2.31116E-04  7.33216E-04  2.33424E-04  5.08225E-04  2.31130E-04  3.49474E-03  1.39134E-03  3.07718E-04  9.87116E-05  5.26237E-04  1.01580E-04  2.15811E-04  9.66642E-05  5.29664E-04  1.01604E-04  3.06911E-04  9.87065E-05  3.77268E-03  9.94533E-04
  -29.0000  4.05855E-03  4.56207E-02  4.19115E-04  9.12414E-02  8.38231E-04  6.59807E-03  2.79611E-04  2.36822E-02  4.07485E-04  6.71458E-03  2.80481E-04  7.39897E-02  1.93515E-03  2.36343E-03  1.16082E-04  5.10775E-03  1.39122E-04  4.86534E-03  1.32424E-04  5.13656E-03  1.39357E-04  2.29836E-03  1.15599E-04  3.95429E-02  1.28517E-03
  -28.9000  6.65696E-03  2.55649E-02  6.07014E-04  5.11297E-02  1.21403E-03  1.64741E-02  4.00693E-04  3.72286E-02  6.81110E-04  1.28486E-02  3.74916E-04  1.33103E-01  2.91344E-03  5.79693E-03  1.58689E-04  4.22129E-02  4.49381E-04  9.17800E-04  1.39170E-04  2.89027E-02  3.51788E-04  6.81910E-03  1.65719E-04  1.69299E-01  2.52949E-03
  -28.8000  6.76149E-03  1.11701E-03  6.15224E-04  2.23402E-03  1.23045E-03  7.11659E-04  4.05924E-04  8.83045E-04  6.87600E-04  7.61956E-04  3.80517E-04  4.71332E-03  2.94808E-03  4.73511E-04  1.62169E-04  1.21638E-03  4.58321E-04  1.85518E-04  1.40533E-04  1.30554E-03  3.61383E-04  4.56854E-04  1.69076E-04  7.27562E-03  2.58297E-03
  -28.7000  6.80046E-03  4.30360E-04  6.18387E-04  8.60720E-04  1.23677E-03  2.56969E-04  4.07812E-04  3.15681E-04  6.89920E-04  2.61666E-04  3.82440E-04  1.66863E-03  2.96035E-03  2.16272E-04  1.63759E-04  4.00336E-04  4.61264E-04  1.46607E-04  1.41611E-04  4.07905E-04  3.64381E-04  2.14751E-04  1.70655E-04  2.77174E-03  2.60334E-03
  -28.6000  6.82594E-03  2.49331E-04  6.20219E-04  4.98661E-04  1.24044E-03  1.59598E-04  4.08985E-04  1.88002E-04  6.91302E-04  1.60829E-04  3.83622E-04  1.01686E-03  2.96782E-03  1.68800E-04  1.65000E-04  2.49872E-04  4.63100E-04  1.36769E-04  1.42616E-04  2.51760E-04  3.66232E-04  1.68404E-04  1.71893E-04  1.95121E-03  2.61768E-03
  -28.5000  6.84638E-03  1.74917E-04  6.21505E-04  3.49835E-04  1.24301E-03  1.22387E-04  4.09885E-04  1.38689E-04  6.92321E-04  1.22871E-04  3.84525E-04  7.67895E-04  2.97346E-03  1.52097E-04  1.66117E-04  1.96894E-04  4.64547E-04  1.33382E-04  1.43596E-04  1.97615E-04  3.67684E-04  1.51942E-04  1.73009E-04  1.66386E-03  2.62991E-03
  -28.4000  6.86442E-03  1.37208E-04  6.22513E-04  2.74415E-04  1.24503E-03  1.04164E-04  4.10651E-04  1.14423E-04  6.93162E-04  1.04401E-04  3.85292E-04  6.45977E-04  2.97821E-03  1.44730E-04  1.67181E-04  1.72630E-04  4.65816E-04  1.32259E-04  1.44568E-04  1.72975E-04  3.68956E-04  1.44654E-04  1.74072E-04  1.53450E-03  2.64119E-03
  -28.3000  6.88116E-03  1.15558E-04  6.23363E-04  2.31116E-04  1.24673E-03  9.38597E-05  4.11340E-04  1.00662E-04  6.93902E-04  9.39923E-05  3.85983E-04  5.77027E-04  2.98245E-03  1.41192E-04  1.68219E-04  1.59859E-04  4.66991E-04  1.32145E-04  1.45540E-04  1.60050E-04  3.70132E-04  1.41150E-04  1.75110E-04  1.46879E-03  2.65198E-03
  -28.2000  6.89712E-03  1.02061E-04  6.24113E-04  2.04122E-04  1.24823E-03  8.74528E-05  4.11983E-04  9.20880E-05  6.94579E-04  8.75344E-05  3.86627E-04  5.34150E-04  2.98638E-03  1.39528E-04  1.69244E-04  1.52596E-04  4.68113E-04  1.32555E-04  1.46514E-04  1.52712E-04  3.71254E-04  1.39502E-04  1.76135E-04  1.43378E-03  2.66252E-03
  -28.1000  6.91261E-03  9.31377E-05  6.24797E-04  1.86275E-04  1.24959E-03  8.31862E-05  4.12595E-04  8.63695E-05  6.95214E-04  8.32399E-05  3.87238E-04  5.05591E-04  2.99009E-03  1.38892E-04  1.70265E-04  1.48302E-04  4.69203E-04  1.33268E-04  1.47493E-04  1.48378E-04  3.72345E-04  1.38875E-04  1.77156E-04  1.41543E-03  2.67292E-03
  -28.0000  6.92780E-03  8.69717E-05  6.25436E-04  1.73943E-04  1.25087E-03  8.01899E-05  4.13184E-04  8.23477E-05  6.95819E-04  8.02273E-05  3.87828E-04  4.85530E-04  2.99366E-03  1.38872E-04  1.71286E-04  1.45752E-04  4.70274E-04  1.34174E-04  1.48479E-04  1.45804E-04  3.73417E-04  1.38860E-04  1.78177E-04  1.40692E-03  2.68326E-03
  -27.9000  6.94280E-03  8.25761E-05  6.26043E-04  1.65152E-04  1.25209E-03  7.79996E-05  4.13757E-04  7.94033E-05  6.96403E-04  7.80267E-05  3.88402E-04  4.70859E-04  2.99712E-03  1.39249E-04  1.72309E-04  1.44300E-04  4.71334E-04  1.35210E-04  1.49473E-04  1.44337E-04  3.74477E-04  1.39241E-04  1.79200E-04  1.40467E-03  2.69359E-03
  -27.8000  6.95768E-03  7.93697E-05  6.26627E-04  1.58739E-04  1.25325E-03  7.63459E-05  4.14318E-04  7.71764E-05  6.96970E-04  7.63662E-05  3.88963E-04  4.59777E-04  3.00050E-03  1.39896E-04  1.73338E-04  1.43577E-04  4.72390E-04  1.36341E-04  1.50475E-04  1.43605E-04  3.75533E-04  1.39890E-04  1.80228E-04  1.40662E-03  2.70393E-03
  -27.7000  6.97251E-03  7.69926E-05  6.27193E-04  1.53985E-04  1.25439E-03  7.50637E-05  4.14870E-04  7.54459E-05  6.97524E-04  7.50792E-05  3.89515E-04  4.51178E-04  3.00382E-03  1.40737E-04  1.74372E-04  1.43361E-04  4.73443E-04  1.37546E-04  1.51486E-04  1.43383E-04  3.76587E-04  1.40732E-04  1.81262E-04  1.41152E-03  2.71430E-03
  -27.6000  6.98730E-03  7.52119E-05  6.27745E-04  1.50424E-04  1.25549E-03  7.40472E-05  4.15414E-04  7.40704E-05  6.98069E-04  7.40594E-05  3.90059E-04  4.44354E-04  3.00708E-03  1.41721E-04  1.75414E-04  1.43510E-04  4.74498E-04  1.38809E-04  1.52506E-04  1.43527E-04  3.77642E-04  1.41718E-04  1.82304E-04  1.41857E-03  2.72473E-03
