    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.32212E-04  1.02736E-03  3.77548E-05  2.05472E-03  7.55096E-05  1.18227E-04  4.34477E-06  1.18290E-04  4.34707E-06  1.18251E-04  4.34565E-06  7.09537E-04  2.60750E-05  2.33136E-05  8.56759E-07  2.33367E-05  8.57607E-07  2.33006E-05  8.56280E-07  2.33488E-05  8.58052E-07  2.33088E-05  8.56581E-07  2.33217E-04  8.57056E-06  4.28690E-05  1.57541E-06  4.28818E-05  1.57588E-06  4.28712E-05  1.57549E-06  4.28680E-05  1.57537E-06  4.28735E-05  1.57557E-06  4.28771E-05  1.57571E-06  4.28634E-05  1.57520E-06  6.00208E-04  2.20572E-05
  -49.5000  2.56367E-04  8.91633E-04  7.05217E-05  1.78327E-03  1.41043E-04  1.23945E-04  8.89967E-06  1.24012E-04  8.90444E-06  1.23970E-04  8.90147E-06  7.43855E-04  5.34112E-05  2.36378E-05  1.72543E-06  2.36620E-05  1.72717E-06  2.36244E-05  1.72446E-06  2.36740E-05  1.72805E-06  2.36330E-05  1.72508E-06  2.36462E-04  1.72604E-05  4.39146E-05  3.18924E-06  4.39276E-05  3.19019E-06  4.39169E-05  3.18941E-06  4.39136E-05  3.18916E-06  4.39192E-05  3.18957E-06  4.39230E-05  3.18985E-06  4.39089E-05  3.18882E-06  6.14848E-04  4.46525E-05
  -49.0000  3.74471E-04  7.81465E-04  9.92401E-05  1.56293E-03  1.98480E-04  1.30116E-04  1.36814E-05  1.30189E-04  1.36888E-05  1.30143E-04  1.36841E-05  7.80897E-04  8.21086E-05  2.39732E-05  2.60643E-06  2.39987E-05  2.60911E-06  2.39595E-05  2.60496E-06  2.40106E-05  2.61043E-06  2.39684E-05  2.60590E-06  2.39821E-04  2.60736E-05  4.50040E-05  4.84311E-06  4.50173E-05  4.84454E-06  4.50064E-05  4.84336E-06  4.50029E-05  4.84299E-06  4.50086E-05  4.84361E-06  4.50127E-05  4.84404E-06  4.49981E-05  4.84248E-06  6.30100E-04  6.78082E-05
  -48.5000  4.88096E-04  6.90886E-04  1.24630E-04  1.38177E-03  2.49259E-04  1.36782E-04  1.87080E-05  1.36861E-04  1.87183E-05  1.36810E-04  1.87118E-05  8.20906E-04  1.12276E-04  2.43186E-05  3.50012E-06  2.43454E-05  3.50378E-06  2.43044E-05  3.49813E-06  2.43573E-05  3.50554E-06  2.43137E-05  3.49941E-06  2.43279E-04  3.50140E-05  4.61369E-05  6.53860E-06  4.61505E-05  6.54054E-06  4.61395E-05  6.53896E-06  4.61358E-05  6.53845E-06  4.61416E-05  6.53928E-06  4.61460E-05  6.53987E-06  4.61309E-05  6.53775E-06  6.45962E-04  9.15469E-05
  -48.0000  5.98515E-04  6.15527E-04  1.47250E-04  1.23105E-03  2.94500E-04  1.44001E-04  2.39999E-05  1.44086E-04  2.40134E-05  1.44031E-04  2.40048E-05  8.64235E-04  1.44036E-04  2.46758E-05  4.40694E-06  2.47040E-05  4.41164E-06  2.46611E-05  4.40441E-06  2.47160E-05  4.41384E-06  2.46708E-05  4.40604E-06  2.46855E-04  4.40857E-05  4.73185E-05  8.27753E-06  4.73326E-05  8.27998E-06  4.73213E-05  8.27798E-06  4.73174E-05  8.27733E-06  4.73234E-05  8.27838E-06  4.73280E-05  8.27914E-06  4.73123E-05  8.27645E-06  6.62507E-04  1.15894E-04
  -47.5000  7.06773E-04  5.52169E-04  1.67542E-04  1.10434E-03  3.35083E-04  1.51830E-04  2.95796E-05  1.51923E-04  2.95965E-05  1.51862E-04  2.95857E-05  9.11232E-04  1.77524E-04  2.50434E-05  5.32727E-06  2.50731E-05  5.33306E-06  2.50282E-05  5.32417E-06  2.50852E-05  5.33570E-06  2.50383E-05  5.32618E-06  2.50536E-04  5.32928E-05  4.85483E-05  1.00616E-05  4.85628E-05  1.00646E-05  4.85513E-05  1.00622E-05  4.85472E-05  1.00614E-05  4.85534E-05  1.00627E-05  4.85583E-05  1.00636E-05  4.85420E-05  1.00603E-05  6.79727E-04  1.40873E-04
  -47.0000  8.13757E-04  4.98380E-04  1.85857E-04  9.96760E-04  3.71714E-04  1.60352E-04  3.54724E-05  1.60454E-04  3.54930E-05  1.60386E-04  3.54798E-05  9.62384E-04  2.12890E-04  2.54237E-05  6.26158E-06  2.54551E-05  6.26852E-06  2.54079E-05  6.25790E-06  2.54674E-05  6.27161E-06  2.54185E-05  6.26030E-06  2.54345E-04  6.26398E-05  4.98323E-05  1.18930E-05  4.98473E-05  1.18965E-05  4.98355E-05  1.18936E-05  4.98312E-05  1.18927E-05  4.98376E-05  1.18942E-05  4.98427E-05  1.18953E-05  4.98258E-05  1.18914E-05  6.97705E-04  1.66513E-04
  -46.5000  9.20242E-04  4.52340E-04  2.02480E-04  9.04681E-04  4.04960E-04  1.69646E-04  4.17068E-05  1.69758E-04  4.17315E-05  1.69684E-04  4.17156E-05  1.01818E-03  2.50308E-04  2.58165E-05  7.21031E-06  2.58495E-05  7.21847E-06  2.58000E-05  7.20603E-06  2.58621E-05  7.22203E-06  2.58111E-05  7.20884E-06  2.58278E-04  7.21313E-05  5.11723E-05  1.37735E-05  5.11879E-05  1.37776E-05  5.11757E-05  1.37743E-05  5.11712E-05  1.37732E-05  5.11778E-05  1.37749E-05  5.11832E-05  1.37763E-05  5.11656E-05  1.37717E-05  7.16467E-04  1.92843E-04
  -46.0000  1.02692E-03  4.12645E-04  2.17644E-04  8.25291E-04  4.35289E-04  1.79808E-04  4.83146E-05  1.79932E-04  4.83439E-05  1.79850E-04  4.83249E-05  1.07918E-03  2.89967E-04  2.62220E-05  8.17395E-06  2.62569E-05  8.18339E-06  2.62048E-05  8.16904E-06  2.62697E-05  8.18742E-06  2.62165E-05  8.17227E-06  2.62340E-04  8.17722E-05  5.25718E-05  1.57055E-05  5.25879E-05  1.57102E-05  5.25754E-05  1.57064E-05  5.25706E-05  1.57051E-05  5.25775E-05  1.57071E-05  5.25832E-05  1.57087E-05  5.25648E-05  1.57034E-05  7.36062E-04  2.19893E-04
  -45.5000  1.13443E-03  3.78197E-04  2.31543E-04  7.56395E-04  4.63086E-04  1.90948E-04  5.53318E-05  1.91085E-04  5.53662E-05  1.90993E-04  5.53438E-05  1.14605E-03  3.32084E-04  2.66408E-05  9.15299E-06  2.66776E-05  9.16378E-06  2.66228E-05  9.14741E-06  2.66908E-05  9.16829E-06  2.66351E-05  9.15109E-06  2.66534E-04  9.15671E-05  5.40342E-05  1.76912E-05  5.40509E-05  1.76965E-05  5.40379E-05  1.76923E-05  5.40330E-05  1.76908E-05  5.40400E-05  1.76931E-05  5.40461E-05  1.76948E-05  5.40269E-05  1.76889E-05  7.56538E-04  2.47695E-04
  -45.0000  1.24338E-03  3.48112E-04  2.44336E-04  6.96224E-04  4.88672E-04  2.03198E-04  6.27992E-05  2.03351E-04  6.28392E-05  2.03248E-04  6.28130E-05  1.21959E-03  3.76903E-04  2.70737E-05  1.01479E-05  2.71127E-05  1.01601E-05  2.70549E-05  1.01417E-05  2.71262E-05  1.01652E-05  2.70678E-05  1.01458E-05  2.70871E-04  1.01521E-04  5.55638E-05  1.97331E-05  5.55812E-05  1.97391E-05  5.55678E-05  1.97343E-05  5.55626E-05  1.97327E-05  5.55700E-05  1.97352E-05  5.55763E-05  1.97372E-05  5.55563E-05  1.97305E-05  7.77956E-04  2.76284E-04
