    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31248E-04  1.00670E-03  3.69954E-05  2.01339E-03  7.39909E-05  1.19659E-04  4.39738E-06  1.19728E-04  4.39993E-06  1.19688E-04  4.39844E-06  7.18149E-04  2.63915E-05  2.35701E-05  8.66184E-07  2.36030E-05  8.67393E-07  2.35516E-05  8.65504E-07  2.36127E-05  8.67752E-07  2.35664E-05  8.66050E-07  2.35808E-04  8.66577E-06  4.31456E-05  1.58557E-06  4.31603E-05  1.58611E-06  4.31473E-05  1.58563E-06  4.31442E-05  1.58552E-06  4.31486E-05  1.58568E-06  4.31577E-05  1.58602E-06  4.31375E-05  1.58527E-06  6.04082E-04  2.21996E-05
  -49.5000  2.54771E-04  8.75095E-04  6.91546E-05  1.75019E-03  1.38309E-04  1.25475E-04  9.00851E-06  1.25550E-04  9.01381E-06  1.25507E-04  9.01073E-06  7.53065E-04  5.40661E-05  2.39013E-05  1.74454E-06  2.39350E-05  1.74699E-06  2.38820E-05  1.74315E-06  2.39456E-05  1.74774E-06  2.38973E-05  1.74426E-06  2.39122E-04  1.74534E-05  4.42008E-05  3.20992E-06  4.42160E-05  3.21102E-06  4.42024E-05  3.21004E-06  4.41993E-05  3.20982E-06  4.42039E-05  3.21014E-06  4.42131E-05  3.21082E-06  4.41925E-05  3.20932E-06  6.18856E-04  4.49422E-05
  -49.0000  3.72502E-04  7.68072E-04  9.73807E-05  1.53614E-03  1.94761E-04  1.31750E-04  1.38502E-05  1.31831E-04  1.38585E-05  1.31784E-04  1.38537E-05  7.90730E-04  8.31249E-05  2.42423E-05  2.63543E-06  2.42771E-05  2.63916E-06  2.42223E-05  2.63331E-06  2.42884E-05  2.64032E-06  2.42381E-05  2.63500E-06  2.42536E-04  2.63664E-05  4.52975E-05  4.87457E-06  4.53132E-05  4.87625E-06  4.52992E-05  4.87476E-06  4.52960E-05  4.87442E-06  4.53007E-05  4.87492E-06  4.53101E-05  4.87593E-06  4.52890E-05  4.87366E-06  6.34211E-04  6.82490E-05
  -48.5000  4.85966E-04  6.79906E-04  1.22367E-04  1.35981E-03  2.44734E-04  1.38532E-04  1.89412E-05  1.38620E-04  1.89527E-05  1.38570E-04  1.89461E-05  8.31443E-04  1.13680E-04  2.45939E-05  3.53924E-06  2.46300E-05  3.54429E-06  2.45731E-05  3.53635E-06  2.46420E-05  3.54589E-06  2.45895E-05  3.53864E-06  2.46057E-04  3.54088E-05  4.64392E-05  6.58118E-06  4.64555E-05  6.58346E-06  4.64409E-05  6.58143E-06  4.64377E-05  6.58097E-06  4.64426E-05  6.58165E-06  4.64522E-05  6.58302E-06  4.64305E-05  6.57995E-06  6.50197E-04  9.21433E-05
  -48.0000  5.96396E-04  6.06438E-04  1.44653E-04  1.21288E-03  2.89306E-04  1.45876E-04  2.43020E-05  1.45973E-04  2.43171E-05  1.45918E-04  2.43085E-05  8.75535E-04  1.45855E-04  2.49567E-05  4.45638E-06  2.49941E-05  4.46281E-06  2.49350E-05  4.45269E-06  2.50069E-05  4.46488E-06  2.49520E-05  4.45561E-06  2.49689E-04  4.45847E-05  4.76283E-05  8.33149E-06  4.76453E-05  8.33439E-06  4.76301E-05  8.33180E-06  4.76268E-05  8.33123E-06  4.76319E-05  8.33209E-06  4.76418E-05  8.33382E-06  4.76193E-05  8.32992E-06  6.66847E-04  1.16649E-04
  -47.5000  7.04814E-04  5.44576E-04  1.64666E-04  1.08915E-03  3.29332E-04  1.53850E-04  2.99559E-05  1.53956E-04  2.99749E-05  1.53897E-04  2.99641E-05  9.23407E-04  1.79790E-04  2.53318E-05  5.38731E-06  2.53707E-05  5.39516E-06  2.53091E-05  5.38279E-06  2.53843E-05  5.39774E-06  2.53268E-05  5.38636E-06  2.53446E-04  5.38987E-05  4.88691E-05  1.01274E-05  4.88866E-05  1.01309E-05  4.88709E-05  1.01278E-05  4.88675E-05  1.01271E-05  4.88728E-05  1.01281E-05  4.88830E-05  1.01302E-05  4.88598E-05  1.01255E-05  6.84219E-04  1.41794E-04
  -47.0000  8.12090E-04  4.91984E-04  1.82746E-04  9.83968E-04  3.65492E-04  1.62531E-04  3.59288E-05  1.62647E-04  3.59521E-05  1.62582E-04  3.59388E-05  9.75520E-04  2.15639E-04  2.57187E-05  6.33245E-06  2.57592E-05  6.34180E-06  2.56949E-05  6.32706E-06  2.57736E-05  6.34490E-06  2.57134E-05  6.33131E-06  2.57320E-04  6.33550E-05  5.01622E-05  1.19708E-05  5.01804E-05  1.19750E-05  5.01641E-05  1.19713E-05  5.01606E-05  1.19704E-05  5.01661E-05  1.19717E-05  5.01766E-05  1.19742E-05  5.01526E-05  1.19686E-05  7.02325E-04  1.67604E-04
  -46.5000  9.18987E-04  4.46922E-04  1.99170E-04  8.93843E-04  3.98340E-04  1.72004E-04  4.22498E-05  1.72132E-04  4.22778E-05  1.72060E-04  4.22619E-05  1.03239E-03  2.53579E-04  2.61186E-05  7.29229E-06  2.61609E-05  7.30319E-06  2.60938E-05  7.28599E-06  2.61761E-05  7.30685E-06  2.61131E-05  7.29094E-06  2.61325E-04  7.29585E-05  5.15127E-05  1.38639E-05  5.15317E-05  1.38688E-05  5.15147E-05  1.38644E-05  5.15111E-05  1.38634E-05  5.15169E-05  1.38649E-05  5.15277E-05  1.38678E-05  5.15028E-05  1.38613E-05  7.21235E-04  1.94109E-04
  -46.0000  1.02619E-03  4.08029E-04  2.14165E-04  8.16059E-04  4.28330E-04  1.82365E-04  4.89516E-05  1.82507E-04  4.89849E-05  1.82427E-04  4.89660E-05  1.09460E-03  2.93805E-04  2.65317E-05  8.26731E-06  2.65760E-05  8.27984E-06  2.65057E-05  8.26006E-06  2.65920E-05  8.28409E-06  2.65258E-05  8.26575E-06  2.65463E-04  8.27141E-05  5.29233E-05  1.58088E-05  5.29431E-05  1.58144E-05  5.29254E-05  1.58094E-05  5.29216E-05  1.58083E-05  5.29276E-05  1.58100E-05  5.29388E-05  1.58133E-05  5.29130E-05  1.58058E-05  7.40985E-04  2.21340E-04
  -45.5000  1.13433E-03  3.74245E-04  2.27918E-04  7.48491E-04  4.55836E-04  1.93730E-04  5.60711E-05  1.93888E-04  5.61101E-05  1.93799E-04  5.60880E-05  1.16284E-03  3.36538E-04  2.69583E-05  9.25801E-06  2.70047E-05  9.27225E-06  2.69311E-05  9.24975E-06  2.70217E-05  9.27712E-06  2.69522E-05  9.25622E-06  2.69736E-04  9.26267E-05  5.43973E-05  1.78078E-05  5.44180E-05  1.78142E-05  5.43995E-05  1.78085E-05  5.43957E-05  1.78073E-05  5.44019E-05  1.78092E-05  5.44135E-05  1.78129E-05  5.43867E-05  1.78044E-05  7.61625E-04  2.49329E-04
