    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.32021E-04  1.02143E-03  3.75368E-05  2.04286E-03  7.50736E-05  1.18812E-04  4.36628E-06  1.18865E-04  4.36821E-06  1.18815E-04  4.36637E-06  7.12984E-04  2.62017E-05  2.34470E-05  8.61660E-07  2.34814E-05  8.62927E-07  2.34341E-05  8.61186E-07  2.34812E-05  8.62919E-07  2.34471E-05  8.61664E-07  2.34582E-04  8.62071E-06  4.30011E-05  1.58026E-06  4.30125E-05  1.58068E-06  4.30041E-05  1.58037E-06  4.30000E-05  1.58022E-06  4.30039E-05  1.58037E-06  4.30128E-05  1.58069E-06  4.29947E-05  1.58002E-06  6.02058E-04  2.21252E-05
  -49.5000  2.56087E-04  8.86934E-04  7.01310E-05  1.77387E-03  1.40262E-04  1.24566E-04  8.94401E-06  1.24623E-04  8.94802E-06  1.24569E-04  8.94421E-06  7.47518E-04  5.36725E-05  2.37746E-05  1.73536E-06  2.38101E-05  1.73793E-06  2.37612E-05  1.73439E-06  2.38101E-05  1.73793E-06  2.37746E-05  1.73536E-06  2.37861E-04  1.73619E-05  4.40508E-05  3.19910E-06  4.40625E-05  3.19995E-06  4.40538E-05  3.19932E-06  4.40496E-05  3.19901E-06  4.40537E-05  3.19931E-06  4.40627E-05  3.19997E-06  4.40441E-05  3.19862E-06  6.16754E-04  4.47905E-05
  -49.0000  3.74180E-04  7.77705E-04  9.87112E-05  1.55541E-03  1.97422E-04  1.30775E-04  1.37499E-05  1.30837E-04  1.37562E-05  1.30779E-04  1.37502E-05  7.84783E-04  8.25127E-05  2.41125E-05  2.62148E-06  2.41492E-05  2.62540E-06  2.40986E-05  2.62000E-06  2.41495E-05  2.62541E-06  2.41124E-05  2.62148E-06  2.41244E-04  2.62275E-05  4.51428E-05  4.85807E-06  4.51549E-05  4.85936E-06  4.51459E-05  4.85840E-06  4.51416E-05  4.85794E-06  4.51458E-05  4.85839E-06  4.51550E-05  4.85938E-06  4.51360E-05  4.85733E-06  6.32044E-04  6.80177E-05
  -48.5000  4.87862E-04  6.87840E-04  1.23989E-04  1.37568E-03  2.47978E-04  1.37485E-04  1.88024E-05  1.37552E-04  1.88111E-05  1.37489E-04  1.88029E-05  8.25051E-04  1.12833E-04  2.44611E-05  3.52041E-06  2.44991E-05  3.52572E-06  2.44466E-05  3.51840E-06  2.44998E-05  3.52575E-06  2.44610E-05  3.52040E-06  2.44735E-04  3.52214E-05  4.62797E-05  6.55882E-06  4.62923E-05  6.56057E-06  4.62829E-05  6.55927E-06  4.62785E-05  6.55864E-06  4.62829E-05  6.55925E-06  4.62924E-05  6.56060E-06  4.62728E-05  6.55783E-06  6.47963E-04  9.18299E-05
  -48.0000  5.98390E-04  6.13039E-04  1.46518E-04  1.22608E-03  2.93035E-04  1.44749E-04  2.41218E-05  1.44823E-04  2.41333E-05  1.44754E-04  2.41225E-05  8.68653E-04  1.44755E-04  2.48211E-05  4.43257E-06  2.48606E-05  4.43933E-06  2.48060E-05  4.43000E-06  2.48614E-05  4.43940E-06  2.48209E-05  4.43255E-06  2.48340E-04  4.43477E-05  4.74644E-05  8.30310E-06  4.74775E-05  8.30533E-06  4.74677E-05  8.30367E-06  4.74632E-05  8.30288E-06  4.74678E-05  8.30366E-06  4.74774E-05  8.30536E-06  4.74572E-05  8.30185E-06  6.64550E-04  1.16252E-04
  -47.5000  7.06804E-04  5.50121E-04  1.66734E-04  1.10024E-03  3.33468E-04  1.52632E-04  2.97310E-05  1.52713E-04  2.97454E-05  1.52638E-04  2.97318E-05  9.15967E-04  1.78416E-04  2.51922E-05  5.35836E-06  2.52333E-05  5.36664E-06  2.51765E-05  5.35522E-06  2.52345E-05  5.36675E-06  2.51919E-05  5.35834E-06  2.52057E-04  5.36106E-05  4.86988E-05  1.00928E-05  4.87124E-05  1.00955E-05  4.87023E-05  1.00934E-05  4.86976E-05  1.00925E-05  4.87024E-05  1.00934E-05  4.87123E-05  1.00955E-05  4.86914E-05  1.00912E-05  6.81834E-04  1.41309E-04
  -47.0000  8.13986E-04  4.96683E-04  1.84987E-04  9.93366E-04  3.69974E-04  1.61212E-04  3.56554E-05  1.61300E-04  3.56731E-05  1.61218E-04  3.56565E-05  9.67460E-04  2.13970E-04  2.55755E-05  6.29825E-06  2.56184E-05  6.30810E-06  2.55590E-05  6.29449E-06  2.56198E-05  6.30825E-06  2.55752E-05  6.29821E-06  2.55896E-04  6.30146E-05  4.99863E-05  1.19297E-05  5.00004E-05  1.19330E-05  4.99899E-05  1.19305E-05  4.99850E-05  1.19294E-05  4.99900E-05  1.19305E-05  5.00003E-05  1.19330E-05  4.99786E-05  1.19279E-05  6.99861E-04  1.67028E-04
  -46.5000  9.20707E-04  4.50930E-04  2.01558E-04  9.01859E-04  4.03117E-04  1.70570E-04  4.19237E-05  1.70668E-04  4.19450E-05  1.70577E-04  4.19251E-05  1.02363E-03  2.51588E-04  2.59712E-05  7.25267E-06  2.60161E-05  7.26417E-06  2.59540E-05  7.24828E-06  2.60176E-05  7.26438E-06  2.59708E-05  7.25262E-06  2.59859E-04  7.25643E-05  5.13300E-05  1.38161E-05  5.13447E-05  1.38198E-05  5.13337E-05  1.38170E-05  5.13287E-05  1.38157E-05  5.13339E-05  1.38170E-05  5.13445E-05  1.38199E-05  5.13221E-05  1.38140E-05  7.18675E-04  1.93439E-04
  -46.0000  1.02766E-03  4.11468E-04  2.16679E-04  8.22937E-04  4.33359E-04  1.80805E-04  4.85681E-05  1.80913E-04  4.85934E-05  1.80813E-04  4.85699E-05  1.08506E-03  2.91463E-04  2.63804E-05  8.22213E-06  2.64273E-05  8.23535E-06  2.63623E-05  8.21708E-06  2.64291E-05  8.23564E-06  2.63799E-05  8.22206E-06  2.63958E-04  8.22645E-05  5.27341E-05  1.57540E-05  5.27494E-05  1.57584E-05  5.27380E-05  1.57551E-05  5.27327E-05  1.57536E-05  5.27382E-05  1.57551E-05  5.27491E-05  1.57583E-05  5.27259E-05  1.57516E-05  7.38335E-04  2.20572E-04
  -45.5000  1.13548E-03  3.77212E-04  2.30542E-04  7.54425E-04  4.61084E-04  1.92028E-04  5.56250E-05  1.92148E-04  5.56547E-05  1.92037E-04  5.56271E-05  1.15243E-03  3.33814E-04  2.68034E-05  9.20714E-06  2.68525E-05  9.22217E-06  2.67844E-05  9.20139E-06  2.68545E-05  9.22252E-06  2.68028E-05  9.20704E-06  2.68195E-04  9.21205E-05  5.42019E-05  1.77459E-05  5.42179E-05  1.77508E-05  5.42059E-05  1.77471E-05  5.42005E-05  1.77454E-05  5.42062E-05  1.77472E-05  5.42175E-05  1.77508E-05  5.41933E-05  1.77432E-05  7.58886E-04  2.48461E-04
