    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.32007E-04  1.02427E-03  3.76411E-05  2.04853E-03  7.52823E-05  1.18305E-04  4.34762E-06  1.18368E-04  4.34996E-06  1.18330E-04  4.34854E-06  7.10006E-04  2.60922E-05  2.33081E-05  8.56555E-07  2.33309E-05  8.57395E-07  2.32955E-05  8.56093E-07  2.33421E-05  8.57808E-07  2.33035E-05  8.56389E-07  2.33160E-04  8.56848E-06  4.28816E-05  1.57587E-06  4.28937E-05  1.57632E-06  4.28839E-05  1.57595E-06  4.28807E-05  1.57584E-06  4.28858E-05  1.57603E-06  4.28896E-05  1.57616E-06  4.28763E-05  1.57568E-06  6.00383E-04  2.20637E-05
  -49.5000  2.56003E-04  8.89132E-04  7.03161E-05  1.77826E-03  1.40632E-04  1.24031E-04  8.90568E-06  1.24100E-04  8.91055E-06  1.24058E-04  8.90759E-06  7.44378E-04  5.34476E-05  2.36329E-05  1.72505E-06  2.36569E-05  1.72677E-06  2.36199E-05  1.72411E-06  2.36683E-05  1.72760E-06  2.36283E-05  1.72471E-06  2.36413E-04  1.72565E-05  4.39289E-05  3.19023E-06  4.39413E-05  3.19113E-06  4.39313E-05  3.19040E-06  4.39279E-05  3.19016E-06  4.39332E-05  3.19054E-06  4.39371E-05  3.19082E-06  4.39234E-05  3.18983E-06  6.15046E-04  4.46662E-05
  -49.0000  3.73981E-04  7.79419E-04  9.89592E-05  1.55884E-03  1.97918E-04  1.30209E-04  1.36908E-05  1.30283E-04  1.36984E-05  1.30237E-04  1.36937E-05  7.81458E-04  8.21657E-05  2.39677E-05  2.60585E-06  2.39930E-05  2.60850E-06  2.39542E-05  2.60441E-06  2.40045E-05  2.60975E-06  2.39630E-05  2.60534E-06  2.39765E-04  2.60677E-05  4.50178E-05  4.84460E-06  4.50307E-05  4.84598E-06  4.50204E-05  4.84487E-06  4.50168E-05  4.84449E-06  4.50223E-05  4.84508E-06  4.50265E-05  4.84551E-06  4.50122E-05  4.84400E-06  6.30293E-04  6.78291E-05
  -48.5000  4.87511E-04  6.89186E-04  1.24286E-04  1.37837E-03  2.48573E-04  1.36884E-04  1.87212E-05  1.36965E-04  1.87317E-05  1.36915E-04  1.87253E-05  8.21528E-04  1.12356E-04  2.43137E-05  3.49936E-06  2.43402E-05  3.50298E-06  2.42996E-05  3.49740E-06  2.43521E-05  3.50468E-06  2.43088E-05  3.49867E-06  2.43229E-04  3.50062E-05  4.61523E-05  6.54067E-06  4.61656E-05  6.54253E-06  4.61550E-05  6.54103E-06  4.61513E-05  6.54052E-06  4.61570E-05  6.54132E-06  4.61613E-05  6.54191E-06  4.61465E-05  6.53985E-06  6.46178E-04  9.15757E-05
  -48.0000  5.97855E-04  6.14102E-04  1.46854E-04  1.22820E-03  2.93708E-04  1.44110E-04  2.40171E-05  1.44199E-04  2.40309E-05  1.44144E-04  2.40224E-05  8.64905E-04  1.44141E-04  2.46702E-05  4.40597E-06  2.46982E-05  4.41062E-06  2.46555E-05  4.40348E-06  2.47103E-05  4.41276E-06  2.46652E-05  4.40509E-06  2.46799E-04  4.40759E-05  4.73335E-05  8.28015E-06  4.73473E-05  8.28251E-06  4.73363E-05  8.28061E-06  4.73324E-05  8.27996E-06  4.73383E-05  8.28097E-06  4.73429E-05  8.28173E-06  4.73275E-05  8.27910E-06  6.62716E-04  1.15930E-04
  -47.5000  7.06059E-04  5.50959E-04  1.67102E-04  1.10192E-03  3.34203E-04  1.51953E-04  2.96013E-05  1.52050E-04  2.96187E-05  1.51989E-04  2.96079E-05  9.11984E-04  1.77656E-04  2.50388E-05  5.32613E-06  2.50683E-05  5.33187E-06  2.50235E-05  5.32307E-06  2.50808E-05  5.33447E-06  2.50336E-05  5.32506E-06  2.50490E-04  5.32812E-05  4.85657E-05  1.00649E-05  4.85799E-05  1.00678E-05  4.85686E-05  1.00655E-05  4.85646E-05  1.00647E-05  4.85707E-05  1.00659E-05  4.85755E-05  1.00668E-05  4.85594E-05  1.00636E-05  6.79969E-04  1.40918E-04
  -47.0000  8.13004E-04  4.97345E-04  1.85379E-04  9.94690E-04  3.70757E-04  1.60485E-04  3.54990E-05  1.60592E-04  3.55203E-05  1.60525E-04  3.55071E-05  9.63204E-04  2.13053E-04  2.54186E-05  6.26024E-06  2.54497E-05  6.26713E-06  2.54027E-05  6.25661E-06  2.54626E-05  6.27020E-06  2.54132E-05  6.25898E-06  2.54294E-04  6.26263E-05  4.98499E-05  1.18968E-05  4.98647E-05  1.19003E-05  4.98530E-05  1.18975E-05  4.98487E-05  1.18966E-05  4.98551E-05  1.18980E-05  4.98601E-05  1.18992E-05  4.98434E-05  1.18953E-05  6.97950E-04  1.66568E-04
  -46.5000  9.19464E-04  4.51448E-04  2.01969E-04  9.02897E-04  4.03938E-04  1.69793E-04  4.17388E-05  1.69911E-04  4.17644E-05  1.69836E-04  4.17485E-05  1.01908E-03  2.50503E-04  2.58114E-05  7.20879E-06  2.58442E-05  7.21688E-06  2.57947E-05  7.20454E-06  2.58575E-05  7.22045E-06  2.58058E-05  7.20733E-06  2.58227E-04  7.21160E-05  5.11908E-05  1.37781E-05  5.12063E-05  1.37821E-05  5.11942E-05  1.37789E-05  5.11897E-05  1.37778E-05  5.11963E-05  1.37795E-05  5.12016E-05  1.37808E-05  5.11841E-05  1.37763E-05  7.16726E-04  1.92907E-04
  -46.0000  1.02613E-03  4.11870E-04  2.17105E-04  8.23740E-04  4.34210E-04  1.79971E-04  4.83526E-05  1.80101E-04  4.83830E-05  1.80019E-04  4.83641E-05  1.08018E-03  2.90199E-04  2.62172E-05  8.17226E-06  2.62518E-05  8.18162E-06  2.61997E-05  8.16736E-06  2.62656E-05  8.18569E-06  2.62114E-05  8.17058E-06  2.62291E-04  8.17550E-05  5.25917E-05  1.57108E-05  5.26077E-05  1.57154E-05  5.25952E-05  1.57117E-05  5.25905E-05  1.57104E-05  5.25974E-05  1.57124E-05  5.26029E-05  1.57139E-05  5.25847E-05  1.57088E-05  7.36340E-04  2.19967E-04
  -45.5000  1.13364E-03  3.77519E-04  2.30979E-04  7.55039E-04  4.61957E-04  1.91129E-04  5.53765E-05  1.91273E-04  5.54122E-05  1.91181E-04  5.53898E-05  1.14717E-03  3.32357E-04  2.66360E-05  9.15111E-06  2.66726E-05  9.16182E-06  2.66177E-05  9.14555E-06  2.66869E-05  9.16642E-06  2.66299E-05  9.14921E-06  2.66486E-04  9.15482E-05  5.40552E-05  1.76973E-05  5.40719E-05  1.77025E-05  5.40589E-05  1.76984E-05  5.40540E-05  1.76969E-05  5.40611E-05  1.76991E-05  5.40670E-05  1.77008E-05  5.40479E-05  1.76950E-05  7.56832E-04  2.47780E-04
