    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31664E-04  1.01718E-03  3.73807E-05  2.03436E-03  7.47614E-05  1.18781E-04  4.36512E-06  1.18826E-04  4.36679E-06  1.18783E-04  4.36520E-06  7.12781E-04  2.61942E-05  2.33881E-05  8.59499E-07  2.34180E-05  8.60595E-07  2.33770E-05  8.59089E-07  2.34171E-05  8.60562E-07  2.33884E-05  8.59509E-07  2.33977E-04  8.59851E-06  4.29725E-05  1.57921E-06  4.29818E-05  1.57955E-06  4.29750E-05  1.57930E-06  4.29715E-05  1.57917E-06  4.29745E-05  1.57929E-06  4.29825E-05  1.57958E-06  4.29669E-05  1.57901E-06  6.01650E-04  2.21102E-05
  -49.5000  2.55430E-04  8.83457E-04  6.98471E-05  1.76691E-03  1.39694E-04  1.24538E-04  8.94181E-06  1.24588E-04  8.94530E-06  1.24541E-04  8.94200E-06  7.47333E-04  5.36582E-05  2.37145E-05  1.73099E-06  2.37453E-05  1.73322E-06  2.37028E-05  1.73015E-06  2.37449E-05  1.73317E-06  2.37146E-05  1.73101E-06  2.37244E-04  1.73171E-05  4.40216E-05  3.19698E-06  4.40314E-05  3.19768E-06  4.40241E-05  3.19716E-06  4.40206E-05  3.19690E-06  4.40238E-05  3.19713E-06  4.40318E-05  3.19772E-06  4.40158E-05  3.19656E-06  6.16338E-04  4.47602E-05
  -49.0000  3.73267E-04  7.74819E-04  9.83212E-05  1.54964E-03  1.96642E-04  1.30751E-04  1.37468E-05  1.30805E-04  1.37523E-05  1.30755E-04  1.37472E-05  7.84623E-04  8.24926E-05  2.40515E-05  2.61487E-06  2.40835E-05  2.61827E-06  2.40393E-05  2.61358E-06  2.40834E-05  2.61822E-06  2.40516E-05  2.61488E-06  2.40618E-04  2.61596E-05  4.51138E-05  4.85488E-06  4.51240E-05  4.85595E-06  4.51163E-05  4.85515E-06  4.51128E-05  4.85477E-06  4.51161E-05  4.85512E-06  4.51243E-05  4.85600E-06  4.51078E-05  4.85424E-06  6.31631E-04  6.79722E-05
  -48.5000  4.86726E-04  6.85411E-04  1.23510E-04  1.37082E-03  2.47019E-04  1.37465E-04  1.87986E-05  1.37524E-04  1.88062E-05  1.37470E-04  1.87991E-05  8.24918E-04  1.12808E-04  2.43993E-05  3.51153E-06  2.44325E-05  3.51615E-06  2.43864E-05  3.50976E-06  2.44329E-05  3.51611E-06  2.43992E-05  3.51154E-06  2.44101E-04  3.51302E-05  4.62509E-05  6.55457E-06  4.62616E-05  6.55604E-06  4.62535E-05  6.55494E-06  4.62498E-05  6.55441E-06  4.62533E-05  6.55490E-06  4.62618E-05  6.55609E-06  4.62447E-05  6.55370E-06  6.47551E-04  9.17693E-05
  -48.0000  5.97060E-04  6.10972E-04  1.45962E-04  1.22194E-03  2.91925E-04  1.44735E-04  2.41175E-05  1.44800E-04  2.41275E-05  1.44740E-04  2.41182E-05  8.68550E-04  1.44726E-04  2.47581E-05  4.42137E-06  2.47926E-05  4.42726E-06  2.47446E-05  4.41911E-06  2.47934E-05  4.42725E-06  2.47579E-05  4.42138E-06  2.47693E-04  4.42327E-05  4.74354E-05  8.29779E-06  4.74466E-05  8.29966E-06  4.74381E-05  8.29825E-06  4.74343E-05  8.29759E-06  4.74380E-05  8.29821E-06  4.74467E-05  8.29973E-06  4.74290E-05  8.29668E-06  6.64136E-04  1.16176E-04
  -47.5000  7.05302E-04  5.48341E-04  1.66114E-04  1.09668E-03  3.32227E-04  1.52624E-04  2.97263E-05  1.52696E-04  2.97390E-05  1.52631E-04  2.97273E-05  9.15903E-04  1.78385E-04  2.51285E-05  5.34482E-06  2.51646E-05  5.35204E-06  2.51143E-05  5.34204E-06  2.51656E-05  5.35207E-06  2.51282E-05  5.34482E-06  2.51402E-04  5.34716E-05  4.86705E-05  1.00864E-05  4.86822E-05  1.00887E-05  4.86732E-05  1.00870E-05  4.86693E-05  1.00862E-05  4.86732E-05  1.00869E-05  4.86821E-05  1.00888E-05  4.86638E-05  1.00850E-05  6.81429E-04  1.41218E-04
  -47.0000  8.12330E-04  4.95136E-04  1.84309E-04  9.90272E-04  3.68619E-04  1.61210E-04  3.56507E-05  1.61289E-04  3.56663E-05  1.61218E-04  3.56519E-05  9.67435E-04  2.13938E-04  2.55104E-05  6.28232E-06  2.55482E-05  6.29092E-06  2.54955E-05  6.27898E-06  2.55495E-05  6.29100E-06  2.55101E-05  6.28230E-06  2.55227E-04  6.28510E-05  4.99577E-05  1.19223E-05  4.99699E-05  1.19251E-05  4.99605E-05  1.19230E-05  4.99565E-05  1.19220E-05  4.99606E-05  1.19229E-05  4.99698E-05  1.19251E-05  4.99507E-05  1.19207E-05  6.99451E-04  1.66922E-04
  -46.5000  9.18913E-04  4.49572E-04  2.00831E-04  8.99145E-04  4.01662E-04  1.70578E-04  4.19193E-05  1.70666E-04  4.19382E-05  1.70587E-04  4.19209E-05  1.02366E-03  2.51557E-04  2.59057E-05  7.23433E-06  2.59452E-05  7.24439E-06  2.58900E-05  7.23042E-06  2.59469E-05  7.24453E-06  2.59052E-05  7.23430E-06  2.59186E-04  7.23759E-05  5.13024E-05  1.38076E-05  5.13152E-05  1.38109E-05  5.13054E-05  1.38084E-05  5.13012E-05  1.38073E-05  5.13055E-05  1.38084E-05  5.13150E-05  1.38109E-05  5.12952E-05  1.38058E-05  7.18280E-04  1.93319E-04
  -46.0000  1.02574E-03  4.10269E-04  2.15908E-04  8.20539E-04  4.31816E-04  1.80822E-04  4.85644E-05  1.80920E-04  4.85868E-05  1.80832E-04  4.85663E-05  1.08515E-03  2.91435E-04  2.63134E-05  8.20133E-06  2.63549E-05  8.21291E-06  2.62969E-05  8.19682E-06  2.63569E-05  8.21313E-06  2.63129E-05  8.20128E-06  2.63270E-04  8.20509E-05  5.27063E-05  1.57446E-05  5.27197E-05  1.57483E-05  5.27094E-05  1.57455E-05  5.27051E-05  1.57442E-05  5.27096E-05  1.57454E-05  5.27194E-05  1.57483E-05  5.26988E-05  1.57424E-05  7.37937E-04  2.20437E-04
  -45.5000  1.13345E-03  3.76145E-04  2.29731E-04  7.52290E-04  4.59462E-04  1.92055E-04  5.56223E-05  1.92164E-04  5.56487E-05  1.92067E-04  5.56246E-05  1.15257E-03  3.33791E-04  2.67348E-05  9.18382E-06  2.67784E-05  9.19700E-06  2.67174E-05  9.17867E-06  2.67807E-05  9.19730E-06  2.67342E-05  9.18374E-06  2.67491E-04  9.18811E-05  5.41739E-05  1.77354E-05  5.41879E-05  1.77396E-05  5.41771E-05  1.77364E-05  5.41726E-05  1.77350E-05  5.41773E-05  1.77364E-05  5.41876E-05  1.77397E-05  5.41661E-05  1.77330E-05  7.58485E-04  2.48311E-04
