    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.32007E-04  1.02427E-03  3.76411E-05  2.04853E-03  7.52823E-05  1.18321E-04  4.34822E-06  1.18368E-04  4.34996E-06  1.18314E-04  4.34795E-06  7.10007E-04  2.60923E-05  2.33047E-05  8.56431E-07  2.33391E-05  8.57696E-07  2.32955E-05  8.56092E-07  2.33339E-05  8.57504E-07  2.33069E-05  8.56511E-07  2.33160E-04  8.56847E-06  4.28815E-05  1.57587E-06  4.28903E-05  1.57619E-06  4.28853E-05  1.57601E-06  4.28806E-05  1.57583E-06  4.28842E-05  1.57596E-06  4.28927E-05  1.57628E-06  4.28762E-05  1.57567E-06  6.00382E-04  2.20636E-05
  -49.5000  2.56003E-04  8.89131E-04  7.03161E-05  1.77826E-03  1.40632E-04  1.24049E-04  8.90692E-06  1.24101E-04  8.91057E-06  1.24042E-04  8.90641E-06  7.44382E-04  5.34478E-05  2.36296E-05  1.72480E-06  2.36651E-05  1.72737E-06  2.36200E-05  1.72411E-06  2.36603E-05  1.72700E-06  2.36317E-05  1.72496E-06  2.36413E-04  1.72565E-05  4.39289E-05  3.19023E-06  4.39382E-05  3.19089E-06  4.39328E-05  3.19051E-06  4.39280E-05  3.19015E-06  4.39318E-05  3.19043E-06  4.39404E-05  3.19106E-06  4.39235E-05  3.18983E-06  6.15047E-04  4.46662E-05
  -49.0000  3.73981E-04  7.79418E-04  9.89592E-05  1.55884E-03  1.97918E-04  1.30227E-04  1.36927E-05  1.30283E-04  1.36984E-05  1.30220E-04  1.36919E-05  7.81459E-04  8.21659E-05  2.39645E-05  2.60548E-06  2.40011E-05  2.60940E-06  2.39543E-05  2.60442E-06  2.39967E-05  2.60887E-06  2.39665E-05  2.60571E-06  2.39766E-04  2.60677E-05  4.50178E-05  4.84460E-06  4.50275E-05  4.84562E-06  4.50218E-05  4.84503E-06  4.50168E-05  4.84449E-06  4.50209E-05  4.84492E-06  4.50296E-05  4.84587E-06  4.50122E-05  4.84400E-06  6.30293E-04  6.78290E-05
  -48.5000  4.87511E-04  6.89185E-04  1.24286E-04  1.37837E-03  2.48573E-04  1.36904E-04  1.87238E-05  1.36966E-04  1.87318E-05  1.36897E-04  1.87228E-05  8.21533E-04  1.12357E-04  2.43105E-05  3.49888E-06  2.43485E-05  3.50419E-06  2.42999E-05  3.49742E-06  2.43444E-05  3.50350E-06  2.43125E-05  3.49918E-06  2.43231E-04  3.50063E-05  4.61527E-05  6.54068E-06  4.61629E-05  6.54207E-06  4.61568E-05  6.54126E-06  4.61517E-05  6.54054E-06  4.61559E-05  6.54112E-06  4.61648E-05  6.54239E-06  4.61469E-05  6.53986E-06  6.46183E-04  9.15758E-05
  -48.0000  5.97856E-04  6.14101E-04  1.46854E-04  1.22820E-03  2.93708E-04  1.44132E-04  2.40205E-05  1.44200E-04  2.40311E-05  1.44125E-04  2.40193E-05  8.64913E-04  1.44142E-04  2.46671E-05  4.40538E-06  2.47066E-05  4.41214E-06  2.46560E-05  4.40351E-06  2.47027E-05  4.41131E-06  2.46690E-05  4.40575E-06  2.46803E-04  4.40762E-05  4.73341E-05  8.28018E-06  4.73447E-05  8.28196E-06  4.73383E-05  8.28091E-06  4.73331E-05  8.27999E-06  4.73375E-05  8.28074E-06  4.73466E-05  8.28235E-06  4.73281E-05  8.27914E-06  6.62725E-04  1.15931E-04
  -47.5000  7.06060E-04  5.50959E-04  1.67101E-04  1.10192E-03  3.34203E-04  1.51975E-04  2.96055E-05  1.52050E-04  2.96188E-05  1.51968E-04  2.96040E-05  9.11986E-04  1.77657E-04  2.50354E-05  5.32541E-06  2.50764E-05  5.33368E-06  2.50236E-05  5.32311E-06  2.50728E-05  5.33272E-06  2.50372E-05  5.32585E-06  2.50491E-04  5.32815E-05  4.85657E-05  1.00649E-05  4.85768E-05  1.00671E-05  4.85701E-05  1.00658E-05  4.85646E-05  1.00647E-05  4.85694E-05  1.00656E-05  4.85787E-05  1.00676E-05  4.85595E-05  1.00637E-05  6.79970E-04  1.40919E-04
  -47.0000  8.13006E-04  4.97345E-04  1.85379E-04  9.94689E-04  3.70757E-04  1.60510E-04  3.55041E-05  1.60593E-04  3.55205E-05  1.60503E-04  3.55024E-05  9.63211E-04  2.13054E-04  2.54154E-05  6.25941E-06  2.54582E-05  6.26925E-06  2.54030E-05  6.25666E-06  2.54548E-05  6.26817E-06  2.54172E-05  6.25992E-06  2.54297E-04  6.26268E-05  4.98503E-05  1.18969E-05  4.98619E-05  1.18995E-05  4.98548E-05  1.18980E-05  4.98492E-05  1.18966E-05  4.98541E-05  1.18977E-05  4.98637E-05  1.19000E-05  4.98438E-05  1.18954E-05  6.97956E-04  1.66568E-04
  -46.5000  9.19467E-04  4.51448E-04  2.01969E-04  9.02896E-04  4.03938E-04  1.69819E-04  4.17448E-05  1.69911E-04  4.17646E-05  1.69812E-04  4.17429E-05  1.01909E-03  2.50505E-04  2.58078E-05  7.20783E-06  2.58526E-05  7.21932E-06  2.57949E-05  7.20460E-06  2.58494E-05  7.21812E-06  2.58097E-05  7.20840E-06  2.58229E-04  7.21165E-05  5.11910E-05  1.37781E-05  5.12032E-05  1.37812E-05  5.11957E-05  1.37794E-05  5.11899E-05  1.37778E-05  5.11951E-05  1.37791E-05  5.12050E-05  1.37818E-05  5.11843E-05  1.37764E-05  7.16729E-04  1.92908E-04
  -46.0000  1.02613E-03  4.11870E-04  2.17105E-04  8.23741E-04  4.34210E-04  1.79999E-04  4.83597E-05  1.80102E-04  4.83832E-05  1.79992E-04  4.83574E-05  1.08019E-03  2.90201E-04  2.62133E-05  8.17115E-06  2.62602E-05  8.18436E-06  2.61997E-05  8.16742E-06  2.62571E-05  8.18305E-06  2.62152E-05  8.17179E-06  2.62291E-04  8.17556E-05  5.25916E-05  1.57108E-05  5.26044E-05  1.57144E-05  5.25964E-05  1.57122E-05  5.25904E-05  1.57105E-05  5.25959E-05  1.57120E-05  5.26061E-05  1.57150E-05  5.25846E-05  1.57088E-05  7.36339E-04  2.19968E-04
  -45.5000  1.13365E-03  3.77518E-04  2.30978E-04  7.55037E-04  4.61957E-04  1.91161E-04  5.53847E-05  1.91275E-04  5.54125E-05  1.91153E-04  5.53822E-05  1.14718E-03  3.32359E-04  2.66327E-05  9.14988E-06  2.66819E-05  9.16491E-06  2.66184E-05  9.14563E-06  2.66789E-05  9.16348E-06  2.66346E-05  9.15060E-06  2.66493E-04  9.15490E-05  5.40561E-05  1.76974E-05  5.40695E-05  1.77014E-05  5.40612E-05  1.76990E-05  5.40549E-05  1.76970E-05  5.40607E-05  1.76987E-05  5.40712E-05  1.77021E-05  5.40488E-05  1.76951E-05  7.56845E-04  2.47781E-04
