    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31312E-04  1.00963E-03  3.71031E-05  2.01925E-03  7.42062E-05  1.19341E-04  4.38570E-06  1.19381E-04  4.38716E-06  1.19312E-04  4.38465E-06  7.16068E-04  2.63150E-05  2.34795E-05  8.62855E-07  2.35253E-05  8.64538E-07  2.34663E-05  8.62372E-07  2.35137E-05  8.64111E-07  2.34839E-05  8.63018E-07  2.34937E-04  8.63379E-06  4.30628E-05  1.58253E-06  4.30737E-05  1.58293E-06  4.30662E-05  1.58265E-06  4.30615E-05  1.58248E-06  4.30645E-05  1.58259E-06  4.30773E-05  1.58306E-06  4.30553E-05  1.58225E-06  6.02923E-04  2.21570E-05
  -49.5000  2.54847E-04  8.77404E-04  6.93471E-05  1.75481E-03  1.38694E-04  1.25138E-04  8.98444E-06  1.25181E-04  8.98748E-06  1.25108E-04  8.98228E-06  7.50854E-04  5.39084E-05  2.38083E-05  1.73779E-06  2.38555E-05  1.74121E-06  2.37947E-05  1.73681E-06  2.38438E-05  1.74035E-06  2.38128E-05  1.73812E-06  2.38230E-04  1.73886E-05  4.41152E-05  3.20373E-06  4.41265E-05  3.20455E-06  4.41187E-05  3.20398E-06  4.41139E-05  3.20364E-06  4.41169E-05  3.20386E-06  4.41301E-05  3.20481E-06  4.41075E-05  3.20317E-06  6.17658E-04  4.48555E-05
  -49.0000  3.72548E-04  7.69909E-04  9.76407E-05  1.53982E-03  1.95281E-04  1.31393E-04  1.38130E-05  1.31439E-04  1.38178E-05  1.31360E-04  1.38097E-05  7.88384E-04  8.28810E-05  2.41473E-05  2.62519E-06  2.41961E-05  2.63040E-06  2.41332E-05  2.62369E-06  2.41842E-05  2.62911E-06  2.41519E-05  2.62569E-06  2.41625E-04  2.62682E-05  4.52098E-05  4.86516E-06  4.52214E-05  4.86640E-06  4.52133E-05  4.86554E-06  4.52084E-05  4.86502E-06  4.52116E-05  4.86535E-06  4.52251E-05  4.86681E-06  4.52019E-05  4.86431E-06  6.32983E-04  6.81172E-05
  -48.5000  4.85948E-04  6.81382E-04  1.22681E-04  1.36276E-03  2.45362E-04  1.38153E-04  1.88901E-05  1.38204E-04  1.88967E-05  1.38118E-04  1.88854E-05  8.28949E-04  1.13344E-04  2.44972E-05  3.52545E-06  2.45478E-05  3.53252E-06  2.44825E-05  3.52340E-06  2.45357E-05  3.53078E-06  2.45019E-05  3.52612E-06  2.45130E-04  3.52765E-05  4.63497E-05  6.56848E-06  4.63617E-05  6.57017E-06  4.63533E-05  6.56900E-06  4.63483E-05  6.56829E-06  4.63516E-05  6.56875E-06  4.63654E-05  6.57070E-06  4.63416E-05  6.56734E-06  6.48943E-04  9.19654E-05
  -48.0000  5.96287E-04  6.07632E-04  1.45011E-04  1.21526E-03  2.90022E-04  1.45475E-04  2.42362E-05  1.45531E-04  2.42448E-05  1.45437E-04  2.42301E-05  8.72885E-04  1.45422E-04  2.48582E-05  4.43897E-06  2.49108E-05  4.44797E-06  2.48428E-05  4.43636E-06  2.48984E-05  4.44578E-06  2.48631E-05  4.43982E-06  2.48747E-04  4.44178E-05  4.75372E-05  8.31544E-06  4.75497E-05  8.31759E-06  4.75410E-05  8.31609E-06  4.75358E-05  8.31520E-06  4.75393E-05  8.31578E-06  4.75535E-05  8.31826E-06  4.75289E-05  8.31399E-06  6.65571E-04  1.16425E-04
  -47.5000  7.04589E-04  5.45549E-04  1.65060E-04  1.09110E-03  3.30119E-04  1.53421E-04  2.98743E-05  1.53482E-04  2.98852E-05  1.53380E-04  2.98667E-05  9.20566E-04  1.79252E-04  2.52306E-05  5.36618E-06  2.52853E-05  5.37719E-06  2.52145E-05  5.36298E-06  2.52726E-05  5.37453E-06  2.52356E-05  5.36721E-06  2.52477E-04  5.36962E-05  4.87745E-05  1.01079E-05  4.87875E-05  1.01105E-05  4.87784E-05  1.01087E-05  4.87731E-05  1.01076E-05  4.87767E-05  1.01083E-05  4.87913E-05  1.01113E-05  4.87659E-05  1.01061E-05  6.82895E-04  1.41521E-04
  -47.0000  8.11726E-04  4.92781E-04  1.83169E-04  9.85562E-04  3.66338E-04  1.62072E-04  3.58303E-05  1.62140E-04  3.58437E-05  1.62028E-04  3.58211E-05  9.72481E-04  2.14990E-04  2.56153E-05  6.30752E-06  2.56724E-05  6.32064E-06  2.55986E-05  6.30370E-06  2.56593E-05  6.31749E-06  2.56205E-05  6.30874E-06  2.56332E-04  6.31162E-05  5.00656E-05  1.19478E-05  5.00792E-05  1.19509E-05  5.00697E-05  1.19487E-05  5.00642E-05  1.19474E-05  5.00679E-05  1.19483E-05  5.00830E-05  1.19518E-05  5.00567E-05  1.19457E-05  7.00973E-04  1.67281E-04
  -46.5000  9.18461E-04  4.47576E-04  1.99617E-04  8.95151E-04  3.99234E-04  1.71511E-04  4.21332E-05  1.71586E-04  4.21494E-05  1.71462E-04  4.21223E-05  1.02912E-03  2.52810E-04  2.60126E-05  7.26347E-06  2.60722E-05  7.27877E-06  2.59950E-05  7.25900E-06  2.60587E-05  7.27513E-06  2.60179E-05  7.26488E-06  2.60313E-04  7.26825E-05  5.14130E-05  1.38371E-05  5.14271E-05  1.38408E-05  5.14172E-05  1.38382E-05  5.14115E-05  1.38367E-05  5.14154E-05  1.38377E-05  5.14310E-05  1.38419E-05  5.14038E-05  1.38347E-05  7.19838E-04  1.93734E-04
  -46.0000  1.02548E-03  4.08566E-04  2.14632E-04  8.17131E-04  4.29263E-04  1.81838E-04  4.88157E-05  1.81920E-04  4.88348E-05  1.81784E-04  4.88027E-05  1.09109E-03  2.92906E-04  2.64234E-05  8.23451E-06  2.64858E-05  8.25210E-06  2.64050E-05  8.22937E-06  2.64718E-05  8.24795E-06  2.64289E-05  8.23613E-06  2.64430E-04  8.24001E-05  5.28212E-05  1.57783E-05  5.28359E-05  1.57825E-05  5.28255E-05  1.57795E-05  5.28196E-05  1.57778E-05  5.28237E-05  1.57790E-05  5.28399E-05  1.57837E-05  5.28116E-05  1.57755E-05  7.39555E-04  2.20913E-04
  -45.5000  1.13342E-03  3.74685E-04  2.28401E-04  7.49371E-04  4.56802E-04  1.93161E-04  5.59142E-05  1.93253E-04  5.59368E-05  1.93103E-04  5.58991E-05  1.15903E-03  3.35500E-04  2.68471E-05  9.22113E-06  2.69125E-05  9.24112E-06  2.68279E-05  9.21528E-06  2.68980E-05  9.23643E-06  2.68529E-05  9.22295E-06  2.68677E-04  9.22738E-05  5.42918E-05  1.77735E-05  5.43071E-05  1.77782E-05  5.42964E-05  1.77749E-05  5.42902E-05  1.77730E-05  5.42945E-05  1.77743E-05  5.43112E-05  1.77796E-05  5.42819E-05  1.77703E-05  7.60146E-04  2.48847E-04
  -45.0000  1.24289E-03  3.45072E-04  2.41082E-04  6.90145E-04  4.82165E-04  2.05623E-04  6.34707E-05  2.05725E-04  6.34971E-05  2.05558E-04  6.34532E-05  1.23381E-03  3.80842E-04  2.72857E-05  1.02239E-05  2.73542E-05  1.02464E-05  2.72654E-05  1.02173E-05  2.73392E-05  1.02411E-05  2.72916E-05  1.02259E-05  2.73072E-04  1.02309E-04  5.58309E-05  1.98252E-05  5.58470E-05  1.98306E-05  5.58357E-05  1.98268E-05  5.58293E-05  1.98246E-05  5.58338E-05  1.98261E-05  5.58512E-05  1.98321E-05  5.58206E-05  1.98217E-05  7.81697E-04  2.77574E-04
  -44.5000  1.35447E-03  3.19041E-04  2.52807E-04  6.38083E-04  5.05614E-04  2.19384E-04  7.15329E-05  2.19499E-04  7.15635E-05  2.19312E-04  7.15128E-05  1.31639E-03  4.29218E-04  2.77390E-05  1.12432E-05  2.78110E-05  1.12684E-05  2.77178E-05  1.12359E-05  2.77954E-05  1.12626E-05  2.77452E-05  1.12455E-05  2.77617E-04  1.12511E-04  5.74419E-05  2.19362E-05  5.74588E-05  2.19421E-05  5.74470E-05  2.19380E-05  5.74403E-05  2.19355E-05  5.74450E-05  2.19372E-05  5.74631E-05  2.19438E-05  5.74313E-05  2.19323E-05  8.04255E-04  3.07130E-04
  -44.0000  1.46877E-03  2.96052E-04  2.63687E-04  5.92103E-04  5.27373E-04  2.34627E-04  8.01553E-05  2.34756E-04  8.01906E-05  2.34546E-04  8.01322E-05  1.40786E-03  4.80956E-04  2.82078E-05  1.22799E-05  2.82834E-05  1.23078E-05  2.81854E-05  1.22717E-05  2.82672E-05  1.23014E-05  2.82142E-05  1.22824E-05  2.82316E-04  1.22886E-04  5.91295E-05  2.41091E-05  5.91471E-05  2.41157E-05  5.91348E-05  2.41111E-05  5.91278E-05  2.41084E-05  5.91328E-05  2.41103E-05  5.91516E-05  2.41176E-05  5.91185E-05  2.41048E-05  8.27884E-04  3.37554E-04
  -43.5000  1.58639E-03  2.75658E-04  2.73817E-04  5.51315E-04  5.47633E-04  2.51571E-04  8.94003E-05  2.51718E-04  8.94411E-05  2.51481E-04  8.93739E-05  1.50954E-03  5.36431E-04  2.86926E-05  1.33343E-05  2.87721E-05  1.33652E-05  2.86691E-05  1.33252E-05  2.87553E-05  1.33581E-05  2.86993E-05  1.33371E-05  2.87177E-04  1.33440E-04  6.08986E-05  2.63471E-05  6.09171E-05  2.63544E-05  6.09042E-05  2.63493E-05  6.08969E-05  2.63464E-05  6.09021E-05  2.63484E-05  6.09217E-05  2.63564E-05  6.08872E-05  2.63424E-05  8.52656E-04  3.68889E-04
  -43.0000  1.70799E-03  2.57489E-04  2.83279E-04  5.14979E-04  5.66559E-04  2.70484E-04  9.93404E-05  2.70650E-04  9.93873E-05  2.70382E-04  9.93103E-05  1.62303E-03  5.96076E-04  2.91945E-05  1.44072E-05  2.92782E-05  1.44411E-05  2.91696E-05  1.43972E-05  2.92607E-05  1.44334E-05  2.92014E-05  1.44102E-05  2.92209E-04  1.44178E-04  6.27552E-05  2.86533E-05  6.27746E-05  2.86613E-05  6.27611E-05  2.86557E-05  6.27534E-05  2.86525E-05  6.27589E-05  2.86547E-05  6.27793E-05  2.86635E-05  6.27433E-05  2.86482E-05  8.78652E-04  4.01179E-04
  -42.5000  1.83427E-03  2.41237E-04  2.92145E-04  4.82473E-04  5.84289E-04  2.91692E-04  1.10060E-04  2.91882E-04  1.10114E-04  2.91577E-04  1.10026E-04  1.75030E-03  6.60399E-04  2.97141E-05  1.54992E-05  2.98024E-05  1.55363E-05  2.96880E-05  1.54882E-05  2.97841E-05  1.55280E-05  2.97214E-05  1.55024E-05  2.97420E-04  1.55108E-04  6.47050E-05  3.10312E-05  6.47254E-05  3.10399E-05  6.47112E-05  3.10338E-05  6.47032E-05  3.10303E-05  6.47090E-05  3.10327E-05  6.47302E-05  3.10423E-05  6.46926E-05  3.10256E-05  9.05953E-04  4.34472E-04
  -42.0000  1.96599E-03  2.26650E-04  3.00474E-04  4.53300E-04  6.00948E-04  3.15578E-04  1.21657E-04  3.15797E-04  1.21719E-04  3.15448E-04  1.21618E-04  1.89365E-03  7.29989E-04  3.02524E-05  1.66109E-05  3.03455E-05  1.66515E-05  3.02248E-05  1.65990E-05  3.03265E-05  1.66425E-05  3.02600E-05  1.66145E-05  3.02819E-04  1.66237E-04  6.67547E-05  3.34844E-05  6.67761E-05  3.34939E-05  6.67612E-05  3.34873E-05  6.67528E-05  3.34834E-05  6.67589E-05  3.34861E-05  6.67811E-05  3.34965E-05  6.67417E-05  3.34783E-05  9.34653E-04  4.68820E-04
  -41.5000  2.10403E-03  2.13518E-04  3.08320E-04  4.27035E-04  6.16641E-04  3.42612E-04  1.34248E-04  3.42864E-04  1.34319E-04  3.42462E-04  1.34203E-04  2.05588E-03  8.05541E-04  3.08102E-05  1.77432E-05  3.09085E-05  1.77874E-05  3.07810E-05  1.77301E-05  3.08886E-05  1.77776E-05  3.08181E-05  1.77470E-05  3.08413E-04  1.77571E-04  6.89114E-05  3.60168E-05  6.89339E-05  3.60272E-05  6.89183E-05  3.60200E-05  6.89095E-05  3.60158E-05  6.89160E-05  3.60187E-05  6.89391E-05  3.60300E-05  6.88979E-05  3.60102E-05  9.64852E-04  5.04277E-04
  -41.0000  2.24936E-03  2.01660E-04  3.15731E-04  4.03320E-04  6.31463E-04  3.73375E-04  1.47969E-04  3.73669E-04  1.48051E-04  3.73203E-04  1.47918E-04  2.24049E-03  8.87877E-04  3.13883E-05  1.88967E-05  3.14923E-05  1.89447E-05  3.13575E-05  1.88825E-05  3.14714E-05  1.89342E-05  3.13966E-05  1.89008E-05  3.14212E-04  1.89118E-04  7.11827E-05  3.86328E-05  7.12064E-05  3.86440E-05  7.11900E-05  3.86361E-05  7.11808E-05  3.86317E-05  7.11875E-05  3.86348E-05  7.12117E-05  3.86469E-05  7.11686E-05  3.86256E-05  9.96655E-04  5.40904E-04
  -40.5000  2.40312E-03  1.90924E-04  3.22748E-04  3.81848E-04  6.45495E-04  4.08594E-04  1.62985E-04  4.08937E-04  1.63079E-04  4.08394E-04  1.62927E-04  2.45185E-03  9.77981E-04  3.19876E-05  2.00722E-05  3.20976E-05  2.01243E-05  3.19550E-05  2.00568E-05  3.20758E-05  2.01129E-05  3.19963E-05  2.00767E-05  3.20224E-04  2.00886E-04  7.35766E-05  4.13367E-05  7.36016E-05  4.13488E-05  7.35844E-05  4.13403E-05  7.35747E-05  4.13355E-05  7.35818E-05  4.13389E-05  7.36072E-05  4.13520E-05  7.35620E-05  4.13290E-05  1.03018E-03  5.78762E-04
