    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31670E-04  1.01735E-03  3.73868E-05  2.03469E-03  7.47736E-05  1.18769E-04  4.36469E-06  1.18811E-04  4.36623E-06  1.18767E-04  4.36462E-06  7.12696E-04  2.61911E-05  2.33853E-05  8.59394E-07  2.34139E-05  8.60443E-07  2.33741E-05  8.58982E-07  2.34139E-05  8.60446E-07  2.33853E-05  8.59392E-07  2.33945E-04  8.59732E-06  4.29691E-05  1.57909E-06  4.29787E-05  1.57944E-06  4.29712E-05  1.57916E-06  4.29681E-05  1.57905E-06  4.29713E-05  1.57917E-06  4.29784E-05  1.57943E-06  4.29636E-05  1.57888E-06  6.01601E-04  2.21084E-05
  -49.5000  2.55439E-04  8.83590E-04  6.98581E-05  1.76718E-03  1.39716E-04  1.24526E-04  8.94092E-06  1.24571E-04  8.94413E-06  1.24523E-04  8.94076E-06  7.47239E-04  5.36516E-05  2.37113E-05  1.73077E-06  2.37413E-05  1.73292E-06  2.36996E-05  1.72993E-06  2.37411E-05  1.73291E-06  2.37113E-05  1.73077E-06  2.37209E-04  1.73146E-05  4.40177E-05  3.19671E-06  4.40275E-05  3.19742E-06  4.40198E-05  3.19686E-06  4.40167E-05  3.19663E-06  4.40199E-05  3.19687E-06  4.40274E-05  3.19741E-06  4.40120E-05  3.19629E-06  6.16282E-04  4.47564E-05
  -49.0000  3.73278E-04  7.74923E-04  9.83360E-05  1.54985E-03  1.96672E-04  1.30740E-04  1.37455E-05  1.30789E-04  1.37506E-05  1.30737E-04  1.37453E-05  7.84534E-04  8.24827E-05  2.40488E-05  2.61454E-06  2.40802E-05  2.61785E-06  2.40367E-05  2.61326E-06  2.40798E-05  2.61783E-06  2.40489E-05  2.61455E-06  2.40589E-04  2.61561E-05  4.51108E-05  4.85450E-06  4.51209E-05  4.85558E-06  4.51130E-05  4.85473E-06  4.51097E-05  4.85438E-06  4.51131E-05  4.85474E-06  4.51209E-05  4.85557E-06  4.51049E-05  4.85387E-06  6.31587E-04  6.79667E-05
  -48.5000  4.86737E-04  6.85497E-04  1.23528E-04  1.37099E-03  2.47055E-04  1.37453E-04  1.87968E-05  1.37506E-04  1.88038E-05  1.37449E-04  1.87964E-05  8.24817E-04  1.12794E-04  2.43960E-05  3.51108E-06  2.44291E-05  3.51560E-06  2.43834E-05  3.50933E-06  2.44285E-05  3.51556E-06  2.43962E-05  3.51109E-06  2.44066E-04  3.51253E-05  4.62472E-05  6.55405E-06  4.62578E-05  6.55552E-06  4.62496E-05  6.55438E-06  4.62462E-05  6.55390E-06  4.62496E-05  6.55438E-06  4.62578E-05  6.55551E-06  4.62411E-05  6.55320E-06  6.47499E-04  9.17619E-05
  -48.0000  5.97068E-04  6.11042E-04  1.45983E-04  1.22208E-03  2.91966E-04  1.44722E-04  2.41153E-05  1.44781E-04  2.41244E-05  1.44718E-04  2.41147E-05  8.68444E-04  1.44709E-04  2.47549E-05  4.42081E-06  2.47897E-05  4.42661E-06  2.47417E-05  4.41857E-06  2.47889E-05  4.42654E-06  2.47551E-05  4.42082E-06  2.47661E-04  4.42267E-05  4.74319E-05  8.29714E-06  4.74428E-05  8.29902E-06  4.74344E-05  8.29756E-06  4.74308E-05  8.29695E-06  4.74343E-05  8.29756E-06  4.74429E-05  8.29900E-06  4.74255E-05  8.29605E-06  6.64085E-04  1.16167E-04
  -47.5000  7.05307E-04  5.48400E-04  1.66136E-04  1.09680E-03  3.32272E-04  1.52611E-04  2.97236E-05  1.52675E-04  2.97351E-05  1.52607E-04  2.97229E-05  9.15787E-04  1.78363E-04  2.51249E-05  5.34413E-06  2.51615E-05  5.35128E-06  2.51111E-05  5.34139E-06  2.51605E-05  5.35117E-06  2.51252E-05  5.34416E-06  2.51366E-04  5.34642E-05  4.86664E-05  1.00856E-05  4.86777E-05  1.00879E-05  4.86690E-05  1.00861E-05  4.86652E-05  1.00854E-05  4.86689E-05  1.00861E-05  4.86779E-05  1.00879E-05  4.86598E-05  1.00843E-05  6.81370E-04  1.41206E-04
  -47.0000  8.12331E-04  4.95184E-04  1.84334E-04  9.90367E-04  3.68668E-04  1.61198E-04  3.56476E-05  1.61268E-04  3.56617E-05  1.61193E-04  3.56467E-05  9.67318E-04  2.13912E-04  2.55073E-05  6.28151E-06  2.55459E-05  6.29007E-06  2.54929E-05  6.27823E-06  2.55447E-05  6.28992E-06  2.55077E-05  6.28155E-06  2.55197E-04  6.28426E-05  4.99544E-05  1.19214E-05  4.99663E-05  1.19241E-05  4.99572E-05  1.19220E-05  4.99533E-05  1.19211E-05  4.99571E-05  1.19220E-05  4.99664E-05  1.19241E-05  4.99476E-05  1.19198E-05  6.99405E-04  1.66909E-04
  -46.5000  9.18909E-04  4.49612E-04  2.00857E-04  8.99225E-04  4.01714E-04  1.70565E-04  4.19157E-05  1.70643E-04  4.19327E-05  1.70559E-04  4.19146E-05  1.02353E-03  2.51526E-04  2.59022E-05  7.23340E-06  2.59428E-05  7.24345E-06  2.58870E-05  7.22956E-06  2.59414E-05  7.24325E-06  2.59026E-05  7.23345E-06  2.59152E-04  7.23662E-05  5.12988E-05  1.38066E-05  5.13111E-05  1.38098E-05  5.13017E-05  1.38073E-05  5.12976E-05  1.38063E-05  5.13015E-05  1.38073E-05  5.13113E-05  1.38098E-05  5.12916E-05  1.38047E-05  7.18227E-04  1.93303E-04
  -46.0000  1.02573E-03  4.10303E-04  2.15935E-04  8.20606E-04  4.31870E-04  1.80808E-04  4.85603E-05  1.80894E-04  4.85804E-05  1.80801E-04  4.85589E-05  1.08501E-03  2.91399E-04  2.63096E-05  8.20026E-06  2.63524E-05  8.21188E-06  2.62937E-05  8.19584E-06  2.63509E-05  8.21163E-06  2.63101E-05  8.20033E-06  2.63234E-04  8.20399E-05  5.27023E-05  1.57434E-05  5.27152E-05  1.57470E-05  5.27054E-05  1.57442E-05  5.27011E-05  1.57430E-05  5.27052E-05  1.57442E-05  5.27154E-05  1.57470E-05  5.26949E-05  1.57412E-05  7.37879E-04  2.20420E-04
  -45.5000  1.13343E-03  3.76173E-04  2.29759E-04  7.52347E-04  4.59519E-04  1.92041E-04  5.56177E-05  1.92137E-04  5.56413E-05  1.92033E-04  5.56160E-05  1.15242E-03  3.33750E-04  2.67310E-05  9.18261E-06  2.67762E-05  9.19589E-06  2.67143E-05  9.17757E-06  2.67745E-05  9.19557E-06  2.67315E-05  9.18269E-06  2.67455E-04  9.18687E-05  5.41698E-05  1.77341E-05  5.41833E-05  1.77382E-05  5.41732E-05  1.77350E-05  5.41686E-05  1.77337E-05  5.41729E-05  1.77350E-05  5.41836E-05  1.77382E-05  5.41622E-05  1.77317E-05  7.58427E-04  2.48292E-04
