    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -45.0000  8.07190E-04  3.62082E-05  1.46422E-05  7.24165E-05  2.92844E-05  1.84198E-04  1.05045E-04  1.84080E-04  1.05063E-04  1.84198E-04  1.05043E-04  1.10495E-03  6.30302E-04  4.10426E-05  1.48014E-05  4.07935E-05  1.47192E-05  4.09212E-05  1.47618E-05  4.07935E-05  1.47193E-05  4.10382E-05  1.47999E-05  4.09178E-04  1.47603E-04
  -44.5000  8.63725E-04  3.62971E-05  1.59761E-05  7.25943E-05  3.19522E-05  1.74442E-04  1.11456E-04  1.74301E-04  1.11468E-04  1.74443E-04  1.11454E-04  1.04637E-03  6.68755E-04  4.20738E-05  1.63476E-05  4.18134E-05  1.62559E-05  4.19462E-05  1.63033E-05  4.18134E-05  1.62559E-05  4.20691E-05  1.63459E-05  4.19432E-04  1.63017E-04
  -44.0000  9.18696E-04  3.64099E-05  1.73141E-05  7.28197E-05  3.46283E-05  1.65539E-04  1.17539E-04  1.65374E-04  1.17545E-04  1.65540E-04  1.17538E-04  9.92908E-04  7.05244E-04  4.31478E-05  1.79333E-05  4.28757E-05  1.78315E-05  4.30138E-05  1.78840E-05  4.28756E-05  1.78315E-05  4.31430E-05  1.79314E-05  4.30112E-04  1.78824E-04
  -43.5000  9.72289E-04  3.65470E-05  1.86572E-05  7.30939E-05  3.73144E-05  1.57397E-04  1.23323E-04  1.57210E-04  1.23323E-04  1.57399E-04  1.23322E-04  9.44013E-04  7.39936E-04  4.42675E-05  1.95601E-05  4.39829E-05  1.94479E-05  4.41265E-05  1.95057E-05  4.39828E-05  1.94479E-05  4.42625E-05  1.95580E-05  4.41244E-04  1.95039E-04
  -43.0000  1.02467E-03  3.67090E-05  2.00062E-05  7.34180E-05  4.00125E-05  1.49936E-04  1.28833E-04  1.49726E-04  1.28825E-04  1.49938E-04  1.28832E-04  8.99201E-04  7.72981E-04  4.54352E-05  2.12298E-05  4.51374E-05  2.11066E-05  4.52867E-05  2.11699E-05  4.51373E-05  2.11066E-05  4.54300E-05  2.12275E-05  4.52853E-04  2.11681E-04
  -42.5000  1.07601E-03  3.68968E-05  2.13622E-05  7.37936E-05  4.27244E-05  1.43084E-04  1.34092E-04  1.42852E-04  1.34075E-04  1.43087E-04  1.34090E-04  8.58045E-04  8.04513E-04  4.66544E-05  2.29443E-05  4.63427E-05  2.28097E-05  4.64979E-05  2.28787E-05  4.63425E-05  2.28097E-05  4.66490E-05  2.29419E-05  4.64973E-04  2.28768E-04
  -42.0000  1.12643E-03  3.71111E-05  2.27260E-05  7.42223E-05  4.54520E-05  1.36781E-04  1.39118E-04  1.36527E-04  1.39092E-04  1.36784E-04  1.39117E-04  8.20184E-04  8.34655E-04  4.79281E-05  2.47056E-05  4.76018E-05  2.45590E-05  4.77629E-05  2.46339E-05  4.76014E-05  2.45590E-05  4.79225E-05  2.47030E-05  4.77634E-04  2.46321E-04
  -41.5000  1.17607E-03  3.73528E-05  2.40987E-05  7.47056E-05  4.81974E-05  1.30975E-04  1.43931E-04  1.30698E-04  1.43895E-04  1.30978E-04  1.43930E-04  7.85302E-04  8.63514E-04  4.92595E-05  2.65159E-05  4.89176E-05  2.63567E-05  4.90849E-05  2.64378E-05  4.89171E-05  2.63567E-05  4.92536E-05  2.65130E-05  4.90866E-04  2.64360E-04
  -41.0000  1.22506E-03  3.76228E-05  2.54813E-05  7.52456E-05  5.09626E-05  1.25619E-04  1.48548E-04  1.25320E-04  1.48501E-04  1.25622E-04  1.48547E-04  7.53121E-04  8.91191E-04  5.06519E-05  2.83773E-05  5.02936E-05  2.82050E-05  5.04672E-05  2.82924E-05  5.02930E-05  2.82049E-05  5.06458E-05  2.83742E-05  5.04703E-04  2.82908E-04
  -40.5000  1.27351E-03  3.79223E-05  2.68749E-05  7.58445E-05  5.37498E-05  1.20671E-04  1.52982E-04  1.20349E-04  1.52923E-04  1.20674E-04  1.52982E-04  7.23388E-04  9.17775E-04  5.21096E-05  3.02923E-05  5.17339E-05  3.01061E-05  5.19139E-05  3.02002E-05  5.17331E-05  3.01061E-05  5.21032E-05  3.02890E-05  5.19187E-04  3.01987E-04
  -40.0000  1.32153E-03  3.82527E-05  2.82807E-05  7.65054E-05  5.65613E-05  1.16094E-04  1.57249E-04  1.15750E-04  1.57177E-04  1.16098E-04  1.57248E-04  6.95883E-04  9.43348E-04  5.36373E-05  3.22634E-05  5.32433E-05  3.20628E-05  5.34297E-05  3.21637E-05  5.32423E-05  3.20627E-05  5.36307E-05  3.22599E-05  5.34367E-04  3.21625E-04
  -39.5000  1.36923E-03  3.86154E-05  2.96998E-05  7.72308E-05  5.93995E-05  1.11858E-04  1.61359E-04  1.11490E-04  1.61274E-04  1.11862E-04  1.61359E-04  6.70422E-04  9.67985E-04  5.52388E-05  3.42934E-05  5.48256E-05  3.40776E-05  5.50183E-05  3.41856E-05  5.48244E-05  3.40775E-05  5.52320E-05  3.42896E-05  5.50278E-04  3.41847E-04
  -39.0000  1.41671E-03  3.90122E-05  3.11334E-05  7.80243E-05  6.22669E-05  1.07935E-04  1.65326E-04  1.07543E-04  1.65226E-04  1.07939E-04  1.65326E-04  6.46834E-04  9.91756E-04  5.69193E-05  3.63852E-05  5.64859E-05  3.61534E-05  5.66847E-05  3.62687E-05  5.64843E-05  3.61532E-05  5.69122E-05  3.63811E-05  5.66973E-04  3.62683E-04
  -38.5000  1.46405E-03  3.94450E-05  3.25830E-05  7.88899E-05  6.51660E-05  1.04299E-04  1.69159E-04  1.03882E-04  1.69044E-04  1.04303E-04  1.69159E-04  6.24967E-04  1.01472E-03  5.86845E-05  3.85418E-05  5.82299E-05  3.82933E-05  5.84344E-05  3.84162E-05  5.82280E-05  3.82931E-05  5.86771E-05  3.85374E-05  5.84508E-04  3.84164E-04
  -38.0000  1.51137E-03  3.99162E-05  3.40499E-05  7.98323E-05  6.80998E-05  1.00927E-04  1.72868E-04  1.00485E-04  1.72737E-04  1.00931E-04  1.72868E-04  6.04684E-04  1.03695E-03  6.05406E-05  4.07666E-05  6.00639E-05  4.05006E-05  6.02734E-05  4.06312E-05  6.00616E-05  4.05003E-05  6.05329E-05  4.07620E-05  6.02945E-04  4.06321E-04
  -37.5000  1.55874E-03  4.04284E-05  3.55356E-05  8.08567E-05  7.10712E-05  9.78000E-05  1.76462E-04  9.73315E-05  1.76314E-04  9.78040E-05  1.76462E-04  5.85871E-04  1.05848E-03  6.24937E-05  4.30632E-05  6.19942E-05  4.27789E-05  6.22078E-05  4.29173E-05  6.19913E-05  4.27784E-05  6.24858E-05  4.30583E-05  6.22345E-04  4.29192E-04
  -37.0000  1.60626E-03  4.09847E-05  3.70418E-05  8.19694E-05  7.40835E-05  9.49008E-05  1.79950E-04  9.44054E-05  1.79783E-04  9.49046E-05  1.79950E-04  5.68422E-04  1.07936E-03  6.45510E-05  4.54354E-05  6.40280E-05  4.51319E-05  6.42442E-05  4.52782E-05  6.40244E-05  4.51313E-05  6.45427E-05  4.54302E-05  6.42780E-04  4.52814E-04
  -36.5000  1.65403E-03  4.15892E-05  3.85701E-05  8.31785E-05  7.71403E-05  9.22136E-05  1.83338E-04  9.16906E-05  1.83153E-04  9.22171E-05  1.83339E-04  5.52243E-04  1.09966E-03  6.67209E-05  4.78874E-05  6.61742E-05  4.75637E-05  6.63908E-05  4.77180E-05  6.61697E-05  4.75630E-05  6.67124E-05  4.78818E-05  6.64336E-04  4.77228E-04
  -36.0000  1.70213E-03  4.22467E-05  4.01227E-05  8.44933E-05  8.02454E-05  8.97253E-05  1.86636E-04  8.91743E-05  1.86430E-04  8.97283E-05  1.86636E-04  5.37256E-04  1.11940E-03  6.90120E-05  5.04235E-05  6.84418E-05  5.00789E-05  6.86558E-05  5.02411E-05  6.84362E-05  5.00779E-05  6.90033E-05  5.04177E-05  6.87098E-04  5.02478E-04
  -35.5000  1.75065E-03  4.29629E-05  4.17015E-05  8.59258E-05  8.34031E-05  8.74250E-05  1.89848E-04  8.68457E-05  1.89621E-04  8.74272E-05  1.89849E-04  5.23396E-04  1.13864E-03  7.14335E-05  5.30486E-05  7.08407E-05  5.26823E-05  7.10477E-05  5.28520E-05  7.08337E-05  5.26810E-05  7.14246E-05  5.30425E-05  7.11160E-04  5.28613E-04
  -35.0000  1.79970E-03  4.37460E-05  4.33092E-05  8.74920E-05  8.66184E-05  8.53029E-05  1.92983E-04  8.46955E-05  1.92734E-04  8.53040E-05  1.92984E-04  5.10605E-04  1.15740E-03  7.39969E-05  5.57680E-05  7.33839E-05  5.53791E-05  7.35772E-05  5.55559E-05  7.33750E-05  5.53775E-05  7.39880E-05  5.57615E-05  7.36642E-04  5.55684E-04
  -34.5000  1.84938E-03  4.46065E-05  4.49484E-05  8.92130E-05  8.98969E-05  8.33518E-05  1.96046E-04  8.27174E-05  1.95773E-04  8.33512E-05  1.96047E-04  4.98841E-04  1.17573E-03  7.67147E-05  5.85872E-05  7.60856E-05  5.81752E-05  7.62557E-05  5.83583E-05  7.60743E-05  5.81732E-05  7.67058E-05  5.85804E-05  7.63672E-04  5.83748E-04
  -34.0000  1.89978E-03  4.55592E-05  4.66227E-05  9.11184E-05  9.32454E-05  8.15674E-05  1.99044E-04  8.09082E-05  1.98747E-04  8.15644E-05  1.99044E-04  4.88080E-04  1.19367E-03  7.96009E-05  6.15125E-05  7.89630E-05  6.10770E-05  7.90955E-05  6.12650E-05  7.89484E-05  6.10745E-05  7.95922E-05  6.15053E-05  7.92400E-04  6.12869E-04
  -33.5000  1.95103E-03  4.66262E-05  4.83362E-05  9.32525E-05  9.66724E-05  7.99493E-05  2.01982E-04  7.92698E-05  2.01660E-04  7.99429E-05  2.01982E-04  4.78324E-04  1.21125E-03  8.26722E-05  6.45506E-05  8.20381E-05  6.40919E-05  8.21110E-05  6.42825E-05  8.20188E-05  6.40886E-05  8.26641E-05  6.45432E-05  8.23009E-04  6.43114E-04
  -33.0000  2.00326E-03  4.78425E-05  5.00944E-05  9.56851E-05  1.00189E-04  7.85029E-05  2.04867E-04  7.78112E-05  2.04519E-04  7.84914E-05  2.04867E-04  4.69611E-04  1.22851E-03  8.59496E-05  6.77092E-05  8.53405E-05  6.72281E-05  8.53191E-05  6.74179E-05  8.53147E-05  6.72239E-05  8.59427E-05  6.77015E-05  8.55733E-04  6.74561E-04
  -32.5000  2.05660E-03  4.92659E-05  5.19049E-05  9.85318E-05  1.03810E-04  7.72443E-05  2.07706E-04  7.65553E-05  2.07333E-04  7.72248E-05  2.07705E-04  4.62049E-04  1.24549E-03  8.94582E-05  7.09967E-05  8.89113E-05  7.04955E-05  8.87383E-05  7.06790E-05  8.88758E-05  7.04900E-05  8.94533E-05  7.09889E-05  8.90874E-04  7.07300E-04
  -32.0000  2.11123E-03  5.10030E-05  5.37792E-05  1.02006E-04  1.07558E-04  7.62093E-05  2.10506E-04  7.55510E-05  2.10109E-04  7.61772E-05  2.10504E-04  4.55875E-04  1.26224E-03  9.32349E-05  7.44231E-05  9.28174E-05  7.39065E-05  9.23933E-05  7.40744E-05  9.27667E-05  7.38991E-05  9.32337E-05  7.44151E-05  9.28892E-04  7.41436E-04
  -31.5000  2.16741E-03  5.32711E-05  5.57369E-05  1.06542E-04  1.11474E-04  7.54796E-05  2.13280E-04  7.49071E-05  2.12862E-04  7.54258E-05  2.13276E-04  4.51625E-04  1.27884E-03  9.73383E-05  7.80002E-05  9.71804E-05  7.74778E-05  9.63181E-05  7.76140E-05  9.71042E-05  7.74676E-05  9.73441E-05  7.79925E-05  9.70570E-04  7.77104E-04
  -31.0000  2.22552E-03  5.65746E-05  5.78159E-05  1.13149E-04  1.15632E-04  7.52537E-05  2.16046E-04  7.48875E-05  2.15614E-04  7.51587E-05  2.16038E-04  4.50600E-04  1.29540E-03  1.01878E-04  8.17441E-05  1.02257E-04  8.12357E-05  1.00565E-04  8.13097E-05  1.02134E-04  8.12210E-05  1.01898E-04  8.17371E-05  1.01746E-03  8.14495E-04
  -30.5000  2.28634E-03  6.23508E-05  6.01073E-05  1.24702E-04  1.20215E-04  7.61036E-05  2.18842E-04  7.62500E-05  2.18416E-04  7.59178E-05  2.18828E-04  4.56543E-04  1.31217E-03  1.07128E-04  8.56810E-05  1.08734E-04  8.52316E-05  1.05251E-04  8.51776E-05  1.08509E-04  8.52086E-05  1.07181E-04  8.56760E-05  1.07361E-03  8.53950E-04
  -30.0000  2.32581E-03  7.62204E-05  6.17879E-05  1.52441E-04  1.23576E-04  8.02486E-05  2.20612E-04  8.19390E-05  2.20223E-04  7.97980E-05  2.20588E-04  4.83971E-04  1.32284E-03  1.14068E-04  8.81962E-05  1.19148E-04  8.78587E-05  1.10758E-04  8.76198E-05  1.18636E-04  8.78245E-05  1.14218E-04  8.81944E-05  1.15366E-03  8.79387E-04
  -29.9000  2.33931E-03  8.16649E-05  6.23881E-05  1.63330E-04  1.24776E-04  8.21344E-05  2.21216E-04  8.44750E-05  2.20844E-04  8.15710E-05  2.21187E-04  4.96361E-04  1.32649E-03  1.15942E-04  8.90483E-05  1.22438E-04  8.87586E-05  1.12069E-04  8.84435E-05  1.21807E-04  8.87198E-05  1.16135E-04  8.90480E-05  1.17678E-03  8.88036E-04
  -29.8000  2.35325E-03  8.90709E-05  6.30428E-05  1.78142E-04  1.26086E-04  8.47833E-05  2.21839E-04  8.80238E-05  2.21491E-04  8.40614E-05  2.21805E-04  5.13737E-04  1.33027E-03  1.18152E-04  8.99167E-05  1.26577E-04  8.96889E-05  1.13517E-04  8.92778E-05  1.25779E-04  8.96442E-05  1.18404E-04  8.99183E-05  1.20486E-03  8.96892E-04
  -29.7000  2.36779E-03  9.95718E-05  6.37746E-05  1.99144E-04  1.27549E-04  8.86227E-05  2.22490E-04  9.31554E-05  2.22175E-04  8.76683E-05  2.22449E-04  5.38893E-04  1.33423E-03  1.20877E-04  9.08052E-05  1.32020E-04  9.06593E-05  1.15176E-04  9.01244E-05  1.30983E-04  9.06069E-05  1.21217E-04  9.08092E-05  1.24055E-03  9.06010E-04
  -29.6000  2.38319E-03  1.15241E-04  6.46216E-05  2.30482E-04  1.29243E-04  9.44231E-05  2.23184E-04  1.00901E-04  2.22917E-04  9.31118E-05  2.23134E-04  5.76871E-04  1.33847E-03  1.24438E-04  9.17198E-05  1.39573E-04  9.16851E-05  1.17180E-04  9.09856E-05  1.38176E-04  9.16225E-05  1.24915E-04  9.17273E-05  1.28856E-03  9.15481E-04
  -29.5000  2.39992E-03  1.40282E-04  6.56527E-05  2.80564E-04  1.31305E-04  1.03723E-04  2.23946E-04  1.13319E-04  2.23750E-04  1.01818E-04  2.23882E-04  6.37718E-04  1.34316E-03  1.29469E-04  9.26713E-05  1.50811E-04  9.27936E-05  1.19798E-04  9.18661E-05  1.48828E-04  9.27164E-05  1.30175E-04  9.26841E-05  1.35816E-03  9.25463E-04
  -29.4000  2.41890E-03  1.84316E-04  6.70074E-05  3.68632E-04  1.34015E-04  1.19958E-04  2.24828E-04  1.35033E-04  2.24742E-04  1.16964E-04  2.24742E-04  7.43909E-04  1.34862E-03  1.37373E-04  9.36810E-05  1.69147E-04  9.40368E-05  1.23651E-04  9.27749E-05  1.66126E-04  9.39374E-05  1.38503E-04  9.37020E-05  1.46960E-03  9.36264E-04
  -29.3000  2.44224E-03  2.73424E-04  6.90170E-05  5.46848E-04  1.38034E-04  1.52132E-04  2.25946E-04  1.78245E-04  2.26052E-04  1.46825E-04  2.25821E-04  9.54406E-04  1.35564E-03  1.51775E-04  9.47965E-05  2.03145E-04  9.55299E-05  1.30438E-04  9.37336E-05  1.98034E-04  9.53929E-05  1.53816E-04  9.48326E-05  1.67442E-03  9.48571E-04
  -29.2000  2.47619E-03  5.01972E-04  7.27065E-05  1.00394E-03  1.45413E-04  2.31129E-04  2.27645E-04  2.85475E-04  2.28151E-04  2.19626E-04  2.27435E-04  1.47246E-03  1.36646E-03  1.84859E-04  9.61552E-05  2.80306E-04  9.75901E-05  1.46398E-04  9.48096E-05  2.70092E-04  9.73780E-05  1.89394E-04  9.62246E-05  2.14210E-03  9.64315E-04
  -29.1000  2.55159E-03  1.47758E-03  8.35665E-05  2.95516E-03  1.67133E-04  5.35946E-04  2.31584E-04  7.16297E-04  2.33415E-04  5.00420E-04  2.31113E-04  3.50533E-03  1.39222E-03  3.05594E-04  9.84013E-05  5.42437E-04  1.01577E-04  2.13414E-04  9.63782E-05  5.17455E-04  1.01181E-04  3.20392E-04  9.85794E-05  3.79858E-03  9.92234E-04
  -29.0000  4.36467E-03  5.40857E-02  4.81089E-04  1.08171E-01  9.62178E-04  9.24812E-03  2.99557E-04  2.34960E-02  4.06108E-04  1.04272E-02  3.07751E-04  8.63426E-02  2.02683E-03  4.16428E-03  1.29008E-04  6.01476E-03  1.45785E-04  5.02695E-03  1.33326E-04  7.38981E-03  1.55495E-04  3.48817E-03  1.24217E-04  5.21679E-02  1.37566E-03
  -28.9000  7.51521E-03  2.62727E-02  6.74190E-04  5.25454E-02  1.34838E-03  1.66712E-02  4.22088E-04  3.85567E-02  6.89494E-04  2.82941E-02  5.15710E-04  1.67044E-01  3.25458E-03  1.32566E-02  2.26443E-04  3.10768E-02  3.74195E-04  1.66771E-03  1.45583E-04  4.94870E-02  5.19218E-04  9.04351E-03  1.90686E-04  2.09063E-01  2.91225E-03
  -28.8000  7.63498E-03  1.28478E-03  6.83633E-04  2.56956E-03  1.36727E-03  8.76328E-04  4.28529E-04  1.01005E-03  6.96918E-04  8.23867E-04  5.21765E-04  5.42050E-03  3.29442E-03  5.23021E-04  2.30287E-04  1.48971E-03  3.85144E-04  1.93832E-04  1.47008E-04  1.40605E-03  5.29553E-04  5.40278E-04  1.94657E-04  8.30577E-03  2.97329E-03
  -28.7000  7.67624E-03  4.60381E-04  6.87017E-04  9.20761E-04  1.37403E-03  2.79907E-04  4.30586E-04  3.35609E-04  6.99384E-04  2.73564E-04  5.23776E-04  1.77816E-03  3.30749E-03  2.23948E-04  2.31933E-04  4.35128E-04  3.88342E-04  1.47721E-04  1.48093E-04  4.24759E-04  5.32675E-04  2.25814E-04  1.96316E-04  2.91474E-03  2.99472E-03
  -28.6000  7.70249E-03  2.60196E-04  6.88929E-04  5.20393E-04  1.37786E-03  1.67583E-04  4.31818E-04  1.94846E-04  7.00817E-04  1.64733E-04  5.24986E-04  1.05433E-03  3.31524E-03  1.71122E-04  2.33190E-04  2.61358E-04  3.90263E-04  1.36891E-04  1.49100E-04  2.56954E-04  5.34563E-04  1.71980E-04  1.97580E-04  1.99661E-03  3.00939E-03
  -28.5000  7.72328E-03  1.80126E-04  6.90253E-04  3.60252E-04  1.38051E-03  1.26266E-04  4.32746E-04  1.41898E-04  7.01860E-04  1.24527E-04  5.25902E-04  7.85382E-04  3.32101E-03  1.52932E-04  2.34314E-04  2.02240E-04  3.91749E-04  1.33214E-04  1.50079E-04  1.99681E-04  5.36031E-04  1.53466E-04  1.98708E-04  1.68307E-03  3.02176E-03
  -28.4000  7.74150E-03  1.40090E-04  6.91283E-04  2.80181E-04  1.38257E-03  1.06385E-04  4.33527E-04  1.16195E-04  7.02714E-04  1.05195E-04  5.26675E-04  6.55549E-04  3.32583E-03  1.44982E-04  2.35380E-04  1.75568E-04  3.93040E-04  1.31971E-04  1.51049E-04  1.73872E-04  5.37309E-04  1.45350E-04  1.99777E-04  1.54349E-03  3.03311E-03
  -28.3000  7.75834E-03  1.17285E-04  6.92145E-04  2.34570E-04  1.38429E-03  9.52551E-05  4.34228E-04  1.01739E-04  7.03461E-04  9.43874E-05  5.27368E-04  5.82763E-04  3.33011E-03  1.41166E-04  2.36418E-04  1.61625E-04  3.94228E-04  1.31796E-04  1.52017E-04  1.60413E-04  5.38488E-04  1.41432E-04  2.00816E-04  1.47286E-03  3.04393E-03
  -28.2000  7.77435E-03  1.03135E-04  6.92903E-04  2.06270E-04  1.38581E-03  8.83789E-05  4.34877E-04  9.27824E-05  7.04143E-04  8.77179E-05  5.28013E-04  5.37758E-04  3.33407E-03  1.39347E-04  2.37442E-04  1.53706E-04  3.95357E-04  1.32169E-04  1.52989E-04  1.52794E-04  5.39611E-04  1.39546E-04  2.01842E-04  1.43512E-03  3.05448E-03
  -28.1000  7.78987E-03  9.38141E-05  6.93592E-04  1.87628E-04  1.38718E-03  8.38210E-05  4.35493E-04  8.68351E-05  7.04781E-04  8.33042E-05  5.28625E-04  5.07921E-04  3.33780E-03  1.38618E-04  2.38461E-04  1.49011E-04  3.96453E-04  1.32858E-04  1.53965E-04  1.48303E-04  5.40701E-04  1.38770E-04  2.02862E-04  1.41512E-03  3.06488E-03
  -28.0000  7.80506E-03  8.73854E-05  6.94234E-04  1.74771E-04  1.38847E-03  8.06306E-05  4.36086E-04  8.26650E-05  7.05389E-04  8.02166E-05  5.29215E-04  4.87024E-04  3.34138E-03  1.38537E-04  2.39479E-04  1.46195E-04  3.97527E-04  1.33745E-04  1.54948E-04  1.45629E-04  5.41771E-04  1.38653E-04  2.03881E-04  1.40552E-03  3.07521E-03
  -27.9000  7.82005E-03  8.28072E-05  6.94843E-04  1.65614E-04  1.38969E-03  7.83041E-05  4.36661E-04  7.96194E-05  7.05974E-04  7.79667E-05  5.29788E-04  4.71780E-04  3.34485E-03  1.38870E-04  2.40500E-04  1.44558E-04  3.98590E-04  1.34766E-04  1.55939E-04  1.44096E-04  5.42830E-04  1.38960E-04  2.04902E-04  1.40250E-03  3.08552E-03
  -27.8000  7.83492E-03  7.94689E-05  6.95427E-04  1.58938E-04  1.39085E-03  7.65510E-05  4.37224E-04  7.73204E-05  7.06543E-04  7.62722E-05  5.30349E-04  4.60287E-04  3.34823E-03  1.39485E-04  2.41525E-04  1.43701E-04  3.99646E-04  1.35885E-04  1.56937E-04  1.43318E-04  5.43884E-04  1.39555E-04  2.05928E-04  1.40389E-03  3.09584E-03
  -27.7000  7.84972E-03  7.69928E-05  6.95993E-04  1.53986E-04  1.39199E-03  7.51937E-05  4.37777E-04  7.55370E-05  7.07098E-04  7.49607E-05  5.30900E-04  4.51383E-04  3.35155E-03  1.40299E-04  2.42556E-04  1.43384E-04  4.00700E-04  1.37079E-04  1.57945E-04  1.43062E-04  5.44935E-04  1.40353E-04  2.06959E-04  1.40835E-03  3.10619E-03
  -27.6000  7.86449E-03  7.51357E-05  6.96545E-04  1.50271E-04  1.39309E-03  7.41189E-05  4.38321E-04  7.41213E-05  7.07642E-04  7.39226E-05  5.31443E-04  4.44326E-04  3.35481E-03  1.41263E-04  2.43594E-04  1.43454E-04  4.01754E-04  1.38333E-04  1.58962E-04  1.43180E-04  5.45987E-04  1.41304E-04  2.07998E-04  1.41507E-03  3.11659E-03
