    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -41.0000  1.22512E-03  3.76274E-05  2.54839E-05  7.52547E-05  5.09679E-05  1.25630E-04  1.48553E-04  1.25326E-04  1.48507E-04  1.25623E-04  1.48555E-04  7.53158E-04  8.91229E-04  5.06458E-05  2.83745E-05  5.02957E-05  2.82067E-05  5.04701E-05  2.82941E-05  5.02969E-05  2.82067E-05  5.06578E-05  2.83805E-05  5.04733E-04  2.82925E-04
  -40.5000  1.27358E-03  3.79270E-05  2.68777E-05  7.58540E-05  5.37555E-05  1.20682E-04  1.52988E-04  1.20355E-04  1.52930E-04  1.20675E-04  1.52989E-04  7.23424E-04  9.17814E-04  5.21032E-05  3.02892E-05  5.17359E-05  3.01079E-05  5.19169E-05  3.02020E-05  5.17374E-05  3.01080E-05  5.21156E-05  3.02957E-05  5.19218E-04  3.02006E-04
  -40.0000  1.32160E-03  3.82576E-05  2.82837E-05  7.65151E-05  5.65673E-05  1.16106E-04  1.57255E-04  1.15756E-04  1.57184E-04  1.16098E-04  1.57256E-04  6.95920E-04  9.43389E-04  5.36306E-05  3.22601E-05  5.32450E-05  3.20646E-05  5.34328E-05  3.21656E-05  5.32470E-05  3.20648E-05  5.36435E-05  3.22671E-05  5.34398E-04  3.21645E-04
  -39.5000  1.36930E-03  3.86204E-05  2.97029E-05  7.72408E-05  5.94059E-05  1.11870E-04  1.61366E-04  1.11496E-04  1.61281E-04  1.11862E-04  1.61367E-04  6.70458E-04  9.68028E-04  5.52318E-05  3.42898E-05  5.48271E-05  3.40795E-05  5.50214E-05  3.41876E-05  5.48295E-05  3.40798E-05  5.52453E-05  3.42973E-05  5.50310E-04  3.41868E-04
  -39.0000  1.41678E-03  3.90173E-05  3.11368E-05  7.80346E-05  6.22736E-05  1.07947E-04  1.65333E-04  1.07549E-04  1.65234E-04  1.07939E-04  1.65333E-04  6.46870E-04  9.91800E-04  5.69120E-05  3.63813E-05  5.64869E-05  3.61553E-05  5.66879E-05  3.62709E-05  5.64900E-05  3.61557E-05  5.69260E-05  3.63893E-05  5.67005E-04  3.62705E-04
  -38.5000  1.46413E-03  3.94503E-05  3.25866E-05  7.89006E-05  6.51732E-05  1.04311E-04  1.69166E-04  1.03888E-04  1.69051E-04  1.04303E-04  1.69167E-04  6.25002E-04  1.01477E-03  5.86770E-05  3.85376E-05  5.82306E-05  3.82953E-05  5.84378E-05  3.84184E-05  5.82344E-05  3.82958E-05  5.86915E-05  3.85462E-05  5.84543E-04  3.84187E-04
  -38.0000  1.51144E-03  3.99216E-05  3.40537E-05  7.98433E-05  6.81073E-05  1.00939E-04  1.72876E-04  1.00490E-04  1.72744E-04  1.00931E-04  1.72876E-04  6.04719E-04  1.03699E-03  6.05327E-05  4.07622E-05  6.00640E-05  4.05026E-05  6.02768E-05  4.06336E-05  6.00687E-05  4.05033E-05  6.05478E-05  4.07712E-05  6.02980E-04  4.06346E-04
  -37.5000  1.55882E-03  4.04340E-05  3.55396E-05  8.08680E-05  7.10792E-05  9.78116E-05  1.76470E-04  9.73373E-05  1.76322E-04  9.78040E-05  1.76470E-04  5.85906E-04  1.05852E-03  6.24854E-05  4.30585E-05  6.19934E-05  4.27808E-05  6.22112E-05  4.29198E-05  6.19993E-05  4.27817E-05  6.25011E-05  4.30681E-05  6.22381E-04  4.29218E-04
  -37.0000  1.60635E-03  4.09905E-05  3.70460E-05  8.19811E-05  7.40919E-05  9.49121E-05  1.79958E-04  9.44112E-05  1.79791E-04  9.49049E-05  1.79958E-04  5.68457E-04  1.07941E-03  6.45425E-05  4.54304E-05  6.40264E-05  4.51337E-05  6.42478E-05  4.52808E-05  6.40337E-05  4.51349E-05  6.45586E-05  4.54406E-05  6.42818E-04  4.52841E-04
  -36.5000  1.65411E-03  4.15953E-05  3.85746E-05  8.31906E-05  7.71491E-05  9.22244E-05  1.83347E-04  9.16964E-05  1.83161E-04  9.22179E-05  1.83347E-04  5.52278E-04  1.09971E-03  6.67122E-05  4.78820E-05  6.61714E-05  4.75655E-05  6.63946E-05  4.77208E-05  6.61805E-05  4.75670E-05  6.67288E-05  4.78928E-05  6.64375E-04  4.77256E-04
  -36.0000  1.70222E-03  4.22530E-05  4.01273E-05  8.45059E-05  8.02547E-05  8.97353E-05  1.86645E-04  8.91801E-05  1.86438E-04  8.97299E-05  1.86644E-04  5.37291E-04  1.11945E-03  6.90031E-05  5.04178E-05  6.84375E-05  5.00805E-05  6.86597E-05  5.02440E-05  6.84488E-05  5.00825E-05  6.90201E-05  5.04293E-05  6.87139E-04  5.02508E-04
  -35.5000  1.75075E-03  4.29695E-05  4.17064E-05  8.59389E-05  8.34129E-05  8.74339E-05  1.89858E-04  8.68516E-05  1.89630E-04  8.74301E-05  1.89857E-04  5.23431E-04  1.13869E-03  7.14245E-05  5.30426E-05  7.08344E-05  5.26836E-05  7.10517E-05  5.28551E-05  7.08487E-05  5.26861E-05  7.14418E-05  5.30547E-05  7.11202E-04  5.28644E-04
  -35.0000  1.79980E-03  4.37528E-05  4.33143E-05  8.75056E-05  8.66286E-05  8.53101E-05  1.92993E-04  8.47015E-05  1.92743E-04  8.53087E-05  1.92992E-04  5.10641E-04  1.15746E-03  7.39879E-05  5.57616E-05  7.33748E-05  5.53801E-05  7.35813E-05  5.55592E-05  7.33929E-05  5.53832E-05  7.40053E-05  5.57744E-05  7.36685E-04  5.55717E-04
  -34.5000  1.84948E-03  4.46136E-05  4.49538E-05  8.92272E-05  8.99077E-05  8.33565E-05  1.96056E-04  8.27235E-05  1.95783E-04  8.33585E-05  1.96055E-04  4.98877E-04  1.17579E-03  7.67060E-05  5.85805E-05  7.60730E-05  5.81757E-05  7.62599E-05  5.83617E-05  7.60962E-05  5.81797E-05  7.67232E-05  5.85939E-05  7.63717E-04  5.83783E-04
  -34.0000  1.89989E-03  4.55667E-05  4.66284E-05  9.11334E-05  9.32568E-05  8.15686E-05  1.99054E-04  8.09144E-05  1.98756E-04  8.15755E-05  1.99053E-04  4.88117E-04  1.19373E-03  7.95927E-05  6.15055E-05  7.89456E-05  6.10769E-05  7.90999E-05  6.12685E-05  7.89755E-05  6.10820E-05  7.96094E-05  6.15195E-05  7.92446E-04  6.12905E-04
  -33.5000  1.95114E-03  4.66342E-05  4.83422E-05  9.32683E-05  9.66843E-05  7.99453E-05  2.01992E-04  7.92762E-05  2.01670E-04  7.99594E-05  2.01992E-04  4.78362E-04  1.21131E-03  8.26651E-05  6.45434E-05  8.20139E-05  6.40909E-05  8.21155E-05  6.42862E-05  8.20532E-05  6.40974E-05  8.26805E-05  6.45579E-05  8.23057E-04  6.43152E-04
  -33.0000  2.00337E-03  4.78510E-05  5.01006E-05  9.57019E-05  1.00201E-04  7.84912E-05  2.04876E-04  7.78178E-05  2.04529E-04  7.85160E-05  2.04877E-04  4.69650E-04  1.22857E-03  8.59445E-05  6.77018E-05  8.53065E-05  6.72259E-05  8.53237E-05  6.74218E-05  8.53594E-05  6.72343E-05  8.59574E-05  6.77168E-05  8.55783E-04  6.74601E-04
  -32.5000  2.05671E-03  4.92750E-05  5.19115E-05  9.85500E-05  1.03823E-04  7.72206E-05  2.07714E-04  7.65622E-05  2.07343E-04  7.72619E-05  2.07716E-04  4.62089E-04  1.24555E-03  8.94564E-05  7.09892E-05  8.88626E-05  7.04915E-05  8.87431E-05  7.06831E-05  8.89357E-05  7.05026E-05  8.94650E-05  7.10046E-05  8.90926E-04  7.07342E-04
  -32.0000  2.11135E-03  5.10131E-05  5.37862E-05  1.02026E-04  1.07572E-04  7.61664E-05  2.10513E-04  7.55584E-05  2.10120E-04  7.62341E-05  2.10518E-04  4.55918E-04  1.26230E-03  9.32393E-05  7.44157E-05  9.27460E-05  7.38998E-05  9.23984E-05  7.40786E-05  9.28506E-05  7.39148E-05  9.32399E-05  7.44311E-05  9.28948E-04  7.41480E-04
  -31.5000  2.16754E-03  5.32827E-05  5.57443E-05  1.06565E-04  1.11489E-04  7.54036E-05  2.13284E-04  7.49154E-05  2.12873E-04  7.55170E-05  2.13293E-04  4.51672E-04  1.27890E-03  9.73540E-05  7.79934E-05  9.70703E-05  7.74671E-05  9.63235E-05  7.76185E-05  9.72283E-05  7.74879E-05  9.73399E-05  7.80083E-05  9.70632E-04  7.77150E-04
  -31.0000  2.22565E-03  5.65890E-05  5.78239E-05  1.13178E-04  1.15648E-04  7.51145E-05  2.16045E-04  7.48974E-05  2.15625E-04  7.53151E-05  2.16061E-04  4.50654E-04  1.29546E-03  1.01916E-04  8.17388E-05  1.02075E-04  8.12183E-05  1.00571E-04  8.13144E-05  1.02332E-04  8.12486E-05  1.01872E-04  8.17520E-05  1.01753E-03  8.14544E-04
  -30.5000  2.28648E-03  6.23717E-05  6.01160E-05  1.24743E-04  1.20232E-04  7.58240E-05  2.18831E-04  7.62638E-05  2.18428E-04  7.62197E-05  2.18862E-04  4.56615E-04  1.31224E-03  1.07219E-04  8.56790E-05  1.08395E-04  8.52017E-05  1.05258E-04  8.51825E-05  1.08871E-04  8.52495E-05  1.07105E-04  8.56880E-05  1.07369E-03  8.54002E-04
  -30.0000  2.32595E-03  7.62637E-05  6.17976E-05  1.52527E-04  1.23595E-04  7.95537E-05  2.20585E-04  8.19657E-05  2.20235E-04  8.05318E-05  2.20638E-04  4.84102E-04  1.32292E-03  1.14318E-04  8.81996E-05  1.18358E-04  8.78115E-05  1.10766E-04  8.76249E-05  1.19466E-04  8.78837E-05  1.13990E-04  8.82015E-05  1.15380E-03  8.79442E-04
  -29.9000  2.33945E-03  8.17189E-05  6.23982E-05  1.63438E-04  1.24796E-04  8.12605E-05  2.21183E-04  8.45077E-05  2.20856E-04  8.24916E-05  2.21244E-04  4.96520E-04  1.32657E-03  1.16262E-04  8.90542E-05  1.21458E-04  8.87042E-05  1.12078E-04  8.84486E-05  1.22836E-04  8.87865E-05  1.15840E-04  8.90529E-05  1.17695E-03  8.88093E-04
  -29.8000  2.35340E-03  8.91410E-05  6.30534E-05  1.78282E-04  1.26107E-04  8.36563E-05  2.21797E-04  8.80654E-05  2.21503E-04  8.52465E-05  2.21871E-04  5.13936E-04  1.33034E-03  1.18571E-04  8.99256E-05  1.25332E-04  8.96254E-05  1.13527E-04  8.92831E-05  1.27086E-04  8.97206E-05  1.18015E-04  8.99203E-05  1.20506E-03  8.96950E-04
  -29.7000  2.36795E-03  9.96669E-05  6.37859E-05  1.99334E-04  1.27572E-04  8.71222E-05  2.22438E-04  9.32106E-05  2.22189E-04  8.92446E-05  2.22527E-04  5.39155E-04  1.33431E-03  1.21443E-04  9.08182E-05  1.30389E-04  9.05837E-05  1.15189E-04  9.01297E-05  1.32695E-04  9.06959E-05  1.20687E-04  9.08073E-05  1.24081E-03  9.06070E-04
  -29.6000  2.38336E-03  1.15378E-04  6.46339E-05  2.30755E-04  1.29268E-04  9.23412E-05  2.23117E-04  1.00978E-04  2.22931E-04  9.52984E-05  2.23227E-04  5.77235E-04  1.33855E-03  1.25235E-04  9.17387E-05  1.37352E-04  9.15932E-05  1.17196E-04  9.09910E-05  1.40508E-04  9.17286E-05  1.24165E-04  9.17199E-05  1.28891E-03  9.15543E-04
  -29.5000  2.40010E-03  1.40493E-04  6.56665E-05  2.80987E-04  1.31333E-04  1.00661E-04  2.23856E-04  1.13434E-04  2.23764E-04  1.05035E-04  2.23999E-04  6.38261E-04  1.34324E-03  1.30659E-04  9.26990E-05  1.47619E-04  9.26782E-05  1.19820E-04  9.18717E-05  1.52182E-04  9.28471E-05  1.29052E-04  9.26684E-05  1.35866E-03  9.25529E-04
  -29.4000  2.41910E-03  1.84680E-04  6.70239E-05  3.69360E-04  1.34048E-04  1.15063E-04  2.24702E-04  1.35224E-04  2.24758E-04  1.22114E-04  2.24896E-04  7.44802E-04  1.34871E-03  1.39306E-04  9.37229E-05  1.64194E-04  9.38850E-05  1.23685E-04  9.27808E-05  1.71335E-04  9.41064E-05  1.36677E-04  9.36730E-05  1.47040E-03  9.36336E-04
  -29.3000  2.44247E-03  2.74150E-04  6.90389E-05  5.48300E-04  1.38078E-04  1.43223E-04  2.25755E-04  1.78602E-04  2.26071E-04  1.56220E-04  2.26045E-04  9.56090E-04  1.35574E-03  1.55352E-04  9.48647E-05  1.94518E-04  9.53147E-05  1.30502E-04  9.37399E-05  2.07119E-04  9.56287E-05  1.50437E-04  9.47787E-05  1.67585E-03  9.48653E-04
  -29.2000  2.47650E-03  5.03835E-04  7.27420E-05  1.00767E-03  1.45484E-04  2.10834E-04  2.27304E-04  2.86288E-04  2.28175E-04  2.41084E-04  2.27817E-04  1.47641E-03  1.36659E-03  1.93169E-04  9.62845E-05  2.62068E-04  9.72409E-05  1.46556E-04  9.48171E-05  2.89285E-04  9.77549E-05  1.81548E-04  9.61130E-05  2.14525E-03  9.64421E-04
  -29.1000  2.55220E-03  1.48572E-03  8.36619E-05  2.97145E-03  1.67324E-04  4.63349E-04  2.30710E-04  7.18891E-04  2.33459E-04  5.77531E-04  2.32061E-04  3.51954E-03  1.39246E-03  3.36337E-04  9.87565E-05  4.88332E-04  1.00830E-04  2.14124E-04  9.63909E-05  5.74021E-04  1.01974E-04  2.91434E-04  9.82550E-05  3.80850E-03  9.92413E-04
  -29.0000  4.38031E-03  5.47920E-02  4.86375E-04  1.09584E-01  9.72751E-04  7.10903E-03  2.82960E-04  2.35245E-02  4.06361E-04  1.27516E-02  3.25784E-04  8.67704E-02  2.03021E-03  4.59726E-03  1.32546E-04  5.39251E-03  1.40464E-04  5.09896E-03  1.33868E-04  7.94382E-03  1.60360E-04  3.15430E-03  1.21439E-04  5.23737E-02  1.37735E-03
  -28.9000  7.72222E-03  2.70382E-02  6.85102E-04  5.40764E-02  1.37020E-03  3.60618E-02  5.48010E-04  4.03473E-02  7.02908E-04  1.15570E-02  4.10726E-04  1.75932E-01  3.32329E-03  7.37225E-03  1.86731E-04  6.35120E-02  6.07269E-04  1.70242E-03  1.46380E-04  2.38173E-02  3.35414E-04  1.59367E-02  2.38571E-04  2.24681E-01  3.02873E-03
  -28.8000  7.83994E-03  1.26743E-03  6.94418E-04  2.53487E-03  1.38884E-03  7.92538E-04  5.53835E-04  9.93751E-04  7.10212E-04  8.78295E-04  4.17182E-04  5.32917E-03  3.36246E-03  5.37736E-04  1.90683E-04  1.36083E-03  6.17271E-04  1.92856E-04  1.47798E-04  1.47627E-03  3.46264E-04  5.08797E-04  2.42311E-04  8.15297E-03  3.08865E-03
  -28.7000  7.88099E-03  4.57816E-04  6.97783E-04  9.15632E-04  1.39557E-03  2.70809E-04  5.55825E-04  3.33594E-04  7.12664E-04  2.79744E-04  4.19238E-04  1.76829E-03  3.37545E-03  2.25479E-04  1.92340E-04  4.20673E-04  6.20363E-04  1.47558E-04  1.48882E-04  4.34017E-04  3.49454E-04  2.22876E-04  2.43949E-04  2.90121E-03  3.10998E-03
  -28.6000  7.90719E-03  2.59390E-04  6.99689E-04  5.18779E-04  1.39938E-03  1.63632E-04  5.57028E-04  1.94265E-04  7.14092E-04  1.67888E-04  4.20472E-04  1.05157E-03  3.38318E-03  1.72004E-04  1.93605E-04  2.55320E-04  6.22239E-04  1.36842E-04  1.49888E-04  2.61654E-04  3.51377E-04  1.70733E-04  2.45204E-04  1.99311E-03  3.12462E-03
  -28.5000  7.92795E-03  1.79783E-04  7.01011E-04  3.59566E-04  1.40202E-03  1.23854E-04  5.57938E-04  1.41664E-04  7.15133E-04  1.26627E-04  4.21403E-04  7.84289E-04  3.38895E-03  1.53555E-04  1.94733E-04  1.98708E-04  6.23700E-04  1.33196E-04  1.50867E-04  2.02701E-04  3.52867E-04  1.52706E-04  2.46326E-04  1.68173E-03  3.13698E-03
  -28.4000  7.94616E-03  1.39920E-04  7.02039E-04  2.79839E-04  1.40408E-03  1.04724E-04  5.58708E-04  1.16083E-04  7.15986E-04  1.06709E-04  4.22187E-04  6.55032E-04  3.39376E-03  1.45441E-04  1.95802E-04  1.73208E-04  6.24973E-04  1.31965E-04  1.51837E-04  1.75994E-04  3.54160E-04  1.44830E-04  2.47390E-04  1.54287E-03  3.14832E-03
  -28.3000  7.96299E-03  1.17192E-04  7.02900E-04  2.34384E-04  1.40580E-03  9.40380E-05  5.59399E-04  1.01680E-04  7.16733E-04  9.55300E-05  4.22889E-04  5.82496E-04  3.39804E-03  1.41512E-04  1.96842E-04  1.59927E-04  6.26148E-04  1.31795E-04  1.52805E-04  1.61986E-04  3.55351E-04  1.41057E-04  2.48427E-04  1.47255E-03  3.15915E-03
  -28.2000  7.97900E-03  1.03082E-04  7.03658E-04  2.06163E-04  1.40732E-03  8.74478E-05  5.60042E-04  9.27496E-05  7.17415E-04  8.86097E-05  4.23540E-04  5.37614E-04  3.40199E-03  1.39614E-04  1.97868E-04  1.52422E-04  6.27268E-04  1.32171E-04  1.53777E-04  1.54009E-04  3.56483E-04  1.39267E-04  2.49451E-04  1.43496E-03  3.16969E-03
  -28.1000  7.99452E-03  9.37833E-05  7.04347E-04  1.87567E-04  1.40869E-03  8.30913E-05  5.60653E-04  8.68169E-05  7.18053E-04  8.40142E-05  4.24158E-04  5.07845E-04  3.40573E-03  1.38826E-04  1.98889E-04  1.48010E-04  6.28356E-04  1.32861E-04  1.54753E-04  1.49264E-04  3.57580E-04  1.38559E-04  2.50469E-04  1.41504E-03  3.18009E-03
  -28.0000  8.00971E-03  8.73680E-05  7.04990E-04  1.74736E-04  1.40998E-03  8.00453E-05  5.61241E-04  8.26552E-05  7.18661E-04  8.07936E-05  4.24752E-04  4.86988E-04  3.40931E-03  1.38701E-04  1.99908E-04  1.45394E-04  6.29425E-04  1.33749E-04  1.55736E-04  1.46409E-04  3.58656E-04  1.38492E-04  2.51487E-04  1.40549E-03  3.19043E-03
  -27.9000  8.02470E-03  8.27984E-05  7.05598E-04  1.65597E-04  1.41120E-03  7.78270E-05  5.61813E-04  7.96149E-05  7.19246E-04  7.84427E-05  4.25328E-04  4.71769E-04  3.41277E-03  1.38999E-04  2.00930E-04  1.43903E-04  6.30483E-04  1.34772E-04  1.56727E-04  1.44740E-04  3.59720E-04  1.38837E-04  2.52508E-04  1.40250E-03  3.20073E-03
  -27.8000  8.03957E-03  7.94658E-05  7.06182E-04  1.58932E-04  1.41236E-03  7.61570E-05  5.62373E-04  7.73194E-05  7.19814E-04  7.66697E-05  4.25892E-04  4.60292E-04  3.41616E-03  1.39587E-04  2.01956E-04  1.43158E-04  6.31535E-04  1.35891E-04  1.57726E-04  1.43858E-04  3.60777E-04  1.39461E-04  2.53533E-04  1.40391E-03  3.21105E-03
  -27.7000  8.05437E-03  7.69936E-05  7.06748E-04  1.53987E-04  1.41350E-03  7.48651E-05  5.62923E-04  7.55383E-05  7.20369E-04  7.52961E-05  4.26445E-04  4.51399E-04  3.41947E-03  1.40380E-04  2.02987E-04  1.42927E-04  6.32585E-04  1.37085E-04  1.58733E-04  1.43520E-04  3.61832E-04  1.40282E-04  2.54564E-04  1.40839E-03  3.22140E-03
  -27.6000  8.06915E-03  7.51393E-05  7.07300E-04  1.50279E-04  1.41460E-03  7.38427E-05  5.63466E-04  7.41243E-05  7.20914E-04  7.42078E-05  4.26990E-04  4.44350E-04  3.42274E-03  1.41325E-04  2.04026E-04  1.43066E-04  6.33637E-04  1.38339E-04  1.59750E-04  1.43573E-04  3.62887E-04  1.41252E-04  2.55602E-04  1.41511E-03  3.23180E-03
