    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -29.0000  3.22004E-03  1.75141E-02  2.08823E-04  3.50282E-02  4.17645E-04  4.57260E-03  2.63964E-04  7.55469E-03  2.87408E-04  4.97090E-03  2.66516E-04  3.41964E-02  1.63578E-03  1.70440E-03  1.10121E-04  3.52711E-03  1.26282E-04  1.51538E-03  1.06897E-04  4.05646E-03  1.29804E-04  1.69969E-03  1.10204E-04  2.50061E-02  1.16662E-03
  -28.9000  5.44135E-03  2.18924E-02  3.69729E-04  4.37848E-02  7.39457E-04  1.01202E-02  3.38346E-04  3.01766E-02  5.09202E-04  1.81943E-02  4.00241E-04  1.16982E-01  2.49558E-03  9.85053E-03  1.82521E-04  1.90522E-02  2.66313E-04  1.37700E-03  1.17017E-04  3.36562E-02  3.77173E-04  6.79287E-03  1.60131E-04  1.41458E-01  2.20631E-03
  -28.8000  5.57245E-03  1.34573E-03  3.79620E-04  2.69146E-03  7.59239E-04  1.01222E-03  3.45786E-04  1.08450E-03  5.17173E-04  8.45523E-04  4.06456E-04  5.88447E-03  2.53883E-03  5.58989E-04  1.86630E-04  1.78216E-03  2.79412E-04  1.97147E-04  1.18466E-04  1.48063E-03  3.88055E-04  6.12118E-04  1.64630E-04  9.26210E-03  2.27439E-03
  -28.7000  5.61446E-03  4.66761E-04  3.83050E-04  9.33523E-04  7.66100E-04  2.90272E-04  3.47919E-04  3.41893E-04  5.19686E-04  2.72589E-04  4.08459E-04  1.80951E-03  2.55213E-03  2.24775E-04  1.88282E-04  4.56615E-04  2.82768E-04  1.47780E-04  1.19553E-04  4.27175E-04  3.91195E-04  2.30043E-04  1.66321E-04  2.97277E-03  2.29623E-03
  -28.6000  5.64075E-03  2.60275E-04  3.84963E-04  5.20550E-04  7.69926E-04  1.69321E-04  3.49164E-04  1.95374E-04  5.21122E-04  1.63024E-04  4.09658E-04  1.05544E-03  2.55989E-03  1.70400E-04  1.89534E-04  2.65612E-04  2.84720E-04  1.36448E-04  1.20555E-04  2.55724E-04  3.93074E-04  1.72219E-04  1.67586E-04  2.00080E-03  2.31094E-03
  -28.5000  5.66146E-03  1.78886E-04  3.86278E-04  3.57772E-04  7.72556E-04  1.26284E-04  3.50092E-04  1.41346E-04  5.22161E-04  1.23019E-04  4.10562E-04  7.81299E-04  2.56563E-03  1.52027E-04  1.90652E-04  2.03089E-04  2.86213E-04  1.32634E-04  1.21530E-04  1.98153E-04  3.94531E-04  1.52950E-04  1.68711E-04  1.67771E-03  2.32327E-03
  -28.4000  5.67956E-03  1.38572E-04  3.87296E-04  2.77143E-04  7.74593E-04  1.05927E-04  3.50870E-04  1.15412E-04  5.23009E-04  1.03919E-04  4.11326E-04  6.50516E-04  2.57041E-03  1.44078E-04  1.91711E-04  1.75411E-04  2.87502E-04  1.31342E-04  1.22496E-04  1.72446E-04  3.95798E-04  1.44630E-04  1.69774E-04  1.53582E-03  2.33456E-03
  -28.3000  5.69627E-03  1.15758E-04  3.88147E-04  2.31517E-04  7.76295E-04  9.46513E-05  3.51566E-04  1.00935E-04  5.23751E-04  9.32923E-05  4.12011E-04  5.77757E-04  2.57466E-03  1.40290E-04  1.92742E-04  1.61106E-04  2.88686E-04  1.31145E-04  1.23459E-04  1.59125E-04  3.96968E-04  1.40650E-04  1.70807E-04  1.46463E-03  2.34532E-03
  -28.2000  5.71217E-03  1.01672E-04  3.88895E-04  2.03344E-04  7.77789E-04  8.77354E-05  3.52211E-04  9.20111E-05  5.24427E-04  8.67564E-05  4.12649E-04  5.33006E-04  2.57857E-03  1.38500E-04  1.93760E-04  1.53041E-04  2.89811E-04  1.31506E-04  1.24426E-04  1.51623E-04  3.98082E-04  1.38746E-04  1.71827E-04  1.42683E-03  2.35581E-03
  -28.1000  5.72757E-03  9.24285E-05  3.89574E-04  1.84857E-04  7.79148E-04  8.31752E-05  3.52822E-04  8.61086E-05  5.25060E-04  8.24418E-05  4.13255E-04  5.03451E-04  2.58227E-03  1.37794E-04  1.94772E-04  1.48285E-04  2.90901E-04  1.32187E-04  1.25398E-04  1.47223E-04  3.99164E-04  1.37966E-04  1.72841E-04  1.40691E-03  2.36615E-03
  -28.0000  5.74266E-03  8.60736E-05  3.90207E-04  1.72147E-04  7.80413E-04  7.99963E-05  3.53410E-04  8.19824E-05  5.25662E-04  7.94292E-05  4.13839E-04  4.82816E-04  2.58582E-03  1.37730E-04  1.95785E-04  1.45445E-04  2.91970E-04  1.33067E-04  1.26376E-04  1.44620E-04  4.00227E-04  1.37851E-04  1.73854E-04  1.39742E-03  2.37642E-03
  -27.9000  5.75754E-03  8.15591E-05  3.90806E-04  1.63118E-04  7.81612E-04  7.76846E-05  3.53981E-04  7.89752E-05  5.26243E-04  7.72364E-05  4.14406E-04  4.67792E-04  2.58926E-03  1.38075E-04  1.96800E-04  1.43798E-04  2.93026E-04  1.34082E-04  1.27361E-04  1.43141E-04  4.01279E-04  1.38159E-04  1.74870E-04  1.39451E-03  2.38667E-03
  -27.8000  5.77231E-03  7.82741E-05  3.91381E-04  1.56548E-04  7.82763E-04  7.59461E-05  3.54539E-04  7.67089E-05  5.26807E-04  7.55860E-05  4.14962E-04  4.56482E-04  2.59262E-03  1.38697E-04  1.97819E-04  1.42939E-04  2.94077E-04  1.35195E-04  1.28355E-04  1.42404E-04  4.02326E-04  1.38754E-04  1.75890E-04  1.39598E-03  2.39693E-03
  -27.7000  5.78701E-03  7.58421E-05  3.91939E-04  1.51684E-04  7.83877E-04  7.46022E-05  3.55088E-04  7.49528E-05  5.27358E-04  7.43092E-05  4.15508E-04  4.47728E-04  2.59591E-03  1.39517E-04  1.98844E-04  1.42622E-04  2.95125E-04  1.36382E-04  1.29357E-04  1.42179E-04  4.03371E-04  1.39552E-04  1.76915E-04  1.40050E-03  2.40723E-03
  -27.6000  5.80168E-03  7.40212E-05  3.92483E-04  1.48042E-04  7.84966E-04  7.35390E-05  3.55628E-04  7.35600E-05  5.27898E-04  7.32985E-05  4.16047E-04  4.40795E-04  2.59915E-03  1.40483E-04  1.99877E-04  1.42693E-04  2.96174E-04  1.37629E-04  1.30369E-04  1.42322E-04  4.04417E-04  1.40501E-04  1.77948E-04  1.40726E-03  2.41757E-03
