    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31042E-04  1.00326E-03  3.68691E-05  2.00652E-03  7.37382E-05  1.19797E-04  4.40248E-06  1.19867E-04  4.40502E-06  1.19818E-04  4.40322E-06  7.18964E-04  2.64214E-05  2.35785E-05  8.66493E-07  2.36136E-05  8.67785E-07  2.35595E-05  8.65795E-07  2.36223E-05  8.68102E-07  2.35751E-05  8.66368E-07  2.35898E-04  8.66909E-06  4.31723E-05  1.58655E-06  4.31875E-05  1.58711E-06  4.31740E-05  1.58662E-06  4.31709E-05  1.58650E-06  4.31754E-05  1.58667E-06  4.31846E-05  1.58700E-06  4.31641E-05  1.58625E-06  6.04458E-04  2.22134E-05
  -49.5000  2.54411E-04  8.72321E-04  6.89263E-05  1.74464E-03  1.37853E-04  1.25625E-04  9.01910E-06  1.25699E-04  9.02438E-06  1.25646E-04  9.02063E-06  7.53940E-04  5.41282E-05  2.39095E-05  1.74515E-06  2.39464E-05  1.74780E-06  2.38898E-05  1.74373E-06  2.39550E-05  1.74843E-06  2.39061E-05  1.74490E-06  2.39213E-04  1.74600E-05  4.42278E-05  3.21189E-06  4.42434E-05  3.21303E-06  4.42297E-05  3.21203E-06  4.42264E-05  3.21179E-06  4.42309E-05  3.21212E-06  4.42406E-05  3.21282E-06  4.42193E-05  3.21128E-06  6.19236E-04  4.49699E-05
  -49.0000  3.72028E-04  7.65805E-04  9.70691E-05  1.53161E-03  1.94138E-04  1.31912E-04  1.38668E-05  1.31993E-04  1.38750E-05  1.31935E-04  1.38691E-05  7.91678E-04  8.32219E-05  2.42505E-05  2.63634E-06  2.42892E-05  2.64041E-06  2.42300E-05  2.63417E-06  2.42978E-05  2.64136E-06  2.42470E-05  2.63596E-06  2.42629E-04  2.63765E-05  4.53255E-05  4.87757E-06  4.53417E-05  4.87930E-06  4.53275E-05  4.87778E-06  4.53240E-05  4.87742E-06  4.53287E-05  4.87792E-06  4.53388E-05  4.87898E-06  4.53167E-05  4.87664E-06  6.34606E-04  6.82913E-05
  -48.5000  4.85410E-04  6.78029E-04  1.21986E-04  1.35606E-03  2.43972E-04  1.38708E-04  1.89642E-05  1.38796E-04  1.89757E-05  1.38732E-04  1.89675E-05  8.32471E-04  1.13815E-04  2.46026E-05  3.54047E-06  2.46431E-05  3.54603E-06  2.45812E-05  3.53751E-06  2.46519E-05  3.54730E-06  2.45990E-05  3.53996E-06  2.46155E-04  3.54225E-05  4.64685E-05  6.58526E-06  4.64852E-05  6.58760E-06  4.64706E-05  6.58555E-06  4.64671E-05  6.58505E-06  4.64719E-05  6.58573E-06  4.64824E-05  6.58718E-06  4.64595E-05  6.58400E-06  6.50610E-04  9.22007E-05
  -48.0000  5.95786E-04  6.04866E-04  1.44215E-04  1.20973E-03  2.88429E-04  1.46069E-04  2.43321E-05  1.46165E-04  2.43471E-05  1.46095E-04  2.43364E-05  8.76658E-04  1.46031E-04  2.49662E-05  4.45796E-06  2.50087E-05  4.46508E-06  2.49439E-05  4.45418E-06  2.50176E-05  4.46668E-06  2.49625E-05  4.45731E-06  2.49798E-04  4.46024E-05  4.76597E-05  8.33672E-06  4.76770E-05  8.33970E-06  4.76619E-05  8.33709E-06  4.76582E-05  8.33646E-06  4.76632E-05  8.33732E-06  4.76741E-05  8.33917E-06  4.76503E-05  8.33511E-06  6.67289E-04  1.16723E-04
  -47.5000  7.04172E-04  5.43250E-04  1.64179E-04  1.08650E-03  3.28357E-04  1.54058E-04  2.99936E-05  1.54163E-04  3.00125E-05  1.54086E-04  2.99989E-05  9.24614E-04  1.80010E-04  2.53408E-05  5.38922E-06  2.53856E-05  5.39798E-06  2.53176E-05  5.38459E-06  2.53946E-05  5.39991E-06  2.53371E-05  5.38843E-06  2.53551E-04  5.39203E-05  4.89005E-05  1.01338E-05  4.89184E-05  1.01374E-05  4.89029E-05  1.01342E-05  4.88989E-05  1.01335E-05  4.89041E-05  1.01345E-05  4.89155E-05  1.01368E-05  4.88908E-05  1.01318E-05  6.84662E-04  1.41884E-04
  -47.0000  8.11435E-04  4.90853E-04  1.82217E-04  9.81706E-04  3.64434E-04  1.62759E-04  3.59749E-05  1.62874E-04  3.59980E-05  1.62790E-04  3.59813E-05  9.76844E-04  2.15908E-04  2.57282E-05  6.33471E-06  2.57753E-05  6.34521E-06  2.57039E-05  6.32919E-06  2.57845E-05  6.34748E-06  2.57243E-05  6.33378E-06  2.57432E-04  6.33807E-05  5.01955E-05  1.19784E-05  5.02142E-05  1.19828E-05  5.01981E-05  1.19790E-05  5.01940E-05  1.19781E-05  5.01993E-05  1.19793E-05  5.02112E-05  1.19820E-05  5.01855E-05  1.19761E-05  7.02796E-04  1.67711E-04
  -46.5000  9.18335E-04  4.45951E-04  1.98606E-04  8.91902E-04  3.97211E-04  1.72252E-04  4.23051E-05  1.72379E-04  4.23328E-05  1.72286E-04  4.23127E-05  1.03383E-03  2.53901E-04  2.61284E-05  7.29491E-06  2.61779E-05  7.30723E-06  2.61030E-05  7.28846E-06  2.61873E-05  7.30984E-06  2.61244E-05  7.29383E-06  2.61442E-04  7.29885E-05  5.15474E-05  1.38728E-05  5.15668E-05  1.38778E-05  5.15501E-05  1.38734E-05  5.15457E-05  1.38723E-05  5.15513E-05  1.38738E-05  5.15637E-05  1.38769E-05  5.15370E-05  1.38701E-05  7.21724E-04  1.94234E-04
  -46.0000  1.02556E-03  4.07191E-04  2.13570E-04  8.14382E-04  4.27139E-04  1.82638E-04  4.90169E-05  1.82778E-04  4.90498E-05  1.82675E-04  4.90259E-05  1.09618E-03  2.94185E-04  2.65415E-05  8.27029E-06  2.65936E-05  8.28452E-06  2.65149E-05  8.26286E-06  2.66033E-05  8.28750E-06  2.65373E-05  8.26906E-06  2.65581E-04  8.27485E-05  5.29591E-05  1.58190E-05  5.29793E-05  1.58248E-05  5.29620E-05  1.58197E-05  5.29575E-05  1.58185E-05  5.29632E-05  1.58201E-05  5.29762E-05  1.58238E-05  5.29484E-05  1.58159E-05  7.41491E-04  2.21483E-04
  -45.5000  1.13373E-03  3.73516E-04  2.27296E-04  7.47033E-04  4.54592E-04  1.94031E-04  5.61474E-05  1.94186E-04  5.61860E-05  1.94071E-04  5.61579E-05  1.16457E-03  3.36982E-04  2.69686E-05  9.26137E-06  2.70236E-05  9.27762E-06  2.69408E-05  9.25292E-06  2.70336E-05  9.28096E-06  2.69644E-05  9.25999E-06  2.69862E-04  9.26657E-05  5.44351E-05  1.78194E-05  5.44561E-05  1.78260E-05  5.44381E-05  1.78203E-05  5.44334E-05  1.78189E-05  5.44394E-05  1.78208E-05  5.44530E-05  1.78249E-05  5.44239E-05  1.78159E-05  7.62158E-04  2.49492E-04
  -45.0000  1.24347E-03  3.44076E-04  2.39941E-04  6.88151E-04  4.79881E-04  2.06568E-04  6.37386E-05  2.06741E-04  6.37836E-05  2.06613E-04  6.37507E-05  1.23984E-03  3.82546E-04  2.74097E-05  1.02687E-05  2.74676E-05  1.02870E-05  2.73805E-05  1.02591E-05  2.74779E-05  1.02908E-05  2.74052E-05  1.02671E-05  2.74282E-04  1.02745E-04  5.59783E-05  1.98766E-05  5.60002E-05  1.98840E-05  5.59815E-05  1.98776E-05  5.59765E-05  1.98760E-05  5.59828E-05  1.98781E-05  5.59970E-05  1.98827E-05  5.59667E-05  1.98726E-05  7.83766E-04  2.78295E-04
