    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31871E-04  1.01897E-03  3.74466E-05  2.03795E-03  7.48931E-05  1.18910E-04  4.36985E-06  1.18966E-04  4.37194E-06  1.18915E-04  4.37004E-06  7.13582E-04  2.62236E-05  2.34520E-05  8.61847E-07  2.34878E-05  8.63162E-07  2.34388E-05  8.61360E-07  2.34875E-05  8.63149E-07  2.34519E-05  8.61841E-07  2.34636E-04  8.62272E-06  4.30066E-05  1.58046E-06  4.30255E-05  1.58116E-06  4.30166E-05  1.58083E-06  4.30121E-05  1.58067E-06  4.30162E-05  1.58082E-06  4.30249E-05  1.58113E-06  4.30132E-05  1.58071E-06  6.02230E-04  2.21316E-05
  -49.5000  2.55823E-04  8.84953E-04  6.99680E-05  1.76991E-03  1.39936E-04  1.24671E-04  8.95141E-06  1.24733E-04  8.95577E-06  1.24677E-04  8.95185E-06  7.48161E-04  5.37181E-05  2.37794E-05  1.73572E-06  2.38162E-05  1.73839E-06  2.37658E-05  1.73474E-06  2.38165E-05  1.73839E-06  2.37794E-05  1.73572E-06  2.37915E-04  1.73659E-05  4.40561E-05  3.19950E-06  4.40753E-05  3.20090E-06  4.40662E-05  3.20024E-06  4.40617E-05  3.19990E-06  4.40660E-05  3.20021E-06  4.40749E-05  3.20086E-06  4.40629E-05  3.19999E-06  6.16926E-04  4.48032E-05
  -49.0000  3.73831E-04  7.76084E-04  9.84886E-05  1.55217E-03  1.96977E-04  1.30888E-04  1.37614E-05  1.30955E-04  1.37683E-05  1.30896E-04  1.37622E-05  7.85477E-04  8.25838E-05  2.41173E-05  2.62202E-06  2.41553E-05  2.62608E-06  2.41033E-05  2.62052E-06  2.41562E-05  2.62612E-06  2.41175E-05  2.62202E-06  2.41299E-04  2.62335E-05  4.51485E-05  4.85867E-06  4.51683E-05  4.86080E-06  4.51589E-05  4.85980E-06  4.51543E-05  4.85929E-06  4.51588E-05  4.85977E-06  4.51680E-05  4.86075E-06  4.51555E-05  4.85942E-06  6.32225E-04  6.80370E-05
  -48.5000  4.87451E-04  6.86497E-04  1.23717E-04  1.37299E-03  2.47434E-04  1.37607E-04  1.88184E-05  1.37680E-04  1.88279E-05  1.37616E-04  1.88195E-05  8.25805E-04  1.12932E-04  2.44661E-05  3.52113E-06  2.45055E-05  3.52664E-06  2.44517E-05  3.51910E-06  2.45069E-05  3.52673E-06  2.44665E-05  3.52115E-06  2.44793E-04  3.52295E-05  4.62860E-05  6.55965E-06  4.63062E-05  6.56252E-06  4.62967E-05  6.56117E-06  4.62919E-05  6.56049E-06  4.62967E-05  6.56114E-06  4.63062E-05  6.56247E-06  4.62931E-05  6.56066E-06  6.48154E-04  9.18562E-05
  -48.0000  5.97935E-04  6.11916E-04  1.46204E-04  1.22383E-03  2.92409E-04  1.44880E-04  2.41426E-05  1.44961E-04  2.41552E-05  1.44891E-04  2.41441E-05  8.69466E-04  1.44884E-04  2.48257E-05  4.43346E-06  2.48665E-05  4.44047E-06  2.48107E-05  4.43088E-06  2.48685E-05  4.44063E-06  2.48262E-05  4.43349E-06  2.48395E-04  4.43579E-05  4.74704E-05  8.30416E-06  4.74913E-05  8.30780E-06  4.74814E-05  8.30608E-06  4.74766E-05  8.30522E-06  4.74815E-05  8.30606E-06  4.74914E-05  8.30775E-06  4.74778E-05  8.30544E-06  6.64741E-04  1.16285E-04
  -47.5000  7.06322E-04  5.49171E-04  1.66386E-04  1.09834E-03  3.32772E-04  1.52775E-04  2.97570E-05  1.52864E-04  2.97728E-05  1.52788E-04  2.97590E-05  9.16854E-04  1.78578E-04  2.51972E-05  5.35944E-06  2.52398E-05  5.36801E-06  2.51817E-05  5.35629E-06  2.52423E-05  5.36827E-06  2.51979E-05  5.35950E-06  2.52118E-04  5.36230E-05  4.87056E-05  1.00941E-05  4.87271E-05  1.00985E-05  4.87169E-05  1.00964E-05  4.87119E-05  1.00954E-05  4.87171E-05  1.00964E-05  4.87273E-05  1.00984E-05  4.87132E-05  1.00956E-05  6.82038E-04  1.41349E-04
  -47.0000  8.13490E-04  4.95872E-04  1.84609E-04  9.91743E-04  3.69218E-04  1.61367E-04  3.56871E-05  1.61464E-04  3.57065E-05  1.61381E-04  3.56896E-05  9.68423E-04  2.14167E-04  2.55803E-05  6.29950E-06  2.56247E-05  6.30970E-06  2.55642E-05  6.29575E-06  2.56277E-05  6.31007E-06  2.55811E-05  6.29959E-06  2.55956E-04  6.30292E-05  4.99931E-05  1.19313E-05  5.00153E-05  1.19365E-05  5.00047E-05  1.19340E-05  4.99996E-05  1.19328E-05  5.00050E-05  1.19340E-05  5.00156E-05  1.19365E-05  5.00009E-05  1.19331E-05  7.00068E-04  1.67076E-04
  -46.5000  9.20210E-04  4.50231E-04  2.01155E-04  9.00461E-04  4.02309E-04  1.70742E-04  4.19618E-05  1.70849E-04  4.19851E-05  1.70758E-04  4.19649E-05  1.02470E-03  2.51824E-04  2.59769E-05  7.25413E-06  2.60233E-05  7.26604E-06  2.59601E-05  7.24977E-06  2.60267E-05  7.26653E-06  2.59779E-05  7.25426E-06  2.59930E-04  7.25815E-05  5.13385E-05  1.38179E-05  5.13615E-05  1.38240E-05  5.13506E-05  1.38211E-05  5.13453E-05  1.38197E-05  5.13509E-05  1.38211E-05  5.13620E-05  1.38240E-05  5.13466E-05  1.38201E-05  7.18910E-04  1.93496E-04
  -46.0000  1.02717E-03  4.10863E-04  2.16254E-04  8.21727E-04  4.32507E-04  1.80992E-04  4.86131E-05  1.81112E-04  4.86408E-05  1.81011E-04  4.86169E-05  1.08623E-03  2.91742E-04  2.63859E-05  8.22379E-06  2.64344E-05  8.23749E-06  2.63684E-05  8.21879E-06  2.64384E-05  8.23812E-06  2.63870E-05  8.22396E-06  2.64028E-04  8.22843E-05  5.27424E-05  1.57562E-05  5.27663E-05  1.57631E-05  5.27550E-05  1.57598E-05  5.27495E-05  1.57582E-05  5.27554E-05  1.57599E-05  5.27669E-05  1.57632E-05  5.27508E-05  1.57586E-05  7.38573E-04  2.20638E-04
  -45.5000  1.13501E-03  3.76686E-04  2.30097E-04  7.53372E-04  4.60193E-04  1.92231E-04  5.56775E-05  1.92364E-04  5.57101E-05  1.92252E-04  5.56820E-05  1.15369E-03  3.34139E-04  2.68082E-05  9.20897E-06  2.68590E-05  9.22454E-06  2.67898E-05  9.20330E-06  2.68634E-05  9.22534E-06  2.68094E-05  9.20919E-06  2.68260E-04  9.21427E-05  5.42095E-05  1.77483E-05  5.42343E-05  1.77562E-05  5.42225E-05  1.77525E-05  5.42168E-05  1.77506E-05  5.42230E-05  1.77525E-05  5.42350E-05  1.77563E-05  5.42182E-05  1.77511E-05  7.59119E-04  2.48535E-04
