    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31867E-04  1.01896E-03  3.74462E-05  2.03793E-03  7.48924E-05  1.18910E-04  4.36986E-06  1.18961E-04  4.37175E-06  1.18905E-04  4.36966E-06  7.13552E-04  2.62226E-05  2.34501E-05  8.61776E-07  2.34856E-05  8.63078E-07  2.34369E-05  8.61290E-07  2.34858E-05  8.63089E-07  2.34500E-05  8.61770E-07  2.34617E-04  8.62201E-06  4.30111E-05  1.58063E-06  4.30234E-05  1.58108E-06  4.30141E-05  1.58074E-06  4.30100E-05  1.58059E-06  4.30145E-05  1.58075E-06  4.30228E-05  1.58106E-06  4.30045E-05  1.58039E-06  6.02201E-04  2.21305E-05
  -49.5000  2.55817E-04  8.84943E-04  6.99673E-05  1.76989E-03  1.39935E-04  1.24674E-04  8.95155E-06  1.24729E-04  8.95546E-06  1.24667E-04  8.95109E-06  7.48140E-04  5.37162E-05  2.37780E-05  1.73560E-06  2.38152E-05  1.73827E-06  2.37645E-05  1.73462E-06  2.38148E-05  1.73827E-06  2.37781E-05  1.73560E-06  2.37901E-04  1.73647E-05  4.40617E-05  3.19987E-06  4.40741E-05  3.20078E-06  4.40648E-05  3.20009E-06  4.40605E-05  3.19978E-06  4.40651E-05  3.20011E-06  4.40737E-05  3.20074E-06  4.40549E-05  3.19937E-06  6.16910E-04  4.48015E-05
  -49.0000  3.73823E-04  7.76075E-04  9.84875E-05  1.55215E-03  1.96975E-04  1.30893E-04  1.37618E-05  1.30952E-04  1.37679E-05  1.30884E-04  1.37610E-05  7.85458E-04  8.25813E-05  2.41161E-05  2.62185E-06  2.41550E-05  2.62595E-06  2.41021E-05  2.62035E-06  2.41541E-05  2.62591E-06  2.41163E-05  2.62186E-06  2.41287E-04  2.62319E-05  4.51546E-05  4.85927E-06  4.51673E-05  4.86064E-06  4.51579E-05  4.85962E-06  4.51534E-05  4.85914E-06  4.51580E-05  4.85964E-06  4.51671E-05  4.86060E-06  4.51476E-05  4.85852E-06  6.32212E-04  6.80348E-05
  -48.5000  4.87440E-04  6.86489E-04  1.23716E-04  1.37298E-03  2.47431E-04  1.37612E-04  1.88189E-05  1.37676E-04  1.88274E-05  1.37602E-04  1.88178E-05  8.25781E-04  1.12928E-04  2.44646E-05  3.52091E-06  2.45055E-05  3.52651E-06  2.44502E-05  3.51888E-06  2.45040E-05  3.52642E-06  2.44650E-05  3.52093E-06  2.44779E-04  3.52273E-05  4.62919E-05  6.56046E-06  4.63050E-05  6.56232E-06  4.62954E-05  6.56094E-06  4.62907E-05  6.56029E-06  4.62954E-05  6.56096E-06  4.63049E-05  6.56227E-06  4.62847E-05  6.55945E-06  6.48136E-04  9.18534E-05
  -48.0000  5.97922E-04  6.11907E-04  1.46203E-04  1.22381E-03  2.92405E-04  1.44889E-04  2.41435E-05  1.44958E-04  2.41545E-05  1.44878E-04  2.41420E-05  8.69450E-04  1.44880E-04  2.48247E-05  4.43320E-06  2.48676E-05  4.44038E-06  2.48098E-05  4.43063E-06  2.48656E-05  4.44021E-06  2.48253E-05  4.43324E-06  2.48386E-04  4.43553E-05  4.74773E-05  8.30522E-06  4.74908E-05  8.30757E-06  4.74810E-05  8.30584E-06  4.74761E-05  8.30500E-06  4.74809E-05  8.30586E-06  4.74909E-05  8.30753E-06  4.74700E-05  8.30394E-06  6.64734E-04  1.16282E-04
  -47.5000  7.06306E-04  5.49164E-04  1.66384E-04  1.09833E-03  3.32768E-04  1.52783E-04  2.97582E-05  1.52859E-04  2.97719E-05  1.52770E-04  2.97562E-05  9.16825E-04  1.78573E-04  2.51955E-05  5.35912E-06  2.52405E-05  5.36795E-06  2.51800E-05  5.35597E-06  2.52380E-05  5.36769E-06  2.51962E-05  5.35919E-06  2.52100E-04  5.36198E-05  4.87116E-05  1.00953E-05  4.87255E-05  1.00982E-05  4.87155E-05  1.00961E-05  4.87103E-05  1.00951E-05  4.87153E-05  1.00961E-05  4.87257E-05  1.00982E-05  4.87040E-05  1.00938E-05  6.82016E-04  1.41346E-04
  -47.0000  8.13472E-04  4.95865E-04  1.84607E-04  9.91730E-04  3.69214E-04  1.61378E-04  3.56887E-05  1.61461E-04  3.57055E-05  1.61363E-04  3.56862E-05  9.68403E-04  2.14161E-04  2.55791E-05  6.29913E-06  2.56265E-05  6.30971E-06  2.55630E-05  6.29539E-06  2.56234E-05  6.30933E-06  2.55799E-05  6.29923E-06  2.55944E-04  6.30256E-05  5.00001E-05  1.19328E-05  5.00145E-05  1.19362E-05  5.00043E-05  1.19337E-05  4.99988E-05  1.19325E-05  5.00039E-05  1.19337E-05  5.00149E-05  1.19362E-05  4.99923E-05  1.19310E-05  7.00057E-04  1.67072E-04
  -46.5000  9.20189E-04  4.50225E-04  2.01152E-04  9.00450E-04  4.02305E-04  1.70753E-04  4.19637E-05  1.70844E-04  4.19839E-05  1.70736E-04  4.19606E-05  1.02467E-03  2.51816E-04  2.59752E-05  7.25370E-06  2.60250E-05  7.26611E-06  2.59584E-05  7.24935E-06  2.60215E-05  7.26560E-06  2.59762E-05  7.25384E-06  2.59913E-04  7.25772E-05  5.13449E-05  1.38197E-05  5.13598E-05  1.38236E-05  5.13493E-05  1.38208E-05  5.13436E-05  1.38193E-05  5.13489E-05  1.38208E-05  5.13603E-05  1.38236E-05  5.13368E-05  1.38176E-05  7.18887E-04  1.93491E-04
  -46.0000  1.02715E-03  4.10857E-04  2.16251E-04  8.21714E-04  4.32502E-04  1.81007E-04  4.86156E-05  1.81108E-04  4.86395E-05  1.80988E-04  4.86118E-05  1.08621E-03  2.91734E-04  2.63847E-05  8.22332E-06  2.64371E-05  8.23766E-06  2.63671E-05  8.21832E-06  2.64331E-05  8.23701E-06  2.63858E-05  8.22350E-06  2.64016E-04  8.22796E-05  5.27501E-05  1.57582E-05  5.27655E-05  1.57627E-05  5.27547E-05  1.57595E-05  5.27487E-05  1.57578E-05  5.27542E-05  1.57594E-05  5.27662E-05  1.57628E-05  5.27417E-05  1.57558E-05  7.38562E-04  2.20632E-04
  -45.5000  1.13498E-03  3.76680E-04  2.30094E-04  7.53360E-04  4.60187E-04  1.92249E-04  5.56806E-05  1.92360E-04  5.57086E-05  1.92227E-04  5.56760E-05  1.15367E-03  3.34130E-04  2.68071E-05  9.20846E-06  2.68624E-05  9.22483E-06  2.67888E-05  9.20279E-06  2.68579E-05  9.22401E-06  2.68083E-05  9.20869E-06  2.68249E-04  9.21376E-05  5.42176E-05  1.77507E-05  5.42337E-05  1.77558E-05  5.42225E-05  1.77521E-05  5.42163E-05  1.77502E-05  5.42220E-05  1.77521E-05  5.42344E-05  1.77558E-05  5.42089E-05  1.77479E-05  7.59111E-04  2.48529E-04
