    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31313E-04  1.00963E-03  3.71031E-05  2.01926E-03  7.42063E-05  1.19341E-04  4.38571E-06  1.19381E-04  4.38717E-06  1.19313E-04  4.38467E-06  7.16070E-04  2.63151E-05  2.34798E-05  8.62865E-07  2.35255E-05  8.64547E-07  2.34666E-05  8.62381E-07  2.35140E-05  8.64123E-07  2.34842E-05  8.63027E-07  2.34940E-04  8.63389E-06  4.30633E-05  1.58255E-06  4.30743E-05  1.58295E-06  4.30667E-05  1.58267E-06  4.30621E-05  1.58250E-06  4.30650E-05  1.58261E-06  4.30779E-05  1.58308E-06  4.30558E-05  1.58227E-06  6.02930E-04  2.21573E-05
  -49.5000  2.54847E-04  8.77404E-04  6.93472E-05  1.75481E-03  1.38694E-04  1.25138E-04  8.98444E-06  1.25181E-04  8.98749E-06  1.25108E-04  8.98229E-06  7.50853E-04  5.39084E-05  2.38084E-05  1.73781E-06  2.38556E-05  1.74122E-06  2.37947E-05  1.73682E-06  2.38439E-05  1.74037E-06  2.38129E-05  1.73813E-06  2.38231E-04  1.73887E-05  4.41155E-05  3.20377E-06  4.41268E-05  3.20458E-06  4.41190E-05  3.20402E-06  4.41142E-05  3.20367E-06  4.41173E-05  3.20389E-06  4.41304E-05  3.20485E-06  4.41078E-05  3.20321E-06  6.17662E-04  4.48559E-05
  -49.0000  3.72548E-04  7.69911E-04  9.76409E-05  1.53982E-03  1.95282E-04  1.31392E-04  1.38130E-05  1.31438E-04  1.38178E-05  1.31359E-04  1.38096E-05  7.88378E-04  8.28808E-05  2.41470E-05  2.62519E-06  2.41958E-05  2.63040E-06  2.41328E-05  2.62368E-06  2.41839E-05  2.62911E-06  2.41516E-05  2.62569E-06  2.41622E-04  2.62682E-05  4.52096E-05  4.86519E-06  4.52213E-05  4.86643E-06  4.52132E-05  4.86557E-06  4.52083E-05  4.86504E-06  4.52115E-05  4.86538E-06  4.52249E-05  4.86683E-06  4.52017E-05  4.86434E-06  6.32981E-04  6.81176E-05
  -48.5000  4.85949E-04  6.81382E-04  1.22681E-04  1.36276E-03  2.45362E-04  1.38153E-04  1.88900E-05  1.38204E-04  1.88967E-05  1.38118E-04  1.88854E-05  8.28949E-04  1.13344E-04  2.44971E-05  3.52545E-06  2.45477E-05  3.53251E-06  2.44824E-05  3.52340E-06  2.45357E-05  3.53078E-06  2.45018E-05  3.52611E-06  2.45129E-04  3.52765E-05  4.63499E-05  6.56852E-06  4.63620E-05  6.57020E-06  4.63535E-05  6.56903E-06  4.63485E-05  6.56832E-06  4.63518E-05  6.56878E-06  4.63656E-05  6.57074E-06  4.63418E-05  6.56737E-06  6.48946E-04  9.19659E-05
  -48.0000  5.96287E-04  6.07633E-04  1.45011E-04  1.21527E-03  2.90023E-04  1.45473E-04  2.42360E-05  1.45529E-04  2.42448E-05  1.45436E-04  2.42301E-05  8.72876E-04  1.45422E-04  2.48580E-05  4.43896E-06  2.49105E-05  4.44796E-06  2.48426E-05  4.43634E-06  2.48982E-05  4.44578E-06  2.48628E-05  4.43980E-06  2.48744E-04  4.44177E-05  4.75370E-05  8.31547E-06  4.75495E-05  8.31762E-06  4.75408E-05  8.31612E-06  4.75356E-05  8.31522E-06  4.75391E-05  8.31581E-06  4.75533E-05  8.31829E-06  4.75287E-05  8.31401E-06  6.65568E-04  1.16425E-04
  -47.5000  7.04588E-04  5.45550E-04  1.65060E-04  1.09110E-03  3.30120E-04  1.53420E-04  2.98741E-05  1.53481E-04  2.98851E-05  1.53379E-04  2.98666E-05  9.20559E-04  1.79252E-04  2.52303E-05  5.36616E-06  2.52850E-05  5.37716E-06  2.52142E-05  5.36295E-06  2.52724E-05  5.37452E-06  2.52353E-05  5.36718E-06  2.52474E-04  5.36959E-05  4.87745E-05  1.01079E-05  4.87875E-05  1.01105E-05  4.87784E-05  1.01087E-05  4.87731E-05  1.01076E-05  4.87767E-05  1.01083E-05  4.87913E-05  1.01113E-05  4.87659E-05  1.01061E-05  6.82895E-04  1.41521E-04
  -47.0000  8.11725E-04  4.92782E-04  1.83169E-04  9.85563E-04  3.66339E-04  1.62071E-04  3.58301E-05  1.62139E-04  3.58436E-05  1.62027E-04  3.58210E-05  9.72474E-04  2.14989E-04  2.56151E-05  6.30749E-06  2.56721E-05  6.32060E-06  2.55983E-05  6.30367E-06  2.56591E-05  6.31747E-06  2.56202E-05  6.30871E-06  2.56330E-04  6.31159E-05  5.00655E-05  1.19478E-05  5.00791E-05  1.19509E-05  5.00695E-05  1.19487E-05  5.00640E-05  1.19474E-05  5.00678E-05  1.19483E-05  5.00829E-05  1.19518E-05  5.00566E-05  1.19457E-05  7.00971E-04  1.67281E-04
  -46.5000  9.18461E-04  4.47576E-04  1.99617E-04  8.95152E-04  3.99235E-04  1.71510E-04  4.21330E-05  1.71585E-04  4.21492E-05  1.71462E-04  4.21221E-05  1.02912E-03  2.52809E-04  2.60125E-05  7.26344E-06  2.60721E-05  7.27873E-06  2.59949E-05  7.25896E-06  2.60587E-05  7.27511E-06  2.60178E-05  7.26484E-06  2.60312E-04  7.26822E-05  5.14132E-05  1.38372E-05  5.14273E-05  1.38408E-05  5.14174E-05  1.38383E-05  5.14117E-05  1.38368E-05  5.14157E-05  1.38378E-05  5.14312E-05  1.38419E-05  5.14040E-05  1.38347E-05  7.19841E-04  1.93735E-04
  -46.0000  1.02548E-03  4.08566E-04  2.14632E-04  8.17133E-04  4.29264E-04  1.81836E-04  4.88154E-05  1.81919E-04  4.88346E-05  1.81783E-04  4.88025E-05  1.09108E-03  2.92905E-04  2.64231E-05  8.23447E-06  2.64854E-05  8.25205E-06  2.64047E-05  8.22932E-06  2.64716E-05  8.24793E-06  2.64286E-05  8.23607E-06  2.64427E-04  8.23997E-05  5.28210E-05  1.57783E-05  5.28357E-05  1.57825E-05  5.28253E-05  1.57796E-05  5.28194E-05  1.57778E-05  5.28236E-05  1.57790E-05  5.28397E-05  1.57837E-05  5.28114E-05  1.57755E-05  7.39552E-04  2.20913E-04
  -45.5000  1.13342E-03  3.74686E-04  2.28401E-04  7.49372E-04  4.56803E-04  1.93159E-04  5.59138E-05  1.93251E-04  5.59365E-05  1.93101E-04  5.58988E-05  1.15902E-03  3.35498E-04  2.68466E-05  9.22106E-06  2.69119E-05  9.24105E-06  2.68273E-05  9.21520E-06  2.68976E-05  9.23639E-06  2.68523E-05  9.22288E-06  2.68671E-04  9.22732E-05  5.42913E-05  1.77735E-05  5.43067E-05  1.77782E-05  5.42959E-05  1.77749E-05  5.42897E-05  1.77730E-05  5.42940E-05  1.77743E-05  5.43108E-05  1.77796E-05  5.42814E-05  1.77703E-05  7.60139E-04  2.48848E-04
