    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -32.0000  2.11259E-03  5.12278E-05  5.39646E-05  1.02456E-04  1.07929E-04  7.62970E-05  2.10357E-04  7.56139E-05  2.09937E-04  7.62984E-05  2.10357E-04  4.56419E-04  1.26130E-03  9.35293E-05  7.46274E-05  9.30192E-05  7.40755E-05  9.26748E-05  7.42706E-05  9.30210E-05  7.40756E-05  9.35289E-05  7.46274E-05  9.31547E-04  7.43353E-04
  -31.5000  2.16890E-03  5.34924E-05  5.59304E-05  1.06985E-04  1.11861E-04  7.55556E-05  2.13134E-04  7.49692E-05  2.12692E-04  7.55581E-05  2.13134E-04  4.52166E-04  1.27792E-03  9.76491E-05  7.82159E-05  9.73735E-05  7.76539E-05  9.66152E-05  7.78212E-05  9.73766E-05  7.76542E-05  9.76483E-05  7.82159E-05  9.73325E-04  7.79122E-04
  -31.0000  2.22715E-03  5.67812E-05  5.80171E-05  1.13562E-04  1.16034E-04  7.53016E-05  2.15901E-04  7.49445E-05  2.15446E-04  7.53067E-05  2.15901E-04  4.51105E-04  1.29450E-03  1.02207E-04  8.19719E-05  1.02425E-04  8.14179E-05  1.00879E-04  8.15284E-05  1.02431E-04  8.14184E-05  1.02205E-04  8.19719E-05  1.02029E-03  8.16617E-04
  -30.5000  2.28809E-03  6.25176E-05  6.03145E-05  1.25035E-04  1.20629E-04  7.60827E-05  2.18697E-04  7.62944E-05  2.18250E-04  7.60952E-05  2.18698E-04  4.56945E-04  1.31129E-03  1.07478E-04  8.59217E-05  1.08835E-04  8.54175E-05  1.05583E-04  8.54085E-05  1.08850E-04  8.54186E-05  1.07473E-04  8.59214E-05  1.07644E-03  8.56175E-04
  -30.0000  2.32763E-03  7.62805E-05  6.19965E-05  1.52561E-04  1.23993E-04  8.00237E-05  2.20462E-04  8.19600E-05  2.20057E-04  8.00652E-05  2.20463E-04  4.84098E-04  1.32196E-03  1.14452E-04  8.84453E-05  1.19049E-04  8.80425E-05  1.11110E-04  8.78584E-05  1.19097E-04  8.80446E-05  1.14437E-04  8.84447E-05  1.15629E-03  8.81671E-04
  -29.9000  2.34115E-03  8.16871E-05  6.25969E-05  1.63374E-04  1.25194E-04  8.18240E-05  2.21063E-04  8.44920E-05  2.20678E-04  8.18805E-05  2.21065E-04  4.96393E-04  1.32561E-03  1.16339E-04  8.93004E-05  1.22258E-04  8.89411E-05  1.12426E-04  8.86848E-05  1.22322E-04  8.89437E-05  1.16320E-04  8.92997E-05  1.17933E-03  8.90339E-04
  -29.8000  2.35510E-03  8.90466E-05  6.32514E-05  1.78093E-04  1.26503E-04  8.43545E-05  2.21683E-04  8.80400E-05  2.21325E-04  8.44337E-05  2.21686E-04  5.13656E-04  1.32939E-03  1.18567E-04  9.01718E-05  1.26285E-04  8.98693E-05  1.13879E-04  8.95218E-05  1.26374E-04  8.98725E-05  1.18540E-04  9.01709E-05  1.20729E-03  8.99213E-04
  -29.7000  2.36966E-03  9.94930E-05  6.39826E-05  1.98986E-04  1.27965E-04  8.80237E-05  2.22330E-04  9.31799E-05  2.22010E-04  8.81396E-05  2.22333E-04  5.38686E-04  1.33335E-03  1.21321E-04  9.10635E-05  1.31572E-04  9.08363E-05  1.15546E-04  9.03710E-05  1.31702E-04  9.08405E-05  1.21281E-04  9.10623E-05  1.24284E-03  9.08347E-04
  -29.6000  2.38508E-03  1.15096E-04  6.48286E-05  2.30191E-04  1.29657E-04  9.35655E-05  2.23018E-04  1.00951E-04  2.22752E-04  9.37439E-05  2.23023E-04  5.76521E-04  1.33758E-03  1.24930E-04  9.19817E-05  1.38897E-04  9.18572E-05  1.17560E-04  9.12351E-05  1.39093E-04  9.18628E-05  1.24868E-04  9.19801E-05  1.29069E-03  9.17834E-04
  -29.5000  2.40181E-03  1.40072E-04  6.58581E-05  2.80143E-04  1.31716E-04  1.02444E-04  2.23771E-04  1.13446E-04  2.23586E-04  1.02739E-04  2.23778E-04  6.37258E-04  1.34227E-03  1.30049E-04  9.29376E-05  1.49779E-04  9.29580E-05  1.20194E-04  9.21185E-05  1.50098E-04  9.29660E-05  1.29946E-04  9.29352E-05  1.36013E-03  9.27830E-04
  -29.4000  2.42080E-03  1.84076E-04  6.72110E-05  3.68152E-04  1.34422E-04  1.17916E-04  2.24637E-04  1.35371E-04  2.24581E-04  1.18453E-04  2.24648E-04  7.43481E-04  1.34773E-03  1.38132E-04  9.39528E-05  1.67513E-04  9.41892E-05  1.24081E-04  9.30304E-05  1.68080E-04  9.42014E-05  1.37945E-04  9.39490E-05  1.47150E-03  9.38646E-04
  -29.3000  2.44416E-03  2.73304E-04  6.92198E-05  5.46607E-04  1.38440E-04  1.48448E-04  2.25728E-04  1.79207E-04  2.25898E-04  1.49586E-04  2.25748E-04  9.54482E-04  1.35475E-03  1.52946E-04  9.50770E-05  2.00339E-04  9.56617E-05  1.30951E-04  9.39929E-05  2.01492E-04  9.56823E-05  1.52549E-04  9.50703E-05  1.67655E-03  9.50968E-04
  -29.2000  2.47813E-03  5.02342E-04  7.29119E-05  1.00468E-03  1.45824E-04  2.22589E-04  2.27364E-04  2.88663E-04  2.28020E-04  2.25696E-04  2.27407E-04  1.47390E-03  1.36558E-03  1.87104E-04  9.64521E-05  2.74479E-04  9.76791E-05  1.47177E-04  9.50746E-05  2.77410E-04  9.77212E-05  1.86012E-04  9.64374E-05  2.14436E-03  9.66729E-04
  -29.1000  2.55291E-03  1.46875E-03  8.37070E-05  2.93751E-03  1.67414E-04  4.97148E-04  2.31018E-04  7.29914E-04  2.33384E-04  5.11555E-04  2.31166E-04  3.47724E-03  1.39114E-03  3.08730E-04  9.87213E-05  5.20261E-04  1.01503E-04  2.15183E-04  9.66562E-05  5.31914E-04  1.01631E-04  3.03603E-04  9.86689E-05  3.75938E-03  9.94360E-04
  -29.0000  4.04347E-03  4.51543E-02  4.15585E-04  9.03087E-02  8.31171E-04  6.38832E-03  2.77972E-04  2.35983E-02  4.06829E-04  6.69894E-03  2.80403E-04  7.33712E-02  1.93041E-03  2.36504E-03  1.16104E-04  5.05436E-03  1.38652E-04  4.82240E-03  1.32100E-04  5.09663E-03  1.39090E-04  2.22221E-03  1.15002E-04  3.91213E-02  1.28190E-03
  -28.9000  6.49905E-03  2.65736E-02  6.10898E-04  5.31473E-02  1.22180E-03  1.24429E-02  3.69425E-04  3.75804E-02  6.83040E-04  1.41345E-02  3.84289E-04  1.28316E-01  2.87351E-03  6.24086E-03  1.61973E-04  2.86389E-02  3.49144E-04  9.77404E-04  1.39284E-04  3.47775E-02  3.94700E-04  5.68278E-03  1.56770E-04  1.52635E-01  2.40374E-03
  -28.8000  6.60568E-03  1.13559E-03  6.19244E-04  2.27117E-03  1.23849E-03  7.70821E-04  3.75090E-04  8.98490E-04  6.89644E-04  7.34680E-04  3.89689E-04  4.80798E-03  2.90885E-03  4.68253E-04  1.65415E-04  1.32542E-03  3.58886E-04  1.86511E-04  1.40655E-04  1.25449E-03  4.03920E-04  4.80174E-04  1.60299E-04  7.42971E-03  2.45835E-03
  -28.7000  6.64488E-03  4.33264E-04  6.22429E-04  8.66527E-04  1.24486E-03  2.63443E-04  3.77027E-04  3.17750E-04  6.91979E-04  2.58575E-04  3.91590E-04  1.67954E-03  2.92119E-03  2.15534E-04  1.66999E-04  4.10867E-04  3.61906E-04  1.46779E-04  1.41734E-04  4.02794E-04  4.06881E-04  2.17153E-04  1.61895E-04  2.78625E-03  2.47883E-03
  -28.6000  6.67042E-03  2.50258E-04  6.24268E-04  5.00515E-04  1.24854E-03  1.61478E-04  3.78214E-04  1.88622E-04  6.93365E-04  1.59904E-04  3.92765E-04  1.02001E-03  2.92869E-03  1.68563E-04  1.68238E-04  2.52737E-04  3.63763E-04  1.36823E-04  1.42739E-04  2.50333E-04  4.08721E-04  1.69091E-04  1.63138E-04  1.95509E-03  2.49320E-03
  -28.5000  6.69089E-03  1.75317E-04  6.25557E-04  3.50635E-04  1.25111E-03  1.23176E-04  3.79119E-04  1.38947E-04  6.94387E-04  1.22471E-04  3.93665E-04  7.69188E-04  2.93434E-03  1.51990E-04  1.69355E-04  1.98051E-04  3.65219E-04  1.33404E-04  1.43720E-04  1.97022E-04  4.10169E-04  1.52228E-04  1.64256E-04  1.66539E-03  2.50544E-03
  -28.4000  6.70895E-03  1.37411E-04  6.26567E-04  2.74822E-04  1.25313E-03  1.04567E-04  3.79887E-04  1.14552E-04  6.95229E-04  1.04190E-04  3.94431E-04  6.46617E-04  2.93909E-03  1.44671E-04  1.70418E-04  1.73206E-04  3.66492E-04  1.32269E-04  1.44692E-04  1.72671E-04  4.11438E-04  1.44799E-04  1.65321E-04  1.53523E-03  2.51672E-03
  -28.3000  6.72569E-03  1.15672E-04  6.27417E-04  2.31345E-04  1.25483E-03  9.40919E-05  3.80579E-04  1.00733E-04  6.95969E-04  9.38660E-05  3.95121E-04  5.77382E-04  2.94334E-03  1.41156E-04  1.71456E-04  1.60185E-04  3.67669E-04  1.32149E-04  1.45663E-04  1.59871E-04  4.12613E-04  1.41232E-04  1.66359E-04  1.46919E-03  2.52752E-03
  -28.2000  6.74166E-03  1.02130E-04  6.28168E-04  2.04259E-04  1.25634E-03  8.75983E-05  3.81223E-04  9.21309E-05  6.96646E-04  8.74521E-05  3.95764E-04  5.34363E-04  2.94727E-03  1.39503E-04  1.72481E-04  1.52797E-04  3.68792E-04  1.32557E-04  1.46637E-04  1.52597E-04  4.13735E-04  1.39552E-04  1.67384E-04  1.43401E-03  2.53806E-03
  -28.1000  6.75715E-03  9.31809E-05  6.28852E-04  1.86362E-04  1.25770E-03  8.32830E-05  3.81835E-04  8.63964E-05  6.97281E-04  8.31828E-05  3.96375E-04  5.05724E-04  2.95098E-03  1.38874E-04  1.73502E-04  1.48435E-04  3.69883E-04  1.33268E-04  1.47617E-04  1.48299E-04  4.14825E-04  1.38908E-04  1.68405E-04  1.41557E-03  2.54846E-03
  -28.0000  6.77234E-03  8.69995E-05  6.29492E-04  1.73999E-04  1.25898E-03  8.02573E-05  3.82425E-04  8.23652E-05  6.97887E-04  8.01855E-05  3.96964E-04  4.85616E-04  2.95455E-03  1.38858E-04  1.74523E-04  1.45843E-04  3.70955E-04  1.34173E-04  1.48603E-04  1.45747E-04  4.15896E-04  1.38883E-04  1.69426E-04  1.40701E-03  2.55881E-03
  -27.9000  6.78734E-03  8.25940E-05  6.30099E-04  1.65188E-04  1.26020E-03  7.80483E-05  3.82998E-04  7.94149E-05  6.98470E-04  7.79949E-05  3.97538E-04  4.70916E-04  2.95801E-03  1.39238E-04  1.75546E-04  1.44364E-04  3.72016E-04  1.35208E-04  1.49597E-04  1.44294E-04  4.16956E-04  1.39256E-04  1.70450E-04  1.40472E-03  2.56913E-03
  -27.8000  6.80223E-03  7.93812E-05  6.30682E-04  1.58762E-04  1.26136E-03  7.63820E-05  3.83560E-04  7.71840E-05  6.99038E-04  7.63412E-05  3.98099E-04  4.59814E-04  2.96139E-03  1.39887E-04  1.76574E-04  1.43625E-04  3.73072E-04  1.36339E-04  1.50599E-04  1.43571E-04  4.18012E-04  1.39901E-04  1.71478E-04  1.40664E-03  2.57947E-03
  -27.7000  6.81705E-03  7.69995E-05  6.31248E-04  1.53999E-04  1.26250E-03  7.50910E-05  3.84112E-04  7.54509E-05  6.99592E-04  7.50591E-05  3.98650E-04  4.51202E-04  2.96471E-03  1.40729E-04  1.77608E-04  1.43397E-04  3.74126E-04  1.37543E-04  1.51610E-04  1.43355E-04  4.19065E-04  1.40740E-04  1.72512E-04  1.41153E-03  2.58984E-03
  -27.6000  6.83185E-03  7.52156E-05  6.31801E-04  1.50431E-04  1.26360E-03  7.40682E-05  3.84656E-04  7.40735E-05  7.00137E-04  7.40428E-05  3.99194E-04  4.44369E-04  2.96797E-03  1.41714E-04  1.78650E-04  1.43537E-04  3.75181E-04  1.38807E-04  1.52630E-04  1.43504E-04  4.20120E-04  1.41723E-04  1.73554E-04  1.41857E-03  2.60027E-03
