    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.32126E-04  1.02446E-03  3.76483E-05  2.04892E-03  7.52965E-05  1.18538E-04  4.35620E-06  1.18583E-04  4.35786E-06  1.18525E-04  4.35570E-06  7.11292E-04  2.61395E-05  2.33818E-05  8.59264E-07  2.34169E-05  8.60555E-07  2.33710E-05  8.58867E-07  2.34138E-05  8.60440E-07  2.33830E-05  8.59310E-07  2.33933E-04  8.59687E-06  4.29377E-05  1.57793E-06  4.29483E-05  1.57832E-06  4.29411E-05  1.57806E-06  4.29366E-05  1.57789E-06  4.29409E-05  1.57805E-06  4.29489E-05  1.57834E-06  4.29318E-05  1.57771E-06  6.01171E-04  2.20926E-05
  -49.5000  2.56245E-04  8.89338E-04  7.03309E-05  1.77868E-03  1.40662E-04  1.24277E-04  8.92329E-06  1.24325E-04  8.92672E-06  1.24261E-04  8.92221E-06  7.45726E-04  5.35444E-05  2.37080E-05  1.73052E-06  2.37448E-05  1.73316E-06  2.36970E-05  1.72971E-06  2.37409E-05  1.73290E-06  2.37095E-05  1.73062E-06  2.37201E-04  1.73138E-05  4.39860E-05  3.19439E-06  4.39969E-05  3.19518E-06  4.39896E-05  3.19465E-06  4.39850E-05  3.19431E-06  4.39893E-05  3.19462E-06  4.39977E-05  3.19523E-06  4.39800E-05  3.19395E-06  6.15849E-04  4.47246E-05
  -49.0000  3.74350E-04  7.79633E-04  9.89818E-05  1.55927E-03  1.97964E-04  1.30467E-04  1.37179E-05  1.30519E-04  1.37232E-05  1.30450E-04  1.37161E-05  7.82872E-04  8.23144E-05  2.40440E-05  2.61412E-06  2.40826E-05  2.61818E-06  2.40327E-05  2.61290E-06  2.40780E-05  2.61775E-06  2.40458E-05  2.61429E-06  2.40566E-04  2.61545E-05  4.50759E-05  4.85090E-06  4.50869E-05  4.85209E-06  4.50797E-05  4.85129E-06  4.50748E-05  4.85078E-06  4.50792E-05  4.85125E-06  4.50880E-05  4.85218E-06  4.50697E-05  4.85023E-06  6.31108E-04  6.79175E-05
  -48.5000  4.88011E-04  6.89404E-04  1.24317E-04  1.37881E-03  2.48634E-04  1.37157E-04  1.87583E-05  1.37213E-04  1.87657E-05  1.37137E-04  1.87558E-05  8.23016E-04  1.12560E-04  2.43913E-05  3.51048E-06  2.44318E-05  3.51603E-06  2.43796E-05  3.50883E-06  2.44265E-05  3.51541E-06  2.43933E-05  3.51072E-06  2.44045E-04  3.51230E-05  4.62114E-05  6.54913E-06  4.62227E-05  6.55074E-06  4.62154E-05  6.54968E-06  4.62103E-05  6.54897E-06  4.62147E-05  6.54961E-06  4.62240E-05  6.55089E-06  4.62050E-05  6.54823E-06  6.47007E-04  9.16945E-05
  -48.0000  5.98491E-04  6.14319E-04  1.46893E-04  1.22864E-03  2.93786E-04  1.44400E-04  2.40649E-05  1.44461E-04  2.40746E-05  1.44378E-04  2.40616E-05  8.66479E-04  1.44402E-04  2.47495E-05  4.42001E-06  2.47920E-05  4.42712E-06  2.47374E-05  4.41792E-06  2.47860E-05  4.42628E-06  2.47517E-05  4.42033E-06  2.47633E-04  4.42233E-05  4.73940E-05  8.29083E-06  4.74057E-05  8.29287E-06  4.73982E-05  8.29153E-06  4.73929E-05  8.29063E-06  4.73975E-05  8.29144E-06  4.74072E-05  8.29307E-06  4.73875E-05  8.28969E-06  6.63566E-04  1.16080E-04
  -47.5000  7.06833E-04  5.51177E-04  1.67148E-04  1.10235E-03  3.34296E-04  1.52259E-04  2.96603E-05  1.52325E-04  2.96724E-05  1.52234E-04  2.96561E-05  9.13635E-04  1.77978E-04  2.51187E-05  5.34311E-06  2.51634E-05  5.35186E-06  2.51062E-05  5.34055E-06  2.51568E-05  5.35078E-06  2.51211E-05  5.34351E-06  2.51332E-04  5.34596E-05  4.86261E-05  1.00778E-05  4.86381E-05  1.00803E-05  4.86305E-05  1.00787E-05  4.86250E-05  1.00776E-05  4.86297E-05  1.00785E-05  4.86398E-05  1.00805E-05  4.86194E-05  1.00764E-05  6.80817E-04  1.41100E-04
  -47.0000  8.13924E-04  4.97559E-04  1.85433E-04  9.95118E-04  3.70866E-04  1.60813E-04  3.55701E-05  1.60886E-04  3.55848E-05  1.60785E-04  3.55649E-05  9.64967E-04  2.13440E-04  2.55009E-05  6.28025E-06  2.55478E-05  6.29073E-06  2.54878E-05  6.27721E-06  2.55406E-05  6.28938E-06  2.55035E-05  6.28075E-06  2.55161E-04  6.28366E-05  4.99125E-05  1.19121E-05  4.99249E-05  1.19150E-05  4.99171E-05  1.19131E-05  4.99113E-05  1.19118E-05  4.99162E-05  1.19129E-05  4.99268E-05  1.19153E-05  4.99055E-05  1.19104E-05  6.98829E-04  1.66781E-04
  -46.5000  9.20533E-04  4.51660E-04  2.02031E-04  9.03320E-04  4.04063E-04  1.70142E-04  4.18227E-05  1.70222E-04  4.18404E-05  1.70111E-04  4.18163E-05  1.02095E-03  2.50959E-04  2.58951E-05  7.23187E-06  2.59445E-05  7.24417E-06  2.58815E-05  7.22834E-06  2.59366E-05  7.24253E-06  2.58979E-05  7.23248E-06  2.59111E-04  7.23588E-05  5.12545E-05  1.37956E-05  5.12674E-05  1.37990E-05  5.12594E-05  1.37968E-05  5.12533E-05  1.37953E-05  5.12583E-05  1.37966E-05  5.12694E-05  1.37994E-05  5.12472E-05  1.37937E-05  7.17619E-04  1.93153E-04
  -46.0000  1.02735E-03  4.12080E-04  2.17175E-04  8.24160E-04  4.34350E-04  1.80343E-04  4.84502E-05  1.80431E-04  4.84711E-05  1.80308E-04  4.84425E-05  1.08216E-03  2.90728E-04  2.63021E-05  8.19846E-06  2.63541E-05  8.21267E-06  2.62879E-05  8.19440E-06  2.63456E-05  8.21071E-06  2.63052E-05  8.19918E-06  2.63190E-04  8.20308E-05  5.26559E-05  1.57307E-05  5.26692E-05  1.57346E-05  5.26610E-05  1.57321E-05  5.26546E-05  1.57303E-05  5.26599E-05  1.57319E-05  5.26714E-05  1.57351E-05  5.26484E-05  1.57285E-05  7.37241E-04  2.20246E-04
  -45.5000  1.13503E-03  3.77726E-04  2.31056E-04  7.55452E-04  4.62112E-04  1.91528E-04  5.54887E-05  1.91626E-04  5.55132E-05  1.91489E-04  5.54796E-05  1.14929E-03  3.32963E-04  2.67229E-05  9.18051E-06  2.67777E-05  9.19673E-06  2.67081E-05  9.17591E-06  2.67685E-05  9.19443E-06  2.67262E-05  9.18135E-06  2.67407E-04  9.18579E-05  5.41211E-05  1.77196E-05  5.41350E-05  1.77240E-05  5.41265E-05  1.77212E-05  5.41198E-05  1.77192E-05  5.41252E-05  1.77209E-05  5.41373E-05  1.77246E-05  5.41133E-05  1.77171E-05  7.57756E-04  2.48093E-04
