    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31042E-04  1.00325E-03  3.68689E-05  2.00651E-03  7.37377E-05  1.19837E-04  4.40392E-06  1.19868E-04  4.40505E-06  1.19781E-04  4.40185E-06  7.18970E-04  2.64217E-05  2.35733E-05  8.66303E-07  2.36281E-05  8.68318E-07  2.35597E-05  8.65805E-07  2.36082E-05  8.67585E-07  2.35808E-05  8.66577E-07  2.35900E-04  8.66917E-06  4.31724E-05  1.58656E-06  4.31833E-05  1.58696E-06  4.31762E-05  1.58670E-06  4.31710E-05  1.58651E-06  4.31734E-05  1.58659E-06  4.31890E-05  1.58717E-06  4.31642E-05  1.58626E-06  6.04459E-04  2.22135E-05
  -49.5000  2.54410E-04  8.72317E-04  6.89259E-05  1.74463E-03  1.37852E-04  1.25666E-04  9.02207E-06  1.25700E-04  9.02443E-06  1.25605E-04  9.01775E-06  7.53942E-04  5.41285E-05  2.39038E-05  1.74475E-06  2.39611E-05  1.74887E-06  2.38897E-05  1.74374E-06  2.39400E-05  1.74736E-06  2.39116E-05  1.74531E-06  2.39212E-04  1.74601E-05  4.42275E-05  3.21189E-06  4.42387E-05  3.21270E-06  4.42314E-05  3.21217E-06  4.42261E-05  3.21178E-06  4.42285E-05  3.21196E-06  4.42446E-05  3.21313E-06  4.42190E-05  3.21127E-06  6.19232E-04  4.49698E-05
  -49.0000  3.72027E-04  7.65801E-04  9.70686E-05  1.53160E-03  1.94137E-04  1.31957E-04  1.38714E-05  1.31993E-04  1.38751E-05  1.31890E-04  1.38646E-05  7.91682E-04  8.32223E-05  2.42448E-05  2.63573E-06  2.43048E-05  2.64206E-06  2.42302E-05  2.63418E-06  2.42825E-05  2.63973E-06  2.42531E-05  2.63660E-06  2.42631E-04  2.63766E-05  4.53254E-05  4.87756E-06  4.53370E-05  4.87880E-06  4.53296E-05  4.87800E-06  4.53239E-05  4.87741E-06  4.53264E-05  4.87768E-06  4.53432E-05  4.87946E-06  4.53166E-05  4.87663E-06  6.34604E-04  6.82911E-05
  -48.5000  4.85410E-04  6.78025E-04  1.21986E-04  1.35605E-03  2.43971E-04  1.38757E-04  1.89706E-05  1.38797E-04  1.89758E-05  1.38684E-04  1.89612E-05  8.32477E-04  1.13815E-04  2.45968E-05  3.53965E-06  2.46596E-05  3.54828E-06  2.45817E-05  3.53754E-06  2.46361E-05  3.54509E-06  2.46056E-05  3.54084E-06  2.46160E-04  3.54228E-05  4.64688E-05  6.58526E-06  4.64808E-05  6.58694E-06  4.64732E-05  6.58586E-06  4.64673E-05  6.58505E-06  4.64699E-05  6.58542E-06  4.64874E-05  6.58784E-06  4.64598E-05  6.58400E-06  6.50614E-04  9.22007E-05
  -48.0000  5.95785E-04  6.04864E-04  1.44214E-04  1.20973E-03  2.88428E-04  1.46122E-04  2.43405E-05  1.46165E-04  2.43472E-05  1.46042E-04  2.43282E-05  8.76659E-04  1.46032E-04  2.49597E-05  4.45690E-06  2.50255E-05  4.46795E-06  2.49439E-05  4.45421E-06  2.50007E-05  4.46384E-06  2.49689E-05  4.45843E-06  2.49797E-04  4.46027E-05  4.76593E-05  8.33671E-06  4.76718E-05  8.33885E-06  4.76639E-05  8.33748E-06  4.76578E-05  8.33645E-06  4.76605E-05  8.33691E-06  4.76786E-05  8.34000E-06  4.76500E-05  8.33510E-06  6.67284E-04  1.16723E-04
  -47.5000  7.04171E-04  5.43248E-04  1.64178E-04  1.08650E-03  3.28356E-04  1.54117E-04  3.00042E-05  1.54164E-04  3.00126E-05  1.54030E-04  2.99886E-05  9.24621E-04  1.80011E-04  2.53343E-05  5.38792E-06  2.54033E-05  5.40151E-06  2.53178E-05  5.38462E-06  2.53772E-05  5.39644E-06  2.53439E-05  5.38980E-06  2.53553E-04  5.39206E-05  4.89005E-05  1.01338E-05  4.89134E-05  1.01364E-05  4.89053E-05  1.01347E-05  4.88989E-05  1.01334E-05  4.89017E-05  1.01340E-05  4.89206E-05  1.01378E-05  4.88908E-05  1.01318E-05  6.84662E-04  1.41884E-04
  -47.0000  8.11435E-04  4.90851E-04  1.82216E-04  9.81703E-04  3.64433E-04  1.62823E-04  3.59879E-05  1.62875E-04  3.59982E-05  1.62727E-04  3.59687E-05  9.76850E-04  2.15910E-04  2.57214E-05  6.33316E-06  2.57938E-05  6.34941E-06  2.57042E-05  6.32923E-06  2.57663E-05  6.34333E-06  2.57316E-05  6.33542E-06  2.57435E-04  6.33811E-05  5.01955E-05  1.19784E-05  5.02089E-05  1.19815E-05  5.02006E-05  1.19796E-05  5.01940E-05  1.19780E-05  5.01968E-05  1.19787E-05  5.02164E-05  1.19832E-05  5.01855E-05  1.19761E-05  7.02796E-04  1.67711E-04
  -46.5000  9.18335E-04  4.45949E-04  1.98605E-04  8.91899E-04  3.97209E-04  1.72324E-04  4.23207E-05  1.72380E-04  4.23330E-05  1.72217E-04  4.22976E-05  1.03384E-03  2.53903E-04  2.61214E-05  7.29311E-06  2.61973E-05  7.31214E-06  2.61034E-05  7.28852E-06  2.61685E-05  7.30501E-06  2.61321E-05  7.29575E-06  2.61445E-04  7.29891E-05  5.15476E-05  1.38728E-05  5.15616E-05  1.38764E-05  5.15529E-05  1.38741E-05  5.15460E-05  1.38723E-05  5.15489E-05  1.38731E-05  5.15694E-05  1.38784E-05  5.15372E-05  1.38701E-05  7.21727E-04  1.94234E-04
  -46.0000  1.02556E-03  4.07190E-04  2.13569E-04  8.14380E-04  4.27137E-04  1.82716E-04  4.90353E-05  1.82778E-04  4.90500E-05  1.82598E-04  4.90080E-05  1.09618E-03  2.94187E-04  2.65340E-05  8.26821E-06  2.66137E-05  8.29018E-06  2.65151E-05  8.26293E-06  2.65834E-05  8.28193E-06  2.65451E-05  8.27127E-06  2.65583E-04  8.27490E-05  5.29589E-05  1.58190E-05  5.29734E-05  1.58231E-05  5.29645E-05  1.58205E-05  5.29572E-05  1.58185E-05  5.29603E-05  1.58194E-05  5.29816E-05  1.58254E-05  5.29481E-05  1.58159E-05  7.41488E-04  2.21483E-04
  -45.5000  1.13373E-03  3.73515E-04  2.27295E-04  7.47031E-04  4.54590E-04  1.94117E-04  5.61690E-05  1.94187E-04  5.61863E-05  1.93987E-04  5.61369E-05  1.16458E-03  3.36984E-04  2.69608E-05  9.25900E-06  2.70446E-05  9.28405E-06  2.69410E-05  9.25299E-06  2.70127E-05  9.27463E-06  2.69725E-05  9.26249E-06  2.69863E-04  9.26663E-05  5.44349E-05  1.78194E-05  5.44501E-05  1.78241E-05  5.44408E-05  1.78212E-05  5.44332E-05  1.78188E-05  5.44364E-05  1.78199E-05  5.44586E-05  1.78267E-05  5.44238E-05  1.78159E-05  7.62156E-04  2.49492E-04
