    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
   10.0000  3.59638E-02  2.98998E-01  2.19759E-03  5.97996E-01  4.39519E-03  1.29111E-01  9.48947E-04  1.42508E-01  1.04742E-03  1.29111E-01  9.48947E-04  8.01460E-01  5.89062E-03  2.54741E-01  1.87231E-03  2.78715E-01  2.04851E-03  2.15392E-01  1.58310E-03  2.78715E-01  2.04851E-03  2.54741E-01  1.87231E-03  2.56461E+00  1.88495E-02  7.42134E-02  5.45459E-04  6.30504E-02  4.63412E-04  6.63481E-02  4.87649E-04  7.20521E-02  5.29573E-04  6.63481E-02  4.87649E-04  6.30504E-02  4.63412E-04  5.94667E-02  4.37072E-04  9.29058E-01  6.82845E-03
   10.1000  7.20340E-02  3.06093E-01  4.44733E-03  6.12185E-01  8.89467E-03  1.29790E-01  1.90289E-03  1.41757E-01  2.08931E-03  1.29790E-01  1.90289E-03  8.02675E-01  1.17902E-02  2.57187E-01  3.76260E-03  2.69968E-01  4.03274E-03  2.16842E-01  3.17685E-03  2.69968E-01  4.03274E-03  2.57187E-01  3.76260E-03  2.54230E+00  3.75351E-02  7.72830E-02  1.11348E-03  6.40417E-02  9.34110E-04  6.83118E-02  9.89732E-04  7.23805E-02  1.06156E-03  6.83118E-02  9.89732E-04  6.40417E-02  9.34110E-04  6.08472E-02  8.84291E-04  9.50435E-01  1.38140E-02
   10.2000  1.08215E-01  3.13776E-01  6.75354E-03  6.27551E-01  1.35071E-02  1.30621E-01  2.86294E-03  1.41132E-01  3.12661E-03  1.30621E-01  2.86294E-03  8.04749E-01  1.77050E-02  2.59227E-01  5.66788E-03  2.61232E-01  5.95276E-03  2.18233E-01  4.78084E-03  2.61232E-01  5.95276E-03  2.59227E-01  5.66788E-03  2.51830E+00  5.60443E-02  8.02708E-02  1.70346E-03  6.50228E-02  1.41202E-03  7.03189E-02  1.50657E-03  7.27857E-02  1.59652E-03  7.03189E-02  1.50657E-03  6.50228E-02  1.41202E-03  6.23127E-02  1.34228E-03  9.72105E-01  2.09589E-02
   10.3000  1.44510E-01  3.21990E-01  9.12012E-03  6.43980E-01  1.82402E-02  1.31587E-01  3.83009E-03  1.40655E-01  4.16041E-03  1.31587E-01  3.83009E-03  8.07660E-01  2.36412E-02  2.60784E-01  7.58461E-03  2.52594E-01  7.80929E-03  2.19581E-01  6.39473E-03  2.52594E-01  7.80929E-03  2.60784E-01  7.58461E-03  2.49268E+00  7.43651E-02  8.31149E-02  2.31434E-03  6.59869E-02  1.89701E-03  7.23599E-02  2.03840E-03  7.32734E-02  2.13507E-03  7.23599E-02  2.03840E-03  6.59869E-02  1.89701E-03  6.38646E-02  1.81168E-03  9.93893E-01  2.82638E-02
   10.4000  1.80921E-01  3.30667E-01  1.15505E-02  6.61334E-01  2.31010E-02  1.32679E-01  4.80526E-03  1.40348E-01  5.19195E-03  1.32679E-01  4.80526E-03  8.11412E-01  2.96049E-02  2.61814E-01  9.50891E-03  2.44126E-01  9.60359E-03  2.20908E-01  8.01838E-03  2.44126E-01  9.60359E-03  2.61814E-01  9.50891E-03  2.46558E+00  9.24868E-02  8.57571E-02  2.94464E-03  6.69253E-02  2.38891E-03  7.44253E-02  2.58542E-03  7.38506E-02  2.67787E-03  7.44253E-02  2.58542E-03  6.69253E-02  2.38891E-03  6.55098E-02  2.29317E-03  1.01564E+00  3.57286E-02
   10.5000  2.17449E-01  3.39724E-01  1.40474E-02  6.79448E-01  2.80948E-02  1.33883E-01  5.78928E-03  1.40233E-01  6.22265E-03  1.33883E-01  5.78928E-03  8.15998E-01  3.56024E-02  2.62305E-01  1.14368E-02  2.35888E-01  1.13373E-02  2.22247E-01  9.65186E-03  2.35888E-01  1.13373E-02  2.62305E-01  1.14368E-02  2.43726E+00  1.10400E-01  8.81443E-02  3.59249E-03  6.78293E-02  2.88744E-03  7.65035E-02  3.14771E-03  7.45214E-02  3.22559E-03  7.65035E-02  3.14771E-03  6.78293E-02  2.88744E-03  6.72533E-02  2.78747E-03  1.03717E+00  4.33517E-02
   10.6000  2.54095E-01  3.49060E-01  1.66130E-02  6.98121E-01  3.32259E-02  1.35189E-01  6.78290E-03  1.40328E-01  7.25404E-03  1.35189E-01  6.78290E-03  8.21411E-01  4.16397E-02  2.62277E-01  1.33645E-02  2.27929E-01  1.30126E-02  2.23635E-01  1.12955E-02  2.27929E-01  1.30126E-02  2.62277E-01  1.33645E-02  2.40809E+00  1.28099E-01  9.02340E-02  4.25570E-03  6.86902E-02  3.39231E-03  7.85830E-02  3.72528E-03  7.52912E-02  3.77897E-03  7.85830E-02  3.72528E-03  6.86902E-02  3.39231E-03  6.91012E-02  3.29535E-03  1.05835E+00  5.11304E-02
   10.7000  2.90862E-01  3.58555E-01  1.92483E-02  7.17110E-01  3.84966E-02  1.36586E-01  7.78679E-03  1.40653E-01  8.28782E-03  1.36586E-01  7.78679E-03  8.27650E-01  4.77228E-02  2.61783E-01  1.52886E-02  2.20287E-01  1.46317E-02  2.25115E-01  1.29501E-02  2.20287E-01  1.46317E-02  2.61783E-01  1.52886E-02  2.37851E+00  1.45581E-01  9.19980E-02  4.93187E-03  6.94987E-02  3.90311E-03  8.06509E-02  4.31805E-03  7.61647E-02  4.33877E-03  8.06509E-02  4.31805E-03  6.94987E-02  3.90311E-03  7.10588E-02  3.81762E-03  1.07904E+00  5.90612E-02
   10.8000  3.27751E-01  3.68060E-01  2.19535E-02  7.36121E-01  4.39070E-02  1.38064E-01  8.80154E-03  1.41228E-01  9.32583E-03  1.38064E-01  8.80154E-03  8.34712E-01  5.38578E-02  2.60903E-01  1.72062E-02  2.12992E-01  1.61971E-02  2.26727E-01  1.46165E-02  2.12992E-01  1.61971E-02  2.60903E-01  1.72062E-02  2.34903E+00  1.62846E-01  9.34258E-02  5.61854E-03  7.02463E-02  4.41941E-03  8.26930E-02  4.92584E-03  7.71466E-02  4.90579E-03  8.26930E-02  4.92584E-03  7.02463E-02  4.41941E-03  7.31320E-02  4.35514E-03  1.09917E+00  6.71399E-02
   10.9000  3.64767E-01  3.77396E-01  2.47273E-02  7.54792E-01  4.94546E-02  1.39615E-01  9.82769E-03  1.42071E-01  1.03700E-02  1.39615E-01  9.82769E-03  8.42602E-01  6.00508E-02  2.59730E-01  1.91152E-02  2.06064E-01  1.77117E-02  2.28508E-01  1.62960E-02  2.06064E-01  1.77117E-02  2.59730E-01  1.91152E-02  2.32019E+00  1.79899E-01  9.45245E-02  6.31328E-03  7.09257E-02  4.94071E-03  8.46957E-02  5.54834E-03  7.82419E-02  5.48085E-03  8.46957E-02  5.54834E-03  7.09257E-02  4.94071E-03  7.53274E-02  4.90878E-03  1.11867E+00  7.53620E-02
