    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31931E-04  1.02169E-03  3.75463E-05  2.04337E-03  7.50926E-05  1.18584E-04  4.35788E-06  1.18633E-04  4.35969E-06  1.18574E-04  4.35753E-06  7.11583E-04  2.61502E-05  2.33692E-05  8.58801E-07  2.34040E-05  8.60081E-07  2.33585E-05  8.58410E-07  2.34011E-05  8.59975E-07  2.33704E-05  8.58846E-07  2.33806E-04  8.59223E-06  4.29435E-05  1.57814E-06  4.29537E-05  1.57852E-06  4.29469E-05  1.57827E-06  4.29424E-05  1.57811E-06  4.29466E-05  1.57826E-06  4.29546E-05  1.57855E-06  4.29378E-05  1.57793E-06  6.01251E-04  2.20956E-05
  -49.5000  2.55895E-04  8.87091E-04  7.01463E-05  1.77418E-03  1.40293E-04  1.24327E-04  8.92683E-06  1.24380E-04  8.93058E-06  1.24317E-04  8.92608E-06  7.46049E-04  5.35670E-05  2.36953E-05  1.72959E-06  2.37318E-05  1.73221E-06  2.36843E-05  1.72879E-06  2.37285E-05  1.73198E-06  2.36967E-05  1.72968E-06  2.37073E-04  1.73045E-05  4.39922E-05  3.19483E-06  4.40028E-05  3.19559E-06  4.39958E-05  3.19509E-06  4.39912E-05  3.19475E-06  4.39955E-05  3.19506E-06  4.40038E-05  3.19566E-06  4.39863E-05  3.19440E-06  6.15935E-04  4.47308E-05
  -49.0000  3.73878E-04  7.77786E-04  9.87294E-05  1.55557E-03  1.97459E-04  1.30526E-04  1.37236E-05  1.30583E-04  1.37294E-05  1.30514E-04  1.37224E-05  7.83246E-04  8.23507E-05  2.40322E-05  2.61275E-06  2.40705E-05  2.61678E-06  2.40207E-05  2.61154E-06  2.40668E-05  2.61642E-06  2.40337E-05  2.61290E-06  2.40448E-04  2.61408E-05  4.50841E-05  4.85164E-06  4.50950E-05  4.85280E-06  4.50879E-05  4.85204E-06  4.50830E-05  4.85152E-06  4.50874E-05  4.85200E-06  4.50961E-05  4.85291E-06  4.50780E-05  4.85099E-06  6.31223E-04  6.79278E-05
  -48.5000  4.87441E-04  6.87867E-04  1.24008E-04  1.37573E-03  2.48016E-04  1.37222E-04  1.87664E-05  1.37284E-04  1.87745E-05  1.37208E-04  1.87647E-05  8.23429E-04  1.12611E-04  2.43791E-05  3.50867E-06  2.44193E-05  3.51418E-06  2.43672E-05  3.50701E-06  2.44153E-05  3.51367E-06  2.43808E-05  3.50888E-06  2.43923E-04  3.51048E-05  4.62199E-05  6.55019E-06  4.62312E-05  6.55177E-06  4.62239E-05  6.55074E-06  4.62188E-05  6.55003E-06  4.62234E-05  6.55067E-06  4.62324E-05  6.55192E-06  4.62136E-05  6.54931E-06  6.47126E-04  9.17092E-05
  -48.0000  5.97843E-04  6.13027E-04  1.46536E-04  1.22605E-03  2.93073E-04  1.44471E-04  2.40756E-05  1.44539E-04  2.40862E-05  1.44456E-04  2.40733E-05  8.66931E-04  1.44470E-04  2.47369E-05  4.41774E-06  2.47791E-05  4.42479E-06  2.47245E-05  4.41562E-06  2.47747E-05  4.42412E-06  2.47387E-05  4.41801E-06  2.47508E-04  4.42006E-05  4.74026E-05  8.29220E-06  4.74144E-05  8.29421E-06  4.74068E-05  8.29290E-06  4.74015E-05  8.29201E-06  4.74062E-05  8.29282E-06  4.74157E-05  8.29442E-06  4.73961E-05  8.29108E-06  6.63687E-04  1.16099E-04
  -47.5000  7.06124E-04  5.50078E-04  1.66751E-04  1.10016E-03  3.33503E-04  1.52338E-04  2.96739E-05  1.52413E-04  2.96873E-05  1.52322E-04  2.96711E-05  9.14146E-04  1.78065E-04  2.51065E-05  5.34038E-06  2.51508E-05  5.34907E-06  2.50935E-05  5.33779E-06  2.51461E-05  5.34822E-06  2.51084E-05  5.34072E-06  2.51210E-04  5.34324E-05  4.86360E-05  1.00795E-05  4.86483E-05  1.00820E-05  4.86405E-05  1.00804E-05  4.86349E-05  1.00793E-05  4.86398E-05  1.00803E-05  4.86497E-05  1.00823E-05  4.86293E-05  1.00782E-05  6.80957E-04  1.41124E-04
  -47.0000  8.13166E-04  4.96616E-04  1.85002E-04  9.93231E-04  3.70003E-04  1.60900E-04  3.55869E-05  1.60983E-04  3.56033E-05  1.60882E-04  3.55834E-05  9.65531E-04  2.13547E-04  2.54884E-05  6.27706E-06  2.55350E-05  6.28746E-06  2.54748E-05  6.27397E-06  2.55299E-05  6.28643E-06  2.54904E-05  6.27748E-06  2.55037E-04  6.28048E-05  4.99230E-05  1.19142E-05  4.99357E-05  1.19171E-05  4.99276E-05  1.19152E-05  4.99218E-05  1.19139E-05  4.99269E-05  1.19151E-05  4.99372E-05  1.19174E-05  4.99160E-05  1.19126E-05  6.98976E-04  1.66811E-04
  -46.5000  9.19740E-04  4.50844E-04  2.01570E-04  9.01689E-04  4.03140E-04  1.70239E-04  4.18430E-05  1.70330E-04  4.18628E-05  1.70219E-04  4.18388E-05  1.02157E-03  2.51089E-04  2.58822E-05  7.22821E-06  2.59312E-05  7.24042E-06  2.58679E-05  7.22460E-06  2.59257E-05  7.23918E-06  2.58843E-05  7.22871E-06  2.58983E-04  7.23222E-05  5.12653E-05  1.37981E-05  5.12785E-05  1.38016E-05  5.12702E-05  1.37994E-05  5.12641E-05  1.37978E-05  5.12694E-05  1.37992E-05  5.12802E-05  1.38019E-05  5.12580E-05  1.37963E-05  7.17771E-04  1.93189E-04
  -46.0000  1.02654E-03  4.11368E-04  2.16687E-04  8.22737E-04  4.33375E-04  1.80453E-04  4.84746E-05  1.80553E-04  4.84981E-05  1.80430E-04  4.84695E-05  1.08287E-03  2.90884E-04  2.62896E-05  8.19434E-06  2.63413E-05  8.20844E-06  2.62747E-05  8.19017E-06  2.63354E-05  8.20699E-06  2.62918E-05  8.19492E-06  2.63065E-04  8.19897E-05  5.26683E-05  1.57337E-05  5.26821E-05  1.57376E-05  5.26735E-05  1.57351E-05  5.26671E-05  1.57333E-05  5.26726E-05  1.57349E-05  5.26839E-05  1.57380E-05  5.26608E-05  1.57315E-05  7.37417E-04  2.20288E-04
  -45.5000  1.13419E-03  3.77102E-04  2.30546E-04  7.54203E-04  4.61091E-04  1.91650E-04  5.55176E-05  1.91762E-04  5.55452E-05  1.91625E-04  5.55116E-05  1.15008E-03  3.33149E-04  2.67100E-05  9.17591E-06  2.67645E-05  9.19202E-06  2.66944E-05  9.17117E-06  2.67582E-05  9.19033E-06  2.67124E-05  9.17658E-06  2.67279E-04  9.18120E-05  5.41341E-05  1.77231E-05  5.41485E-05  1.77275E-05  5.41395E-05  1.77247E-05  5.41329E-05  1.77226E-05  5.41386E-05  1.77244E-05  5.41504E-05  1.77280E-05  5.41263E-05  1.77206E-05  7.57941E-04  2.48142E-04
  -45.0000  1.24332E-03  3.47167E-04  2.43304E-04  6.94334E-04  4.86608E-04  2.03966E-04  6.30132E-05  2.04091E-04  6.30454E-05  2.03938E-04  6.30062E-05  1.22399E-03  3.78130E-04  2.71445E-05  1.01735E-05  2.72019E-05  1.01917E-05  2.71280E-05  1.01681E-05  2.71952E-05  1.01897E-05  2.71470E-05  1.01742E-05  2.71633E-04  1.01794E-04  5.56672E-05  1.97688E-05  5.56822E-05  1.97738E-05  5.56729E-05  1.97706E-05  5.56659E-05  1.97683E-05  5.56719E-05  1.97703E-05  5.56842E-05  1.97744E-05  5.56590E-05  1.97660E-05  7.79407E-04  2.76785E-04
  -44.5000  1.35450E-03  3.20862E-04  2.55095E-04  6.41725E-04  5.10190E-04  2.17564E-04  7.10085E-05  2.17704E-04  7.10458E-05  2.17532E-04  7.10003E-05  1.30560E-03  4.26109E-04  2.75942E-05  1.11875E-05  2.76548E-05  1.12080E-05  2.75769E-05  1.11815E-05  2.76476E-05  1.12058E-05  2.75969E-05  1.11884E-05  2.76141E-04  1.11942E-04  5.72725E-05  2.18735E-05  5.72883E-05  2.18791E-05  5.72785E-05  2.18756E-05  5.72712E-05  2.18730E-05  5.72775E-05  2.18753E-05  5.72903E-05  2.18798E-05  5.72640E-05  2.18705E-05  8.01885E-04  3.06253E-04
  -44.0000  1.46833E-03  2.97641E-04  2.66033E-04  5.95281E-04  5.32067E-04  2.32620E-04  7.95572E-05  2.32777E-04  7.96002E-05  2.32584E-04  7.95476E-05  1.39596E-03  4.77410E-04  2.80590E-05  1.22187E-05  2.81230E-05  1.22415E-05  2.80409E-05  1.22120E-05  2.81154E-05  1.22390E-05  2.80619E-05  1.22196E-05  2.80800E-04  1.22262E-04  5.89539E-05  2.40400E-05  5.89704E-05  2.40462E-05  5.89602E-05  2.40423E-05  5.89526E-05  2.40395E-05  5.89591E-05  2.40420E-05  5.89725E-05  2.40470E-05  5.89451E-05  2.40366E-05  8.25428E-04  3.36587E-04
  -43.5000  1.58542E-03  2.77048E-04  2.76215E-04  5.54096E-04  5.52429E-04  2.49349E-04  8.87206E-05  2.49527E-04  8.87702E-05  2.49309E-04  8.87096E-05  1.49637E-03  5.32401E-04  2.85400E-05  1.32675E-05  2.86076E-05  1.32928E-05  2.85209E-05  1.32602E-05  2.85995E-05  1.32900E-05  2.85430E-05  1.32686E-05  2.85622E-04  1.32758E-04  6.07169E-05  2.62713E-05  6.07342E-05  2.62782E-05  6.07236E-05  2.62738E-05  6.07156E-05  2.62707E-05  6.07225E-05  2.62735E-05  6.07365E-05  2.62790E-05  6.07077E-05  2.62676E-05  8.50114E-04  3.67828E-04
  -43.0000  1.70641E-03  2.58709E-04  2.85722E-04  5.17418E-04  5.71444E-04  2.68013E-04  9.85699E-05  2.68214E-04  9.86269E-05  2.67968E-04  9.85572E-05  1.60839E-03  5.91508E-04  2.90375E-05  1.43346E-05  2.91090E-05  1.43625E-05  2.90174E-05  1.43265E-05  2.91004E-05  1.43594E-05  2.90407E-05  1.43358E-05  2.90610E-04  1.43438E-04  6.25665E-05  2.85706E-05  6.25846E-05  2.85781E-05  6.25735E-05  2.85734E-05  6.25651E-05  2.85700E-05  6.25723E-05  2.85730E-05  6.25870E-05  2.85790E-05  6.25569E-05  2.85665E-05  8.76011E-04  4.00021E-04
  -42.5000  1.83200E-03  2.42308E-04  2.94627E-04  4.84616E-04  5.89253E-04  2.88932E-04  1.09188E-04  2.89161E-04  1.09253E-04  2.88880E-04  1.09173E-04  1.73395E-03  6.55229E-04  2.95527E-05  1.54206E-05  2.96284E-05  1.54513E-05  2.95315E-05  1.54118E-05  2.96192E-05  1.54479E-05  2.95561E-05  1.54220E-05  2.95776E-04  1.54307E-04  6.45090E-05  3.09413E-05  6.45280E-05  3.09495E-05  6.45164E-05  3.09443E-05  6.45076E-05  3.09406E-05  6.45151E-05  3.09438E-05  6.45305E-05  3.09505E-05  6.44990E-05  3.09368E-05  9.03211E-04  4.33214E-04
  -42.0000  1.96296E-03  2.27592E-04  3.02991E-04  4.55183E-04  6.05981E-04  3.12480E-04  1.20671E-04  3.12743E-04  1.20746E-04  3.12420E-04  1.20655E-04  1.87529E-03  7.24145E-04  3.00863E-05  1.65263E-05  3.01665E-05  1.65599E-05  3.00640E-05  1.65166E-05  3.01568E-05  1.65561E-05  3.00900E-05  1.65278E-05  3.01127E-04  1.65373E-04  6.65509E-05  3.33870E-05  6.65709E-05  3.33959E-05  6.65587E-05  3.33903E-05  6.65495E-05  3.33862E-05  6.65574E-05  3.33898E-05  6.65735E-05  3.33970E-05  6.65405E-05  3.33821E-05  9.31803E-04  4.67457E-04
  -41.5000  2.10012E-03  2.14346E-04  3.10868E-04  4.28692E-04  6.21735E-04  3.39115E-04  1.33134E-04  3.39418E-04  1.33220E-04  3.39046E-04  1.33114E-04  2.03516E-03  7.98936E-04  3.06392E-05  1.76523E-05  3.07242E-05  1.76890E-05  3.06156E-05  1.76417E-05  3.07138E-05  1.76849E-05  3.06430E-05  1.76539E-05  3.06671E-04  1.76643E-04  6.86993E-05  3.59116E-05  6.87203E-05  3.59213E-05  6.87076E-05  3.59153E-05  6.86979E-05  3.59108E-05  6.87062E-05  3.59147E-05  6.87231E-05  3.59225E-05  6.86884E-05  3.59064E-05  9.61886E-04  5.02805E-04
  -41.0000  2.24446E-03  2.02388E-04  3.18305E-04  4.04777E-04  6.36610E-04  3.69406E-04  1.46709E-04  3.69758E-04  1.46808E-04  3.69326E-04  1.46687E-04  2.21698E-03  8.80408E-04  3.12119E-05  1.87993E-05  3.13021E-05  1.88393E-05  3.11871E-05  1.87878E-05  3.12911E-05  1.88348E-05  3.12161E-05  1.88010E-05  3.12417E-04  1.88125E-04  7.09614E-05  3.85194E-05  7.09835E-05  3.85299E-05  7.09702E-05  3.85234E-05  7.09599E-05  3.85185E-05  7.09687E-05  3.85227E-05  7.09864E-05  3.85312E-05  7.09500E-05  3.85138E-05  9.93560E-04  5.39318E-04
  -40.5000  2.39710E-03  1.91563E-04  3.25345E-04  3.83127E-04  6.50690E-04  4.04060E-04  1.61558E-04  4.04471E-04  1.61672E-04  4.03967E-04  1.61532E-04  2.42500E-03  9.69525E-04  3.18060E-05  1.99681E-05  3.19018E-05  2.00117E-05  3.17797E-05  1.99557E-05  3.18900E-05  2.00067E-05  3.18104E-05  1.99700E-05  3.18376E-04  1.99825E-04  7.33461E-05  4.12148E-05  7.33694E-05  4.12262E-05  7.33555E-05  4.12191E-05  7.33446E-05  4.12139E-05  7.33539E-05  4.12185E-05  7.33725E-05  4.12276E-05  7.33342E-05  4.12087E-05  1.02695E-03  5.77058E-04
  -40.0000  2.55934E-03  1.81740E-04  3.32024E-04  3.63479E-04  6.64048E-04  4.43964E-04  1.77873E-04  4.44448E-04  1.78005E-04  4.43855E-04  1.77844E-04  2.66453E-03  1.06744E-03  3.24221E-05  2.11596E-05  3.25240E-05  2.12070E-05  3.23943E-05  2.11462E-05  3.25114E-05  2.12015E-05  3.24268E-05  2.11617E-05  3.24557E-04  2.11752E-04  7.58624E-05  4.40027E-05  7.58870E-05  4.40150E-05  7.58724E-05  4.40074E-05  7.58609E-05  4.40018E-05  7.58707E-05  4.40066E-05  7.58903E-05  4.40165E-05  7.58500E-05  4.39962E-05  1.06219E-03  6.16092E-04
  -39.5000  2.73273E-03  1.72806E-04  3.38374E-04  3.45611E-04  6.76749E-04  4.90230E-04  1.95889E-04  4.90804E-04  1.96042E-04  4.90101E-04  1.95855E-04  2.94227E-03  1.17557E-03  3.30617E-05  2.23746E-05  3.31700E-05  2.24259E-05  3.30323E-05  2.23601E-05  3.31567E-05  2.24200E-05  3.30666E-05  2.23769E-05  3.30975E-04  2.23915E-04  7.85208E-05  4.68883E-05  7.85468E-05  4.69015E-05  7.85314E-05  4.68934E-05  7.85193E-05  4.68873E-05  7.85296E-05  4.68926E-05  7.85502E-05  4.69032E-05  7.85079E-05  4.68813E-05  1.09941E-03  6.56495E-04
  -39.0000  2.91914E-03  1.64664E-04  3.44426E-04  3.29328E-04  6.88851E-04  5.44300E-04  2.15892E-04  5.44987E-04  2.16070E-04  5.44145E-04  2.15852E-04  3.26686E-03  1.29563E-03  3.37257E-05  2.36140E-05  3.38411E-05  2.36696E-05  3.36946E-05  2.35983E-05  3.38269E-05  2.36631E-05  3.37310E-05  2.36165E-05  3.37638E-04  2.36323E-04  8.13320E-05  4.98772E-05  8.13594E-05  4.98914E-05  8.13432E-05  4.98827E-05  8.13305E-05  4.98761E-05  8.13413E-05  4.98818E-05  8.13630E-05  4.98932E-05  8.13184E-05  4.98697E-05  1.13878E-03  6.98344E-04
  -38.5000  3.12086E-03  1.57234E-04  3.50204E-04  3.14468E-04  7.00408E-04  6.08015E-04  2.38236E-04  6.08845E-04  2.38445E-04  6.07829E-04  2.38189E-04  3.64938E-03  1.42974E-03  3.44153E-05  2.48788E-05  3.45383E-05  2.49388E-05  3.43823E-05  2.48619E-05  3.45231E-05  2.49318E-05  3.44209E-05  2.48814E-05  3.44560E-04  2.48985E-04  8.43081E-05  5.29755E-05  8.43370E-05  5.29908E-05  8.43200E-05  5.29814E-05  8.43066E-05  5.29743E-05  8.43181E-05  5.29804E-05  8.43409E-05  5.29927E-05  8.42939E-05  5.29674E-05  1.18045E-03  7.41725E-04
  -38.0000  3.34069E-03  1.50440E-04  3.55732E-04  3.00880E-04  7.11465E-04  6.83852E-04  2.63367E-04  6.84867E-04  2.63613E-04  6.83625E-04  2.63312E-04  4.10469E-03  1.58058E-03  3.51320E-05  2.61698E-05  3.52632E-05  2.62347E-05  3.50970E-05  2.61517E-05  3.52469E-05  2.62271E-05  3.51379E-05  2.61727E-05  3.51754E-04  2.61912E-04  8.74625E-05  5.61897E-05  8.74932E-05  5.62061E-05  8.74753E-05  5.61960E-05  8.74611E-05  5.61885E-05  8.74732E-05  5.61950E-05  8.74973E-05  5.62082E-05  8.74477E-05  5.61811E-05  1.22462E-03  7.86729E-04
  -37.5000  3.58220E-03  1.44220E-04  3.61032E-04  2.88440E-04  7.22065E-04  7.75097E-04  2.91851E-04  7.76353E-04  2.92143E-04  7.74818E-04  2.91786E-04  4.65254E-03  1.75156E-03  3.58772E-05  2.74883E-05  3.60174E-05  2.75583E-05  3.58401E-05  2.74688E-05  3.60000E-05  2.75501E-05  3.58836E-05  2.74914E-05  3.59237E-04  2.75114E-04  9.08106E-05  5.95269E-05  9.08431E-05  5.95445E-05  9.08243E-05  5.95338E-05  9.08092E-05  5.95256E-05  9.08220E-05  5.95327E-05  9.08474E-05  5.95468E-05  9.07950E-05  5.95177E-05  1.27150E-03  8.33456E-04
  -37.0000  3.84992E-03  1.38521E-04  3.66123E-04  2.77043E-04  7.32246E-04  8.86210E-04  3.24419E-04  8.87784E-04  3.24769E-04  8.85860E-04  3.24340E-04  5.31971E-03  1.94706E-03  3.66526E-05  2.88353E-05  3.68025E-05  2.89108E-05  3.66133E-05  2.88143E-05  3.67838E-05  2.89019E-05  3.66594E-05  2.88386E-05  3.67023E-04  2.88602E-04  9.43686E-05  6.29949E-05  9.44030E-05  6.30138E-05  9.43832E-05  6.30023E-05  9.43672E-05  6.29936E-05  9.43808E-05  6.30011E-05  9.44076E-05  6.30162E-05  9.43523E-05  6.29851E-05  1.32133E-03  8.82014E-04
