    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.59708E-13  4.65497E-13  1.71067E-14  9.30993E-13  3.42134E-14  2.10883E-13  7.74980E-15  3.44417E-13  1.26571E-14  1.96144E-13  7.20815E-15  1.50289E-12  5.52301E-14  7.57638E-14  2.78427E-15  4.94152E-14  1.81597E-15  2.09751E-13  7.70821E-15  1.79317E-13  6.58977E-15  7.82368E-14  2.87515E-15  1.18497E-12  4.35467E-14  1.28660E-14  4.72816E-16  6.19150E-14  2.27533E-15  4.36201E-14  1.60301E-15  6.78194E-14  2.49232E-15  9.68980E-14  3.56094E-15  1.95900E-14  7.19918E-16  6.08031E-14  2.23447E-15  7.27023E-13  2.67176E-14
  -49.5000  3.29426E-13  4.52687E-13  3.37426E-14  9.05374E-13  6.74853E-14  2.34327E-13  1.63611E-14  3.78030E-13  2.65494E-14  2.17037E-13  1.51841E-14  1.65879E-12  1.16189E-13  8.22793E-14  5.80798E-15  5.25105E-14  3.74570E-15  2.29061E-13  1.61260E-14  1.89898E-13  1.35684E-14  8.51261E-14  6.00348E-15  1.27775E-12  9.05032E-14  1.34870E-14  9.68454E-16  6.47273E-14  4.65402E-15  4.67328E-14  3.32041E-15  7.34048E-14  5.18989E-15  1.03192E-13  7.35317E-15  2.05373E-14  1.47465E-15  6.61008E-14  4.66363E-15  7.76364E-13  5.52484E-14
  -49.0000  5.12588E-13  4.50428E-13  5.02956E-14  9.00856E-13  1.00591E-13  2.63718E-13  2.60526E-14  4.19781E-13  4.19761E-14  2.43064E-13  2.41166E-14  1.85313E-12  1.84291E-13  9.03712E-14  9.12906E-15  5.63157E-14  5.81526E-15  2.52981E-13  2.54229E-14  2.02881E-13  2.10241E-14  9.36976E-14  9.44680E-15  1.39249E-12  1.41676E-13  1.42647E-14  1.49267E-15  6.82639E-14  7.16267E-15  5.05867E-14  5.17943E-15  8.03334E-14  8.14209E-15  1.10962E-13  1.14309E-14  2.17144E-14  2.27264E-15  7.26803E-14  7.33458E-15  8.37610E-13  8.60301E-14
  -48.5000  7.13012E-13  4.57575E-13  6.71111E-14  9.15151E-13  1.34222E-13  3.00338E-13  3.70898E-14  4.71289E-13  5.92957E-14  2.75321E-13  3.42344E-14  2.09390E-12  2.61240E-13  1.00297E-13  1.28149E-14  6.09135E-14  8.05379E-15  2.82293E-13  3.57970E-14  2.18516E-13  2.90545E-14  1.04227E-13  1.32771E-14  1.53249E-12  1.97994E-13  1.52116E-14  2.05169E-15  7.25755E-14  9.82977E-15  5.52798E-14  7.21093E-15  8.88082E-14  1.14057E-14  1.20383E-13  1.58549E-14  2.31390E-14  3.12298E-15  8.07428E-14  1.03018E-14  9.12280E-13  1.19556E-13
  -48.0000  9.35109E-13  4.73723E-13  8.45201E-14  9.47446E-13  1.69040E-13  3.45890E-13  4.98010E-14  5.34680E-13  7.89448E-14  3.15254E-13  4.58198E-14  2.39165E-12  3.49131E-13  1.12398E-13  1.69455E-14  6.64120E-14  1.04944E-14  3.18017E-13  4.74839E-14  2.37133E-13  3.77689E-14  1.17080E-13  1.75797E-14  1.70208E-12  2.60545E-13  1.63452E-14  2.65236E-15  7.77344E-14  1.26865E-14  6.09418E-14  9.45050E-15  9.90967E-14  1.50475E-14  1.31687E-13  2.06943E-14  2.48355E-14  4.03567E-15  9.05537E-14  1.36296E-14  1.00239E-12  1.56393E-13
  -47.5000  1.18411E-12  4.99045E-13  1.02860E-13  9.98090E-13  2.05719E-13  4.02612E-13  6.45968E-14  6.12728E-13  1.01462E-13  3.64761E-13  5.92245E-14  2.76020E-12  4.50567E-13  1.27107E-13  2.16166E-14  7.29481E-14  1.31752E-14  3.61460E-13  6.07673E-14  2.59145E-13  4.72924E-14  1.32722E-13  2.24571E-14  1.90677E-12  3.30617E-13  1.76882E-14  3.30239E-15  8.38355E-14  1.57674E-14  6.77379E-14  1.19398E-14  1.11541E-13  1.91465E-14  1.45169E-13  2.60292E-14  2.68354E-14  5.02185E-15  1.02453E-13  1.73947E-14  1.11052E-12  1.97204E-13
  -47.0000  1.46634E-12  5.34254E-13  1.22493E-13  1.06851E-12  2.44986E-13  4.73473E-13  8.19966E-14  7.09077E-13  1.27520E-13  4.26354E-13  7.48927E-14  3.21781E-12  5.68819E-13  1.44988E-13  2.69448E-14  8.06939E-14  1.61406E-14  4.14302E-13  7.59926E-14  2.85073E-13  5.77686E-14  1.51756E-13  2.80340E-14  2.15363E-12  4.09761E-13  1.92697E-14  4.01054E-15  9.09997E-14  1.91115E-14  7.58789E-14  1.47283E-14  1.26578E-13  2.37982E-14  1.61202E-13  3.19532E-14  2.91787E-14  6.09415E-15  1.16876E-13  2.16898E-14  1.23997E-12  2.42772E-13
  -46.5000  1.78959E-12  5.80616E-13  1.43830E-13  1.16123E-12  2.87661E-13  5.62379E-13  1.02664E-13  8.28498E-13  1.57967E-13  5.03335E-13  9.33899E-14  3.78842E-12  7.08041E-13  1.66753E-13  3.30728E-14  8.98647E-14  1.94431E-14  4.78677E-13  9.35837E-14  3.15561E-13  6.93653E-14  1.74949E-13  3.44633E-14  2.45161E-12  4.99856E-13  2.11259E-14  4.78690E-15  9.93784E-14  2.27636E-14  8.56300E-14  1.78752E-14  1.44762E-13  2.91181E-14  1.80255E-13  3.85775E-14  3.19150E-14  7.26700E-15  1.34374E-13  2.66279E-14  1.39488E-12  2.94032E-13
  -46.0000  2.16356E-12  6.39995E-13  1.67350E-13  1.27999E-12  3.34700E-13  6.74533E-13  1.27452E-13  9.77263E-13  1.93881E-13  6.00092E-13  1.15443E-13  4.50378E-12  8.73552E-13  1.93315E-13  4.01770E-14  1.00725E-13  2.31447E-14  5.57314E-13  1.14065E-13  3.51393E-13  8.22787E-14  2.03280E-13  4.19337E-14  2.81205E-12  6.03198E-13  2.33012E-14  5.64321E-15  1.09154E-13  2.67750E-14  9.73236E-14  2.14517E-14  1.66792E-13  3.52476E-14  2.02911E-13  4.60343E-14  3.51042E-14  8.55706E-15  1.55648E-13  3.23479E-14  1.58047E-12  3.52114E-13
  -45.5000  2.60046E-12  7.14973E-13  1.93625E-13  1.42995E-12  3.87249E-13  8.16894E-13  1.57473E-13  1.16366E-12  2.36645E-13  7.22494E-13  1.41994E-13  5.40611E-12  1.07222E-12  2.25845E-13  4.84767E-14  1.13598E-13  2.73193E-14  6.53699E-13  1.38088E-13  3.93516E-13  9.67402E-14  2.38004E-13  5.06802E-14  3.24933E-12  7.22608E-13  2.58495E-14  6.59316E-15  1.20548E-13  3.12050E-14  1.11375E-13  2.55447E-14  1.93556E-13  4.23606E-14  2.29886E-13  5.44825E-14  3.88184E-14  9.98361E-15  1.81588E-13  3.90211E-14  1.80324E-12  4.18381E-13
