    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  2.40864E-14  6.74127E-14  2.47737E-15  1.34825E-13  4.95474E-15  2.38502E-14  8.76480E-16  6.33865E-14  2.32941E-15  2.33983E-14  8.59873E-16  2.21270E-13  8.13153E-15  1.23460E-14  4.53706E-16  9.39729E-15  3.45344E-16  3.80781E-14  1.39934E-15  2.09390E-14  7.69495E-16  1.13420E-14  4.16812E-16  1.84205E-13  6.76940E-15  2.73086E-15  1.00357E-16  6.68102E-15  2.45523E-16  8.36775E-15  3.07509E-16  1.09399E-14  4.02033E-16  1.41750E-14  5.20921E-16  3.26486E-15  1.19981E-16  1.14022E-14  4.19023E-16  1.15123E-13  4.23070E-15
  -49.5000  5.00362E-14  6.65885E-14  4.92445E-15  1.33177E-13  9.84891E-15  2.69973E-14  1.86861E-15  7.05061E-14  4.92046E-15  2.62986E-14  1.82633E-15  2.47604E-13  1.72308E-14  1.36027E-14  9.53596E-16  1.00644E-14  7.15204E-16  4.18744E-14  2.93820E-15  2.24362E-14  1.59401E-15  1.25268E-14  8.77165E-16  2.01009E-13  1.41563E-14  2.91609E-15  2.07522E-16  7.07748E-15  5.05615E-16  8.97730E-15  6.37419E-16  1.20157E-14  8.43601E-16  1.51810E-14  1.07881E-15  3.45923E-15  2.47106E-16  1.25430E-14  8.79970E-16  1.24340E-13  8.80009E-15
  -49.0000  7.84384E-14  6.73420E-14  7.39923E-15  1.34684E-13  1.47985E-14  3.09780E-14  3.00703E-15  7.93873E-14  7.83789E-15  2.99463E-14  2.92684E-15  2.80623E-13  2.75435E-14  1.51637E-14  1.51085E-15  1.08834E-14  1.11516E-15  4.65994E-14  4.65069E-15  2.42586E-14  2.48550E-15  1.39995E-14  1.39164E-15  2.21809E-13  2.23077E-14  3.14223E-15  3.22996E-16  7.56407E-15  7.83590E-16  9.73977E-15  9.95349E-16  1.33467E-14  1.33408E-15  1.64275E-14  1.68252E-15  3.69824E-15  3.83014E-16  1.39558E-14  1.39284E-15  1.35749E-13  1.37888E-14
  -48.5000  1.09970E-13  6.95747E-14  9.95605E-15  1.39149E-13  1.99121E-14  3.59967E-14  4.32989E-15  9.04183E-14  1.11607E-14  3.45224E-14  4.19551E-15  3.21875E-13  3.93722E-14  1.70865E-14  2.13877E-15  1.18753E-14  1.55157E-15  5.24240E-14  6.57724E-15  2.64494E-14  3.45749E-15  1.58150E-14  1.97283E-15  2.47300E-13  3.13958E-14  3.41433E-15  4.48471E-16  8.15014E-15  1.08310E-15  1.06765E-14  1.38770E-15  1.49782E-14  1.88452E-15  1.79466E-14  2.34204E-15  3.98669E-15  5.29522E-16  1.56894E-14  1.96941E-15  1.49684E-13  1.92895E-14
  -48.0000  1.45432E-13  7.32992E-14  1.26497E-14  1.46598E-13  2.52995E-14  4.23272E-14  5.88539E-15  1.04111E-13  1.49867E-14  4.02686E-14  5.67536E-15  3.73414E-13  5.30949E-14  1.94462E-14  2.85340E-15  1.30670E-14  2.03177E-15  5.95722E-14  8.76648E-15  2.90632E-14  4.52555E-15  1.80456E-14  2.63599E-15  2.78388E-13  4.16264E-14  3.73890E-15  5.85873E-16  8.84793E-15  1.40826E-15  1.18159E-14  1.82193E-15  1.69690E-14  2.50812E-15  1.97804E-14  3.06896E-15  4.33084E-15  6.88677E-16  1.78070E-14  2.62381E-15  1.66580E-13  2.54113E-14
  -47.5000  1.85799E-13  7.86226E-14  1.55391E-14  1.57245E-13  3.10781E-14  5.03344E-14  7.73514E-15  1.21138E-13  1.94384E-14  4.75063E-14  7.42118E-15  4.37957E-13  6.91895E-14  2.23397E-14  3.67437E-15  1.44923E-14  2.56436E-15  6.83321E-14  1.12776E-14  3.21686E-14  5.70772E-15  2.07841E-14  3.39979E-15  3.16234E-13  5.32478E-14  4.12411E-15  7.37431E-16  9.67293E-15  1.76373E-15  1.31945E-14  2.30682E-15  1.93945E-14  3.22086E-15  2.19831E-14  3.87682E-15  4.73860E-15  8.62818E-16  2.03900E-14  3.37313E-15  1.86995E-13  3.22832E-14
  -47.0000  2.32271E-13  8.57478E-14  1.86902E-14  1.71496E-13  3.73805E-14  6.05081E-14  9.95877E-15  1.42387E-13  2.46711E-14  5.66672E-14  9.50366E-15  5.19124E-13  8.82670E-14  2.58922E-14  4.62589E-15  1.61939E-14  3.15947E-15  7.90762E-14  1.41836E-14  3.58512E-14  7.02523E-15  2.41505E-14  4.28731E-15  3.62328E-13  6.65631E-14  4.58020E-15  9.05751E-16  1.06444E-14  2.15491E-15  1.48590E-14  2.85288E-15  2.23513E-14  4.04225E-15  2.46231E-14  4.78170E-15  5.21987E-15  1.05464E-15  2.35424E-14  4.23829E-15  2.11641E-13  4.00609E-14
  -46.5000  2.86355E-13  9.49846E-14  2.21809E-14  1.89969E-13  4.43617E-14  7.35041E-14  1.26600E-14  1.69034E-13  3.08830E-14  6.83289E-14  1.20147E-14  6.21734E-13  1.11115E-13  3.02644E-14  5.73809E-15  1.82256E-14  3.82925E-15  9.22824E-14  1.75749E-14  4.02178E-14  8.50320E-15  2.82994E-14  5.32729E-15  4.18579E-13  8.19456E-14  5.11993E-15  1.09390E-15  1.17865E-14  2.58805E-15  1.68690E-14  3.47280E-15  2.59621E-14  4.99634E-15  2.77874E-14  5.80287E-15  5.78701E-15  1.26731E-15  2.73970E-14  5.24511E-15  2.41418E-13  4.89328E-14
  -46.0000  3.49957E-13  1.06767E-13  2.61045E-14  2.13535E-13  5.22090E-14  9.02104E-14  1.59752E-14  2.02642E-13  3.83299E-14  8.32730E-14  1.50749E-14  7.52250E-13  1.38760E-13  3.56640E-14  7.04872E-15  2.06538E-14  4.58826E-15  1.08567E-13  2.15647E-14  4.53990E-14  1.01716E-14  3.34301E-14  6.55582E-15  4.87427E-13  9.98582E-14  5.75891E-15  1.30554E-15  1.31282E-14  3.07051E-15  1.92997E-14  4.18205E-15  3.03840E-14  6.11293E-15  3.15845E-14  6.96358E-15  6.45506E-15  1.50453E-15  3.21234E-14  6.42563E-15  2.77468E-13  5.91295E-14
  -45.5000  4.25514E-13  1.21687E-13  3.05764E-14  2.43373E-13  6.11528E-14  1.11837E-13  2.00851E-14  2.45298E-13  4.73444E-14  1.02565E-13  1.88441E-14  9.19400E-13  1.72547E-13  4.23601E-14  8.60542E-15  2.35605E-14  5.45409E-15  1.28724E-13  2.62952E-14  5.15549E-14  1.20662E-14  3.98015E-14  8.01850E-15  5.72001E-13  1.20879E-13  6.51627E-15  1.54501E-15  1.47047E-14  3.61089E-15  2.22458E-14  4.99957E-15  3.58181E-14  7.42922E-15  3.61501E-14  8.29207E-15  7.24215E-15  1.77068E-15  3.79393E-14  7.81987E-15  3.21233E-13  7.09346E-14
