    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.32366E-04  1.02598E-03  3.77041E-05  2.05196E-03  7.54081E-05  1.18760E-04  4.36435E-06  1.18813E-04  4.36630E-06  1.18747E-04  4.36388E-06  7.12640E-04  2.61890E-05  2.34807E-05  8.62899E-07  2.35229E-05  8.64451E-07  2.34691E-05  8.62473E-07  2.35159E-05  8.64193E-07  2.34832E-05  8.62992E-07  2.34944E-04  8.63402E-06  4.30191E-05  1.58092E-06  4.30303E-05  1.58134E-06  4.30237E-05  1.58109E-06  4.30180E-05  1.58088E-06  4.30223E-05  1.58104E-06  4.30329E-05  1.58143E-06  4.30125E-05  1.58068E-06  6.02318E-04  2.21348E-05
  -49.5000  2.56713E-04  8.90646E-04  7.04347E-05  1.78129E-03  1.40869E-04  1.24505E-04  8.93983E-06  1.24563E-04  8.94389E-06  1.24492E-04  8.93887E-06  7.47120E-04  5.36452E-05  2.38083E-05  1.73784E-06  2.38518E-05  1.74099E-06  2.37963E-05  1.73697E-06  2.38450E-05  1.74048E-06  2.38108E-05  1.73802E-06  2.38224E-04  1.73886E-05  4.40683E-05  3.20040E-06  4.40799E-05  3.20124E-06  4.40730E-05  3.20075E-06  4.40671E-05  3.20032E-06  4.40716E-05  3.20064E-06  4.40823E-05  3.20143E-06  4.40615E-05  3.19991E-06  6.17007E-04  4.48094E-05
  -49.0000  3.75038E-04  7.80772E-04  9.91276E-05  1.56154E-03  1.98255E-04  1.30706E-04  1.37432E-05  1.30768E-04  1.37495E-05  1.30692E-04  1.37417E-05  7.84331E-04  8.24688E-05  2.41471E-05  2.62523E-06  2.41919E-05  2.63003E-06  2.41346E-05  2.62390E-06  2.41853E-05  2.62927E-06  2.41495E-05  2.62550E-06  2.41617E-04  2.62679E-05  4.51608E-05  4.86003E-06  4.51729E-05  4.86131E-06  4.51657E-05  4.86055E-06  4.51597E-05  4.85991E-06  4.51643E-05  4.86040E-06  4.51752E-05  4.86158E-06  4.51539E-05  4.85929E-06  6.32305E-04  6.80462E-05
  -48.5000  4.88913E-04  6.90410E-04  1.24500E-04  1.38082E-03  2.48999E-04  1.37404E-04  1.87927E-05  1.37473E-04  1.88016E-05  1.37390E-04  1.87907E-05  8.24534E-04  1.12770E-04  2.44961E-05  3.52544E-06  2.45426E-05  3.53195E-06  2.44831E-05  3.52364E-06  2.45360E-05  3.53095E-06  2.44986E-05  3.52581E-06  2.45113E-04  3.52756E-05  4.62977E-05  6.56144E-06  4.63102E-05  6.56318E-06  4.63027E-05  6.56215E-06  4.62965E-05  6.56127E-06  4.63014E-05  6.56194E-06  4.63125E-05  6.56354E-06  4.62906E-05  6.56044E-06  6.48223E-04  9.18679E-05
  -48.0000  5.99602E-04  6.15218E-04  1.47109E-04  1.23044E-03  2.94217E-04  1.44657E-04  2.41087E-05  1.44731E-04  2.41203E-05  1.44642E-04  2.41062E-05  8.68059E-04  1.44670E-04  2.48562E-05  4.43889E-06  2.49044E-05  4.44717E-06  2.48426E-05  4.43659E-06  2.48979E-05  4.44593E-06  2.48587E-05  4.43935E-06  2.48720E-04  4.44159E-05  4.74817E-05  8.30636E-06  4.74947E-05  8.30858E-06  4.74869E-05  8.30726E-06  4.74805E-05  8.30615E-06  4.74855E-05  8.30700E-06  4.74970E-05  8.30902E-06  4.74744E-05  8.30509E-06  6.64801E-04  1.16299E-04
  -47.5000  7.08152E-04  5.51987E-04  1.67394E-04  1.10397E-03  3.34787E-04  1.52526E-04  2.97140E-05  1.52608E-04  2.97286E-05  1.52510E-04  2.97108E-05  9.15288E-04  1.78307E-04  2.52280E-05  5.36601E-06  2.52782E-05  5.37613E-06  2.52138E-05  5.36318E-06  2.52716E-05  5.37465E-06  2.52304E-05  5.36655E-06  2.52444E-04  5.36930E-05  4.87160E-05  1.00966E-05  4.87296E-05  1.00994E-05  4.87214E-05  1.00977E-05  4.87148E-05  1.00964E-05  4.87201E-05  1.00974E-05  4.87318E-05  1.00999E-05  4.87085E-05  1.00951E-05  6.82085E-04  1.41365E-04
  -47.0000  8.15449E-04  4.98296E-04  1.85706E-04  9.96592E-04  3.71411E-04  1.61091E-04  3.56339E-05  1.61181E-04  3.56519E-05  1.61074E-04  3.56302E-05  9.66691E-04  2.13832E-04  2.56120E-05  6.30723E-06  2.56643E-05  6.31927E-06  2.55972E-05  6.30386E-06  2.56577E-05  6.31755E-06  2.56145E-05  6.30787E-06  2.56292E-04  6.31115E-05  5.00039E-05  1.19343E-05  5.00180E-05  1.19375E-05  5.00095E-05  1.19355E-05  5.00027E-05  1.19339E-05  5.00082E-05  1.19352E-05  5.00203E-05  1.19381E-05  4.99962E-05  1.19324E-05  7.00118E-04  1.67094E-04
  -46.5000  9.22266E-04  4.52335E-04  2.02329E-04  9.04671E-04  4.04657E-04  1.70433E-04  4.18972E-05  1.70532E-04  4.19188E-05  1.70414E-04  4.18928E-05  1.02276E-03  2.51418E-04  2.60086E-05  7.26303E-06  2.60632E-05  7.27708E-06  2.59931E-05  7.25908E-06  2.60566E-05  7.27511E-06  2.60112E-05  7.26376E-06  2.60265E-04  7.26761E-05  5.13480E-05  1.38213E-05  5.13627E-05  1.38250E-05  5.13538E-05  1.38228E-05  5.13467E-05  1.38209E-05  5.13525E-05  1.38224E-05  5.13650E-05  1.38257E-05  5.13400E-05  1.38191E-05  7.18937E-04  1.93514E-04
  -46.0000  1.02929E-03  4.12705E-04  2.17495E-04  8.25410E-04  4.34991E-04  1.80646E-04  4.85358E-05  1.80756E-04  4.85615E-05  1.80625E-04  4.85306E-05  1.08405E-03  2.91256E-04  2.64175E-05  8.23385E-06  2.64745E-05  8.25000E-06  2.64012E-05  8.22931E-06  2.64678E-05  8.24778E-06  2.64200E-05  8.23468E-06  2.64362E-04  8.23913E-05  5.27506E-05  1.57598E-05  5.27659E-05  1.57641E-05  5.27566E-05  1.57615E-05  5.27493E-05  1.57594E-05  5.27553E-05  1.57611E-05  5.27682E-05  1.57649E-05  5.27423E-05  1.57574E-05  7.38576E-04  2.20657E-04
  -45.5000  1.13718E-03  3.78307E-04  2.31398E-04  7.56614E-04  4.62796E-04  1.91846E-04  5.55860E-05  1.91968E-04  5.56162E-05  1.91824E-04  5.55800E-05  1.15128E-03  3.33565E-04  2.68409E-05  9.22024E-06  2.69006E-05  9.23858E-06  2.68238E-05  9.21507E-06  2.68938E-05  9.23611E-06  2.68435E-05  9.22116E-06  2.68605E-04  9.22623E-05  5.42181E-05  1.77523E-05  5.42342E-05  1.77572E-05  5.42244E-05  1.77542E-05  5.42168E-05  1.77518E-05  5.42231E-05  1.77538E-05  5.42364E-05  1.77581E-05  5.42095E-05  1.77495E-05  7.59125E-04  2.48554E-04
