    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31676E-04  1.01758E-03  3.73954E-05  2.03516E-03  7.47909E-05  1.18742E-04  4.36370E-06  1.18786E-04  4.36530E-06  1.18741E-04  4.36366E-06  7.12539E-04  2.61853E-05  2.33786E-05  8.59149E-07  2.34074E-05  8.60206E-07  2.33674E-05  8.58736E-07  2.34078E-05  8.60222E-07  2.33785E-05  8.59144E-07  2.33879E-04  8.59491E-06  4.29630E-05  1.57886E-06  4.29727E-05  1.57922E-06  4.29651E-05  1.57894E-06  4.29620E-05  1.57883E-06  4.29653E-05  1.57895E-06  4.29724E-05  1.57921E-06  4.29575E-05  1.57866E-06  6.01516E-04  2.21053E-05
  -49.5000  2.55448E-04  8.83774E-04  6.98736E-05  1.76755E-03  1.39747E-04  1.24499E-04  8.93897E-06  1.24547E-04  8.94230E-06  1.24498E-04  8.93888E-06  7.47088E-04  5.36403E-05  2.37055E-05  1.73031E-06  2.37356E-05  1.73247E-06  2.36938E-05  1.72947E-06  2.37358E-05  1.73250E-06  2.37054E-05  1.73030E-06  2.37152E-04  1.73101E-05  4.40132E-05  3.19632E-06  4.40232E-05  3.19704E-06  4.40154E-05  3.19648E-06  4.40121E-05  3.19624E-06  4.40155E-05  3.19649E-06  4.40229E-05  3.19702E-06  4.40074E-05  3.19590E-06  6.16219E-04  4.47510E-05
  -49.0000  3.73286E-04  7.75073E-04  9.83570E-05  1.55015E-03  1.96714E-04  1.30709E-04  1.37425E-05  1.30761E-04  1.37477E-05  1.30708E-04  1.37423E-05  7.84355E-04  8.24648E-05  2.40419E-05  2.61383E-06  2.40736E-05  2.61716E-06  2.40297E-05  2.61254E-06  2.40736E-05  2.61719E-06  2.40419E-05  2.61382E-06  2.40521E-04  2.61491E-05  4.51045E-05  4.85387E-06  4.51148E-05  4.85498E-06  4.51068E-05  4.85412E-06  4.51034E-05  4.85376E-06  4.51070E-05  4.85414E-06  4.51147E-05  4.85495E-06  4.50986E-05  4.85324E-06  6.31500E-04  6.79581E-05
  -48.5000  4.86742E-04  6.85617E-04  1.23553E-04  1.37123E-03  2.47106E-04  1.37421E-04  1.87926E-05  1.37477E-04  1.87998E-05  1.37419E-04  1.87923E-05  8.24632E-04  1.12770E-04  2.43894E-05  3.51012E-06  2.44227E-05  3.51468E-06  2.43767E-05  3.50837E-06  2.44225E-05  3.51469E-06  2.43894E-05  3.51012E-06  2.44001E-04  3.51160E-05  4.62414E-05  6.55321E-06  4.62521E-05  6.55471E-06  4.62439E-05  6.55355E-06  4.62403E-05  6.55306E-06  4.62440E-05  6.55357E-06  4.62520E-05  6.55469E-06  4.62353E-05  6.55236E-06  6.47418E-04  9.17503E-05
  -48.0000  5.97068E-04  6.11140E-04  1.46012E-04  1.22228E-03  2.92024E-04  1.44689E-04  2.41098E-05  1.44749E-04  2.41193E-05  1.44686E-04  2.41094E-05  8.68248E-04  1.44677E-04  2.47479E-05  4.41959E-06  2.47829E-05  4.42543E-06  2.47347E-05  4.41735E-06  2.47826E-05  4.42544E-06  2.47480E-05  4.41959E-06  2.47592E-04  4.42148E-05  4.74258E-05  8.29608E-06  4.74369E-05  8.29799E-06  4.74284E-05  8.29651E-06  4.74247E-05  8.29589E-06  4.74284E-05  8.29654E-06  4.74369E-05  8.29796E-06  4.74194E-05  8.29499E-06  6.64001E-04  1.16152E-04
  -47.5000  7.05298E-04  5.48481E-04  1.66168E-04  1.09696E-03  3.32336E-04  1.52574E-04  2.97168E-05  1.52641E-04  2.97287E-05  1.52571E-04  2.97163E-05  9.15574E-04  1.78324E-04  2.51176E-05  5.34265E-06  2.51544E-05  5.34984E-06  2.51037E-05  5.33990E-06  2.51539E-05  5.34983E-06  2.51177E-05  5.34265E-06  2.51295E-04  5.34497E-05  4.86598E-05  1.00843E-05  4.86713E-05  1.00866E-05  4.86625E-05  1.00848E-05  4.86586E-05  1.00841E-05  4.86625E-05  1.00849E-05  4.86713E-05  1.00866E-05  4.86532E-05  1.00830E-05  6.81279E-04  1.41188E-04
  -47.0000  8.12313E-04  4.95251E-04  1.84368E-04  9.90501E-04  3.68737E-04  1.61158E-04  3.56392E-05  1.61231E-04  3.56539E-05  1.61154E-04  3.56386E-05  9.67087E-04  2.13864E-04  2.54997E-05  6.27975E-06  2.55385E-05  6.28836E-06  2.54852E-05  6.27646E-06  2.55378E-05  6.28832E-06  2.54999E-05  6.27976E-06  2.55122E-04  6.28253E-05  4.99475E-05  1.19198E-05  4.99595E-05  1.19226E-05  4.99504E-05  1.19205E-05  4.99463E-05  1.19196E-05  4.99503E-05  1.19205E-05  4.99596E-05  1.19226E-05  4.99406E-05  1.19182E-05  6.99308E-04  1.66888E-04
  -46.5000  9.18880E-04  4.49668E-04  2.00893E-04  8.99336E-04  4.01787E-04  1.70522E-04  4.19058E-05  1.70603E-04  4.19234E-05  1.70518E-04  4.19050E-05  1.02328E-03  2.51469E-04  2.58943E-05  7.23135E-06  2.59352E-05  7.24147E-06  2.58791E-05  7.22750E-06  2.59344E-05  7.24139E-06  2.58946E-05  7.23136E-06  2.59075E-04  7.23461E-05  5.12916E-05  1.38048E-05  5.13042E-05  1.38080E-05  5.12947E-05  1.38055E-05  5.12904E-05  1.38044E-05  5.12946E-05  1.38055E-05  5.13043E-05  1.38080E-05  5.12845E-05  1.38029E-05  7.18129E-04  1.93278E-04
  -46.0000  1.02569E-03  4.10349E-04  2.15973E-04  8.20699E-04  4.31947E-04  1.80761E-04  4.85487E-05  1.80851E-04  4.85696E-05  1.80756E-04  4.85477E-05  1.08474E-03  2.91332E-04  2.63016E-05  8.19791E-06  2.63446E-05  8.20961E-06  2.62856E-05  8.19348E-06  2.63436E-05  8.20950E-06  2.63018E-05  8.19794E-06  2.63155E-04  8.20169E-05  5.26948E-05  1.57413E-05  5.27079E-05  1.57450E-05  5.26981E-05  1.57421E-05  5.26936E-05  1.57409E-05  5.26980E-05  1.57421E-05  5.27081E-05  1.57450E-05  5.26874E-05  1.57391E-05  7.37776E-04  2.20391E-04
  -45.5000  1.13337E-03  3.76212E-04  2.29799E-04  7.52424E-04  4.59598E-04  1.91990E-04  5.56042E-05  1.92090E-04  5.56288E-05  1.91985E-04  5.56030E-05  1.15213E-03  3.33672E-04  2.67228E-05  9.17995E-06  2.67683E-05  9.19333E-06  2.67060E-05  9.17491E-06  2.67671E-05  9.19318E-06  2.67231E-05  9.17999E-06  2.67375E-04  9.18427E-05  5.41623E-05  1.77317E-05  5.41760E-05  1.77359E-05  5.41657E-05  1.77327E-05  5.41610E-05  1.77313E-05  5.41656E-05  1.77327E-05  5.41762E-05  1.77359E-05  5.41546E-05  1.77293E-05  7.58323E-04  2.48259E-04
