    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31870E-04  1.01898E-03  3.74467E-05  2.03795E-03  7.48934E-05  1.18908E-04  4.36977E-06  1.18965E-04  4.37187E-06  1.18913E-04  4.36997E-06  7.13570E-04  2.62232E-05  2.34514E-05  8.61823E-07  2.34872E-05  8.63139E-07  2.34382E-05  8.61336E-07  2.34869E-05  8.63127E-07  2.34513E-05  8.61818E-07  2.34630E-04  8.62249E-06  4.30057E-05  1.58043E-06  4.30246E-05  1.58113E-06  4.30157E-05  1.58080E-06  4.30112E-05  1.58063E-06  4.30153E-05  1.58078E-06  4.30240E-05  1.58110E-06  4.30123E-05  1.58067E-06  6.02218E-04  2.21311E-05
  -49.5000  2.55821E-04  8.84956E-04  6.99683E-05  1.76991E-03  1.39937E-04  1.24669E-04  8.95126E-06  1.24731E-04  8.95563E-06  1.24675E-04  8.95171E-06  7.48150E-04  5.37172E-05  2.37786E-05  1.73567E-06  2.38155E-05  1.73834E-06  2.37651E-05  1.73469E-06  2.38158E-05  1.73834E-06  2.37787E-05  1.73567E-06  2.37907E-04  1.73654E-05  4.40553E-05  3.19943E-06  4.40745E-05  3.20083E-06  4.40654E-05  3.20017E-06  4.40609E-05  3.19984E-06  4.40652E-05  3.20015E-06  4.40741E-05  3.20080E-06  4.40620E-05  3.19992E-06  6.16915E-04  4.48023E-05
  -49.0000  3.73830E-04  7.76086E-04  9.84889E-05  1.55217E-03  1.96978E-04  1.30887E-04  1.37613E-05  1.30955E-04  1.37681E-05  1.30895E-04  1.37620E-05  7.85475E-04  8.25829E-05  2.41172E-05  2.62196E-06  2.41553E-05  2.62603E-06  2.41032E-05  2.62046E-06  2.41562E-05  2.62607E-06  2.41175E-05  2.62197E-06  2.41299E-04  2.62330E-05  4.51487E-05  4.85861E-06  4.51684E-05  4.86074E-06  4.51591E-05  4.85974E-06  4.51544E-05  4.85923E-06  4.51590E-05  4.85971E-06  4.51682E-05  4.86070E-06  4.51556E-05  4.85936E-06  6.32227E-04  6.80362E-05
  -48.5000  4.87449E-04  6.86499E-04  1.23717E-04  1.37300E-03  2.47435E-04  1.37605E-04  1.88182E-05  1.37679E-04  1.88277E-05  1.37615E-04  1.88193E-05  8.25798E-04  1.12930E-04  2.44657E-05  3.52106E-06  2.45051E-05  3.52658E-06  2.44512E-05  3.51903E-06  2.45066E-05  3.52667E-06  2.44661E-05  3.52108E-06  2.44789E-04  3.52288E-05  4.62856E-05  6.55958E-06  4.63059E-05  6.56245E-06  4.62963E-05  6.56109E-06  4.62915E-05  6.56042E-06  4.62963E-05  6.56107E-06  4.63058E-05  6.56240E-06  4.62927E-05  6.56059E-06  6.48148E-04  9.18552E-05
  -48.0000  5.97934E-04  6.11916E-04  1.46205E-04  1.22383E-03  2.92410E-04  1.44880E-04  2.41424E-05  1.44961E-04  2.41550E-05  1.44891E-04  2.41439E-05  8.69466E-04  1.44883E-04  2.48258E-05  4.43339E-06  2.48667E-05  4.44041E-06  2.48108E-05  4.43081E-06  2.48687E-05  4.44057E-06  2.48263E-05  4.43343E-06  2.48396E-04  4.43572E-05  4.74708E-05  8.30410E-06  4.74916E-05  8.30774E-06  4.74818E-05  8.30602E-06  4.74769E-05  8.30516E-06  4.74819E-05  8.30600E-06  4.74918E-05  8.30769E-06  4.74782E-05  8.30538E-06  6.64746E-04  1.16284E-04
  -47.5000  7.06320E-04  5.49171E-04  1.66386E-04  1.09834E-03  3.32773E-04  1.52775E-04  2.97568E-05  1.52863E-04  2.97726E-05  1.52787E-04  2.97588E-05  9.16851E-04  1.78576E-04  2.51971E-05  5.35937E-06  2.52397E-05  5.36795E-06  2.51816E-05  5.35622E-06  2.52422E-05  5.36821E-06  2.51978E-05  5.35943E-06  2.52117E-04  5.36224E-05  4.87057E-05  1.00940E-05  4.87272E-05  1.00984E-05  4.87170E-05  1.00963E-05  4.87120E-05  1.00953E-05  4.87172E-05  1.00963E-05  4.87274E-05  1.00984E-05  4.87133E-05  1.00956E-05  6.82040E-04  1.41349E-04
  -47.0000  8.13489E-04  4.95871E-04  1.84609E-04  9.91742E-04  3.69219E-04  1.61367E-04  3.56869E-05  1.61465E-04  3.57063E-05  1.61381E-04  3.56894E-05  9.68426E-04  2.14165E-04  2.55806E-05  6.29944E-06  2.56250E-05  6.30965E-06  2.55644E-05  6.29569E-06  2.56280E-05  6.31002E-06  2.55814E-05  6.29953E-06  2.55959E-04  6.30287E-05  4.99938E-05  1.19312E-05  5.00160E-05  1.19365E-05  5.00055E-05  1.19340E-05  5.00003E-05  1.19328E-05  5.00058E-05  1.19340E-05  5.00164E-05  1.19365E-05  5.00016E-05  1.19331E-05  7.00079E-04  1.67076E-04
  -46.5000  9.20208E-04  4.50232E-04  2.01155E-04  9.00463E-04  4.02310E-04  1.70740E-04  4.19615E-05  1.70847E-04  4.19848E-05  1.70756E-04  4.19646E-05  1.02469E-03  2.51822E-04  2.59764E-05  7.25405E-06  2.60228E-05  7.26597E-06  2.59596E-05  7.24969E-06  2.60263E-05  7.26647E-06  2.59774E-05  7.25418E-06  2.59925E-04  7.25807E-05  5.13379E-05  1.38179E-05  5.13609E-05  1.38240E-05  5.13500E-05  1.38211E-05  5.13447E-05  1.38197E-05  5.13503E-05  1.38211E-05  5.13614E-05  1.38240E-05  5.13460E-05  1.38200E-05  7.18902E-04  1.93495E-04
  -46.0000  1.02717E-03  4.10864E-04  2.16254E-04  8.21728E-04  4.32508E-04  1.80991E-04  4.86128E-05  1.81110E-04  4.86405E-05  1.81009E-04  4.86166E-05  1.08622E-03  2.91740E-04  2.63856E-05  8.22371E-06  2.64342E-05  8.23741E-06  2.63681E-05  8.21870E-06  2.64382E-05  8.23805E-06  2.63867E-05  8.22388E-06  2.64026E-04  8.22835E-05  5.27423E-05  1.57561E-05  5.27662E-05  1.57631E-05  5.27549E-05  1.57598E-05  5.27494E-05  1.57582E-05  5.27553E-05  1.57598E-05  5.27668E-05  1.57631E-05  5.27507E-05  1.57586E-05  7.38571E-04  2.20637E-04
  -45.5000  1.13501E-03  3.76686E-04  2.30097E-04  7.53371E-04  4.60194E-04  1.92231E-04  5.56771E-05  1.92364E-04  5.57098E-05  1.92252E-04  5.56817E-05  1.15369E-03  3.34137E-04  2.68083E-05  9.20889E-06  2.68592E-05  9.22447E-06  2.67900E-05  9.20321E-06  2.68636E-05  9.22527E-06  2.68095E-05  9.20911E-06  2.68261E-04  9.21419E-05  5.42101E-05  1.77483E-05  5.42349E-05  1.77562E-05  5.42231E-05  1.77524E-05  5.42175E-05  1.77506E-05  5.42237E-05  1.77525E-05  5.42356E-05  1.77562E-05  5.42188E-05  1.77511E-05  7.59128E-04  2.48535E-04
