    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31045E-04  1.00365E-03  3.68835E-05  2.00730E-03  7.37671E-05  1.19776E-04  4.40170E-06  1.19808E-04  4.40286E-06  1.19724E-04  4.39979E-06  7.18617E-04  2.64087E-05  2.35583E-05  8.65752E-07  2.36111E-05  8.67692E-07  2.35450E-05  8.65263E-07  2.35926E-05  8.67013E-07  2.35653E-05  8.66008E-07  2.35745E-04  8.66345E-06  4.31573E-05  1.58600E-06  4.31681E-05  1.58640E-06  4.31610E-05  1.58614E-06  4.31560E-05  1.58595E-06  4.31584E-05  1.58604E-06  4.31734E-05  1.58659E-06  4.31493E-05  1.58571E-06  6.04247E-04  2.22057E-05
  -49.5000  2.54408E-04  8.72629E-04  6.89521E-05  1.74526E-03  1.37904E-04  1.25602E-04  9.01748E-06  1.25636E-04  9.01989E-06  1.25545E-04  9.01348E-06  7.53565E-04  5.41017E-05  2.38882E-05  1.74363E-06  2.39434E-05  1.74760E-06  2.38744E-05  1.74263E-06  2.39238E-05  1.74620E-06  2.38956E-05  1.74415E-06  2.39051E-04  1.74484E-05  4.42116E-05  3.21075E-06  4.42226E-05  3.21155E-06  4.42154E-05  3.21103E-06  4.42102E-05  3.21065E-06  4.42127E-05  3.21083E-06  4.42282E-05  3.21195E-06  4.42034E-05  3.21015E-06  6.19008E-04  4.49538E-05
  -49.0000  3.72015E-04  7.66045E-04  9.71037E-05  1.53209E-03  1.94207E-04  1.31890E-04  1.38644E-05  1.31927E-04  1.38681E-05  1.31828E-04  1.38581E-05  7.91293E-04  8.31812E-05  2.42296E-05  2.63405E-06  2.42874E-05  2.64014E-06  2.42153E-05  2.63253E-06  2.42667E-05  2.63798E-06  2.42374E-05  2.63486E-06  2.42473E-04  2.63591E-05  4.53103E-05  4.87587E-06  4.53217E-05  4.87709E-06  4.53144E-05  4.87630E-06  4.53089E-05  4.87572E-06  4.53114E-05  4.87599E-06  4.53276E-05  4.87771E-06  4.53018E-05  4.87496E-06  6.34392E-04  6.82673E-05
  -48.5000  4.85383E-04  6.78218E-04  1.22028E-04  1.35644E-03  2.44055E-04  1.38687E-04  1.89610E-05  1.38727E-04  1.89662E-05  1.38619E-04  1.89522E-05  8.32065E-04  1.13759E-04  2.45811E-05  3.53739E-06  2.46416E-05  3.54570E-06  2.45663E-05  3.53532E-06  2.46198E-05  3.54274E-06  2.45893E-05  3.53850E-06  2.45996E-04  3.53993E-05  4.64529E-05  6.58299E-06  4.64647E-05  6.58464E-06  4.64571E-05  6.58357E-06  4.64515E-05  6.58278E-06  4.64541E-05  6.58315E-06  4.64709E-05  6.58548E-06  4.64441E-05  6.58175E-06  6.50390E-04  9.21687E-05
  -48.0000  5.95739E-04  6.05017E-04  1.44262E-04  1.21003E-03  2.88523E-04  1.46048E-04  2.43282E-05  1.46091E-04  2.43350E-05  1.45974E-04  2.43167E-05  8.76225E-04  1.45960E-04  2.49442E-05  4.45407E-06  2.50076E-05  4.46472E-06  2.49287E-05  4.45144E-06  2.49846E-05  4.46091E-06  2.49528E-05  4.45550E-06  2.49636E-04  4.45733E-05  4.76438E-05  8.33386E-06  4.76560E-05  8.33596E-06  4.76483E-05  8.33461E-06  4.76424E-05  8.33361E-06  4.76450E-05  8.33407E-06  4.76625E-05  8.33704E-06  4.76347E-05  8.33230E-06  6.67065E-04  1.16683E-04
  -47.5000  7.04102E-04  5.43370E-04  1.64230E-04  1.08674E-03  3.28460E-04  1.54037E-04  2.99889E-05  1.54085E-04  2.99975E-05  1.53956E-04  2.99744E-05  9.24155E-04  1.79922E-04  2.53182E-05  5.38450E-06  2.53846E-05  5.39758E-06  2.53020E-05  5.38127E-06  2.53604E-05  5.39288E-06  2.53272E-05  5.38626E-06  2.53385E-04  5.38850E-05  4.88841E-05  1.01303E-05  4.88968E-05  1.01329E-05  4.88888E-05  1.01312E-05  4.88826E-05  1.01300E-05  4.88854E-05  1.01306E-05  4.89035E-05  1.01342E-05  4.88747E-05  1.01284E-05  6.84432E-04  1.41835E-04
  -47.0000  8.11339E-04  4.90950E-04  1.82272E-04  9.81900E-04  3.64545E-04  1.62737E-04  3.59694E-05  1.62790E-04  3.59799E-05  1.62648E-04  3.59516E-05  9.76348E-04  2.15802E-04  2.57048E-05  6.32913E-06  2.57745E-05  6.34478E-06  2.56879E-05  6.32528E-06  2.57490E-05  6.33914E-06  2.57143E-05  6.33124E-06  2.57261E-04  6.33391E-05  5.01783E-05  1.19743E-05  5.01915E-05  1.19774E-05  5.01832E-05  1.19754E-05  5.01768E-05  1.19740E-05  5.01796E-05  1.19746E-05  5.01985E-05  1.19790E-05  5.01686E-05  1.19721E-05  7.02553E-04  1.67654E-04
  -46.5000  9.18210E-04  4.46028E-04  1.98663E-04  8.92055E-04  3.97327E-04  1.72231E-04  4.22988E-05  1.72289E-04  4.23114E-05  1.72132E-04  4.22774E-05  1.03331E-03  2.53775E-04  2.61044E-05  7.28845E-06  2.61776E-05  7.30679E-06  2.60867E-05  7.28395E-06  2.61507E-05  7.30016E-06  2.61144E-05  7.29093E-06  2.61268E-04  7.29405E-05  5.15300E-05  1.38680E-05  5.15437E-05  1.38716E-05  5.15351E-05  1.38693E-05  5.15284E-05  1.38676E-05  5.15313E-05  1.38684E-05  5.15510E-05  1.38734E-05  5.15199E-05  1.38654E-05  7.21479E-04  1.94168E-04
  -46.0000  1.02540E-03  4.07252E-04  2.13630E-04  8.14504E-04  4.27259E-04  1.82617E-04  4.90098E-05  1.82681E-04  4.90248E-05  1.82508E-04  4.89844E-05  1.09561E-03  2.94038E-04  2.65169E-05  8.26293E-06  2.65937E-05  8.28409E-06  2.64984E-05  8.25775E-06  2.65655E-05  8.27643E-06  2.65274E-05  8.26579E-06  2.65404E-04  8.26940E-05  5.29411E-05  1.58136E-05  5.29554E-05  1.58177E-05  5.29465E-05  1.58151E-05  5.29395E-05  1.58131E-05  5.29426E-05  1.58140E-05  5.29631E-05  1.58198E-05  5.29306E-05  1.58106E-05  7.41238E-04  2.21407E-04
  -45.5000  1.13354E-03  3.73565E-04  2.27358E-04  7.47130E-04  4.54716E-04  1.94010E-04  5.61395E-05  1.94081E-04  5.61572E-05  1.93889E-04  5.61097E-05  1.16396E-03  3.36813E-04  2.69430E-05  9.25306E-06  2.70238E-05  9.27719E-06  2.69236E-05  9.24717E-06  2.69941E-05  9.26844E-06  2.69540E-05  9.25633E-06  2.69677E-04  9.26044E-05  5.44161E-05  1.78133E-05  5.44311E-05  1.78180E-05  5.44218E-05  1.78150E-05  5.44145E-05  1.78128E-05  5.44177E-05  1.78138E-05  5.44391E-05  1.78204E-05  5.44053E-05  1.78099E-05  7.61891E-04  2.49406E-04
