    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31138E-04  1.00673E-03  3.69967E-05  2.01346E-03  7.39933E-05  1.19430E-04  4.38896E-06  1.19492E-04  4.39126E-06  1.19441E-04  4.38938E-06  7.16726E-04  2.63392E-05  2.34897E-05  8.63232E-07  2.35244E-05  8.64507E-07  2.34731E-05  8.62622E-07  2.35297E-05  8.64701E-07  2.34876E-05  8.63155E-07  2.35009E-04  8.63643E-06  4.30858E-05  1.58337E-06  4.30995E-05  1.58388E-06  4.30880E-05  1.58345E-06  4.30845E-05  1.58333E-06  4.30888E-05  1.58348E-06  4.30976E-05  1.58381E-06  4.30783E-05  1.58310E-06  6.03245E-04  2.21688E-05
  -49.5000  2.54542E-04  8.75067E-04  6.91548E-05  1.75013E-03  1.38310E-04  1.25235E-04  8.99126E-06  1.25302E-04  8.99603E-06  1.25247E-04  8.99211E-06  7.51568E-04  5.39588E-05  2.38190E-05  1.73856E-06  2.38553E-05  1.74117E-06  2.38018E-05  1.73732E-06  2.38605E-05  1.74156E-06  2.38169E-05  1.73841E-06  2.38307E-04  1.73940E-05  4.41392E-05  3.20546E-06  4.41533E-05  3.20648E-06  4.41415E-05  3.20562E-06  4.41379E-05  3.20537E-06  4.41423E-05  3.20568E-06  4.41515E-05  3.20635E-06  4.41315E-05  3.20490E-06  6.17995E-04  4.48797E-05
  -49.0000  3.72147E-04  7.68001E-04  9.73783E-05  1.53600E-03  1.94757E-04  1.31497E-04  1.38237E-05  1.31570E-04  1.38311E-05  1.31509E-04  1.38250E-05  7.89153E-04  8.29596E-05  2.41581E-05  2.62635E-06  2.41962E-05  2.63037E-06  2.41402E-05  2.62446E-06  2.42012E-05  2.63094E-06  2.41560E-05  2.62612E-06  2.41703E-04  2.62765E-05  4.52344E-05  4.86780E-06  4.52490E-05  4.86935E-06  4.52369E-05  4.86805E-06  4.52331E-05  4.86765E-06  4.52376E-05  4.86813E-06  4.52472E-05  4.86915E-06  4.52265E-05  4.86695E-06  6.33329E-04  6.81542E-05
  -48.5000  4.85479E-04  6.79801E-04  1.22361E-04  1.35960E-03  2.44721E-04  1.38268E-04  1.89050E-05  1.38348E-04  1.89153E-05  1.38281E-04  1.89067E-05  8.29794E-04  1.13454E-04  2.45088E-05  3.52704E-06  2.45488E-05  3.53252E-06  2.44902E-05  3.52445E-06  2.45538E-05  3.53327E-06  2.45067E-05  3.52673E-06  2.45217E-04  3.52880E-05  4.63763E-05  6.57209E-06  4.63913E-05  6.57420E-06  4.63788E-05  6.57244E-06  4.63749E-05  6.57190E-06  4.63795E-05  6.57255E-06  4.63896E-05  6.57394E-06  4.63681E-05  6.57094E-06  6.49317E-04  9.20161E-05
  -48.0000  5.95771E-04  6.06311E-04  1.44642E-04  1.21262E-03  2.89284E-04  1.45599E-04  2.42556E-05  1.45685E-04  2.42692E-05  1.45612E-04  2.42579E-05  8.73792E-04  1.45565E-04  2.48698E-05  4.44099E-06  2.49119E-05  4.44801E-06  2.48505E-05  4.43769E-06  2.49168E-05  4.44895E-06  2.48677E-05  4.44060E-06  2.48833E-04  4.44325E-05  4.75642E-05  8.32004E-06  4.75798E-05  8.32273E-06  4.75669E-05  8.32049E-06  4.75628E-05  8.31980E-06  4.75676E-05  8.32063E-06  4.75781E-05  8.32240E-06  4.75557E-05  8.31858E-06  6.65950E-04  1.16489E-04
  -47.5000  7.04045E-04  5.44434E-04  1.64650E-04  1.08887E-03  3.29299E-04  1.53556E-04  2.98987E-05  1.53651E-04  2.99157E-05  1.53571E-04  2.99015E-05  9.21554E-04  1.79432E-04  2.52426E-05  5.36864E-06  2.52868E-05  5.37729E-06  2.52224E-05  5.36460E-06  2.52918E-05  5.37841E-06  2.52405E-05  5.36817E-06  2.52568E-04  5.37142E-05  4.88027E-05  1.01135E-05  4.88188E-05  1.01168E-05  4.88056E-05  1.01141E-05  4.88013E-05  1.01132E-05  4.88062E-05  1.01142E-05  4.88171E-05  1.01164E-05  4.87939E-05  1.01117E-05  6.83291E-04  1.41600E-04
  -47.0000  8.11171E-04  4.91830E-04  1.82724E-04  9.83661E-04  3.65448E-04  1.62220E-04  3.58601E-05  1.62324E-04  3.58810E-05  1.62236E-04  3.58636E-05  9.73559E-04  2.15209E-04  2.56279E-05  6.31045E-06  2.56744E-05  6.32081E-06  2.56068E-05  6.30563E-06  2.56794E-05  6.32211E-06  2.56258E-05  6.30990E-06  2.56429E-04  6.31378E-05  5.00952E-05  1.19545E-05  5.01120E-05  1.19584E-05  5.00982E-05  1.19551E-05  5.00937E-05  1.19541E-05  5.00989E-05  1.19553E-05  5.01103E-05  1.19579E-05  5.00861E-05  1.19524E-05  7.01389E-04  1.67375E-04
  -46.5000  9.17909E-04  4.46760E-04  1.99142E-04  8.93520E-04  3.98284E-04  1.71673E-04  4.21690E-05  1.71788E-04  4.21941E-05  1.71690E-04  4.21731E-05  1.03030E-03  2.53072E-04  2.60257E-05  7.26687E-06  2.60746E-05  7.27903E-06  2.60036E-05  7.26125E-06  2.60796E-05  7.28051E-06  2.60235E-05  7.26625E-06  2.60414E-04  7.27078E-05  5.14440E-05  1.38450E-05  5.14614E-05  1.38495E-05  5.14472E-05  1.38458E-05  5.14425E-05  1.38446E-05  5.14478E-05  1.38460E-05  5.14597E-05  1.38490E-05  5.14345E-05  1.38425E-05  7.20274E-04  1.93845E-04
  -46.0000  1.02495E-03  4.07862E-04  2.14131E-04  8.15724E-04  4.28262E-04  1.82014E-04  4.88579E-05  1.82140E-04  4.88876E-05  1.82032E-04  4.88626E-05  1.09237E-03  2.93216E-04  2.64366E-05  8.23840E-06  2.64880E-05  8.25245E-06  2.64135E-05  8.23193E-06  2.64931E-05  8.25412E-06  2.64343E-05  8.23769E-06  2.64531E-04  8.24292E-05  5.28528E-05  1.57873E-05  5.28710E-05  1.57925E-05  5.28562E-05  1.57882E-05  5.28513E-05  1.57869E-05  5.28569E-05  1.57885E-05  5.28693E-05  1.57919E-05  5.28431E-05  1.57845E-05  7.40001E-04  2.21040E-04
  -45.5000  1.13292E-03  3.74073E-04  2.27878E-04  7.48146E-04  4.55756E-04  1.93357E-04  5.59636E-05  1.93497E-04  5.59985E-05  1.93377E-04  5.59691E-05  1.16046E-03  3.35862E-04  2.68614E-05  9.22554E-06  2.69157E-05  9.24158E-06  2.68372E-05  9.21818E-06  2.69209E-05  9.24344E-06  2.68591E-05  9.22475E-06  2.68789E-04  9.23070E-05  5.43259E-05  1.77838E-05  5.43448E-05  1.77896E-05  5.43296E-05  1.77848E-05  5.43244E-05  1.77832E-05  5.43302E-05  1.77850E-05  5.43432E-05  1.77890E-05  5.43158E-05  1.77806E-05  7.60628E-04  2.48992E-04
