    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.59596E-13  4.64971E-13  1.70874E-14  9.29943E-13  3.41748E-14  1.96226E-13  7.21117E-15  3.43763E-13  1.26330E-14  2.10906E-13  7.75064E-15  1.50179E-12  5.51897E-14  7.57874E-14  2.78513E-15  1.79437E-13  6.59419E-15  2.09248E-13  7.68971E-15  4.94414E-14  1.81694E-15  7.82403E-14  2.87528E-15  1.18431E-12  4.35225E-14  6.08077E-14  2.23464E-15  6.19593E-14  2.27696E-15  9.69325E-14  3.56221E-15  6.75854E-14  2.48372E-15  4.36329E-14  1.60348E-15  1.96058E-14  7.20499E-16  1.28771E-14  4.73225E-16  7.26801E-13  2.67095E-14
  -49.5000  3.29196E-13  4.52174E-13  3.37045E-14  9.04348E-13  6.74089E-14  2.17124E-13  1.51903E-14  3.77298E-13  2.64985E-14  2.34349E-13  1.63628E-14  1.65754E-12  1.16103E-13  8.23040E-14  5.80975E-15  1.90026E-13  1.35775E-14  2.28516E-13  1.60875E-14  5.25378E-14  3.74766E-15  8.51291E-14  6.00372E-15  1.27702E-12  9.04523E-14  6.61055E-14  4.66397E-15  6.47739E-14  4.65736E-15  1.03228E-13  7.35577E-15  7.31539E-14  5.17207E-15  4.67461E-14  3.32137E-15  2.05540E-14  1.47585E-15  1.34987E-14  9.69295E-16  7.76121E-13  5.52314E-14
  -49.0000  5.12227E-13  4.49912E-13  5.02384E-14  8.99825E-13  1.00477E-13  2.43157E-13  2.41262E-14  4.18951E-13  4.18947E-14  2.63740E-13  2.60551E-14  1.85170E-12  1.84152E-13  9.03973E-14  9.13179E-15  2.03018E-13  2.10383E-14  2.52382E-13  2.53624E-14  5.63442E-14  5.81827E-15  9.37001E-14  9.44713E-15  1.39168E-12  1.41596E-13  7.26850E-14  7.33510E-15  6.83133E-14  7.16783E-15  1.11000E-13  1.14349E-14  8.00605E-14  8.11424E-15  5.06006E-14  5.18091E-15  2.17323E-14  2.27449E-15  1.42772E-14  1.49397E-15  8.37338E-13  8.60030E-14
  -48.5000  7.12506E-13  4.57045E-13  6.70345E-14  9.14089E-13  1.34069E-13  2.75420E-13  3.42477E-14  4.70333E-13  5.91791E-14  3.00359E-13  3.70930E-14  2.09222E-12  2.61040E-13  1.00325E-13  1.28187E-14  2.18664E-13  2.90740E-14  2.81626E-13  3.57119E-14  6.09434E-14  8.05790E-15  1.04229E-13  1.32775E-14  1.53158E-12  1.97880E-13  8.07476E-14  1.03025E-14  7.26282E-14  9.83687E-15  1.20424E-13  1.58604E-14  8.85077E-14  1.13668E-14  5.52945E-14  7.21294E-15  2.31582E-14  3.12554E-15  1.52250E-14  2.05348E-15  9.11970E-13  1.19517E-13
  -48.0000  9.34437E-13  4.73164E-13  8.44230E-14  9.46328E-13  1.68846E-13  3.15360E-13  4.58369E-14  5.33563E-13  7.87872E-14  3.45908E-13  4.98049E-14  2.38966E-12  3.48858E-13  1.12427E-13  1.69503E-14  2.37293E-13  3.77944E-14  3.17266E-13  4.73713E-14  6.64436E-14  1.04997E-14  1.17080E-13  1.75801E-14  1.70102E-12  2.60391E-13  9.05585E-14  1.36305E-14  7.77911E-14  1.26956E-14  1.31730E-13  2.07014E-14  9.87619E-14  1.49963E-14  6.09573E-14  9.45308E-15  2.48562E-14  4.03899E-15  1.63597E-14  2.65469E-15  1.00203E-12  1.56341E-13
  -47.5000  1.18324E-12  4.98445E-13  1.02740E-13  9.96889E-13  2.05481E-13  3.64875E-13  5.92458E-14  6.11408E-13  1.01256E-13  4.02628E-13  6.46012E-14  2.75782E-12  4.50206E-13  1.27139E-13  2.16226E-14  2.59321E-13  4.73242E-14  3.60606E-13  6.06233E-14  7.29816E-14  1.31817E-14  1.32721E-13  2.24575E-14  1.90554E-12  3.30419E-13  1.02458E-13  1.73957E-14  8.38969E-14  1.57788E-14  1.45216E-13  2.60380E-14  1.11164E-13  1.90815E-14  6.77545E-14  1.19430E-14  2.68580E-14  5.02600E-15  1.77040E-14  3.30530E-15  1.11010E-12  1.97137E-13
  -47.0000  1.46525E-12  5.33597E-13  1.22350E-13  1.06719E-12  2.44700E-13  4.26477E-13  7.49186E-14  7.07499E-13  1.27256E-13  4.73483E-13  8.20014E-14  3.21492E-12  5.68352E-13  1.45022E-13  2.69520E-14  2.85266E-13  5.78076E-14  4.13320E-13  7.58125E-14  8.07294E-14  1.61484E-14  1.51754E-13  2.80344E-14  2.15218E-12  4.09510E-13  1.16881E-13  2.16910E-14  9.10665E-14  1.91254E-14  1.61253E-13  3.19639E-14  1.26150E-13  2.37174E-14  7.58966E-14  1.47322E-14  2.92034E-14  6.09921E-15  1.92870E-14  4.01408E-15  1.23947E-12  2.42686E-13
  -46.5000  1.78823E-12  5.79886E-13  1.43660E-13  1.15977E-12  2.87320E-13  5.03466E-13  9.34206E-14  8.26589E-13  1.57633E-13  5.62383E-13  1.02669E-13  3.78488E-12  7.07444E-13  1.66790E-13  3.30815E-14  3.15775E-13  6.94121E-14  4.77539E-13  9.33618E-14  8.99024E-14  1.94523E-14  1.74944E-13  3.44634E-14  2.44990E-12  4.99542E-13  1.34379E-13  2.66294E-14  9.94515E-14  2.27802E-14  1.80311E-13  3.85903E-14  1.44270E-13  2.90192E-14  8.56490E-14  1.78797E-14  3.19422E-14  7.27306E-15  2.11449E-14  4.79115E-15  1.39429E-12  2.93926E-13
  -46.0000  2.16188E-12  6.39171E-13  1.67149E-13  1.27834E-12  3.34299E-13  6.00232E-13  1.15479E-13  9.74930E-13  1.93461E-13  6.74526E-13  1.27457E-13  4.49938E-12  8.72793E-13  1.93356E-13  4.01872E-14  3.51631E-13  8.23343E-14  5.55981E-13  1.13794E-13  1.00765E-13  2.31553E-14  2.03272E-13  4.19335E-14  2.81001E-12  6.02808E-13  1.55652E-13  3.23495E-14  1.09235E-13  2.67945E-14  2.02972E-13  4.60493E-14  1.66222E-13  3.51278E-14  9.73439E-14  2.14570E-14  3.51344E-14  8.56423E-15  2.33222E-14  5.64822E-15  1.57976E-12  3.51981E-13
  -45.5000  2.59839E-12  7.14029E-13  1.93389E-13  1.42806E-12  3.86779E-13  7.22642E-13  1.42035E-13  1.16078E-12  2.36119E-13  8.16872E-13  1.57476E-13  5.40060E-12  1.07126E-12  2.25889E-13  4.84884E-14  3.93783E-13  9.68056E-14  6.52126E-13  1.37759E-13  1.13640E-13  2.73315E-14  2.37992E-13  5.06796E-14  3.24686E-12  7.22128E-13  1.81592E-13  3.90229E-14  1.20637E-13  3.12278E-14  2.29953E-13  5.44999E-14  1.92891E-13  4.22164E-14  1.11397E-13  2.55508E-14  3.88520E-14  9.99201E-15  2.58729E-14  6.59903E-15  1.80239E-12  4.18218E-13
