    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -38.5000  1.46140E-03  3.91020E-05  3.23616E-05  7.82040E-05  6.47231E-05  1.04069E-04  1.69084E-04  1.03675E-04  1.68978E-04  1.04082E-04  1.69085E-04  6.23650E-04  1.01429E-03  5.84014E-05  3.83608E-05  5.79586E-05  3.81194E-05  5.81567E-05  3.82379E-05  5.79582E-05  3.81200E-05  5.83876E-05  3.83529E-05  5.81725E-04  3.82382E-04
  -38.0000  1.50853E-03  3.95611E-05  3.38154E-05  7.91222E-05  6.76308E-05  1.00688E-04  1.72784E-04  1.00270E-04  1.72663E-04  1.00702E-04  1.72785E-04  6.03320E-04  1.03646E-03  6.02475E-05  4.05748E-05  5.97831E-05  4.03164E-05  5.99861E-05  4.04424E-05  5.97822E-05  4.03169E-05  6.02331E-05  4.05665E-05  6.00064E-04  4.04434E-04
  -37.5000  1.55571E-03  4.00604E-05  3.52876E-05  8.01208E-05  7.05752E-05  9.75529E-05  1.76369E-04  9.71094E-05  1.76232E-04  9.75666E-05  1.76371E-04  5.84458E-04  1.05794E-03  6.21900E-05  4.28603E-05  6.17032E-05  4.25839E-05  6.19103E-05  4.27176E-05  6.17018E-05  4.25844E-05  6.21751E-05  4.28513E-05  6.19361E-04  4.27195E-04
  -37.0000  1.60304E-03  4.06028E-05  3.67797E-05  8.12056E-05  7.35595E-05  9.46448E-05  1.79847E-04  9.41756E-05  1.79692E-04  9.46590E-05  1.79850E-04  5.66959E-04  1.07878E-03  6.42358E-05  4.52209E-05  6.37260E-05  4.49258E-05  6.39358E-05  4.50672E-05  6.37239E-05  4.49262E-05  6.42202E-05  4.52114E-05  6.39684E-04  4.50703E-04
  -36.5000  1.65060E-03  4.11923E-05  3.82935E-05  8.23846E-05  7.65870E-05  9.19483E-05  1.83226E-04  9.14529E-05  1.83053E-04  9.19628E-05  1.83229E-04  5.50728E-04  1.09902E-03  6.63937E-05  4.76608E-05  6.58604E-05  4.73461E-05  6.60709E-05  4.74952E-05  6.58575E-05  4.73464E-05  6.63774E-05  4.76507E-05  6.61120E-04  4.74999E-04
  -36.0000  1.69849E-03  4.18335E-05  3.98309E-05  8.36670E-05  7.96617E-05  8.94503E-05  1.86513E-04  8.89282E-05  1.86321E-04  8.94649E-05  1.86517E-04  5.35687E-04  1.11870E-03  6.86719E-05  5.01845E-05  6.81155E-05  4.98493E-05  6.83236E-05  5.00061E-05  6.81114E-05  4.98495E-05  6.86549E-05  5.01737E-05  6.83755E-04  5.00126E-04
  -35.5000  1.74680E-03  4.25320E-05  4.13939E-05  8.50640E-05  8.27878E-05  8.71398E-05  1.89716E-04  8.65907E-05  1.89503E-04  8.71542E-05  1.89720E-04  5.21769E-04  1.13788E-03  7.10795E-05  5.27966E-05  7.05008E-05  5.24402E-05  7.07024E-05  5.26043E-05  7.04953E-05  5.24401E-05  7.10619E-05  5.27852E-05  7.07680E-04  5.26133E-04
  -35.0000  1.79562E-03  4.32955E-05  4.29850E-05  8.65911E-05  8.59699E-05  8.50067E-05  1.92840E-04  8.44310E-05  1.92606E-04  8.50207E-05  1.92844E-04  5.08917E-04  1.15658E-03  7.36281E-05  5.55024E-05  7.30293E-05  5.51240E-05  7.32181E-05  5.52950E-05  7.30218E-05  5.51237E-05  7.36099E-05  5.54903E-05  7.33014E-04  5.53071E-04
  -34.5000  1.84506E-03  4.41342E-05  4.46069E-05  8.82685E-05  8.92137E-05  8.30438E-05  1.95892E-04  8.24423E-05  1.95636E-04  8.30568E-05  1.95897E-04  4.97086E-04  1.17485E-03  7.63299E-05  5.83074E-05  7.57149E-05  5.79065E-05  7.58817E-05  5.80836E-05  7.57049E-05  5.79058E-05  7.63111E-05  5.82947E-05  7.59885E-04  5.80996E-04
  -34.0000  1.89521E-03  4.50622E-05  4.62629E-05  9.01245E-05  9.25258E-05  8.12464E-05  1.98877E-04  8.06214E-05  1.98599E-04  8.12577E-05  1.98883E-04  4.86251E-04  1.19272E-03  7.91986E-05  6.12179E-05  7.85744E-05  6.07940E-05  7.87055E-05  6.09760E-05  7.85609E-05  6.07928E-05  7.91795E-05  6.12045E-05  7.88438E-04  6.09971E-04
  -33.5000  1.94620E-03  4.61007E-05  4.79571E-05  9.22014E-05  9.59141E-05  7.96137E-05  2.01803E-04  7.89694E-05  2.01501E-04  7.96222E-05  2.01809E-04  4.76411E-04  1.21023E-03  8.22509E-05  6.42406E-05  8.16295E-05  6.37938E-05  8.17038E-05  6.39786E-05  8.16111E-05  6.37920E-05  8.22317E-05  6.42265E-05  8.18854E-04  6.40063E-04
  -33.0000  1.99815E-03  4.72828E-05  4.96947E-05  9.45657E-05  9.93893E-05  7.81503E-05  2.04675E-04  7.74947E-05  2.04349E-04  7.81544E-05  2.04681E-04  4.67599E-04  1.22741E-03  8.55071E-05  6.73829E-05  8.49089E-05  6.69142E-05  8.48931E-05  6.70983E-05  8.48835E-05  6.69114E-05  8.54882E-05  6.73681E-05  8.51362E-04  6.71350E-04
  -32.5000  2.05120E-03  4.86636E-05  5.14830E-05  9.73272E-05  1.02966E-04  7.68711E-05  2.07500E-04  7.62184E-05  2.07150E-04  7.68681E-05  2.07506E-04  4.59915E-04  1.24431E-03  8.89920E-05  7.06533E-05  8.84525E-05  7.01648E-05  8.82920E-05  7.03430E-05  8.84167E-05  7.01606E-05  8.89742E-05  7.06378E-05  8.86255E-04  7.03919E-04
  -32.0000  2.10552E-03  5.03442E-05  5.33331E-05  1.00688E-04  1.06666E-04  7.58097E-05  2.10286E-04  7.51866E-05  2.09913E-04  7.57947E-05  2.10291E-04  4.53582E-04  1.26098E-03  9.27413E-05  7.40615E-05  9.23250E-05  7.35576E-05  9.19247E-05  7.37212E-05  9.22729E-05  7.35516E-05  9.27261E-05  7.40455E-05  9.23980E-04  7.37875E-04
  -31.5000  2.16136E-03  5.25301E-05  5.52636E-05  1.05060E-04  1.10527E-04  7.50425E-05  2.13044E-04  7.45020E-05  2.12651E-04  7.50066E-05  2.13048E-04  4.49102E-04  1.27748E-03  9.68114E-05  7.76193E-05  9.66428E-05  7.71092E-05  9.58242E-05  7.72427E-05  9.65635E-05  7.71002E-05  9.68017E-05  7.76029E-05  9.65287E-04  7.73348E-04
  -31.0000  2.21908E-03  5.56966E-05  5.73104E-05  1.11393E-04  1.14621E-04  7.47557E-05  2.15791E-04  7.44131E-05  2.15385E-04  7.46800E-05  2.15792E-04  4.47698E-04  1.29394E-03  1.01307E-04  8.13422E-05  1.01650E-04  8.08448E-05  1.00042E-04  8.09191E-05  1.01521E-04  8.08311E-05  1.01309E-04  8.13259E-05  1.01166E-03  8.10526E-04
  -30.5000  2.27943E-03  6.11917E-05  5.95591E-05  1.22383E-04  1.19118E-04  7.54835E-05  2.18565E-04  7.56310E-05  2.18165E-04  7.53208E-05  2.18560E-04  4.52871E-04  1.31058E-03  1.06486E-04  8.52555E-05  1.07998E-04  8.48136E-05  1.04688E-04  8.47663E-05  1.07764E-04  8.47913E-05  1.06516E-04  8.52403E-05  1.06690E-03  8.49734E-04
  -30.0000  2.31849E-03  7.42411E-05  6.11961E-05  1.48482E-04  1.22392E-04  7.92796E-05  2.20313E-04  8.08978E-05  2.19948E-04  7.88722E-05  2.20299E-04  4.78099E-04  1.32112E-03  1.13265E-04  8.77530E-05  1.18061E-04  8.74168E-05  1.10123E-04  8.71945E-05  1.17543E-04  8.73831E-05  1.13377E-04  8.77402E-05  1.14474E-03  8.74975E-04
  -29.9000  2.33183E-03  7.93234E-05  6.17791E-05  1.58647E-04  1.23558E-04  8.10133E-05  2.20908E-04  8.32487E-05  2.20560E-04  8.05049E-05  2.20891E-04  4.89534E-04  1.32472E-03  1.15075E-04  8.85988E-05  1.21201E-04  8.83076E-05  1.11408E-04  8.80133E-05  1.20570E-04  8.82693E-05  1.15223E-04  8.85871E-05  1.16695E-03  8.83552E-04
  -29.8000  2.34559E-03  8.62080E-05  6.24128E-05  1.72416E-04  1.24826E-04  8.34449E-05  2.21522E-04  8.65327E-05  2.21196E-04  8.27967E-05  2.21499E-04  5.05549E-04  1.32843E-03  1.17196E-04  8.94601E-05  1.25129E-04  8.92273E-05  1.12821E-04  8.88425E-05  1.24341E-04  8.91832E-05  1.17393E-04  8.94499E-05  1.19376E-03  8.92326E-04
  -29.7000  2.35990E-03  9.59208E-05  6.31178E-05  1.91842E-04  1.26236E-04  8.69588E-05  2.22161E-04  9.12673E-05  2.21867E-04  8.61101E-05  2.22132E-04  5.28672E-04  1.33232E-03  1.19792E-04  9.03406E-05  1.30258E-04  9.01847E-05  1.14430E-04  8.96836E-05  1.29250E-04  9.01332E-05  1.20059E-04  9.03323E-05  1.22758E-03  9.01349E-04
  -29.6000  2.37502E-03  1.10318E-04  6.39286E-05  2.20637E-04  1.27857E-04  9.22409E-05  2.22839E-04  9.83787E-05  2.22590E-04  9.10906E-05  2.22802E-04  5.63420E-04  1.33646E-03  1.23152E-04  9.12457E-05  1.37318E-04  9.11940E-05  1.16354E-04  9.05388E-05  1.35985E-04  9.11326E-05  1.23527E-04  9.12402E-05  1.27267E-03  9.10703E-04
  -29.5000  2.39135E-03  1.33122E-04  6.49070E-05  2.66245E-04  1.29814E-04  1.00644E-04  2.23579E-04  1.09698E-04  2.23396E-04  9.90062E-05  2.23529E-04  6.18697E-04  1.34101E-03  1.27843E-04  9.21854E-05  1.47716E-04  9.22796E-05  1.18835E-04  9.14122E-05  1.45869E-04  9.22047E-05  1.28394E-04  9.21839E-05  1.33731E-03  9.20532E-04
  -29.4000  2.40972E-03  1.72706E-04  6.61764E-05  3.45411E-04  1.32353E-04  1.15141E-04  2.24425E-04  1.29267E-04  2.24346E-04  1.12637E-04  2.24357E-04  7.14090E-04  1.34626E-03  1.35098E-04  9.31783E-05  1.64457E-04  9.34884E-05  1.22416E-04  9.23119E-05  1.61726E-04  9.33934E-05  1.35969E-04  9.31832E-05  1.43933E-03  9.31111E-04
  -29.3000  2.43195E-03  2.51152E-04  6.80223E-05  5.02304E-04  1.36045E-04  1.43313E-04  2.25478E-04  1.67478E-04  2.25577E-04  1.39039E-04  2.25379E-04  8.99659E-04  1.35287E-03  1.48024E-04  9.42663E-05  1.94908E-04  9.49209E-05  1.28543E-04  9.32567E-05  1.90449E-04  9.47932E-05  1.49564E-04  9.42825E-05  1.62298E-03  9.43039E-04
  -29.2000  2.46323E-03  4.44483E-04  7.12892E-05  8.88966E-04  1.42578E-04  2.09976E-04  2.27021E-04  2.58813E-04  2.27480E-04  2.01120E-04  2.26857E-04  1.33982E-03  1.36272E-03  1.76566E-04  9.55640E-05  2.61760E-04  9.68448E-05  1.42255E-04  9.43023E-05  2.53114E-04  9.66535E-05  1.79899E-04  9.56048E-05  2.02719E-03  9.57939E-04
  -29.1000  2.52640E-03  1.18511E-03  7.99996E-05  2.37021E-03  1.59999E-04  4.43819E-04  2.30283E-04  5.88873E-04  2.31808E-04  4.16389E-04  2.29918E-04  2.89816E-03  1.38402E-03  2.70243E-04  9.75503E-05  4.70894E-04  1.00306E-04  1.93077E-04  9.57214E-05  4.47329E-04  9.99413E-05  2.81296E-04  9.76722E-05  3.32568E-03  9.82382E-04
  -29.0000  3.21477E-03  1.74075E-02  2.07943E-04  3.48150E-02  4.15885E-04  4.54073E-03  2.63657E-04  7.50376E-03  2.86959E-04  4.94562E-03  2.66268E-04  3.39802E-02  1.63377E-03  1.69430E-03  1.10003E-04  3.50594E-03  1.26074E-04  1.50573E-03  1.06788E-04  4.03456E-03  1.29595E-04  1.69088E-03  1.10100E-04  2.48628E-02  1.16512E-03
  -28.9000  5.42952E-03  2.18456E-02  3.68505E-04  4.36913E-02  7.37010E-04  1.01006E-02  3.37895E-04  3.00097E-02  5.07527E-04  1.81746E-02  3.99848E-04  1.16570E-01  2.49054E-03  9.84886E-03  1.82391E-04  1.89817E-02  2.65587E-04  1.37765E-03  1.16914E-04  3.35362E-02  3.76081E-04  6.79078E-03  1.60011E-04  1.41070E-01  2.20197E-03
  -28.8000  5.56050E-03  1.34390E-03  3.78383E-04  2.68781E-03  7.56765E-04  1.01090E-03  3.45325E-04  1.08293E-03  5.15486E-04  8.44447E-04  4.06055E-04  5.87656E-03  2.53373E-03  5.58456E-04  1.86496E-04  1.78125E-03  2.78679E-04  1.96997E-04  1.18362E-04  1.47943E-03  3.86955E-04  6.11896E-04  1.64509E-04  9.25606E-03  2.27000E-03
  -28.7000  5.60245E-03  4.65936E-04  3.81807E-04  9.31872E-04  7.63614E-04  2.89722E-04  3.47454E-04  3.41265E-04  5.17994E-04  2.72171E-04  4.08055E-04  1.80632E-03  2.54701E-03  2.24534E-04  1.88146E-04  4.56048E-04  2.82031E-04  1.47691E-04  1.19447E-04  4.26660E-04  3.90091E-04  2.29862E-04  1.66198E-04  2.96959E-03  2.29183E-03
  -28.6000  5.62870E-03  2.59805E-04  3.83717E-04  5.19609E-04  7.67433E-04  1.69023E-04  3.48697E-04  1.95037E-04  5.19428E-04  1.62798E-04  4.09252E-04  1.05372E-03  2.55475E-03  1.70256E-04  1.89397E-04  2.65306E-04  2.83981E-04  1.36379E-04  1.20450E-04  2.55449E-04  3.91968E-04  1.72105E-04  1.67463E-04  1.99899E-03  2.30652E-03
  -28.5000  5.64939E-03  1.78571E-04  3.85029E-04  3.57143E-04  7.70058E-04  1.26089E-04  3.49623E-04  1.41129E-04  5.20465E-04  1.22870E-04  4.10155E-04  7.80176E-04  2.56049E-03  1.51921E-04  1.90514E-04  2.02890E-04  2.85472E-04  1.32575E-04  1.21424E-04  1.97974E-04  3.93423E-04  1.52865E-04  1.68587E-04  1.67645E-03  2.31884E-03
  -28.4000  5.66748E-03  1.38338E-04  3.86046E-04  2.76676E-04  7.72092E-04  1.05782E-04  3.50401E-04  1.15255E-04  5.21312E-04  1.03808E-04  4.10918E-04  6.49692E-04  2.56526E-03  1.43991E-04  1.91572E-04  1.75265E-04  2.86760E-04  1.31287E-04  1.22389E-04  1.72313E-04  3.94690E-04  1.44560E-04  1.69649E-04  1.53483E-03  2.33012E-03
  -28.3000  5.68417E-03  1.15573E-04  3.86895E-04  2.31146E-04  7.73791E-04  9.45360E-05  3.51096E-04  1.00813E-04  5.22053E-04  9.32036E-05  4.11603E-04  5.77104E-04  2.56950E-03  1.40214E-04  1.92603E-04  1.60988E-04  2.87944E-04  1.31093E-04  1.23352E-04  1.59018E-04  3.95859E-04  1.40588E-04  1.70682E-04  1.46380E-03  2.34088E-03
  -28.2000  5.70006E-03  1.01517E-04  3.87642E-04  2.03034E-04  7.75283E-04  8.76381E-05  3.51740E-04  9.19101E-05  5.22729E-04  8.66813E-05  4.12240E-04  5.32459E-04  2.57342E-03  1.38430E-04  1.93620E-04  1.52942E-04  2.89068E-04  1.31456E-04  1.24319E-04  1.51532E-04  3.96972E-04  1.38689E-04  1.71702E-04  1.42610E-03  2.35136E-03
  -28.1000  5.71545E-03  9.22935E-05  3.88320E-04  1.84587E-04  7.76640E-04  8.30900E-05  3.52351E-04  8.60219E-05  5.23361E-04  8.23756E-05  4.12846E-04  5.02975E-04  2.57711E-03  1.37728E-04  1.94632E-04  1.48197E-04  2.90157E-04  1.32137E-04  1.25290E-04  1.47142E-04  3.98054E-04  1.37912E-04  1.72715E-04  1.40623E-03  2.36170E-03
  -28.0000  5.73053E-03  8.59529E-05  3.88952E-04  1.71906E-04  7.77903E-04  7.99193E-05  3.52938E-04  8.19057E-05  5.23963E-04  7.93691E-05  4.13429E-04  4.82388E-04  2.58066E-03  1.37667E-04  1.95644E-04  1.45365E-04  2.91225E-04  1.33018E-04  1.26268E-04  1.44546E-04  3.99116E-04  1.37799E-04  1.73728E-04  1.39679E-03  2.37196E-03
  -27.9000  5.74540E-03  8.14486E-05  3.89550E-04  1.62897E-04  7.79100E-04  7.76135E-05  3.53508E-04  7.89057E-05  5.24543E-04  7.71808E-05  4.13996E-04  4.67400E-04  2.58410E-03  1.38014E-04  1.96659E-04  1.43725E-04  2.92282E-04  1.34033E-04  1.27253E-04  1.43072E-04  4.00168E-04  1.38109E-04  1.74743E-04  1.39390E-03  2.38221E-03
  -27.8000  5.76016E-03  7.81713E-05  3.90125E-04  1.56343E-04  7.80250E-04  7.58795E-05  3.54066E-04  7.66448E-05  5.25106E-04  7.55337E-05  4.14551E-04  4.56116E-04  2.58745E-03  1.38637E-04  1.97678E-04  1.42869E-04  2.93332E-04  1.35146E-04  1.28246E-04  1.42339E-04  4.01214E-04  1.38705E-04  1.75763E-04  1.39539E-03  2.39246E-03
  -27.7000  5.77485E-03  7.57450E-05  3.90682E-04  1.51490E-04  7.81363E-04  7.45388E-05  3.54614E-04  7.48928E-05  5.25657E-04  7.42594E-05  4.15097E-04  4.47382E-04  2.59074E-03  1.39458E-04  1.98703E-04  1.42555E-04  2.94380E-04  1.36333E-04  1.29248E-04  1.42117E-04  4.02258E-04  1.39503E-04  1.76788E-04  1.39993E-03  2.40275E-03
  -27.6000  5.78952E-03  7.39285E-05  3.91225E-04  1.47857E-04  7.82450E-04  7.34781E-05  3.55154E-04  7.35031E-05  5.26197E-04  7.32506E-05  4.15636E-04  4.40464E-04  2.59397E-03  1.40424E-04  1.99735E-04  1.42629E-04  2.95428E-04  1.37579E-04  1.30259E-04  1.42262E-04  4.03304E-04  1.40453E-04  1.77820E-04  1.40669E-03  2.41309E-03
