    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -29.1000  3.48128E-05  1.74786E-03  1.29260E-05  3.49572E-03  2.58520E-05  2.66725E-04  2.00251E-06  8.74300E-06  7.40960E-08  2.07503E-04  1.56420E-06  9.65941E-04  7.28162E-06  5.44233E-06  5.16088E-08  2.51014E-05  1.98472E-07  5.46828E-05  4.04397E-07  1.85048E-05  1.49143E-07  3.33733E-06  3.59429E-08  2.14137E-04  1.67913E-06
  -29.0000  2.41467E-04  2.15806E-03  2.87875E-05  4.31612E-03  5.75749E-05  1.38798E-03  1.22040E-05  1.61200E-04  1.25889E-06  2.25271E-03  1.81213E-05  7.60378E-03  6.31684E-05  4.07664E-04  3.04788E-06  6.01858E-04  4.62205E-06  1.26627E-04  1.33509E-06  6.77189E-03  4.99216E-05  1.90394E-04  1.43532E-06  1.61969E-02  1.20724E-04
  -28.9000  2.42439E-04  2.62630E-06  2.88068E-05  5.25259E-06  5.76136E-05  2.14979E-06  1.22198E-05  1.49342E-06  1.26987E-06  2.66522E-06  1.81409E-05  1.26169E-05  6.32611E-05  1.55482E-05  3.16216E-06  6.08679E-06  4.66678E-06  2.43730E-07  1.33688E-06  2.72649E-06  4.99416E-05  3.25665E-05  1.67468E-06  1.14343E-04  1.21564E-04
  -28.8000  2.42503E-04  7.79138E-07  2.88125E-05  1.55828E-06  5.76250E-05  3.92526E-07  1.22227E-05  3.77294E-07  1.27264E-06  3.98430E-07  1.81438E-05  2.33650E-06  6.32783E-05  5.24285E-07  3.16601E-06  5.47832E-07  4.67081E-06  5.11827E-08  1.33726E-06  5.42381E-07  4.99456E-05  7.14614E-07  1.67993E-06  4.76059E-06  1.21599E-04
  -28.7000  2.42527E-04  4.26291E-07  2.88156E-05  8.52582E-07  5.76313E-05  1.61097E-07  1.22238E-05  1.84846E-07  1.27400E-06  1.54609E-07  1.81450E-05  1.00110E-06  6.32857E-05  1.02858E-07  3.16677E-06  2.39276E-07  4.67257E-06  2.36769E-08  1.33743E-06  2.28050E-07  4.99473E-05  1.30609E-07  1.68089E-06  1.44894E-06  1.21610E-04
  -28.6000  2.42541E-04  2.81794E-07  2.88177E-05  5.63588E-07  5.76354E-05  9.66633E-08  1.22246E-05  1.13647E-07  1.27483E-06  9.21897E-08  1.81457E-05  6.05001E-07  6.32901E-05  4.17378E-08  3.16708E-06  1.37728E-07  4.67358E-06  1.42879E-08  1.33753E-06  1.30118E-07  4.99483E-05  5.05373E-08  1.68126E-06  7.48818E-07  1.21615E-04
  -28.5000  2.42551E-04  2.05482E-07  2.88192E-05  4.10965E-07  5.76384E-05  6.84834E-08  1.22251E-05  7.87448E-08  1.27541E-06  6.55022E-08  1.81461E-05  4.25461E-07  6.32932E-05  2.46034E-08  3.16726E-06  9.19054E-08  4.67426E-06  9.84891E-09  1.33761E-06  8.67130E-08  4.99489E-05  2.86405E-08  1.68147E-06  4.83422E-07  1.21619E-04
  -28.4000  2.42558E-04  1.59477E-07  2.88204E-05  3.18955E-07  5.76408E-05  5.28269E-08  1.22254E-05  5.88140E-08  1.27585E-06  5.07186E-08  1.81465E-05  3.24719E-07  6.32956E-05  1.74915E-08  3.16738E-06  6.71042E-08  4.67475E-06  7.35860E-09  1.33766E-06  6.33508E-08  4.99494E-05  1.97724E-08  1.68162E-06  3.50155E-07  1.21622E-04
  -28.3000  2.42564E-04  1.29337E-07  2.88213E-05  2.58675E-07  5.76427E-05  4.29076E-08  1.22258E-05  4.62762E-08  1.27619E-06  4.13233E-08  1.81468E-05  2.61014E-07  6.32975E-05  1.37131E-08  3.16749E-06  5.20486E-08  4.67513E-06  5.80546E-09  1.33770E-06  4.91845E-08  4.99497E-05  1.51833E-08  1.68173E-06  2.71870E-07  1.21624E-04
  -28.2000  2.42569E-04  1.08398E-07  2.88221E-05  2.16796E-07  5.76443E-05  3.60925E-08  1.22260E-05  3.78320E-08  1.27646E-06  3.48491E-08  1.81471E-05  2.17547E-07  6.32991E-05  1.13712E-08  3.16757E-06  4.21481E-08  4.67544E-06  4.76445E-09  1.33774E-06  3.98762E-08  4.99500E-05  1.24047E-08  1.68182E-06  2.21129E-07  1.21625E-04
