    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.32021E-04  1.02230E-03  3.75687E-05  2.04459E-03  7.51374E-05  1.18671E-04  4.36108E-06  1.18722E-04  4.36296E-06  1.18673E-04  4.36117E-06  7.12133E-04  2.61704E-05  2.34071E-05  8.60195E-07  2.34410E-05  8.61441E-07  2.33943E-05  8.59726E-07  2.34405E-05  8.61424E-07  2.34072E-05  8.60200E-07  2.34180E-04  8.60597E-06  4.29665E-05  1.57899E-06  4.29775E-05  1.57939E-06  4.29693E-05  1.57909E-06  4.29654E-05  1.57895E-06  4.29691E-05  1.57908E-06  4.29779E-05  1.57941E-06  4.29601E-05  1.57875E-06  6.01571E-04  2.21073E-05
  -49.5000  2.56070E-04  8.87609E-04  7.01877E-05  1.77522E-03  1.40375E-04  1.24417E-04  8.93331E-06  1.24472E-04  8.93724E-06  1.24420E-04  8.93350E-06  7.46617E-04  5.36081E-05  2.37336E-05  1.73239E-06  2.37685E-05  1.73492E-06  2.37204E-05  1.73143E-06  2.37684E-05  1.73490E-06  2.37337E-05  1.73240E-06  2.37449E-04  1.73321E-05  4.40148E-05  3.19650E-06  4.40262E-05  3.19733E-06  4.40177E-05  3.19671E-06  4.40137E-05  3.19642E-06  4.40175E-05  3.19670E-06  4.40265E-05  3.19735E-06  4.40083E-05  3.19603E-06  6.16249E-04  4.47541E-05
  -49.0000  3.74133E-04  7.78232E-04  9.87873E-05  1.55646E-03  1.97575E-04  1.30617E-04  1.37334E-05  1.30678E-04  1.37396E-05  1.30621E-04  1.37337E-05  7.83833E-04  8.24134E-05  2.40709E-05  2.61698E-06  2.41069E-05  2.62083E-06  2.40571E-05  2.61552E-06  2.41071E-05  2.62082E-06  2.40709E-05  2.61698E-06  2.40826E-04  2.61823E-05  4.51065E-05  4.85414E-06  4.51183E-05  4.85539E-06  4.51095E-05  4.85446E-06  4.51053E-05  4.85401E-06  4.51093E-05  4.85444E-06  4.51185E-05  4.85543E-06  4.50998E-05  4.85341E-06  6.31534E-04  6.79626E-05
  -48.5000  4.87773E-04  6.88256E-04  1.24080E-04  1.37651E-03  2.48160E-04  1.37317E-04  1.87797E-05  1.37383E-04  1.87883E-05  1.37321E-04  1.87802E-05  8.24040E-04  1.12696E-04  2.44187E-05  3.51435E-06  2.44560E-05  3.51957E-06  2.44043E-05  3.51236E-06  2.44565E-05  3.51958E-06  2.44185E-05  3.51435E-06  2.44308E-04  3.51604E-05  4.62426E-05  6.55352E-06  4.62548E-05  6.55523E-06  4.62456E-05  6.55395E-06  4.62414E-05  6.55335E-06  4.62455E-05  6.55393E-06  4.62549E-05  6.55526E-06  4.62357E-05  6.55254E-06  6.47441E-04  9.17556E-05
  -48.0000  5.98250E-04  6.13370E-04  1.46621E-04  1.22674E-03  2.93242E-04  1.44570E-04  2.40926E-05  1.44643E-04  2.41038E-05  1.44576E-04  2.40932E-05  8.67577E-04  1.44579E-04  2.47776E-05  4.42491E-06  2.48164E-05  4.43156E-06  2.47626E-05  4.42237E-06  2.48171E-05  4.43159E-06  2.47774E-05  4.42490E-06  2.47902E-04  4.42706E-05  4.74262E-05  8.29640E-06  4.74389E-05  8.29858E-06  4.74294E-05  8.29695E-06  4.74250E-05  8.29619E-06  4.74293E-05  8.29692E-06  4.74389E-05  8.29861E-06  4.74191E-05  8.29516E-06  6.64014E-04  1.16158E-04
  -47.5000  7.06605E-04  5.50383E-04  1.66847E-04  1.10077E-03  3.33695E-04  1.52442E-04  2.96947E-05  1.52521E-04  2.97088E-05  1.52448E-04  2.96956E-05  9.14821E-04  1.78198E-04  2.51480E-05  5.34908E-06  2.51883E-05  5.35721E-06  2.51323E-05  5.34597E-06  2.51893E-05  5.35728E-06  2.51477E-05  5.34906E-06  2.51611E-04  5.35172E-05  4.86599E-05  1.00846E-05  4.86731E-05  1.00873E-05  4.86632E-05  1.00853E-05  4.86586E-05  1.00844E-05  4.86632E-05  1.00853E-05  4.86731E-05  1.00873E-05  4.86525E-05  1.00831E-05  6.81287E-04  1.41194E-04
  -47.0000  8.13719E-04  4.96892E-04  1.85108E-04  9.93784E-04  3.70216E-04  1.61007E-04  3.56116E-05  1.61094E-04  3.56289E-05  1.61014E-04  3.56127E-05  9.66228E-04  2.13707E-04  2.55299E-05  6.28729E-06  2.55720E-05  6.29697E-06  2.55136E-05  6.28357E-06  2.55733E-05  6.29708E-06  2.55296E-05  6.28725E-06  2.55437E-04  6.29043E-05  4.99458E-05  1.19201E-05  4.99596E-05  1.19233E-05  4.99493E-05  1.19209E-05  4.99446E-05  1.19198E-05  4.99493E-05  1.19209E-05  4.99595E-05  1.19233E-05  4.99383E-05  1.19183E-05  6.99293E-04  1.66893E-04
  -46.5000  9.20367E-04  4.51093E-04  2.01685E-04  9.02186E-04  4.03370E-04  1.70352E-04  4.18719E-05  1.70448E-04  4.18928E-05  1.70360E-04  4.18734E-05  1.02232E-03  2.51276E-04  2.59255E-05  7.24003E-06  2.59695E-05  7.25133E-06  2.59083E-05  7.23569E-06  2.59709E-05  7.25149E-06  2.59250E-05  7.23998E-06  2.59398E-04  7.24370E-05  5.12898E-05  1.38050E-05  5.13042E-05  1.38087E-05  5.12934E-05  1.38059E-05  5.12885E-05  1.38046E-05  5.12935E-05  1.38059E-05  5.13040E-05  1.38087E-05  5.12820E-05  1.38029E-05  7.18111E-04  1.93283E-04
  -46.0000  1.02724E-03  4.11596E-04  2.16811E-04  8.23193E-04  4.33622E-04  1.80571E-04  4.85078E-05  1.80677E-04  4.85326E-05  1.80580E-04  4.85095E-05  1.08366E-03  2.91100E-04  2.63334E-05  8.20776E-06  2.63794E-05  8.22075E-06  2.63154E-05  8.20276E-06  2.63811E-05  8.22098E-06  2.63329E-05  8.20770E-06  2.63484E-04  8.21199E-05  5.26926E-05  1.57414E-05  5.27076E-05  1.57456E-05  5.26963E-05  1.57424E-05  5.26913E-05  1.57410E-05  5.26965E-05  1.57424E-05  5.27073E-05  1.57456E-05  5.26845E-05  1.57390E-05  7.37752E-04  2.20395E-04
  -45.5000  1.13497E-03  3.77312E-04  2.30677E-04  7.54624E-04  4.61354E-04  1.91774E-04  5.55553E-05  1.91892E-04  5.55845E-05  1.91784E-04  5.55575E-05  1.15090E-03  3.33394E-04  2.67545E-05  9.19097E-06  2.68028E-05  9.20574E-06  2.67357E-05  9.18528E-06  2.68047E-05  9.20603E-06  2.67539E-05  9.19089E-06  2.67703E-04  9.19578E-05  5.41583E-05  1.77317E-05  5.41739E-05  1.77365E-05  5.41622E-05  1.77329E-05  5.41569E-05  1.77312E-05  5.41623E-05  1.77329E-05  5.41736E-05  1.77365E-05  5.41499E-05  1.77290E-05  7.58274E-04  2.48261E-04
