    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -11.5000  2.95938E-01  2.28445E-01  3.17108E-02  4.56891E-01  6.34216E-02  5.57145E-02  6.31622E-03  1.55719E-04  4.29774E-05  5.57145E-02  6.31622E-03  2.23169E-01  2.53509E-02  4.55832E-01  3.61091E-02  2.66536E-03  2.21442E-04  3.35044E-01  3.09217E-02  2.66536E-03  2.21442E-04  4.55832E-01  3.61091E-02  2.50408E+00  2.07165E-01
  -11.4000  3.23525E-01  2.35948E-01  3.34450E-02  4.71896E-01  6.68900E-02  6.61253E-02  6.80224E-03  1.72288E-04  4.42437E-05  6.61253E-02  6.80224E-03  2.64846E-01  2.72974E-02  5.68274E-01  4.02858E-02  2.82254E-03  2.42187E-04  3.66153E-01  3.36129E-02  2.82254E-03  2.42187E-04  5.68274E-01  4.02858E-02  3.01669E+00  2.29338E-01
  -11.3000  3.57055E-01  2.50104E-01  3.52832E-02  5.00207E-01  7.05664E-02  7.60974E-02  7.36154E-03  1.94330E-04  4.56720E-05  7.60974E-02  7.36154E-03  3.04778E-01  2.95375E-02  7.30834E-01  4.56573E-02  2.97394E-03  2.64045E-04  4.10889E-01  3.66329E-02  2.97394E-03  2.64045E-04  7.30834E-01  4.56573E-02  3.75701E+00  2.56951E-01
  -11.2000  3.97223E-01  2.75681E-01  3.73094E-02  5.51361E-01  7.46188E-02  8.18467E-02  7.96311E-03  2.19854E-04  4.72879E-05  8.18467E-02  7.96311E-03  3.27827E-01  3.19470E-02  9.03549E-01  5.22983E-02  3.14199E-03  2.87138E-04  4.79569E-01  4.01577E-02  3.14199E-03  2.87138E-04  9.03549E-01  5.22983E-02  4.58590E+00  2.90657E-01
  -11.1000  4.43808E-01  3.19338E-01  3.96565E-02  6.38676E-01  7.93130E-02  8.11215E-02  8.55934E-03  2.46074E-04  4.90965E-05  8.11215E-02  8.55934E-03  3.24978E-01  3.43355E-02  1.04626E+00  5.99881E-02  3.34411E-03  3.11717E-04  5.88114E-01  4.44802E-02  3.34411E-03  3.11717E-04  1.04626E+00  5.99881E-02  5.37463E+00  3.30160E-01
  -11.0000  4.96662E-01  3.88446E-01  4.25115E-02  7.76891E-01  8.50231E-02  7.49359E-02  9.11011E-03  2.70939E-04  5.10878E-05  7.49359E-02  9.11011E-03  3.00286E-01  3.65426E-02  1.14629E+00  6.84132E-02  3.59572E-03  3.38145E-04  7.57165E-01  5.00453E-02  3.59572E-03  3.38145E-04  1.14629E+00  6.84132E-02  6.11386E+00  3.75096E-01
  -10.9000  5.56197E-01  4.77872E-01  4.60238E-02  9.55744E-01  9.20477E-02  6.62343E-02  9.59692E-03  2.93798E-04  5.32472E-05  6.62343E-02  9.59692E-03  2.65525E-01  3.84942E-02  1.22280E+00  7.74006E-02  3.91047E-03  3.66887E-04  9.86019E-01  5.72924E-02  3.91047E-03  3.66887E-04  1.22280E+00  7.74006E-02  6.87890E+00  4.25655E-01
  -10.8000  6.21289E-01  5.28850E-01  4.99108E-02  1.05770E+00  9.98216E-02  5.75669E-02  1.00200E-02  3.15265E-04  5.55644E-05  5.75669E-02  1.00200E-02  2.30898E-01  4.01912E-02  1.30933E+00  8.70240E-02  4.30541E-03  3.98531E-04  1.15656E+00  6.57930E-02  4.30541E-03  3.98531E-04  1.30933E+00  8.70240E-02  7.56765E+00  4.81276E-01
  -10.7000  6.87520E-01  4.55091E-01  5.32557E-02  9.10183E-01  1.06511E-01  5.02254E-02  1.03892E-02  3.36578E-04  5.80382E-05  5.02254E-02  1.03892E-02  2.01575E-01  4.16728E-02  1.44082E+00  9.76138E-02  4.80262E-03  4.33829E-04  1.05845E+00  7.35724E-02  4.80262E-03  4.33829E-04  1.44082E+00  9.76138E-02  7.89938E+00  5.39335E-01
  -10.6000  7.53802E-01  3.15333E-01  5.55733E-02  6.30666E-01  1.11147E-01  4.45718E-02  1.07168E-02  3.59125E-04  6.06777E-05  4.45718E-02  1.07168E-02  1.79006E-01  4.29885E-02  1.65415E+00  1.09772E-01  5.43175E-03  4.73752E-04  7.85073E-01  7.93426E-02  5.43175E-03  4.73752E-04  1.65415E+00  1.09772E-01  8.20847E+00  5.99667E-01
  -10.5000  8.25160E-01  2.08514E-01  5.71059E-02  4.17027E-01  1.14212E-01  4.05546E-02  1.10148E-02  3.84202E-04  6.35015E-05  4.05546E-02  1.10148E-02  1.62987E-01  4.41864E-02  1.99528E+00  1.24437E-01  6.23719E-03  5.19594E-04  5.61357E-01  8.34685E-02  6.23719E-03  5.19594E-04  1.99528E+00  1.24437E-01  9.12877E+00  6.66762E-01
  -10.4000  9.09269E-01  1.47092E-01  5.81870E-02  2.94183E-01  1.16374E-01  3.80365E-02  1.12944E-02  4.12949E-04  6.65366E-05  3.80365E-02  1.12944E-02  1.52972E-01  4.53107E-02  2.52477E+00  1.42993E-01  7.30591E-03  5.73292E-04  4.34072E-01  8.66589E-02  7.30591E-03  5.73292E-04  2.52477E+00  1.42993E-01  1.09964E+01  7.47584E-01
  -10.3000  1.01518E+00  1.15500E-01  5.90359E-02  2.31000E-01  1.18072E-01  3.69376E-02  1.15659E-02  4.46510E-04  6.98184E-05  3.69376E-02  1.15659E-02  1.48644E-01  4.64032E-02  3.30876E+00  1.67312E-01  8.87187E-03  6.38499E-04  3.79818E-01  8.94505E-02  8.87187E-03  6.38499E-04  3.30876E+00  1.67312E-01  1.40302E+01  8.50704E-01
  -10.2000  1.15264E+00  1.07212E-01  5.98239E-02  2.14424E-01  1.19648E-01  3.85029E-02  1.18489E-02  4.86724E-04  7.33958E-05  3.85029E-02  1.18489E-02  1.54985E-01  4.75423E-02  4.36903E+00  1.99424E-01  1.24313E-02  7.29867E-04  4.03564E-01  9.24166E-02  1.24313E-02  7.29867E-04  4.36903E+00  1.99424E-01  1.83330E+01  9.85449E-01
  -10.1000  1.33159E+00  1.20210E-01  6.07074E-02  2.40420E-01  1.21415E-01  4.54759E-02  1.21831E-02  5.06294E-04  7.71170E-05  4.54759E-02  1.21831E-02  1.82916E-01  4.88867E-02  5.68152E+00  2.41182E-01  2.47049E-02  9.11445E-04  5.49547E-01  9.64557E-02  2.47049E-02  9.11445E-04  5.68152E+00  2.41182E-01  2.39240E+01  1.16129E+00
  -10.0000  1.58010E+00  1.44172E-01  6.17670E-02  2.88344E-01  1.23534E-01  5.79118E-02  1.26088E-02  5.39939E-04  8.10855E-05  5.79118E-02  1.26088E-02  2.32727E-01  5.05973E-02  7.87947E+00  2.99096E-01  4.59214E-02  1.24896E-03  7.94794E-01  1.02297E-01  4.59214E-02  1.24896E-03  7.87947E+00  2.99096E-01  3.32912E+01  1.40597E+00
   -9.9000  1.92302E+00  1.65578E-01  6.29840E-02  3.31157E-01  1.25968E-01  6.95271E-02  1.31198E-02  5.65333E-04  8.52406E-05  6.95271E-02  1.31198E-02  2.79239E-01  5.26496E-02  1.08706E+01  3.78993E-01  7.90076E-02  1.82966E-03  1.12341E+00  1.10554E-01  7.90076E-02  1.82966E-03  1.08706E+01  3.78993E-01  4.60453E+01  1.74440E+00
   -9.8000  2.29310E+00  1.80760E-01  6.43126E-02  3.61519E-01  1.28625E-01  5.86180E-02  1.35506E-02  5.83174E-04  8.95268E-05  5.86180E-02  1.35506E-02  2.35639E-01  5.43815E-02  1.15413E+01  4.63820E-01  1.21828E-01  2.72508E-03  1.55157E+00  1.21958E-01  1.21828E-01  2.72508E-03  1.15413E+01  4.63820E-01  4.97557E+01  2.11010E+00
   -9.7000  2.59250E+00  1.88608E-01  6.56988E-02  3.77216E-01  1.31398E-01  3.71694E-02  1.38238E-02  5.98512E-04  9.39258E-05  3.71694E-02  1.38238E-02  1.49874E-01  5.54831E-02  8.79608E+00  5.28470E-01  1.91940E-01  4.13581E-03  2.12781E+00  1.37597E-01  1.91940E-01  4.13581E-03  8.79608E+00  5.28470E-01  4.02077E+01  2.40562E+00
   -9.6000  2.84524E+00  1.88901E-01  6.70872E-02  3.77802E-01  1.34174E-01  3.70583E-02  1.40962E-02  6.18814E-04  9.84740E-05  3.70583E-02  1.40962E-02  1.49471E-01  5.65817E-02  6.61706E+00  5.77105E-01  3.68765E-01  6.84618E-03  2.95843E+00  1.59341E-01  3.68765E-01  6.84618E-03  6.61706E+00  5.77105E-01  3.38601E+01  2.65449E+00
   -9.5000  3.10860E+00  1.81886E-01  6.84241E-02  3.63773E-01  1.36848E-01  5.97639E-02  1.45354E-02  6.48827E-04  1.03243E-04  5.97639E-02  1.45354E-02  2.40353E-01  5.83483E-02  5.62220E+00  6.18427E-01  1.03400E+00  1.44460E-02  4.30165E+00  1.90958E-01  1.03400E+00  1.44460E-02  5.62220E+00  6.18427E-01  3.52281E+01  2.91341E+00
   -9.4000  3.56923E+00  1.65095E-01  6.96375E-02  3.30190E-01  1.39275E-01  7.18588E-02  1.50636E-02  7.10265E-04  1.08463E-04  7.18588E-02  1.50636E-02  2.88856E-01  6.04713E-02  4.11952E+00  6.48705E-01  8.01462E+00  7.33523E-02  6.75822E+00  2.40630E-01  8.01462E+00  7.33523E-02  4.11952E+00  6.48705E-01  6.20530E+01  3.36949E+00
   -9.3000  4.49331E+00  1.40825E-01  7.06725E-02  2.81650E-01  1.41345E-01  5.21005E-02  1.54465E-02  7.38901E-04  1.13894E-04  5.21005E-02  1.54465E-02  2.09880E-01  6.20139E-02  2.55861E+00  6.67510E-01  2.20310E+01  2.35277E-01  1.34384E+01  3.39400E-01  2.20310E+01  2.35277E-01  2.55861E+00  6.67510E-01  1.25235E+02  4.28995E+00
   -9.2000  5.06096E+00  6.00392E-02  7.11138E-02  1.20078E-01  1.42228E-01  3.21664E-02  1.56829E-02  7.60110E-04  1.19481E-04  3.21664E-02  1.56829E-02  1.30186E-01  6.29707E-02  1.75056E+00  6.80377E-01  2.30964E+00  2.52252E-01  3.03712E+01  5.62625E-01  2.30964E+00  2.52252E-01  1.75056E+00  6.80377E-01  7.69833E+01  4.85577E+00
   -9.1000  5.32278E+00  1.34796E-02  7.12129E-02  2.69592E-02  1.42426E-01  1.88031E-02  1.58211E-02  7.89848E-04  1.25286E-04  1.88031E-02  1.58211E-02  7.67922E-02  6.35352E-02  1.36367E+00  6.90400E-01  1.05875E+00  2.60034E-01  1.29142E+01  6.57543E-01  1.05875E+00  2.60034E-01  1.36367E+00  6.90400E-01  3.55182E+01  5.11682E+00
   -9.0000  5.42704E+00  3.63456E-02  7.14800E-02  7.26911E-02  1.42960E-01  1.09431E-02  1.59016E-02  8.44107E-04  1.31490E-04  1.09431E-02  1.59016E-02  4.54607E-02  6.38693E-02  1.20931E+00  6.99288E-01  7.61899E-01  2.65634E-01  3.09115E+00  6.80262E-01  7.61899E-01  2.65634E-01  1.20931E+00  6.99288E-01  1.40671E+01  5.22021E+00
   -8.9000  5.50124E+00  4.68862E-02  7.18246E-02  9.37724E-02  1.43649E-01  7.49634E-03  1.59567E-02  9.33712E-04  1.38353E-04  7.49634E-03  1.59567E-02  3.18528E-02  6.41034E-02  1.24540E+00  7.08441E-01  6.75417E-01  2.70598E-01  1.14346E+00  6.88667E-01  6.75417E-01  2.70598E-01  1.24540E+00  7.08441E-01  9.97019E+00  5.29349E+00
   -8.8000  5.57388E+00  6.47627E-02  7.23006E-02  1.29525E-01  1.44601E-01  7.06366E-03  1.60086E-02  1.07433E-03  1.46249E-04  7.06366E-03  1.60086E-02  3.04033E-02  6.43269E-02  1.48199E+00  7.19334E-01  5.91715E-01  2.74947E-01  7.13993E-01  6.93914E-01  5.91715E-01  2.74947E-01  1.48199E+00  7.19334E-01  9.72279E+00  5.36495E+00
   -8.7000  5.65528E+00  1.14860E-01  7.31448E-02  2.29720E-01  1.46290E-01  8.42053E-03  1.60705E-02  1.30503E-03  1.55841E-04  8.42053E-03  1.60705E-02  3.62922E-02  6.45936E-02  1.94523E+00  7.33631E-01  3.73828E-01  2.77695E-01  7.66184E-01  6.99546E-01  3.73828E-01  2.77695E-01  1.94523E+00  7.33631E-01  1.08086E+01  5.44439E+00
   -8.6000  5.75934E+00  2.56932E-01  7.50332E-02  5.13863E-01  1.50066E-01  1.05778E-02  1.61482E-02  1.73010E-03  1.68557E-04  1.05778E-02  1.61482E-02  4.57715E-02  6.49300E-02  2.60326E+00  7.52765E-01  2.13525E-01  2.79264E-01  1.16581E+00  7.08114E-01  2.13525E-01  2.79264E-01  2.60326E+00  7.52765E-01  1.35988E+01  5.54434E+00
   -8.5000  5.85802E+00  5.80707E-01  7.93014E-02  1.16141E+00  1.58603E-01  1.29546E-02  1.62434E-02  2.62027E-03  1.87815E-04  1.29546E-02  1.62434E-02  5.70590E-02  6.53494E-02  2.01817E+00  7.67598E-01  1.42963E-01  2.80315E-01  1.78142E+00  7.21207E-01  1.42963E-01  2.80315E-01  2.01817E+00  7.67598E-01  1.22074E+01  5.63407E+00
   -8.4000  5.93629E+00  8.92123E-01  8.58583E-02  1.78425E+00  1.71717E-01  1.53665E-02  1.63564E-02  5.00286E-03  2.24586E-04  1.53665E-02  1.63564E-02  7.14718E-02  6.58747E-02  1.15008E+00  7.76051E-01  1.12510E-01  2.81142E-01  1.87192E+00  7.34966E-01  1.12510E-01  2.81142E-01  1.15008E+00  7.76051E-01  8.79420E+00  5.69870E+00
   -8.3000  6.00434E+00  1.05940E+00  9.36448E-02  2.11880E+00  1.87290E-01  1.81270E-02  1.64896E-02  1.52237E-02  3.36478E-04  1.81270E-02  1.64896E-02  1.02955E-01  6.66314E-02  8.52566E-01  7.82317E-01  9.79417E-02  2.81862E-01  1.61730E+00  7.46853E-01  9.79417E-02  2.81862E-01  8.52566E-01  7.82317E-01  7.03663E+00  5.75042E+00
   -8.2000  6.07322E+00  1.29626E+00  1.03172E-01  2.59251E+00  2.06344E-01  2.18724E-02  1.66504E-02  3.06933E-02  5.62069E-04  2.18724E-02  1.66504E-02  1.48876E-01  6.77256E-02  7.82853E-01  7.88071E-01  9.14599E-02  2.82534E-01  1.56667E+00  7.58367E-01  9.14599E-02  2.82534E-01  7.82853E-01  7.88071E-01  6.63060E+00  5.79915E+00
   -8.1000  6.14449E+00  1.54743E+00  1.14546E-01  3.09487E+00  2.29091E-01  2.71932E-02  1.68502E-02  1.70576E-02  6.87440E-04  2.71932E-02  1.68502E-02  1.42888E-01  6.87758E-02  7.37860E-01  7.93494E-01  7.16280E-02  2.83060E-01  1.60993E+00  7.70200E-01  7.16280E-02  2.83060E-01  7.37860E-01  7.93494E-01  6.45781E+00  5.84662E+00
   -8.0000  6.21382E+00  1.59358E+00  1.26258E-01  3.18715E+00  2.52516E-01  3.47248E-02  1.71055E-02  1.56753E-02  8.02651E-04  3.47248E-02  1.71055E-02  1.70250E-01  7.00271E-02  6.95068E-01  7.98603E-01  5.10155E-02  2.83435E-01  1.54617E+00  7.81564E-01  5.10155E-02  2.83435E-01  6.95068E-01  7.98603E-01  6.07668E+00  5.89128E+00
   -7.9000  6.27700E+00  1.43202E+00  1.36783E-01  2.86405E+00  2.73567E-01  4.20770E-02  1.74147E-02  1.79998E-02  9.34948E-04  4.20770E-02  1.74147E-02  2.04307E-01  7.15288E-02  6.48992E-01  8.03373E-01  4.11059E-02  2.83737E-01  1.38348E+00  7.91733E-01  4.11059E-02  2.83737E-01  6.48992E-01  8.03373E-01  5.52734E+00  5.93191E+00
   -7.8000  6.33154E+00  1.22447E+00  1.45783E-01  2.44893E+00  2.91566E-01  4.70309E-02  1.77604E-02  2.18543E-02  1.09557E-03  4.70309E-02  1.77604E-02  2.31832E-01  7.32327E-02  5.40043E-01  8.07342E-01  3.24984E-02  2.83976E-01  1.22470E+00  8.00734E-01  3.24984E-02  2.83976E-01  5.40043E-01  8.07342E-01  4.73956E+00  5.96674E+00
   -7.7000  6.37903E+00  1.05163E+00  1.53512E-01  2.10325E+00  3.07024E-01  5.28877E-02  1.81491E-02  2.65493E-02  1.29071E-03  5.28877E-02  1.81491E-02  2.64649E-01  7.51779E-02  4.45903E-01  8.10619E-01  2.69244E-02  2.84174E-01  1.10117E+00  8.08828E-01  2.69244E-02  2.84174E-01  4.45903E-01  8.10619E-01  4.09365E+00  5.99683E+00
   -7.6000  6.42155E+00  9.19047E-01  1.60267E-01  1.83809E+00  3.20534E-01  6.05188E-02  1.85939E-02  3.17434E-02  1.52402E-03  6.05188E-02  1.85939E-02  3.05562E-01  7.74237E-02  3.87768E-01  8.13469E-01  2.39999E-02  2.84351E-01  9.97085E-01  8.16156E-01  2.39999E-02  2.84351E-01  3.87768E-01  8.13469E-01  3.64124E+00  6.02359E+00
   -7.5000  6.46034E+00  8.15751E-01  1.66263E-01  1.63150E+00  3.32526E-01  6.99508E-02  1.91080E-02  3.65737E-02  1.79283E-03  6.99508E-02  1.91080E-02  3.52951E-01  8.00178E-02  3.53055E-01  8.16064E-01  2.28371E-02  2.84518E-01  8.95133E-01  8.22735E-01  2.28371E-02  2.84518E-01  3.53055E-01  8.16064E-01  3.29384E+00  6.04780E+00
   -7.4000  6.49605E+00  7.31049E-01  1.71636E-01  1.46210E+00  3.43272E-01  8.10399E-02  1.97037E-02  4.07214E-02  2.09213E-03  8.10399E-02  1.97037E-02  4.05602E-01  8.29990E-02  3.32250E-01  8.18506E-01  2.26959E-02  2.84685E-01  7.85251E-01  8.28507E-01  2.26959E-02  2.84685E-01  3.32250E-01  8.18506E-01  2.99029E+00  6.06978E+00
   -7.3000  6.52912E+00  6.61007E-01  1.76494E-01  1.32201E+00  3.52988E-01  9.38016E-02  2.03931E-02  4.39059E-02  2.41483E-03  9.38016E-02  2.03931E-02  4.63018E-01  8.64021E-02  3.19617E-01  8.20855E-01  2.31854E-02  2.84856E-01  6.71283E-01  8.33440E-01  2.31854E-02  2.84856E-01  3.19617E-01  8.20855E-01  2.71378E+00  6.08973E+00
   -7.2000  6.56003E+00  6.05391E-01  1.80944E-01  1.21078E+00  3.61887E-01  1.08273E-01  2.11889E-02  4.61195E-02  2.75380E-03  1.08273E-01  2.11889E-02  5.25332E-01  9.02632E-02  3.11769E-01  8.23147E-01  2.41063E-02  2.85033E-01  5.63130E-01  8.37579E-01  2.41063E-02  2.85033E-01  3.11769E-01  8.23147E-01  2.46976E+00  6.10788E+00
   -7.1000  6.58934E+00  5.64243E-01  1.85091E-01  1.12849E+00  3.70182E-01  1.24477E-01  2.21038E-02  4.75803E-02  3.10351E-03  1.24477E-01  2.21038E-02  5.93070E-01  9.46222E-02  3.06607E-01  8.25400E-01  2.53711E-02  2.85219E-01  4.69324E-01  8.41029E-01  2.53711E-02  2.85219E-01  3.06607E-01  8.25400E-01  2.26656E+00  6.12454E+00
   -7.0000  6.61744E+00  5.26547E-01  1.88961E-01  1.05309E+00  3.77922E-01  1.40087E-01  2.31334E-02  4.98957E-02  3.47024E-03  1.40087E-01  2.31334E-02  6.60140E-01  9.94741E-02  3.02351E-01  8.27623E-01  2.69432E-02  2.85417E-01  3.96445E-01  8.43943E-01  2.69432E-02  2.85417E-01  3.02351E-01  8.27623E-01  2.11007E+00  6.14005E+00
   -6.9000  6.64498E+00  5.09946E-01  1.92709E-01  1.01989E+00  3.85418E-01  1.59387E-01  2.43049E-02  5.08856E-02  3.84424E-03  1.59387E-01  2.43049E-02  7.39318E-01  1.04908E-01  2.98802E-01  8.29819E-01  2.89079E-02  2.85630E-01  3.38405E-01  8.46430E-01  2.89079E-02  2.85630E-01  2.98802E-01  8.29819E-01  1.98765E+00  6.15465E+00
   -6.8000  6.67228E+00  4.97372E-01  1.96365E-01  9.94745E-01  3.92729E-01  1.80102E-01  2.56286E-02  5.21563E-02  4.22758E-03  1.80102E-01  2.56286E-02  8.24719E-01  1.10970E-01  2.94942E-01  8.31987E-01  3.12898E-02  2.85860E-01  2.95069E-01  8.48599E-01  3.12898E-02  2.85860E-01  2.94942E-01  8.31987E-01  1.89506E+00  6.16858E+00
   -6.7000  6.69951E+00  4.83118E-01  1.99915E-01  9.66237E-01  3.99831E-01  2.01999E-01  2.71133E-02  5.39578E-02  4.62416E-03  2.01999E-01  2.71133E-02  9.15910E-01  1.17701E-01  2.90406E-01  8.34121E-01  3.41793E-02  2.86111E-01  2.62035E-01  8.50524E-01  3.41793E-02  2.86111E-01  2.90406E-01  8.34121E-01  1.82241E+00  6.18198E+00
   -6.6000  6.72664E+00  4.66957E-01  2.03347E-01  9.33915E-01  4.06695E-01  2.23140E-01  2.87533E-02  5.76802E-02  5.04811E-03  2.23140E-01  2.87533E-02  1.00792E+00  1.25109E-01  2.80010E-01  8.36179E-01  3.85549E-02  2.86394E-01  2.37502E-01  8.52270E-01  3.85549E-02  2.86394E-01  2.80010E-01  8.36179E-01  1.74926E+00  6.19483E+00
   -6.5000  6.75372E+00  4.39570E-01  2.06578E-01  8.79141E-01  4.13157E-01  2.46692E-01  3.05665E-02  6.12584E-02  5.49835E-03  2.46692E-01  3.05665E-02  1.10928E+00  1.33263E-01  2.74219E-01  8.38195E-01  4.31565E-02  2.86712E-01  2.13469E-01  8.53839E-01  4.31565E-02  2.86712E-01  2.74219E-01  8.38195E-01  1.69644E+00  6.20730E+00
   -6.4000  6.78079E+00  4.07985E-01  2.09577E-01  8.15970E-01  4.19154E-01  2.70808E-01  3.25569E-02  6.55819E-02  5.98036E-03  2.70808E-01  3.25569E-02  1.21440E+00  1.42188E-01  2.68255E-01  8.40166E-01  4.88439E-02  2.87071E-01  1.91864E-01  8.55249E-01  4.88439E-02  2.87071E-01  2.68255E-01  8.40166E-01  1.65212E+00  6.21945E+00
   -6.3000  6.80790E+00  3.75092E-01  2.12334E-01  7.50184E-01  4.24668E-01  2.95138E-01  3.47261E-02  7.07077E-02  6.50006E-03  2.95138E-01  3.47261E-02  1.32197E+00  1.51904E-01  2.62077E-01  8.42092E-01  5.59454E-02  2.87482E-01  1.72000E-01  8.56513E-01  5.59454E-02  2.87482E-01  2.62077E-01  8.42092E-01  1.61609E+00  6.23132E+00
   -6.2000  6.83517E+00  3.43953E-01  2.14862E-01  6.87905E-01  4.29724E-01  3.19509E-01  3.70744E-02  7.60600E-02  7.05909E-03  3.19509E-01  3.70744E-02  1.43016E+00  1.62416E-01  2.56289E-01  8.43976E-01  6.47995E-02  2.87958E-01  1.54157E-01  8.57646E-01  6.47995E-02  2.87958E-01  2.56289E-01  8.43976E-01  1.59267E+00  6.24303E+00
   -6.1000  6.86276E+00  3.16268E-01  2.17186E-01  6.32537E-01  4.34373E-01  3.43471E-01  3.95989E-02  8.09877E-02  7.65434E-03  3.43471E-01  3.95989E-02  1.53586E+00  1.73704E-01  2.51192E-01  8.45822E-01  7.58300E-02  2.88515E-01  1.38460E-01  8.58664E-01  7.58300E-02  2.88515E-01  2.51192E-01  8.45822E-01  1.58501E+00  6.25468E+00
   -6.0000  6.89080E+00  2.92615E-01  2.19337E-01  5.85229E-01  4.38674E-01  3.66333E-01  4.22914E-02  8.47786E-02  8.27745E-03  3.66333E-01  4.22914E-02  1.63489E+00  1.85721E-01  2.46985E-01  8.47638E-01  8.95053E-02  2.89173E-01  1.24884E-01  8.59582E-01  8.95053E-02  2.89173E-01  2.46985E-01  8.47638E-01  1.59573E+00  6.26641E+00
   -5.9000  6.91943E+00  2.72861E-01  2.21342E-01  5.45722E-01  4.42685E-01  3.87089E-01  4.51365E-02  8.69274E-02  8.91635E-03  3.87089E-01  4.51365E-02  1.72221E+00  1.98379E-01  2.43728E-01  8.49429E-01  1.06282E-01  2.89954E-01  1.13267E-01  8.60414E-01  1.06282E-01  2.89954E-01  2.43728E-01  8.49429E-01  1.62657E+00  6.27836E+00
   -5.8000  6.94870E+00  2.56531E-01  2.23228E-01  5.13061E-01  4.46456E-01  4.04370E-01  4.81085E-02  8.73575E-02  9.55842E-03  4.04370E-01  4.81085E-02  1.79220E+00  2.11551E-01  2.41298E-01  8.51203E-01  1.26481E-01  2.90884E-01  1.03382E-01  8.61174E-01  1.26481E-01  2.90884E-01  2.41298E-01  8.51203E-01  1.67788E+00  6.29069E+00
   -5.7000  6.97863E+00  2.43029E-01  2.25014E-01  4.86059E-01  4.50028E-01  4.16512E-01  5.11698E-02  8.64245E-02  1.01936E-02  4.16512E-01  5.11698E-02  1.83890E+00  2.25067E-01  2.39379E-01  8.52962E-01  1.50033E-01  2.91987E-01  9.49884E-02  8.61872E-01  1.50033E-01  2.91987E-01  2.39379E-01  8.52962E-01  1.74762E+00  6.30354E+00
   -5.6000  7.00914E+00  2.31760E-01  2.26718E-01  4.63520E-01  4.53435E-01  4.21811E-01  5.42701E-02  8.47172E-02  1.08163E-02  4.21811E-01  5.42701E-02  1.85668E+00  2.38713E-01  2.37485E-01  8.54707E-01  1.76103E-01  2.93281E-01  8.78563E-02  8.62518E-01  1.76103E-01  2.93281E-01  2.37485E-01  8.54707E-01  1.83007E+00  6.31699E+00
   -5.5000  7.04001E+00  2.22180E-01  2.28351E-01  4.44359E-01  4.56701E-01  4.18989E-01  5.73496E-02  8.28265E-02  1.14251E-02  4.18989E-01  5.73496E-02  1.84161E+00  2.52248E-01  2.35081E-01  8.56435E-01  2.02703E-01  2.94771E-01  8.17843E-02  8.63119E-01  2.02703E-01  2.94771E-01  2.35081E-01  8.56435E-01  1.91470E+00  6.33106E+00
   -5.4000  7.07094E+00  2.13828E-01  2.29922E-01  4.27657E-01  4.59844E-01  4.07718E-01  6.03463E-02  8.12159E-02  1.20220E-02  4.07718E-01  6.03463E-02  1.79330E+00  2.65429E-01  2.31749E-01  8.58139E-01  2.26556E-01  2.96436E-01  7.66047E-02  8.63682E-01  2.26556E-01  2.96436E-01  2.31749E-01  8.58139E-01  1.98643E+00  6.34566E+00
   -5.3000  7.10149E+00  2.06337E-01  2.31439E-01  4.12674E-01  4.62877E-01  3.88949E-01  6.32050E-02  8.01933E-02  1.26114E-02  3.88949E-01  6.32050E-02  1.71618E+00  2.78043E-01  2.27340E-01  8.59809E-01  2.43735E-01  2.98227E-01  7.21846E-02  8.64213E-01  2.43735E-01  2.98227E-01  2.27340E-01  8.59809E-01  2.02867E+00  6.36057E+00
   -5.2000  7.13124E+00  1.99421E-01  2.32904E-01  3.98843E-01  4.65809E-01  3.64753E-01  6.58859E-02  7.99512E-02  1.31990E-02  3.64753E-01  6.58859E-02  1.61891E+00  2.89941E-01  2.22011E-01  8.61441E-01  2.51104E-01  3.00073E-01  6.84171E-02  8.64716E-01  2.51104E-01  3.00073E-01  2.22011E-01  8.61441E-01  2.02930E+00  6.37549E+00
   -5.1000  7.15979E+00  1.92883E-01  2.34322E-01  3.85766E-01  4.68644E-01  3.37738E-01  6.83682E-02  8.06100E-02  1.37915E-02  3.37738E-01  6.83682E-02  1.51217E+00  3.01056E-01  2.16143E-01  8.63030E-01  2.47774E-01  3.01894E-01  6.52224E-02  8.65195E-01  2.47774E-01  3.01894E-01  2.16143E-01  8.63030E-01  1.98612E+00  6.39009E+00
   -5.0000  7.18684E+00  1.86477E-01  2.35693E-01  3.72955E-01  4.71385E-01  3.09512E-01  7.06431E-02  8.23505E-02  1.43968E-02  3.09512E-01  7.06431E-02  1.40275E+00  3.11366E-01  2.09959E-01  8.64573E-01  2.34902E-01  3.03621E-01  6.25379E-02  8.65655E-01  2.34902E-01  3.03621E-01  2.09959E-01  8.64573E-01  1.90452E+00  6.40408E+00
