    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31673E-04  1.01748E-03  3.73917E-05  2.03496E-03  7.47834E-05  1.18753E-04  4.36410E-06  1.18795E-04  4.36564E-06  1.18752E-04  4.36404E-06  7.12600E-04  2.61876E-05  2.33811E-05  8.59240E-07  2.34095E-05  8.60283E-07  2.33699E-05  8.58828E-07  2.34097E-05  8.60290E-07  2.33810E-05  8.59237E-07  2.33902E-04  8.59576E-06  4.29648E-05  1.57893E-06  4.29743E-05  1.57928E-06  4.29668E-05  1.57900E-06  4.29638E-05  1.57889E-06  4.29669E-05  1.57901E-06  4.29741E-05  1.57927E-06  4.29593E-05  1.57872E-06  6.01540E-04  2.21062E-05
  -49.5000  2.55443E-04  8.83694E-04  6.98668E-05  1.76739E-03  1.39734E-04  1.24511E-04  8.93980E-06  1.24556E-04  8.94300E-06  1.24509E-04  8.93966E-06  7.47153E-04  5.36449E-05  2.37078E-05  1.73049E-06  2.37376E-05  1.73262E-06  2.36962E-05  1.72965E-06  2.37375E-05  1.73263E-06  2.37078E-05  1.73048E-06  2.37174E-04  1.73117E-05  4.40147E-05  3.19644E-06  4.40245E-05  3.19715E-06  4.40168E-05  3.19659E-06  4.40136E-05  3.19636E-06  4.40169E-05  3.19660E-06  4.40243E-05  3.19713E-06  4.40090E-05  3.19602E-06  6.16239E-04  4.47526E-05
  -49.0000  3.73281E-04  7.75006E-04  9.83478E-05  1.55001E-03  1.96696E-04  1.30723E-04  1.37438E-05  1.30772E-04  1.37488E-05  1.30721E-04  1.37435E-05  7.84432E-04  8.24723E-05  2.40449E-05  2.61412E-06  2.40762E-05  2.61741E-06  2.40328E-05  2.61284E-06  2.40759E-05  2.61740E-06  2.40450E-05  2.61412E-06  2.40550E-04  2.61518E-05  4.51070E-05  4.85409E-06  4.51172E-05  4.85517E-06  4.51093E-05  4.85432E-06  4.51060E-05  4.85398E-06  4.51093E-05  4.85433E-06  4.51171E-05  4.85515E-06  4.51011E-05  4.85346E-06  6.31534E-04  6.79610E-05
  -48.5000  4.86738E-04  6.85563E-04  1.23542E-04  1.37113E-03  2.47084E-04  1.37435E-04  1.87945E-05  1.37489E-04  1.88014E-05  1.37432E-04  1.87941E-05  8.24714E-04  1.12780E-04  2.43924E-05  3.51053E-06  2.44253E-05  3.51502E-06  2.43798E-05  3.50878E-06  2.44248E-05  3.51500E-06  2.43926E-05  3.51053E-06  2.44030E-04  3.51197E-05  4.62439E-05  6.55352E-06  4.62545E-05  6.55499E-06  4.62463E-05  6.55384E-06  4.62429E-05  6.55337E-06  4.62463E-05  6.55385E-06  4.62544E-05  6.55497E-06  4.62378E-05  6.55267E-06  6.47452E-04  9.17545E-05
  -48.0000  5.97065E-04  6.11097E-04  1.45999E-04  1.22219E-03  2.91998E-04  1.44703E-04  2.41122E-05  1.44761E-04  2.41213E-05  1.44699E-04  2.41117E-05  8.68326E-04  1.44690E-04  2.47506E-05  4.42009E-06  2.47851E-05  4.42586E-06  2.47374E-05  4.41786E-06  2.47845E-05  4.42581E-06  2.47508E-05  4.42010E-06  2.47617E-04  4.42194E-05  4.74276E-05  8.29645E-06  4.74385E-05  8.29833E-06  4.74301E-05  8.29686E-06  4.74265E-05  8.29626E-06  4.74300E-05  8.29688E-06  4.74385E-05  8.29831E-06  4.74212E-05  8.29537E-06  6.64025E-04  1.16157E-04
  -47.5000  7.05299E-04  5.48444E-04  1.66154E-04  1.09689E-03  3.32308E-04  1.52591E-04  2.97198E-05  1.52655E-04  2.97313E-05  1.52587E-04  2.97191E-05  9.15665E-04  1.78340E-04  2.51207E-05  5.34326E-06  2.51571E-05  5.35036E-06  2.51069E-05  5.34052E-06  2.51563E-05  5.35029E-06  2.51210E-05  5.34328E-06  2.51324E-04  5.34554E-05  4.86624E-05  1.00848E-05  4.86737E-05  1.00871E-05  4.86650E-05  1.00853E-05  4.86612E-05  1.00845E-05  4.86649E-05  1.00853E-05  4.86738E-05  1.00870E-05  4.86558E-05  1.00834E-05  6.81314E-04  1.41195E-04
  -47.0000  8.12317E-04  4.95220E-04  1.84353E-04  9.90441E-04  3.68706E-04  1.61176E-04  3.56429E-05  1.61246E-04  3.56570E-05  1.61171E-04  3.56421E-05  9.67186E-04  2.13884E-04  2.55030E-05  6.28048E-06  2.55413E-05  6.28899E-06  2.54885E-05  6.27721E-06  2.55403E-05  6.28888E-06  2.55033E-05  6.28051E-06  2.55153E-04  6.28321E-05  4.99501E-05  1.19204E-05  4.99619E-05  1.19231E-05  4.99528E-05  1.19210E-05  4.99489E-05  1.19201E-05  4.99528E-05  1.19210E-05  4.99620E-05  1.19231E-05  4.99433E-05  1.19188E-05  6.99344E-04  1.66895E-04
  -46.5000  9.18888E-04  4.49643E-04  2.00877E-04  8.99287E-04  4.01754E-04  1.70541E-04  4.19101E-05  1.70619E-04  4.19271E-05  1.70535E-04  4.19091E-05  1.02339E-03  2.51493E-04  2.58975E-05  7.23220E-06  2.59379E-05  7.24219E-06  2.58824E-05  7.22837E-06  2.59367E-05  7.24204E-06  2.58979E-05  7.23224E-06  2.59105E-04  7.23541E-05  5.12940E-05  1.38054E-05  5.13064E-05  1.38086E-05  5.12970E-05  1.38061E-05  5.12929E-05  1.38051E-05  5.12968E-05  1.38061E-05  5.13065E-05  1.38086E-05  5.12869E-05  1.38036E-05  7.18161E-04  1.93287E-04
  -46.0000  1.02570E-03  4.10327E-04  2.15956E-04  8.20654E-04  4.31913E-04  1.80784E-04  4.85538E-05  1.80870E-04  4.85740E-05  1.80778E-04  4.85526E-05  1.08487E-03  2.91361E-04  2.63057E-05  8.19892E-06  2.63483E-05  8.21047E-06  2.62898E-05  8.19450E-06  2.63469E-05  8.21027E-06  2.63061E-05  8.19897E-06  2.63194E-04  8.20262E-05  5.26987E-05  1.57421E-05  5.27116E-05  1.57457E-05  5.27018E-05  1.57429E-05  5.26975E-05  1.57417E-05  5.27017E-05  1.57429E-05  5.27118E-05  1.57457E-05  5.26914E-05  1.57399E-05  7.37829E-04  2.20402E-04
  -45.5000  1.13339E-03  3.76194E-04  2.29781E-04  7.52388E-04  4.59563E-04  1.92014E-04  5.56102E-05  1.92110E-04  5.56339E-05  1.92007E-04  5.56087E-05  1.15226E-03  3.33706E-04  2.67265E-05  9.18110E-06  2.67714E-05  9.19430E-06  2.67098E-05  9.17607E-06  2.67698E-05  9.19404E-06  2.67269E-05  9.18117E-06  2.67409E-04  9.18533E-05  5.41654E-05  1.77326E-05  5.41789E-05  1.77367E-05  5.41687E-05  1.77336E-05  5.41642E-05  1.77322E-05  5.41685E-05  1.77335E-05  5.41791E-05  1.77368E-05  5.41578E-05  1.77302E-05  7.58365E-04  2.48271E-04
