    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31045E-04  1.00365E-03  3.68833E-05  2.00729E-03  7.37666E-05  1.19741E-04  4.40042E-06  1.19808E-04  4.40286E-06  1.19759E-04  4.40107E-06  7.18617E-04  2.64087E-05  2.35634E-05  8.65941E-07  2.35981E-05  8.67215E-07  2.35451E-05  8.65266E-07  2.36058E-05  8.67498E-07  2.35603E-05  8.65826E-07  2.35746E-04  8.66349E-06  4.31578E-05  1.58602E-06  4.31725E-05  1.58656E-06  4.31596E-05  1.58609E-06  4.31565E-05  1.58597E-06  4.31608E-05  1.58613E-06  4.31698E-05  1.58646E-06  4.31498E-05  1.58573E-06  6.04254E-04  2.22059E-05
  -49.5000  2.54408E-04  8.72623E-04  6.89516E-05  1.74525E-03  1.37903E-04  1.25564E-04  9.01482E-06  1.25636E-04  9.01991E-06  1.25583E-04  9.01617E-06  7.53568E-04  5.41018E-05  2.38937E-05  1.74402E-06  2.39301E-05  1.74663E-06  2.38747E-05  1.74265E-06  2.39378E-05  1.74719E-06  2.38906E-05  1.74379E-06  2.39054E-04  1.74486E-05  4.42123E-05  3.21079E-06  4.42274E-05  3.21189E-06  4.42142E-05  3.21093E-06  4.42109E-05  3.21069E-06  4.42153E-05  3.21101E-06  4.42248E-05  3.21169E-06  4.42040E-05  3.21020E-06  6.19018E-04  4.49544E-05
  -49.0000  3.72014E-04  7.66042E-04  9.71031E-05  1.53208E-03  1.94206E-04  1.31848E-04  1.38602E-05  1.31926E-04  1.38681E-05  1.31868E-04  1.38622E-05  7.91285E-04  8.31810E-05  2.42346E-05  2.63462E-06  2.42727E-05  2.63864E-06  2.42148E-05  2.63252E-06  2.42804E-05  2.63948E-06  2.42314E-05  2.63428E-06  2.42468E-04  2.63591E-05  4.53097E-05  4.87589E-06  4.53254E-05  4.87757E-06  4.53118E-05  4.87610E-06  4.53083E-05  4.87574E-06  4.53129E-05  4.87623E-06  4.53227E-05  4.87727E-06  4.53012E-05  4.87499E-06  6.34384E-04  6.82676E-05
  -48.5000  4.85381E-04  6.78215E-04  1.22027E-04  1.35643E-03  2.44054E-04  1.38641E-04  1.89551E-05  1.38726E-04  1.89662E-05  1.38663E-04  1.89580E-05  8.32059E-04  1.13759E-04  2.45864E-05  3.53816E-06  2.46264E-05  3.54364E-06  2.45658E-05  3.53530E-06  2.46342E-05  3.54477E-06  2.45832E-05  3.53769E-06  2.45992E-04  3.53991E-05  4.64526E-05  6.58300E-06  4.64688E-05  6.58527E-06  4.64548E-05  6.58328E-06  4.64512E-05  6.58279E-06  4.64559E-05  6.58345E-06  4.64662E-05  6.58487E-06  4.64438E-05  6.58177E-06  6.50387E-04  9.21689E-05
  -48.0000  5.95736E-04  6.05016E-04  1.44261E-04  1.21003E-03  2.88522E-04  1.45996E-04  2.43204E-05  1.46088E-04  2.43348E-05  1.46019E-04  2.43241E-05  8.76207E-04  1.45959E-04  2.49490E-05  4.45502E-06  2.49910E-05  4.46204E-06  2.49275E-05  4.45137E-06  2.49988E-05  4.46346E-06  2.49457E-05  4.45443E-06  2.49624E-04  4.45726E-05  4.76423E-05  8.33382E-06  4.76591E-05  8.33670E-06  4.76446E-05  8.33419E-06  4.76408E-05  8.33356E-06  4.76457E-05  8.33440E-06  4.76564E-05  8.33621E-06  4.76332E-05  8.33225E-06  6.67044E-04  1.16682E-04
  -47.5000  7.04099E-04  5.43367E-04  1.64229E-04  1.08673E-03  3.28459E-04  1.53985E-04  2.99792E-05  1.54085E-04  2.99974E-05  1.54009E-04  2.99838E-05  9.24158E-04  1.79921E-04  2.53246E-05  5.38568E-06  2.53687E-05  5.39433E-06  2.53021E-05  5.38121E-06  2.53766E-05  5.39603E-06  2.53211E-05  5.38496E-06  2.53386E-04  5.38844E-05  4.88846E-05  1.01303E-05  4.89020E-05  1.01338E-05  4.88870E-05  1.01308E-05  4.88831E-05  1.01300E-05  4.88881E-05  1.01310E-05  4.88993E-05  1.01332E-05  4.88752E-05  1.01284E-05  6.84439E-04  1.41835E-04
  -47.0000  8.11336E-04  4.90947E-04  1.82271E-04  9.81894E-04  3.64543E-04  1.62679E-04  3.59575E-05  1.62789E-04  3.59798E-05  1.62705E-04  3.59631E-05  9.76346E-04  2.15801E-04  2.57112E-05  6.33055E-06  2.57576E-05  6.34090E-06  2.56877E-05  6.32521E-06  2.57657E-05  6.34291E-06  2.57076E-05  6.32970E-06  2.57260E-04  6.33385E-05  5.01786E-05  1.19743E-05  5.01966E-05  1.19785E-05  5.01811E-05  1.19749E-05  5.01770E-05  1.19740E-05  5.01822E-05  1.19752E-05  5.01939E-05  1.19778E-05  5.01688E-05  1.19721E-05  7.02557E-04  1.67653E-04
  -46.5000  9.18206E-04  4.46026E-04  1.98663E-04  8.92053E-04  3.97325E-04  1.72166E-04  4.22845E-05  1.72288E-04  4.23112E-05  1.72195E-04  4.22912E-05  1.03330E-03  2.53774E-04  2.61108E-05  7.29010E-06  2.61596E-05  7.30225E-06  2.60863E-05  7.28387E-06  2.61679E-05  7.30456E-06  2.61072E-05  7.28912E-06  2.61264E-04  7.29398E-05  5.15297E-05  1.38680E-05  5.15484E-05  1.38729E-05  5.15324E-05  1.38687E-05  5.15281E-05  1.38676E-05  5.15335E-05  1.38690E-05  5.15457E-05  1.38721E-05  5.15196E-05  1.38654E-05  7.21475E-04  1.94167E-04
  -46.0000  1.02539E-03  4.07251E-04  2.13629E-04  8.14501E-04  4.27257E-04  1.82545E-04  4.89929E-05  1.82680E-04  4.90246E-05  1.82577E-04  4.90008E-05  1.09560E-03  2.94037E-04  2.65235E-05  8.26482E-06  2.65749E-05  8.27886E-06  2.64978E-05  8.25764E-06  2.65834E-05  8.28148E-06  2.65197E-05  8.26370E-06  2.65398E-04  8.26930E-05  5.29407E-05  1.58135E-05  5.29603E-05  1.58191E-05  5.29436E-05  1.58143E-05  5.29391E-05  1.58131E-05  5.29447E-05  1.58147E-05  5.29575E-05  1.58182E-05  5.29302E-05  1.58105E-05  7.41232E-04  2.21407E-04
  -45.5000  1.13353E-03  3.73563E-04  2.27357E-04  7.47126E-04  4.54714E-04  1.93931E-04  5.61198E-05  1.94081E-04  5.61569E-05  1.93966E-04  5.61289E-05  1.16396E-03  3.36811E-04  2.69503E-05  9.25522E-06  2.70046E-05  9.27126E-06  2.69235E-05  9.24706E-06  2.70133E-05  9.27420E-06  2.69465E-05  9.25397E-06  2.69676E-04  9.26034E-05  5.44163E-05  1.78133E-05  5.44367E-05  1.78197E-05  5.44194E-05  1.78142E-05  5.44147E-05  1.78128E-05  5.44205E-05  1.78146E-05  5.44339E-05  1.78187E-05  5.44055E-05  1.78099E-05  7.61894E-04  2.49406E-04
