    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)      n(3,-3)     Intn(3,-3)    n(3,-2)     Intn(3,-2)    n(3,-1)     Intn(3,-1)    n(3,0)      Intn(3,0)     n(3,1)      Intn(3,1)     n(3,2)      Intn(3,2)     n(3,3)      Intn(3,3)    n_l(3)      Intn_l(3)  
  -50.0000  1.31347E-04  1.00994E-03  3.71146E-05  2.01988E-03  7.42292E-05  1.19334E-04  4.38543E-06  1.19398E-04  4.38781E-06  1.19356E-04  4.38624E-06  7.16175E-04  2.63189E-05  2.34936E-05  8.63374E-07  2.35267E-05  8.64591E-07  2.34769E-05  8.62761E-07  2.35337E-05  8.64847E-07  2.34911E-05  8.63282E-07  2.35044E-04  8.63771E-06  4.30717E-05  1.58286E-06  4.30853E-05  1.58336E-06  4.30738E-05  1.58293E-06  4.30704E-05  1.58281E-06  4.30746E-05  1.58296E-06  4.30836E-05  1.58329E-06  4.30641E-05  1.58258E-06  6.03047E-04  2.21616E-05
  -49.5000  2.54913E-04  8.77666E-04  6.93683E-05  1.75533E-03  1.38737E-04  1.25127E-04  8.98375E-06  1.25197E-04  8.98871E-06  1.25151E-04  8.98546E-06  7.50950E-04  5.39159E-05  2.38220E-05  1.73882E-06  2.38560E-05  1.74128E-06  2.38047E-05  1.73757E-06  2.38636E-05  1.74182E-06  2.38193E-05  1.73863E-06  2.38331E-04  1.73962E-05  4.41231E-05  3.20435E-06  4.41371E-05  3.20537E-06  4.41252E-05  3.20450E-06  4.41218E-05  3.20425E-06  4.41262E-05  3.20457E-06  4.41353E-05  3.20524E-06  4.41154E-05  3.20379E-06  6.17768E-04  4.48641E-05
  -49.0000  3.72642E-04  7.70132E-04  9.76701E-05  1.54026E-03  1.95340E-04  1.31380E-04  1.38119E-05  1.31456E-04  1.38196E-05  1.31407E-04  1.38146E-05  7.88484E-04  8.28921E-05  2.41614E-05  2.62673E-06  2.41964E-05  2.63049E-06  2.41434E-05  2.62482E-06  2.42047E-05  2.63133E-06  2.41585E-05  2.62643E-06  2.41729E-04  2.62796E-05  4.52180E-05  4.86608E-06  4.52325E-05  4.86763E-06  4.52201E-05  4.86631E-06  4.52166E-05  4.86593E-06  4.52212E-05  4.86642E-06  4.52305E-05  4.86742E-06  4.52100E-05  4.86523E-06  6.33098E-04  6.81300E-05
  -48.5000  4.86069E-04  6.81573E-04  1.22717E-04  1.36315E-03  2.45435E-04  1.38138E-04  1.88883E-05  1.38221E-04  1.88992E-05  1.38168E-04  1.88921E-05  8.29053E-04  1.13359E-04  2.45116E-05  3.52752E-06  2.45479E-05  3.53260E-06  2.44929E-05  3.52492E-06  2.45568E-05  3.53377E-06  2.45085E-05  3.52710E-06  2.45235E-04  3.52918E-05  4.63580E-05  6.56970E-06  4.63730E-05  6.57181E-06  4.63602E-05  6.57002E-06  4.63566E-05  6.56951E-06  4.63613E-05  6.57017E-06  4.63708E-05  6.57152E-06  4.63498E-05  6.56855E-06  6.49059E-04  9.19825E-05
  -48.0000  5.96432E-04  6.07798E-04  1.45054E-04  1.21560E-03  2.90107E-04  1.45458E-04  2.42338E-05  1.45548E-04  2.42480E-05  1.45490E-04  2.42388E-05  8.72992E-04  1.45441E-04  2.48731E-05  4.44159E-06  2.49107E-05  4.44806E-06  2.48536E-05  4.43827E-06  2.49203E-05  4.44957E-06  2.48698E-05  4.44105E-06  2.48855E-04  4.44371E-05  4.75458E-05  8.31698E-06  4.75614E-05  8.31966E-06  4.75481E-05  8.31738E-06  4.75444E-05  8.31673E-06  4.75494E-05  8.31757E-06  4.75591E-05  8.31928E-06  4.75374E-05  8.31552E-06  6.65691E-04  1.16446E-04
  -47.5000  7.04756E-04  5.45695E-04  1.65108E-04  1.09139E-03  3.30215E-04  1.53400E-04  2.98712E-05  1.53499E-04  2.98889E-05  1.53436E-04  2.98774E-05  9.20669E-04  1.79275E-04  2.52456E-05  5.36935E-06  2.52847E-05  5.37725E-06  2.52252E-05  5.36528E-06  2.52949E-05  5.37914E-06  2.52421E-05  5.36868E-06  2.52585E-04  5.37194E-05  4.87830E-05  1.01097E-05  4.87992E-05  1.01130E-05  4.87853E-05  1.01102E-05  4.87815E-05  1.01094E-05  4.87867E-05  1.01104E-05  4.87967E-05  1.01125E-05  4.87743E-05  1.01079E-05  6.83013E-04  1.41547E-04
  -47.0000  8.11915E-04  4.92910E-04  1.83222E-04  9.85820E-04  3.66443E-04  1.62048E-04  3.58263E-05  1.62158E-04  3.58481E-05  1.62088E-04  3.58341E-05  9.72588E-04  2.15017E-04  2.56309E-05  6.31127E-06  2.56717E-05  6.32067E-06  2.56096E-05  6.30642E-06  2.56825E-05  6.32296E-06  2.56272E-05  6.31047E-06  2.56444E-04  6.31436E-05  5.00743E-05  1.19499E-05  5.00912E-05  1.19538E-05  5.00768E-05  1.19505E-05  5.00729E-05  1.19496E-05  5.00782E-05  1.19508E-05  5.00885E-05  1.19532E-05  5.00654E-05  1.19478E-05  7.01095E-04  1.67311E-04
  -46.5000  9.18672E-04  4.47691E-04  1.99674E-04  8.95382E-04  3.99348E-04  1.71484E-04  4.21282E-05  1.71604E-04  4.21545E-05  1.71528E-04  4.21376E-05  1.02923E-03  2.52841E-04  2.60286E-05  7.26780E-06  2.60712E-05  7.27877E-06  2.60064E-05  7.26214E-06  2.60827E-05  7.28148E-06  2.60247E-05  7.26686E-06  2.60427E-04  7.27141E-05  5.14221E-05  1.38396E-05  5.14396E-05  1.38442E-05  5.14246E-05  1.38403E-05  5.14206E-05  1.38392E-05  5.14262E-05  1.38407E-05  5.14368E-05  1.38435E-05  5.14128E-05  1.38372E-05  7.19966E-04  1.93770E-04
  -46.0000  1.02571E-03  4.08670E-04  2.14692E-04  8.17340E-04  4.29385E-04  1.81805E-04  4.88094E-05  1.81938E-04  4.88406E-05  1.81854E-04  4.88206E-05  1.09119E-03  2.92941E-04  2.64396E-05  8.23944E-06  2.64842E-05  8.25205E-06  2.64163E-05  8.23292E-06  2.64964E-05  8.25521E-06  2.64354E-05  8.23834E-06  2.64544E-04  8.24359E-05  5.28299E-05  1.57811E-05  5.28482E-05  1.57863E-05  5.28326E-05  1.57819E-05  5.28284E-05  1.57806E-05  5.28343E-05  1.57823E-05  5.28453E-05  1.57855E-05  5.28204E-05  1.57783E-05  7.39678E-04  2.20952E-04
  -45.5000  1.13368E-03  3.74779E-04  2.28465E-04  7.49558E-04  4.56930E-04  1.93125E-04  5.59067E-05  1.93273E-04  5.59432E-05  1.93179E-04  5.59198E-05  1.15916E-03  3.35539E-04  2.68645E-05  9.22669E-06  2.69112E-05  9.24102E-06  2.68401E-05  9.21927E-06  2.69241E-05  9.24465E-06  2.68601E-05  9.22543E-06  2.68800E-04  9.23141E-05  5.43019E-05  1.77767E-05  5.43209E-05  1.77826E-05  5.43047E-05  1.77775E-05  5.43003E-05  1.77761E-05  5.43064E-05  1.77780E-05  5.43178E-05  1.77817E-05  5.42920E-05  1.77735E-05  7.60288E-04  2.48892E-04
