Energy Monitor Ho_a Ho_g2 Ho_g1 Ho_b1 bragg Ho_b2 fluotot
7.930000000000000000e+03 9.398520000000000000e+05 1.519996157449713973e-07 -2.847921358092565394e-25 -8.322771072491392330e-24 4.098106148393261043e-07 1.396878162558510610e+02 -3.281204525451321418e-07 5.128467035235338787e-04
7.931000000000000000e+03 9.387440000000000000e+05 2.130506293515591162e-07 -1.237961846712838498e-24 -1.015998303949524035e-23 2.802038461191201057e-07 1.395615893116353448e+02 5.424100112096238044e-07 5.304960670853830227e-04
7.932000000000000000e+03 9.377470000000000000e+05 2.437453050464875615e-07 -6.611891856208410711e-25 -1.056319335659897798e-23 1.030389908370671717e-07 1.399001729628722899e+02 -2.612659973531912926e-07 4.980021263731043571e-04
7.933000000000000000e+03 9.380040000000000000e+05 1.522990763974810802e-07 -3.431462810065807891e-25 -1.133134303047392371e-23 2.189090962479454654e-07 1.397150420923906893e+02 -1.277841805804221992e-07 5.031961484172772997e-04
7.934000000000000000e+03 9.372310000000000000e+05 1.829096257257510948e-07 -2.259403583470213872e-25 -1.241789159493969486e-23 2.921078339608501017e-07 1.404359315233359098e+02 2.861258610242253567e-07 5.249506258329052948e-04
7.935000000000000000e+03 9.372280000000000000e+05 2.438802816085611418e-07 -3.145099640710404314e-25 -1.384032594661441107e-23 1.796824814758597001e-07 1.406583715822639533e+02 7.570585809208425659e-07 6.007076186370869991e-04
7.936000000000000000e+03 9.366360000000000000e+05 3.050430324205835401e-07 -6.330347654896837888e-25 -1.563669428028745338e-23 2.143449173706801942e-07 1.403355029967618748e+02 -1.829714360750453434e-08 5.295547042821335945e-04
7.937000000000000000e+03 9.358160000000000000e+05 2.442482588152249681e-07 -5.756612960794084185e-25 -1.721646865356761335e-23 2.747552208996650648e-07 1.410080908291504045e+02 5.405253044327224996e-10 5.599391333339033463e-04
7.938000000000000000e+03 9.353090000000000000e+05 1.527379110616308012e-07 -5.433721299641335337e-26 -1.850853002268808957e-23 3.120997559311262791e-07 1.416488543982031842e+02 5.372328062756265475e-07 5.880409575872801555e-04
7.939000000000000000e+03 9.357460000000000000e+05 3.358664790292603712e-07 -8.653669017632516260e-25 -2.132788998540874365e-23 4.498519760780327409e-07 1.414046707771779552e+02 1.829674229395505133e-07 5.386076990978323330e-04
7.940000000000000000e+03 9.352280000000000000e+05 2.749520514172556154e-07 -9.238108123256061261e-25 -2.361027315442571984e-23 4.669846773895210068e-07 1.423370816571729733e+02 -1.960703631890339059e-07 5.335597308891534179e-04
7.941000000000000000e+03 9.347490000000000000e+05 2.750929470294775473e-07 2.664111328332018516e-25 -2.488242219279235980e-23 3.564056388342200973e-07 1.416242422834842216e+02 -4.531857021348359687e-07 5.434613997982344147e-04
7.942000000000000000e+03 9.343290000000000000e+05 2.140573609510140547e-07 -2.212028112774355765e-25 -2.809604223824829063e-23 2.013836751936648827e-07 1.403175549948685443e+02 9.713023719377084002e-07 5.265811079394950482e-04
7.943000000000000000e+03 9.246460000000000000e+05 3.089985634656784412e-07 -1.044310728592847931e-24 -3.193661998049016230e-23 3.886395247392191379e-07 1.421234877328443247e+02 -4.006455821564626477e-07 5.450734659534557007e-04
7.944000000000000000e+03 9.326290000000000000e+05 4.901658185010943930e-07 -1.943592474840845654e-24 -3.617555838065511996e-23 3.231785495191145610e-07 1.419893808118702339e+02 3.101294192367777853e-07 6.154644558554396875e-04
7.945000000000000000e+03 9.327220000000000000e+05 2.756907815435436659e-07 4.467997853216944754e-25 -3.748092367937919456e-23 2.039958883523677043e-07 1.419589748719731688e+02 2.342237208788990516e-07 5.768063796072139555e-04
7.946000000000000000e+03 9.316710000000000000e+05 5.213367011684228986e-07 7.636872165766274036e-26 -4.194064460733533044e-23 2.475431753921230318e-07 1.416651135487466036e+02 -4.958893350665350189e-08 5.935571677126364040e-04
7.947000000000000000e+03 9.220270000000000000e+05 1.549381339777933278e-07 -1.084023727795299504e-24 3.098762679555862188e-08 2.896482562567464094e-07 1.426412292842508975e+02 4.542430697283408528e-07 5.737359101197698260e-04
7.948000000000000000e+03 9.216030000000000000e+05 4.650282481409332855e-07 -8.786470902216022746e-25 -5.242434057596421656e-23 1.463202479721013045e-07 1.424295325240785814e+02 1.951251778217864971e-07 5.533836152877126633e-04
7.949000000000000000e+03 9.209430000000000000e+05 3.102410091767739345e-07 -2.317761590160620044e-25 -5.731272619211324634e-23 2.454588834364533140e-07 1.427896476672086692e+02 6.139337891853128350e-08 5.798404461513926092e-04
7.950000000000000000e+03 9.294660000000000000e+05 2.766565502588121570e-07 -2.879747926544722385e-25 -6.349035967401952800e-23 2.513217598381419912e-07 1.427143978668114528e+02 -1.213715373979697460e-07 5.465503848446311283e-04
7.951000000000000000e+03 9.286230000000000000e+05 3.999777858491244016e-07 6.202499175037546528e-26 3.076752198839410787e-08 3.305102908737308494e-07 1.424101666587724822e+02 1.781322329511325200e-07 5.782755757718683904e-04
7.952000000000000000e+03 9.193370000000000000e+05 4.040178644268330524e-07 3.003602542419418733e-25 -7.715445395833099304e-23 2.755344168523538604e-07 1.425983893830030809e+02 9.364791062611128002e-08 5.688882314102450570e-04
7.953000000000000000e+03 9.184630000000000000e+05 4.666180658027906701e-07 -7.045832710939353450e-25 -8.643226770652675015e-23 2.180799837730763260e-07 1.425612236134014097e+02 -7.295694561474175342e-09 5.509203963578271921e-04
7.954000000000000000e+03 9.176520000000000000e+05 5.915719061879043345e-07 1.883003311880599271e-25 -9.468352090947467944e-23 3.037091329996553000e-07 1.428721824927598334e+02 1.716660061436365835e-07 6.353170918823252506e-04
7.955000000000000000e+03 9.169580000000000000e+05 4.050660678336101092e-07 -9.089631411070843045e-25 -1.058866139608923738e-22 4.462264322804977864e-07 1.432542726427685409e+02 4.751156130335083090e-07 5.736358699089810775e-04
7.956000000000000000e+03 9.165910000000000000e+05 4.987424676249899108e-07 -4.990213299618291325e-25 -1.166438639554795242e-22 2.210688095129665686e-07 1.430784940045925566e+02 -6.442621590531271472e-08 5.858665424382289823e-04
7.957000000000000000e+03 9.249230000000000000e+05 4.633590348293085490e-07 -4.359156703409126220e-25 -1.289191549895223648e-22 3.842627904123624100e-07 1.427817685482185937e+02 -3.048547379405596366e-07 5.524784225281471461e-04
7.958000000000000000e+03 9.155800000000000000e+05 4.992931880806233388e-07 2.701378387011703433e-25 -1.418437408987256049e-22 3.739530872321512017e-07 1.431634005043809168e+02 1.160541930254268704e-08 5.843290591756048142e-04
7.959000000000000000e+03 9.144070000000000000e+05 5.936712457987994085e-07 -1.004131223195004973e-24 -1.581742480497488108e-22 1.907154001944968097e-07 1.432192408068332838e+02 -7.744252628050261468e-07 5.533640927945643329e-04
7.960000000000000000e+03 9.136990000000000000e+05 4.377809322326061918e-07 -3.226100347077344888e-25 -1.741214713817620267e-22 2.627138087817303044e-07 1.433141283663331365e+02 -2.818981294570421358e-07 5.713041165635517971e-04
7.961000000000000000e+03 9.126410000000000000e+05 5.322073912023301095e-07 -1.213971540811143706e-24 -1.933758986261956608e-22 2.166065528887095538e-07 1.432476176153478775e+02 5.698620672296949826e-08 5.916893937484727977e-04
7.962000000000000000e+03 9.126400000000000000e+05 5.635143257864155245e-07 -9.466764881145513051e-25 -2.133842008198869817e-22 2.831135138557691228e-07 1.435407395148257876e+02 6.725614140635445467e-07 6.157959326788228814e-04
7.963000000000000000e+03 9.122920000000000000e+05 4.697744018049358669e-07 3.131829345366238980e-08 -2.350521547810870157e-22 2.099294712199909615e-07 1.432820351173876929e+02 -4.944777094291437559e-07 5.973964476286117327e-04
7.964000000000000000e+03 9.117360000000000000e+05 6.267478430472980894e-07 -3.827632903202678038e-25 -2.599138632759693405e-22 3.329384701603878830e-07 1.440818626887038363e+02 -4.393442500881697508e-07 5.845990506023669058e-04
7.965000000000000000e+03 9.108010000000000000e+05 5.646521186139609500e-07 -6.509926071403881531e-25 -2.874539973034803614e-22 3.697044442165292646e-07 1.437681018352569140e+02 1.511365956740806765e-07 6.269206994722229757e-04
7.966000000000000000e+03 9.102360000000000000e+05 7.219477774366836129e-07 6.327634949903657083e-26 -3.168361507921457268e-22 4.058213758658634709e-07 1.440492235970107515e+02 5.021335702165865796e-08 6.119292139620923898e-04
7.967000000000000000e+03 9.094960000000000000e+05 6.597060349908080904e-07 -1.963227407796407800e-24 3.141457309480003327e-08 2.423412536683377719e-07 1.442281993183986799e+02 2.015512946540970899e-07 6.113275924248120574e-04
7.968000000000000000e+03 9.093080000000000000e+05 6.598424296278048141e-07 6.595093093323047521e-25 -3.860878630661221764e-22 1.813248732421471121e-07 1.448199142317612029e+02 1.617186857081258860e-07 6.037558231094405058e-04
7.969000000000000000e+03 9.081560000000000000e+05 7.550622202730431276e-07 -1.130429575327264531e-24 -4.282953024815801775e-22 2.138034507277215175e-07 1.450561051879006982e+02 8.507274336552291663e-07 6.342522650293563966e-04
7.970000000000000000e+03 9.077070000000000000e+05 9.128181545051747555e-07 -3.247415686098713624e-25 -4.720695834430683698e-22 2.506555172775395959e-07 1.450601403045928350e+02 2.596799805851007537e-08 6.169391664931490708e-04
7.971000000000000000e+03 9.072630000000000000e+05 4.408864904663807865e-07 -7.132840072169871047e-25 -5.216227578539776900e-22 3.770421118058567446e-07 1.455435036663955941e+02 1.932562656974354693e-08 6.293654651407588115e-04
7.972000000000000000e+03 9.063020000000000000e+05 8.511826868180490466e-07 3.626224501549361081e-25 -5.747604883137590475e-22 4.350499875932663501e-07 1.458128559845265499e+02 1.415634675478577158e-07 6.620309786362596786e-04
7.973000000000000000e+03 9.055830000000000000e+05 7.887578656906261045e-07 3.366837234073604066e-26 -6.348627117731254452e-22 4.566915764443022333e-07 1.458855403280534233e+02 -3.365540302046658052e-07 6.062392955698148872e-04
7.974000000000000000e+03 9.054720000000000000e+05 1.009733834161315057e-06 -6.847613018308210433e-25 -7.014754938886835779e-22 3.904158583931530766e-07 1.470685015142978784e+02 4.443735968534711086e-07 6.284015408538297159e-04
7.975000000000000000e+03 9.048450000000000000e+05 7.262490892283840235e-07 -4.455925340624848787e-25 -7.738690089116949657e-22 3.116548357314605203e-07 1.467439905705715830e+02 9.219677970184388409e-08 6.299421447872320971e-04
7.976000000000000000e+03 9.044190000000000000e+05 9.477276098167520875e-07 1.236190137517902240e-25 -8.533493115712079779e-22 5.740025780053798894e-07 1.472358381424687934e+02 -8.299100618678698065e-07 6.092308985105370162e-04
7.977000000000000000e+03 9.035670000000000000e+05 1.011862666836786064e-06 -5.662152128700098454e-25 -9.422512169949462383e-22 2.928179890059584616e-07 1.472794980210074982e+02 5.252287860892540741e-07 6.806357469894293690e-04
7.978000000000000000e+03 9.028910000000000000e+05 9.809758716326618694e-07 -3.564977083350451817e-25 -1.039235631493767521e-21 1.801099627534680043e-07 1.482515187707565190e+02 -4.915210773110198963e-07 6.157996923216632048e-04
7.979000000000000000e+03 9.021310000000000000e+05 9.184602109576420574e-07 -5.971634236190057134e-25 -1.146552947751462037e-21 2.339091719560819725e-07 1.480905338808717886e+02 -2.742316835022919191e-07 6.484645799778540089e-04
7.980000000000000000e+03 9.012360000000000000e+05 9.827773032971227204e-07 -1.225581688535889141e-24 3.170249365474463284e-08 3.610951153674573305e-07 1.482252816764197121e+02 -2.777304738863714946e-07 5.891908445734528018e-04
7.981000000000000000e+03 9.008920000000000000e+05 8.245795754176337598e-07 7.896909127431440969e-26 -1.393732197704790648e-21 4.827006247408172274e-07 1.487163832747717152e+02 -1.567806635329486583e-07 6.549064704759300455e-04
7.982000000000000000e+03 8.996030000000000000e+05 9.845612850493891403e-07 -1.563004655443504768e-24 -1.538433172152968674e-21 4.890991453072618114e-07 1.487352130755215001e+02 -2.851598261708406142e-07 6.714072763207766482e-04
7.983000000000000000e+03 8.900550000000000000e+05 1.027223839297250396e-06 -1.336146728799876004e-24 -1.695728134343999482e-21 3.100072833360112456e-07 1.493342254669586850e+02 -4.738375530365644841e-07 6.235569711984098248e-04
7.984000000000000000e+03 8.897560000000000000e+05 9.312344379486383175e-07 9.518615652144478040e-26 -1.867720702437018997e-21 3.681042597064324777e-07 1.503341768227232365e+02 3.870120064055106643e-07 6.923246373162978470e-04
7.985000000000000000e+03 8.980880000000000000e+05 9.225949222920567141e-07 -4.150000681213953941e-25 -2.059137018745335460e-21 2.565249699517482383e-07 1.501092294128137041e+02 -4.527215991423710152e-08 6.480433988651455044e-04
7.986000000000000000e+03 8.883470000000000000e+05 1.415148424143782906e-06 3.394287700110224125e-25 -2.268505539399201786e-21 5.213798552871510289e-07 1.511347160885250389e+02 -8.745070598930282516e-07 6.483952779713327615e-04
7.987000000000000000e+03 8.882970000000000000e+05 1.222242432108051227e-06 4.615003457376350997e-25 -2.499627105132000330e-21 2.242966469432336022e-07 1.513080064111462661e+02 1.916125778820833666e-08 6.664437682441817735e-04
7.988000000000000000e+03 8.962130000000000000e+05 1.402727763537080033e-06 -8.657522415310597110e-25 -2.755408064924106172e-21 4.651217679579404529e-07 1.507478392357619157e+02 2.937460480545163151e-07 6.873366041331683846e-04
7.989000000000000000e+03 8.868440000000000000e+05 1.385329808367005423e-06 -2.101440420966005369e-25 -3.034708894179804962e-21 1.548060886611537027e-07 1.513378122675248676e+02 1.409970027086632688e-07 7.182773971521518985e-04
7.990000000000000000e+03 8.863450000000000000e+05 1.386109729926189644e-06 -4.854907544969684912e-25 -3.342958782126746126e-21 1.314708526631618067e-07 1.516517342990835857e+02 -5.682330206378419051e-08 7.152970908619088637e-04
7.991000000000000000e+03 8.854460000000000000e+05 1.387517057586152720e-06 -6.390447106331118143e-25 -3.681864327052173053e-21 3.984821208818383975e-07 1.519550660166773923e+02 -2.530370986589463724e-07 7.092470912963618358e-04
