Energy Monitor Ho_a Ho_g2 Ho_g1 Ho_b1 bragg Ho_b2 fluotot
7.939000000000000000e+03 9.565648220626611728e+05 9.683685360735743587e-08 -1.310873897838000204e-24 -1.819819455375622317e-20 8.631345141777136434e-07 6.162563826315619053e+01 -9.766367226874147860e-07 1.425646666880236394e-03
7.940000000000000000e+03 9.555621115853817901e+05 1.662227085561737629e-07 -8.601271136220313870e-25 -1.979884555498313580e-20 7.651212839349772086e-07 6.169622361719942205e+01 1.320076439944867707e-08 1.379289820987431373e-03
7.941000000000000000e+03 9.547402058392048348e+05 5.280320430513095867e-08 5.719334234786945451e-09 -2.154510667875034620e-20 9.908002434361716085e-07 6.106815882525494033e+01 -7.084650115221375768e-07 1.410147353909856115e-03
7.942000000000000000e+03 9.544958970059276326e+05 2.601528055576371736e-07 5.370109626238956149e-08 -2.342934596367417499e-20 8.132827276616111152e-07 6.081713712378183345e+01 -9.486869054101655432e-08 1.395306561234169402e-03
7.943000000000000000e+03 9.544042066345328931e+05 1.994732515065140685e-07 -7.145532751262024102e-24 -2.548866919224756997e-20 4.883480534700045867e-07 6.138829741881362168e+01 1.064860240698417143e-06 1.483354721279333665e-03
7.944000000000000000e+03 9.535715936509084422e+05 3.312639159565479317e-07 7.071653508912344141e-09 -2.771780358779377047e-20 6.863716993897942326e-07 6.097417816090160869e+01 2.685478661464410850e-07 1.402852655521739976e-03
7.945000000000000000e+03 9.528108686334502418e+05 1.650610148632242163e-07 5.245373418818351223e-08 -3.013194722469995852e-20 8.401766244446095321e-07 6.075514034419696685e+01 -6.641531422149287775e-07 1.442841717844354100e-03
7.946000000000000000e+03 9.527335677161758067e+05 4.559107450433079079e-07 -3.025120967803467501e-24 -3.276940737997671498e-20 7.415650126151117799e-07 6.084648295972867516e+01 -4.099928981525081345e-07 1.466272364505897706e-03
7.947000000000000000e+03 9.522501005186388502e+05 2.831953195603258552e-07 -7.045569119736398273e-24 -3.563085498336452984e-20 6.822856832891945850e-07 6.045661402867540346e+01 1.908984666181744283e-07 1.518064996371346065e-03
7.948000000000000000e+03 9.516746270647057099e+05 2.023281450821264685e-07 -7.372133968350764526e-24 -3.873381809685080200e-20 7.279946999546621366e-07 6.030503944712833686e+01 -5.414385644885703396e-07 1.416871590775560952e-03
7.949000000000000000e+03 9.510133208027614746e+05 2.978279154699737636e-07 -1.477395481099138453e-24 -4.209646114488623259e-20 5.907495605889504897e-07 6.033266184247219854e+01 -3.492232599302462213e-07 1.438792127396064770e-03
7.950000000000000000e+03 9.507486971483919770e+05 1.250981150422201652e-07 -2.214927542512654497e-24 -4.575404513306324979e-20 6.696833936287236764e-07 6.023181924723577652e+01 1.971786048036857594e-07 1.442853224303261529e-03
7.951000000000000000e+03 9.499597559220218100e+05 1.811033925857976330e-07 -6.620467550375870158e-24 -4.972786845126771704e-20 4.903188404059158040e-07 6.012996466960873931e+01 5.060608152909723990e-07 1.458763679197836501e-03
7.952000000000000000e+03 9.493251038645516383e+05 3.203692148230736247e-07 5.346525400932968663e-09 5.346525400878938880e-09 7.161267676132467908e-07 6.020386569920745501e+01 2.681322662913395966e-07 1.487019255771298253e-03
7.953000000000000000e+03 9.490610712243225425e+05 2.876574319010804467e-07 2.453395766166286324e-08 2.453395766160415658e-08 7.433558862797518076e-07 5.993099188775324393e+01 2.713833447759338415e-07 1.504719970957521698e-03
7.954000000000000000e+03 9.489440464280307060e+05 3.323046304520021830e-07 5.799851190596855182e-09 -6.378436321926849040e-20 6.540634479764128677e-07 5.978490436774969652e+01 1.322403641922218141e-07 1.507762552371028205e-03
7.955000000000000000e+03 9.481626259147223318e+05 1.988714235211776853e-07 2.410202508017463081e-08 6.031449591921758861e-09 7.115627254901214127e-07 5.988141227651830434e+01 -5.950347855851462800e-09 1.451446729532870645e-03
7.956000000000000000e+03 9.470016697343087289e+05 1.696501039381827882e-07 4.392327958562034482e-25 3.017042144763892313e-08 9.019091783415531620e-07 5.966873840199711765e+01 -4.863577266499141184e-08 1.490104403043250808e-03
7.957000000000000000e+03 9.460425958573376993e+05 2.805207413146165855e-07 2.863280168112662460e-25 2.371554337586717647e-08 8.437552904175708255e-07 5.941495967686149271e+01 -3.145995601709506412e-07 1.474997506081086353e-03
7.958000000000000000e+03 9.464243790189418942e+05 3.756039348411816222e-07 -2.373010557594322426e-24 -8.876473496412837030e-20 6.365273379311337081e-07 5.927627168503872213e+01 5.996243159049905953e-07 1.467556582933682730e-03
7.959000000000000000e+03 9.453086137621366652e+05 2.115711244896342597e-07 -2.228421551381180021e-24 -9.638642748139873411e-20 7.660505660168880328e-07 5.919202139532373508e+01 5.735032187636545381e-07 1.554828705725204690e-03
7.960000000000000000e+03 9.448654132428910816e+05 2.547394602693261593e-07 -5.200688759832088785e-24 -1.046549693903433123e-19 6.823095236115018209e-07 5.895581868994530339e+01 -8.423080083628954937e-08 1.524507331425482577e-03
7.961000000000000000e+03 9.443706552746341331e+05 3.859020835257125010e-07 -4.840282110413696931e-24 7.405962253404409698e-09 4.598439143877839426e-07 5.902170208527365247e+01 -1.057279132036212223e-07 1.492087230677406661e-03
7.962000000000000000e+03 9.439790957021951908e+05 3.479286035231181588e-07 7.637804460019688394e-09 2.262921324345344083e-08 6.794142736825680631e-07 5.885152063575421977e+01 -4.395623635145386297e-07 1.478301891680740754e-03
7.963000000000000000e+03 9.433261586481926497e+05 3.343461285205176373e-07 2.242134401098704290e-08 -1.338703460778402041e-19 1.006061069363601503e-06 5.873849094952535665e+01 -1.209795411080607067e-06 1.469888917865474305e-03
7.964000000000000000e+03 9.430774792824304895e+05 3.998661234056966589e-07 -6.603927258498016402e-24 -1.452921458837254661e-19 7.724415576944033113e-07 5.860034061106960479e+01 4.663315650663503474e-07 1.478458025556927654e-03
7.965000000000000000e+03 9.427572494798914995e+05 3.666862156183328780e-07 -4.902041481049601908e-24 -1.576687195199246036e-19 6.593817559315279572e-07 5.831209769312285829e+01 6.347434532712555353e-07 1.520259083106539812e-03
7.966000000000000000e+03 9.417879008084117668e+05 4.122720557334971954e-07 -2.838013804893739123e-24 -1.710820040051990114e-19 6.167360868624182341e-07 5.821952691264453250e+01 -3.492395355523221830e-08 1.484439229205980091e-03
7.967000000000000000e+03 9.415283351762025850e+05 3.386058000633414916e-07 1.045703978051135767e-24 -1.856159157531724431e-19 7.726404932872360229e-07 5.807447741759648352e+01 1.201121740473310163e-07 1.511708634613372331e-03
7.968000000000000000e+03 9.410429687910999637e+05 4.160379564072612318e-07 -2.920530313940750772e-25 -2.013697695158532495e-19 7.187522581573059155e-07 5.801855337389817890e+01 -7.930936935730192372e-07 1.516633505672992065e-03
7.969000000000000000e+03 9.402728448825770756e+05 3.765170314451790923e-07 -2.590185826668173097e-25 -2.184366931054191801e-19 6.198773724330114602e-07 5.789486234935905884e+01 -6.955745903754414261e-07 1.511447519242245302e-03
7.970000000000000000e+03 9.370611037228234345e+05 3.641311750560851678e-07 -6.529647810979340986e-24 -2.369321168757103078e-19 7.189629194447427764e-07 5.777967791666247876e+01 1.146881633913803348e-08 1.515559847687570835e-03
7.971000000000000000e+03 9.332249042558406945e+05 4.189122458113083017e-07 -3.624735173050689201e-24 -2.569569883578890326e-19 5.327791724565743144e-07 5.760541586510463219e+01 8.149474561098509731e-07 1.549198500948050948e-03
7.972000000000000000e+03 9.389287775585146155e+05 4.154795739306461089e-07 -2.051296207234937713e-24 -2.786475963140460751e-19 8.299265646546420103e-07 5.728682563431230079e+01 5.278480630636009707e-07 1.556198340298141185e-03
7.973000000000000000e+03 9.354384175628201338e+05 4.581620252547105974e-07 -1.171848685197499986e-24 -3.021391770667253364e-19 7.442486360402308217e-07 5.701715942202118015e+01 -5.091086344276264946e-07 1.488638849858136583e-03
7.974000000000000000e+03 9.319387718693106435e+05 4.286553304501204834e-07 -4.929708923206918218e-24 -3.275824337174708422e-19 6.573248517150258074e-07 5.688727306790059401e+01 -5.358491447391119392e-07 1.497282211231756649e-03
7.975000000000000000e+03 9.345045628308863379e+05 3.668962347481691480e-07 -3.946299534840655598e-24 -3.551264885433958546e-19 6.127848693963549251e-07 5.670472129941377659e+01 1.235750077076893227e-07 1.523891364845357359e-03
7.976000000000000000e+03 9.275640537919583730e+05 4.246009097280767971e-07 1.099380415478557930e-08 -3.849464701419043927e-19 6.428333571890437723e-07 5.680897943744282230e+01 -5.652844948550433246e-07 1.471350683561277201e-03
7.977000000000000000e+03 9.265686335165024502e+05 5.242076521138878277e-07 3.083574424199339891e-08 1.123337054593121957e-08 6.891782326869513700e-07 5.676932502778210932e+01 -1.258956540513295018e-07 1.534140534569420440e-03
7.978000000000000000e+03 9.258959405463287840e+05 5.475267861242602838e-07 1.938897412052290599e-08 1.938897412007073598e-08 7.461208124178239300e-07 5.652748349008042084e+01 2.765336949547297007e-07 1.570217978421477789e-03
7.979000000000000000e+03 9.256623046747642802e+05 5.981503899122810343e-07 -7.725115296954246781e-24 1.169770305693183514e-08 7.195645753528652356e-07 5.620780701175604577e+01 2.026943423070659588e-07 1.569504529910446897e-03
7.980000000000000000e+03 9.292278616508672712e+05 6.031505009024075260e-07 -2.166970006409892753e-24 1.893512748980604427e-08 6.292121203190411750e-07 5.598251789276481816e+01 -3.867822215464450779e-08 1.586347608601800354e-03
7.981000000000000000e+03 9.307771487360061146e+05 5.345565128225701495e-07 -1.402078794865660294e-25 1.217246856091008814e-08 6.117267222576339182e-07 5.565898346148988907e+01 -5.722496222413483643e-08 1.609009516971282626e-03
7.982000000000000000e+03 9.244456455008534249e+05 4.511881206096875013e-07 -1.001433215312422907e-24 1.849633973099380217e-08 5.189349488328161917e-07 5.564230639939964362e+01 2.420359576935696905e-09 1.553459903031550885e-03
7.983000000000000000e+03 9.238703245469444664e+05 4.709092111196363325e-07 -1.622735179004705816e-24 1.264932300246368139e-08 5.290547170444223260e-07 5.554778525986687043e+01 -3.050809982151286305e-08 1.550289250939384557e-03
7.984000000000000000e+03 9.232069148084623739e+05 7.194682476898997230e-07 1.289011897357918271e-08 1.805790826605515218e-08 6.581087372130004430e-07 5.530173235624629058e+01 4.018247537421892379e-07 1.617819135436473609e-03
7.985000000000000000e+03 9.227182286993479356e+05 9.252438566783663506e-07 1.784093830377943712e-08 -7.917228555546495571e-19 6.145499082313650289e-07 5.514915610702177418e+01 3.301204536393865354e-08 1.583833441454548466e-03
7.986000000000000000e+03 9.222834762962533860e+05 7.562381824059075820e-07 -3.800742812126673660e-24 1.336587044318324554e-08 5.929334968528672363e-07 5.477712834782603579e+01 -8.980263603562877130e-07 1.555330647320070760e-03
7.987000000000000000e+03 9.216286172480358509e+05 7.190419943940755065e-07 -3.162478158575179367e-24 1.739692342632443630e-08 6.923494582868440763e-07 5.439232724026170018e+01 -3.198128849172451850e-07 1.564263978282423584e-03
7.988000000000000000e+03 9.211674739461519057e+05 6.818522027541388719e-07 -3.119719704164588944e-24 2.768397857606264185e-08 7.146098133456787262e-07 5.410428331292509085e+01 -6.179415210299777648e-07 1.557563394466478452e-03
7.989000000000000000e+03 9.207953572045669425e+05 5.415721350289790755e-07 -3.537418773307812960e-24 3.390247161204077142e-08 7.481403989151846777e-07 5.403508601924627897e+01 -5.018084658881052657e-07 1.572101334421132724e-03
7.990000000000000000e+03 9.203613514234068571e+05 6.733363383197092741e-07 -5.220124288068582311e-24 -1.177602888076654619e-18 6.014770543498537940e-07 5.389999927241530742e+01 -2.977075003800314110e-07 1.543125088888364993e-03
7.991000000000000000e+03 9.198969691275450168e+05 8.220990014250100165e-07 -8.608717818473169544e-24 -1.274534475723953060e-18 5.417310245075976523e-07 5.372297208126270363e+01 -4.867006895791274327e-08 1.554653965068458765e-03
7.992000000000000000e+03 9.191519944661908085e+05 7.504433360526960569e-07 -8.650578606617026196e-24 -1.379299498052154806e-18 6.377750110630673653e-07 5.347583692063683003e+01 -2.554232167770193872e-07 1.575211350301259760e-03
7.993000000000000000e+03 9.187342599312344100e+05 8.184141059452795536e-07 -3.813149722108010304e-24 -1.492518244876476977e-18 7.117480258498840997e-07 5.324284491810220743e+01 6.544452449182932532e-09 1.573033842832079676e-03
7.994000000000000000e+03 9.183279835737480316e+05 8.121792976047723145e-07 -3.329794845835220568e-24 -1.614870144092352824e-18 6.480033772146927297e-07 5.297023346262395194e+01 1.281757004376709958e-07 1.581423365941638740e-03
7.995000000000000000e+03 9.173609580462973099e+05 7.160683588939352842e-07 3.105448808382274249e-08 -1.747071875669408749e-18 5.671738896186808996e-07 5.270646203590408163e+01 -8.468125834290161493e-07 1.574694004922172225e-03
7.996000000000000000e+03 9.168758268421920948e+05 8.732690260072723579e-07 3.079131900037121220e-08 -1.889900985747243795e-18 4.681943795763544784e-07 5.248353147766005833e+01 -5.247282041589739601e-07 1.612157099810448881e-03
7.997000000000000000e+03 9.164717934567673365e+05 1.015294166984286860e-06 -1.199821915889660657e-24 1.600607079319955687e-08 4.642861679647394542e-07 5.220363289336368240e+01 1.062822934683572753e-07 1.640256289691076992e-03
7.998000000000000000e+03 9.161031260325094918e+05 1.091580193987078301e-06 -2.158071325151555487e-24 1.494386564429858057e-08 7.152035717670171150e-07 5.193606940596652777e+01 -1.416970670038158633e-07 1.644716515210125490e-03
7.999000000000000000e+03 9.154161568578406004e+05 1.158380670123998393e-06 -6.532708962308488705e-25 -2.390892307912666101e-18 6.322926572698619533e-07 5.170895921197526235e+01 -2.975880568186830149e-07 1.639884140083236116e-03
8.000000000000000000e+03 9.149404281887534307e+05 1.067325938646585563e-06 -3.356514223219498094e-24 -2.585303730960990855e-18 6.229329459989205355e-07 5.145634218103342761e+01 -5.589131982893140296e-07 1.610682346445160102e-03
8.001000000000000000e+03 9.144821562711581355e+05 9.542756176388073425e-07 -4.824334648117277584e-24 -2.795235263225686884e-18 5.626402072933754439e-07 5.117592088587153398e+01 -7.585677656884019814e-07 1.619970442158680203e-03
8.002000000000000000e+03 9.089009179033563705e+05 9.049579520538923197e-07 -3.063011597101063286e-24 -3.021900504586096244e-18 5.096740270528779180e-07 5.106200997659413332e+01 -3.932680825030533482e-07 1.597858941387453194e-03
8.003000000000000000e+03 9.093461471156177577e+05 9.356660252028824898e-07 -4.150587340165369376e-24 -3.266614415586482316e-18 4.997804543982100921e-07 5.070916795489277717e+01 4.344279483690224244e-07 1.591541150208669641e-03
8.004000000000000000e+03 9.124788631393418182e+05 8.248187996704637755e-07 -9.073631720410062464e-24 -3.530787161169267929e-18 4.456488185095089763e-07 5.006372214776478557e+01 1.002617489132298696e-07 1.633420093592545617e-03
8.005000000000000000e+03 9.118868784242164111e+05 1.030454112589774542e-06 -3.868397747051467759e-24 1.795502849014421096e-08 6.213635209205475824e-07 4.984912518495480072e+01 2.349213135301612439e-07 1.652765051293535441e-03
8.006000000000000000e+03 9.113535981952799484e+05 1.103339446841777565e-06 -3.276784093788086543e-24 1.314725179467668519e-08 8.189809739532321659e-07 4.972161947143082728e+01 -2.701979530885497873e-07 1.646293092997007292e-03
8.007000000000000000e+03 9.108767443035941105e+05 1.433455173070719455e-06 -4.037129382220930367e-24 -4.455773655327086297e-18 7.509668809753892680e-07 4.925288294598902183e+01 -7.318736345572745188e-07 1.634434415018030939e-03
8.008000000000000000e+03 9.048994088155503850e+05 1.579391064634457381e-06 1.888115022281752940e-08 -4.814132118614189053e-18 7.247178710229661867e-07 4.894932084435283315e+01 -2.809703764969371255e-07 1.637581073645198596e-03
8.009000000000000000e+03 9.063829939055669820e+05 1.620414127294955803e-06 1.259590999450752423e-08 -5.200784093743322134e-18 7.204524464870260525e-07 4.862343139121086466e+01 -6.289520994242969297e-07 1.666466656877552913e-03
8.010000000000000000e+03 9.096522261634676252e+05 1.478256377548750232e-06 -6.888747676454907157e-24 -5.617914158932566234e-18 7.768116723298183335e-07 4.822063988711155247e+01 -2.289596599123343309e-07 1.688001101063139582e-03
8.011000000000000000e+03 9.090790020307943923e+05 1.358857118949798698e-06 -4.233976992560091945e-24 -6.067873180763200842e-18 6.830225983540344522e-07 4.788407154392847076e+01 -1.463999646335330411e-07 1.664375159955267186e-03
8.012000000000000000e+03 9.086886957045412855e+05 1.757011671707248749e-06 -2.267880654485501901e-24 -6.553200824422842571e-18 7.486234723643690474e-07 4.748588482519119935e+01 2.214192529979021345e-07 1.662567210336342739e-03
8.013000000000000000e+03 9.082081361144094262e+05 1.583766588421694411e-06 1.990790811443177794e-08 -7.076624766392026956e-18 7.908954230587136123e-07 4.725568575312819775e+01 4.801794121391583417e-07 1.649530641866155459e-03
8.014000000000000000e+03 9.077546348408792401e+05 1.494472988082860893e-06 1.132412672077675540e-08 -7.641071956649959247e-18 7.138395533915379736e-07 4.688918413862476342e+01 -1.202415317843476569e-07 1.656753995074610342e-03
8.015000000000000000e+03 9.018313562109509949e+05 1.872352129361353309e-06 -4.535439650550411352e-24 -8.249697668890689177e-18 5.678809862817296733e-07 4.655802220166092553e+01 -4.142369668027415295e-07 1.642093304719890665e-03
8.016000000000000000e+03 9.035224004549867241e+05 1.652053520029915705e-06 -5.147545107075310416e-24 -8.905887940863157226e-18 6.845961210270550663e-07 4.621250615486340507e+01 5.973342068011526400e-07 1.696598417453894919e-03
8.017000000000000000e+03 8.996380905295908451e+05 1.418708250838712683e-06 -2.753698059030258905e-24 -9.613284501225939314e-18 5.477391074135369926e-07 4.587446635654125515e+01 2.243737219644295052e-07 1.725235676288744717e-03
8.018000000000000000e+03 9.019749764918613946e+05 1.901568245577305509e-06 2.115727766577973292e-08 -1.037581403643004111e-17 4.190562213037821707e-07 4.538317171670451700e+01 8.927962013257655204e-07 1.747748471693112877e-03
8.019000000000000000e+03 8.983481391156254103e+05 1.860094509205012758e-06 1.018681043669945567e-08 -1.119767448496441694e-17 4.676693195401638916e-07 4.489264778285244262e+01 9.978243922580987422e-07 1.772540593317919501e-03
8.020000000000000000e+03 8.943252989543614676e+05 1.987860672309520361e-06 -5.647067866669100319e-24 -1.208339743459567989e-17 5.419611309641351331e-07 4.453292517563167507e+01 3.658559333326006016e-07 1.745634967178479480e-03
8.021000000000000000e+03 9.003948167248340324e+05 2.160065694725057386e-06 -4.353834931729413941e-24 -1.303784362858899564e-17 5.233545149034537068e-07 4.407603305453366005e+01 4.119143876941603543e-07 1.725840053604739324e-03
8.022000000000000000e+03 8.966690402426980436e+05 2.422359183739896138e-06 -2.814755976245010096e-24 -1.406623912509687301e-17 4.873818943170200293e-07 4.371824161224708405e+01 -2.031209441147509066e-07 1.734901235729858224e-03
8.023000000000000000e+03 8.934184931614920497e+05 2.526411833469900958e-06 -7.115981304703402148e-24 -1.517420408463389603e-17 5.414010588747300152e-07 4.330014404056336019e+01 -4.099618460027093663e-07 1.755549885395366961e-03
8.024000000000000000e+03 8.931346438655332895e+05 2.435753398462400554e-06 -3.890405317255534349e-24 -1.636775633218948740e-17 6.446305841684239487e-07 4.279311247185570721e+01 5.779395576111646919e-07 1.754329425440240547e-03
8.025000000000000000e+03 8.922880957438218175e+05 2.470929349091531206e-06 -4.980577741637795852e-24 -1.765338630897703601e-17 6.521557078649374528e-07 4.231452489215573820e+01 6.042448400041282241e-07 1.794089486464880328e-03
